v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30
6.415191423e+01,6.106153923e+01,6.632032483e+01,7.439078691e+01,3.147862764e+00,2.868632378e+01,5.810294593e+01,6.863111598e+01,4.699586110e+01,2.386553862e+01,1.385087635e+01,4.384014787e+01,4.246356213e+01,6.640317396e+01,2.596860809e+01,9.746058392e+01,3.155563856e+01,3.908720668e+01,7.215767781e+01,5.287561065e+01,9.429347139e+01,3.255528698e+01,5.721686974e+01,2.938145259e+01,1.446087173e+01,9.970376854e+01,8.751617542e+01,5.713963245e+01,6.598154049e+00,3.091360866e+01
5.517213445e+01,4.683081657e+01,5.243175928e+01,1.658088296e+00,3.841891466e+01,8.814655059e+01,5.551994557e+01,8.114194330e+01,2.151704770e+00,5.082989423e+01,6.975981527e+01,3.097896488e+01,4.349489810e+01,5.657649532e+01,1.807268611e+00,4.723159760e+01,9.292700201e+01,7.585110074e+01,6.731181462e+01,2.047975298e+01,8.557804099e+01,4.066392089e-01,2.474886811e+01,1.370552474e+01,5.565405022e+01,7.063305630e+01,1.063749327e+01,5.580908030e+01,4.088059494e+01,2.694628847e+01
5.768955302e+01,3.514951240e+00,5.824453949e+01,6.368771648e+01,2.192667431e+01,2.632563851e+01,9.881373734e+01,3.724912503e+01,6.733661849e+00,7.186855515e+01,5.640468816e+01,1.123750272e+01,6.377572746e+01,7.349146462e+01,8.519596066e+01,3.342709682e+01,1.309315259e+01,6.712760187e+01,2.832079740e+01,4.095547699e+01,4.563514797e+01,1.389697837e+01,4.537464532e+00,8.803593149e+01,1.629798107e+01,2.313223106e+01,4.881824600e+01,2.927288335e+01,8.551561328e+01,4.263386781e+01
1.384552051e+01,1.022315413e+00,4.615583868e+01,5.501337674e+00,7.775000599e+00,4.553839403e+01,6.826221502e+01,8.331022390e+01,4.049810760e+01,3.055511585e+01,7.588304848e+01,7.555674827e+01,1.624249853e+01,4.144688612e+01,5.258963146e+01,3.810357636e+01,9.392650129e+01,4.036750774e+01,2.991153439e+01,5.170021761e+01,8.954687220e+01,2.690124364e+01,3.027729751e+01,1.662818819e+01,9.840051028e+01,5.642407634e+01,1.402028933e+01,6.309841911e+00,2.449483389e+01,7.582414387e+01
2.725328081e+01,6.481988800e+01,2.411005703e+01,9.059731822e+01,1.390305037e+01,9.857791291e+01,6.004016147e+01,4.294913352e+01,5.589955850e+01,3.245680728e+01,7.622872378e+01,5.160485378e+01,9.793994644e-01,1.258710930e+01,1.935865801e+01,9.195298810e+01,3.357093515e+01,1.230668450e+01,6.684630084e+01,3.403486448e+01,3.389249276e+01,7.752079771e+00,5.618210172e+00,6.438378120e-01,5.329610869e+01,8.993830194e+01,5.159863387e+01,2.257210468e+00,9.793559720e+01,6.446958047e+01
6.751047151e+01,5.865355474e+01,1.066222090e+01,8.923013715e+01,9.364043433e+00,7.729613567e+01,5.251478719e+01,2.614037104e+01,1.704176597e+01,6.745219363e+01,3.403489953e+01,6.853612658e+01,8.411450133e+01,2.486386155e+01,9.429225665e+01,3.388451494e+01,2.631776241e+01,1.962545887e+00,4.189907591e+01,1.443725825e+01,5.931488445e+01,1.697573556e+01,2.314930584e+01,1.919694053e+01,4.380943229e+00,6.868102046e+01,9.058227945e+01,5.894485028e+01,2.693106873e+01,8.348585110e+01
2.492499999e+01,3.049594371e+01,6.730802233e+01,1.054448080e+01,8.787089353e+01,7.464062274e+01,3.611978774e+01,1.992901942e+01,8.919013404e+00,1.296662008e+01,8.601322901e+01,1.229071593e+01,7.383068264e+01,9.573892505e+01,5.636230689e+01,7.273572288e+01,7.742220376e+01,8.610303546e-02,4.841438978e+00,2.022614509e+01,8.836185320e+01,7.911521527e+01,4.131286568e+01,6.190899940e+01,3.642584683e+01,5.939736062e+01,6.320262019e+01,8.359259920e+01,5.714379400e+01,8.923073088e+01
6.365896843e+01,2.417954288e+01,4.801471210e+01,5.887638578e+01,8.213395256e+01,7.475979035e+00,8.849492701e+01,7.923719440e+01,1.131338329e+01,3.620352607e+01,4.273336119e+01,7.748708048e+01,8.893429075e+01,6.281695330e+01,7.185953243e+01,4.634487333e+01,6.409687108e+00,5.860294700e+01,6.701834918e+01,7.662092035e+01,7.924109796e+01,7.476302538e+01,6.234873523e+01,6.132327338e+01,1.888218710e+01,6.759791452e+01,9.485960102e+01,2.151617138e+01,3.946914784e-01,5.984885095e+01
4.464144209e+00,9.621351429e-01,7.345133498e+01,2.349880677e+01,5.079185140e+01,3.814652518e+01,3.955490467e+00,3.603938731e+01,8.121049571e+01,1.104159253e+01,8.957072267e+01,5.172739575e+01,3.424415901e+01,6.200691373e+01,6.087116619e+01,3.979655440e+01,4.861376364e+01,9.607989806e+01,2.911798956e+01,6.663817201e+01,7.355926259e+01,5.232602733e+01,5.935562684e+01,1.810320145e+01,1.780664641e+01,5.883424339e+01,1.987016590e+01,6.673175744e+00,7.486651126e+01,3.546562902e+01
6.822003697e+01,6.972747441e+01,7.374269235e+01,7.477412421e+01,4.051372701e+01,5.090233646e-01,4.230218914e+01,5.517493390e+01,3.321182935e+01,4.216345886e+01,2.309767809e+01,3.894984461e+01,2.698486235e+01,7.887195504e+01,5.000054028e+01,2.030846253e+01,2.180731684e+01,9.976728403e+00,5.033911914e+01,6.796546111e+01,5.332609759e+01,1.444883140e+01,6.410769627e+00,9.007167474e+01,4.773531392e+01,1.931263523e+00,4.382470557e+01,4.942949521e+01,3.772056825e+01,3.368614229e+00
1.494817305e+01,6.191830973e+01,6.230692829e+01,2.463525045e+01,5.454309799e+01,2.365603073e+01,7.842766131e+01,7.352598031e+01,6.236908700e+01,4.502366640e+01,1.900576591e+01,3.619820851e+01,2.540894049e+01,7.388549634e+01,9.898457241e+01,7.693622643e+01,9.994032422e+01,7.617015040e+01,4.814738182e+01,5.750160652e+01,1.859248409e+01,6.099444831e+01,4.566333965e+01,4.153031529e+01,5.076220034e+01,1.756873802e+01,1.628302534e+01,7.836549460e+01,2.747705165e+01,5.169378491e+01
2.867048548e+01,6.066438798e+01,3.372867689e+01,3.358595577e+01,3.336740399e+01,5.704515393e+01,5.487154537e+01,1.337300600e+01,6.137510669e+01,2.510378399e+01,9.587310606e+01,6.511937117e+01,3.056591071e+01,8.961713302e+01,4.660901957e+01,2.151436481e-01,8.692539966e+01,4.052762025e+01,5.275709087e+01,2.700695714e+01,3.739834403e+01,4.675264092e+01,3.034982811e+01,9.089042809e+01,4.713577344e+01,2.441529900e+01,8.532829822e+01,9.914399570e+01,9.696667235e+01,7.789512636e+01
1.261246139e+01,6.383448420e+01,8.919615147e+01,8.191375338e+01,7.511731415e+01,8.986346444e+01,9.899759950e+01,9.631131238e+01,7.708841781e+01,7.285342245e+01,7.988574208e+01,6.821152280e+01,5.708908411e+01,7.063716416e+00,4.933626425e+01,1.038538361e+01,2.818229073e+01,1.055741292e+01,4.042159257e+01,4.271842758e+01,9.068427972e+01,4.765109846e+00,7.695033523e+00,2.414850618e+01,8.892900190e+01,8.346770581e+01,7.679261748e+01,4.465700951e+01,5.467749027e+01,2.546283508e+01
5.841874879e+01,4.515969659e+01,2.917335980e+01,6.711247904e+00,7.441140054e+01,5.888111177e+01,2.825827113e+01,4.764518255e+01,7.488623682e+01,5.218192563e+01,4.729094574e+01,8.647435077e+01,5.635671947e+01,1.009974770e+01,8.749284833e+01,6.117520518e+01,9.487030256e+01,4.603860441e+01,8.831125257e+01,4.347996639e+01,1.243109990e+00,2.792808701e+01,8.326965450e+01,9.742607521e+01,6.797080134e+01,1.711228621e+01,8.303100990e+01,2.405667522e+01,5.701182964e+01,4.641231439e+01
6.851088996e+01,9.080782603e+01,7.853883840e+01,1.793578127e+01,9.808316671e+01,5.602326688e+01,9.115572289e+01,9.800472976e+01,1.026681216e+01,3.041594772e+01,1.949959153e+01,2.715060337e+01,5.151703754e+01,2.018012857e+01,3.650947400e+01,2.554473356e+01,4.452369401e-01,3.970877968e+01,3.930929885e+00,1.951068874e+01,1.746350689e+01,8.811475748e+01,2.562107468e+01,9.779369445e+01,3.022357165e+01,3.922639266e+01,6.233004436e+01,2.654250251e+01,3.618806962e+00,2.463152731e+01
5.435989014e+01,7.748173978e+01,9.991292396e+01,7.261344830e+01,1.086207987e+01,8.674907707e+01,4.852601213e+01,9.778541229e+00,5.842196207e+01,2.085165039e+01,1.779815388e+01,1.457913684e+01,4.815594795e+01,2.281951737e+01,6.805305587e+01,3.991664922e+01,4.639552727e+01,1.523561626e+00,3.997663358e+01,6.431255555e+01,3.885052714e+01,3.246160064e+01,7.203381516e+01,8.523291621e+01,9.035206915e+01,3.407888715e+01,9.744029282e+00,1.940679134e+01,2.554830105e+01,2.308069379e+01
5.628771109e+01,8.223058592e+01,4.269538047e+01,9.802114960e+01,9.755576475e+00,7.980449974e+00,2.032279992e+01,6.329787609e+00,3.627177560e+01,1.135687676e+00,3.795393578e+00,5.507791521e+01,5.193368031e+01,8.177170656e+01,4.210053182e+01,9.276435699e+00,3.485482751e+01,6.967302597e+01,3.429785830e+01,8.060838009e+01,4.005285929e+01,9.756849564e+01,8.718671563e+01,2.658239960e+01,7.542436337e+01,1.243973469e+00,8.514055262e+01,2.795953772e+01,9.002255808e+01,8.452712876e+01
8.776691641e+01,5.489560035e+01,4.933529755e+01,6.445572799e+01,6.244788365e+01,2.984858944e+01,5.777409002e+01,6.737947111e+01,8.591383135e+01,1.230724032e+01,7.752915435e+01,3.745109179e+01,8.648316589e+01,5.678896267e+01,2.458098026e+01,1.245950713e+01,3.889811894e+01,6.436186515e-01,8.905562469e+01,3.567631294e+01,1.903620179e+01,8.879342253e+01,3.918813054e+01,3.713641673e+01,3.875998973e+01,5.251507658e+01,2.286126804e+01,6.402814750e+01,3.959557551e+01,8.817492264e+01
9.561427224e+01,8.163709577e+01,2.233838914e+01,5.020603744e+00,3.608146874e+01,4.123844424e+01,3.008687314e+01,3.541521664e+01,8.566954348e+01,2.997805610e+01,4.722801276e+00,3.316061323e+01,3.853851896e+01,1.154931385e+00,7.648399295e+01,8.577934378e+01,6.873373259e+01,4.048339421e+01,6.865510019e+01,8.801765664e+01,7.243832456e+01,5.652983910e+01,7.959133164e+01,4.925461351e+01,7.723921209e+01,1.285460248e+01,7.080772160e+01,7.375184122e+01,5.516186679e+01,8.086796760e+01
1.112519116e+01,2.661737713e+01,3.323997738e+01,6.750007175e+01,7.717707675e+01,9.370282018e+00,2.021440310e+01,9.007891959e+01,1.248537190e+01,2.042466882e+00,5.156313927e+01,7.941658984e+01,8.405957605e+01,8.986023817e+01,5.963375077e+01,2.174746426e+01,2.289211143e+01,4.024555709e+01,7.072384569e+01,2.782247285e+01,5.076725365e+01,1.046559757e+01,8.087025374e+01,7.429231163e+01,6.916524625e+01,1.906697720e+01,2.529150564e+01,4.764913660e+01,7.450045278e+01,9.786864970e+00
5.944072063e+00,5.348799530e+01,8.383259050e+01,8.961979272e+00,4.790754292e+01,9.083757519e+01,7.715292484e+00,7.265478834e+00,5.773610584e+01,1.856724993e+01,5.763812924e+01,1.369935035e+01,9.391110759e+01,1.079913701e+01,3.605084596e+01,1.780210290e+01,7.534131260e+01,9.206814318e+01,7.404952161e+01,2.964441785e+01,2.520808442e+01,3.583472251e+01,5.821029077e+01,1.016729580e+01,9.725510355e+01,8.931490989e+01,4.724194548e+01,8.976737613e+01,5.181003836e+01,1.015390391e+01
6.882535767e+01,6.434281445e+01,1.031281670e+01,7.352508429e+01,1.298079277e+01,3.001612023e+01,4.910118611e+01,3.911073645e+01,5.915315421e+01,3.286179376e+01,9.917099632e+01,5.682674739e+01,6.116122442e+01,3.937172191e+01,1.174154923e+01,3.690757791e+01,5.491245886e+01,6.041147896e+01,4.766541111e+01,7.295106842e+01,7.228993610e+01,1.186910352e+01,8.382285244e+01,9.175518967e+01,5.157627587e+01,9.813314478e+01,5.329818513e+01,2.299308358e+01,7.044398643e+01,4.629699783e+01
5.520733392e+01,2.643574102e+01,9.099148006e+01,7.762499165e+01,6.546573616e+01,8.446888157e+01,7.284549198e+01,3.280036068e+01,7.804965136e+01,3.311840635e+01,2.883728690e+01,4.448009681e+01,9.579759724e+01,8.891905445e+01,8.309101467e+01,6.766204511e+01,7.863396879e+01,8.584122799e+01,6.746111973e+01,3.398446941e+00,6.429068672e+01,1.507791883e+01,5.058287259e+01,9.695778776e+01,7.334781836e+01,8.318453086e+01,2.373021921e+01,1.959707572e+01,2.958026482e+01,1.267566995e+01
1.457076901e+01,8.057373002e+01,3.636137402e+01,1.504480431e+01,1.248405651e+01,5.158286652e+01,3.043686460e+01,8.622351367e+01,8.276461481e+01,3.038732876e+01,5.005090560e+01,3.118628506e+01,6.388204950e+01,8.815258075e+01,3.723117620e+01,2.829868400e+01,9.658942744e+01,3.890415382e+01,3.670820747e+01,7.011174590e+01,9.511459353e+01,7.050170496e+01,8.535510747e+01,8.723194455e+01,8.122878984e+01,3.617536295e+01,3.069093949e+01,5.466744568e+01,9.755953733e+01,9.547021103e+01
5.879461298e+01,4.638479659e+01,7.287554743e+01,4.569706721e+00,7.605654521e+01,1.265872307e+01,8.198091127e+01,2.650103885e+01,6.069697407e+01,6.394775883e-01,7.872416057e+01,5.326751817e+01,6.793788786e+01,8.068132772e+01,3.669960130e+01,3.852382555e+01,5.473323736e+01,4.819981852e+01,4.869676881e+01,9.495512889e+01,4.531194914e+01,7.124441550e+01,6.634602318e+01,3.772489874e+01,5.099631056e+01,9.550744349e+01,7.214759401e+01,3.090763273e+01,3.747389522e+01,3.832026375e+01
6.736444934e+01,5.739097406e+01,5.094243603e+01,2.796486807e+01,1.762251615e+01,2.742878438e+01,4.755121062e+01,2.561824544e+01,4.483504744e+01,2.648057992e+01,2.413256116e+01,7.864027273e+01,7.030390322e+01,8.518561145e+01,4.066078171e+01,4.045881485e+01,7.000970749e+01,6.846485365e+01,4.304352390e+01,8.241661290e+01,9.990200646e+01,3.839364934e+01,3.924791030e+00,3.293876301e+01,1.368289312e+01,3.421898141e+01,2.864146307e+01,4.581779789e+01,2.713463965e+01,3.915064168e+00
3.472990442e+01,8.889915589e+01,7.924057755e+01,4.624276645e+01,2.383901390e+01,5.438567793e+01,7.726061693e+01,8.524539987e+00,9.780624943e+01,5.919008026e+01,6.744765657e+01,3.168667113e+01,4.084863434e+01,6.349284053e+01,4.555351913e+01,8.342028445e+01,5.170865670e+01,1.883239229e+01,7.630505581e+01,2.634802258e+01,8.805351422e+01,5.761151691e+01,6.330024584e+01,5.768155195e+01,1.681730431e+01,9.868127428e+01,6.598158341e+01,7.527203373e+01,7.089870069e+00,9.640356130e+01
7.851316336e+01,1.492126494e+01,8.636021603e+00,3.577229156e+01,4.002781281e+01,5.910035827e+01,6.196687198e+01,1.757809441e+01,1.900617135e+01,8.583736260e+01,5.966839883e+01,1.359585878e+01,9.538479914e+01,8.132679446e+01,4.360410511e+01,1.703686635e+01,2.572890315e+01,2.951457082e+01,7.435466453e+01,4.444670853e+01,8.946910907e+01,1.647658381e+01,1.292645175e+01,3.736952696e+01,8.364123887e+01,2.282943982e+01,3.243026528e+01,2.421425516e+01,5.063197982e+01,9.565336419e+01
5.884147490e+01,9.852095673e+01,7.791786492e+01,9.447065099e+01,4.493232136e+01,3.886570992e+01,2.958694193e+01,6.850343201e+01,7.253362041e+01,6.162645232e+01,1.812379963e+01,9.655506020e+01,8.716754490e+01,3.554756772e+01,2.158805594e+01,8.893530943e+00,6.659999417e+01,6.121775239e+01,1.125031325e+01,6.282320767e+01,7.185934149e+01,2.961691996e+01,6.798365493e+01,4.686286554e+01,8.650698459e+01,7.984540830e+01,8.003048864e+01,1.404907200e+01,8.593762092e+01,6.329339925e+01
4.203548620e+01,1.034561694e+01,3.712273706e+01,3.311214304e+01,4.847807019e+01,5.556308337e+01,9.245942752e+01,4.123295419e+01,1.321479236e+01,4.412614385e+01,5.826790228e+01,3.974625100e+01,2.147718145e+01,8.742267891e+01,8.404527992e+01,9.444826543e+01,9.521732490e+01,6.143523696e+00,4.020204491e+01,2.471866739e+01,8.572488402e+01,5.210312104e+01,7.269896335e+01,5.375903458e+01,6.485275214e+01,2.880130289e+01,8.383715208e+01,8.613964774e+01,6.857408464e+01,1.182112707e+01
8.403104767e+01,9.564752673e+01,2.787510029e-01,6.118582848e+01,9.851218075e+01,4.227175788e+01,6.284236098e+01,5.293406795e+01,9.124513396e+01,6.670530682e+01,7.465127196e+00,4.522578085e+01,4.548531821e+01,3.741910717e+01,7.076178311e+01,5.354455282e+01,8.617634058e+00,7.620698860e+01,7.726308770e+01,5.033114746e+01,3.943596032e+01,7.403104149e+00,4.766131029e+01,1.003482583e+00,7.014931977e+01,5.224248806e+01,3.627799739e+01,6.284076597e+01,7.715471282e+01,5.574652672e+01
6.422976471e+01,1.312547032e+01,8.840466000e+00,3.175892825e+00,2.765014719e+01,2.311285178e+01,5.480691535e+00,4.163097364e+01,9.896288208e+01,2.868113600e+01,2.406690482e+01,4.951894253e+01,5.010680959e+01,1.972440418e+01,9.354259093e+01,2.471467588e+01,5.530448335e+00,4.226081640e+01,1.661150153e+01,2.401893119e+00,6.928179941e+01,4.558405303e+01,5.858142742e+01,4.567489953e+01,6.814014288e+01,8.885997919e+01,5.988654645e+01,9.785158671e+01,4.359609102e+01,4.282959520e+01
8.246756235e+01,7.128874954e+01,9.735025258e+01,8.782617625e+01,6.588818039e+01,2.474293369e+01,4.343361777e+01,8.118361463e+00,4.978783386e+01,8.083723583e+01,7.738388550e+01,9.732411675e+01,4.871331083e+01,4.131338071e+01,3.765979037e+01,8.266060952e+01,2.067170126e+01,2.817046135e+01,4.064508047e+01,6.338180834e+01,5.439079673e+01,9.805640165e+01,3.123317717e+01,1.680156064e+01,8.606155989e+01,6.373677547e+01,6.264418178e+01,1.603282891e+01,4.052627212e+01,1.949972660e+01
1.444370283e+01,7.675193285e+01,3.229178372e+01,9.033822238e+01,9.173350793e+01,2.329263486e+01,6.968104405e+01,6.033575020e+01,9.563878781e+01,7.034832284e+01,5.907005369e+01,2.516729721e+01,9.652871225e+01,8.359417786e+01,5.232466088e+01,7.638936335e+01,2.251190119e+01,6.473900358e+01,4.945754922e+01,7.733319830e+01,8.006257859e+01,7.867146848e+01,4.232997567e+01,5.719875632e+01,7.325511021e+00,7.991807212e+01,1.385703796e+01,6.361708818e+01,2.616915813e+01,6.806370903e+01
6.667968290e+01,8.923147983e+01,2.954564053e+01,6.091430081e+01,3.898875014e+01,3.947431627e+01,2.214079868e+01,8.544306225e+01,6.492058002e+01,1.003421699e+01,5.677619039e+01,6.121427532e+01,2.854849202e+01,4.573495079e+01,7.272551504e+01,4.603659880e-01,7.309464355e+01,6.157054288e+01,1.714091983e+01,8.881214230e+01,4.703479786e+01,5.900193129e+00,2.019658898e+01,4.065276711e+01,5.181902775e+01,9.842573842e+01,1.886780017e+01,4.452356560e+01,8.312265330e+01,1.779714501e+01
1.525449432e+00,5.026074264e+01,3.628892909e+01,5.509277398e+01,9.035504136e+01,3.258826885e+01,4.710528580e+01,9.421324059e+01,3.701207982e+01,1.871540427e+01,3.945714893e+01,9.694620131e+01,9.666815121e+01,2.560175307e+01,2.175928223e+01,3.126825237e+01,9.085738457e+01,1.416367067e+01,1.831109305e+01,6.698452704e+01,8.782810282e+01,1.936671936e+01,7.130869480e+01,2.164323213e+01,8.095417823e+01,1.197928300e+01,5.002809442e+01,5.373394093e+01,7.731554892e+01,3.559066137e+01
4.887882502e+01,2.825246931e+01,5.132268943e+00,7.937503686e+01,5.639638787e+01,4.265150967e+01,5.574121160e+01,5.093262270e+01,6.828043437e+01,5.522968137e+01,8.965901731e+01,2.231523188e+01,9.453707634e+01,5.232644965e+01,2.405692457e+00,2.598624937e+01,1.875799620e+01,5.132128847e+01,8.657315475e+01,3.674205256e+01,2.128241595e+01,3.573103774e+01,4.550750841e+01,8.100952273e+01,2.266112051e+01,8.251528656e+01,7.486888137e+01,3.440662903e+01,7.838177879e+00,7.238016766e+01
7.658594240e+01,6.847577745e+01,3.467166570e+01,5.351909841e+01,1.978060850e+00,2.804165239e+01,8.455725182e+01,6.477914437e+01,1.967727526e+00,9.893290355e+01,8.596362130e+01,9.482024823e+00,8.325347511e+01,4.492707274e+01,9.985244053e+01,4.202726381e+00,1.431438555e+01,4.851591788e+01,5.028941631e+01,7.628632992e+01,3.970081561e+01,9.924482864e+01,5.522682894e+01,5.941838165e+01,4.305626603e+01,9.955369198e+01,7.657600877e+01,3.645837174e+01,3.139771289e+01,7.247085747e+01
1.218910668e+01,7.772326377e+01,1.124000823e+01,9.380857848e+01,8.670932913e+01,7.017413259e+01,3.471714704e+01,9.904323637e+01,8.692723684e+01,7.137257499e+01,3.071643958e+01,3.996420093e+01,8.690505807e+00,7.356233808e+01,9.783064831e+01,6.674299232e+01,7.031997671e+01,2.913342136e+01,8.653890456e+00,1.803168197e+01,2.767791274e+01,1.077257821e+01,5.605567250e+01,2.298886188e+01,3.387751652e+01,3.259172554e+01,1.311705111e+01,3.792820212e+01,6.405858778e+01,4.207272590e+01
8.413749668e+01,7.232426689e+01,2.994876861e+01,1.397629946e+01,4.665999008e+01,8.019494187e+01,2.616514705e+01,1.219572289e+01,7.767464179e+01,8.426659183e+01,1.527752348e+01,5.214853586e+01,3.501630839e+01,9.832121516e+01,8.673013662e+01,1.365638639e+01,2.721024983e+01,4.993737145e+01,3.280221845e+01,7.458242173e+01,2.714029357e+01,3.943841168e+01,7.091832422e+01,4.730033391e+00,2.154667313e+00,5.602101309e+01,9.068269270e+01,1.922838693e+01,4.266757051e+00,5.460428273e+01
7.334058141e+01,7.174395765e+01,4.963162620e+00,5.282147274e+00,9.134144809e+01,9.842972591e+01,3.823211488e+01,2.045216184e+00,3.425404976e+01,1.390491600e+01,8.304281271e+01,3.465732018e+01,8.788416712e+01,9.482239855e+01,6.573864095e+01,2.007710039e+01,5.808229972e+01,4.943049987e+01,8.041043474e+01,1.237238935e+01,6.153104585e+01,5.569558434e+01,1.525306108e+01,6.150669649e+01,2.643862939e+01,5.061261981e+01,8.202946992e+01,8.540430831e+01,9.306065270e+01,6.382937108e+01
2.915552573e+01,3.231860313e+01,9.235265978e+01,7.498190567e+01,1.778445308e+00,2.815715667e+01,7.832874618e+01,4.086057507e+01,1.655140894e+01,2.473942986e+01,7.185371111e+01,6.566449457e+01,1.999895226e+01,7.611094071e+01,6.185763931e+01,2.803778478e+01,9.241631796e+01,7.196388672e+01,7.748050217e+01,3.588533286e+01,5.605302472e+01,7.197163875e+01,1.984487166e+01,8.287127312e+01,4.608807431e+01,2.720253052e+01,6.152906355e+00,8.958799591e+01,4.041904707e+01,6.870786080e+01
5.586856104e+01,9.169460661e+01,7.519681715e+01,8.900088217e+01,3.411302480e+01,3.805357198e+01,4.407388181e+01,5.784546449e+01,3.124796083e+01,4.874139540e+01,4.464018107e+01,7.215154772e+01,7.029672323e+01,3.629024344e+01,1.807650618e+01,6.433371000e+01,2.458631724e+01,1.496612260e+01,7.206898761e+01,8.946940014e+01,1.826554819e-01,2.554397755e+01,3.100496572e+01,5.331500502e+01,2.382154488e+01,3.941200525e+01,5.409420514e-03,2.399540331e+01,2.355716349e+01,6.374671387e+00
