v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32
3.704901205e+01,9.470517819e+01,8.317957998e+01,1.036729149e+01,9.072079785e+01,1.980336536e+01,6.529699410e+01,3.789842010e+01,2.745541456e+01,4.892871540e+01,9.508281808e+00,3.683966520e+01,9.442680139e+01,8.320783611e+01,5.174537467e+01,6.560742672e+01,9.313983898e+00,7.476165208e+01,5.127916880e+01,7.978895940e+00,5.758719685e+01,8.273539726e+01,6.021400961e+01,8.227966254e+01,1.104308300e+01,1.350832039e+01,9.526052539e+00,1.462586962e+01,8.352394123e+01,3.297617293e+01,4.925343743e+00,3.639809767e+01
2.584261675e+01,5.989213170e+01,9.340371970e+01,2.756082525e+01,3.889114394e+01,6.245352789e+01,3.554570957e+01,9.822120717e+01,7.362751368e+01,6.057117198e+01,2.142506623e+01,6.261563755e+01,2.808733644e+01,9.373839410e+01,2.533686048e+01,8.200424260e+01,4.271983299e+01,8.910433847e+01,4.789157311e+01,1.533768674e+01,5.934646519e+01,5.288621167e+01,5.462581806e+01,5.703046400e+01,5.935450764e+01,6.557082927e+01,1.462716639e+01,7.450422298e+01,9.190153615e+01,6.582163816e+01,4.125360348e+01,5.098580500e+01
8.718459908e+01,8.912661300e+01,2.748852224e+01,6.582214827e+01,6.358313417e+01,4.954883362e+01,7.144258421e+01,6.392895733e+01,6.557700978e+01,1.682850970e+01,7.608784080e+00,2.264180218e+01,3.656963639e+01,3.962396371e+00,8.972189158e+00,2.732899517e+01,6.763258479e+01,1.872349426e+00,6.100372189e+00,2.354941288e+01,4.732754277e+01,4.491917695e+01,9.874085717e+01,7.148008487e+01,9.530175430e+01,5.964411525e+01,9.397370467e+01,9.219856327e+01,4.600601248e+01,1.572676604e+01,2.661137927e+01,8.905029747e+01
1.591475324e+01,4.181266972e+01,7.929505633e+01,7.685195243e+01,4.095861065e+01,9.111301350e+01,8.784160092e+01,8.216239121e+01,2.220852587e+01,3.721370405e+01,8.725976634e+01,9.331754866e+01,7.735837284e+01,2.467685370e+00,2.239009147e+01,6.832753835e+01,7.424692828e+01,2.165785846e+01,3.039209116e+01,3.297321606e+00,6.575134181e+01,5.757121066e+01,6.496136356e+01,5.533798795e+01,2.172915157e+00,2.045711380e+01,8.707779199e+01,2.729138598e+01,2.739956877e+01,5.897654635e+01,3.052264610e+01,2.123375145e+01
5.068367705e+01,6.861772049e+01,1.735787592e+01,2.072680018e+01,9.143711675e+01,4.125267983e+01,6.783491041e+01,6.177081979e+01,4.542301610e+01,8.590327083e+01,3.370870943e+01,3.498830973e+01,3.007957751e+01,9.387646483e+01,2.002163048e+01,8.688078668e+01,8.895000744e+01,3.737044762e+01,5.019246084e-01,9.206074315e+01,7.976267685e+00,4.447452520e+01,2.891785405e+01,2.920548681e+01,4.487770553e+01,2.656603284e+01,9.579888433e+01,4.732483099e+01,6.424563859e+01,3.844090253e+01,4.292510012e+01,3.433941858e+01
4.646672625e+01,5.036557082e+01,3.848236775e+01,9.549062156e+01,8.309963274e+01,9.658393465e+01,1.375373934e+01,7.931851929e+00,1.711783689e+01,2.878163398e+01,3.597553179e+01,3.893333921e+01,5.953739517e+01,1.529605841e+01,7.118253509e+01,6.006346663e+00,7.935743912e+01,2.858010568e+01,5.406280916e+01,9.655141783e+01,7.205913166e+01,1.276108379e+00,9.021459791e+01,7.984366787e+01,8.118231528e+01,6.527342490e+01,6.207719165e+01,2.515509538e+01,6.869603672e+01,4.841545130e+01,7.635183982e+01,4.355353179e+01
7.073982640e+01,4.643539775e+01,3.722973586e+01,2.904467181e+01,5.394991755e+01,6.254666456e+01,8.581078766e+01,9.539757527e+00,6.104393969e+01,6.392127060e+01,4.157222298e+01,8.365304487e+00,4.067876385e+01,7.402787931e+01,9.144545059e+01,2.241394202e+01,6.055107043e+01,8.175663356e+01,4.832290289e+01,9.963916987e+01,9.943876372e+01,1.418744611e+01,8.133366181e+01,1.587299684e+01,3.486697012e+01,1.639419698e+01,4.352969946e+01,2.010189930e+01,9.142705978e+01,5.837943567e+01,6.468983500e+01,6.013783404e+01
7.483800520e-01,9.168624949e+01,6.343409719e+01,9.277885087e+01,9.403356906e+00,1.962805794e+01,4.917487440e+01,9.334309026e+01,5.884628067e+01,6.277007657e+01,6.185325699e+01,3.053199803e+01,4.505257561e+01,6.787070689e+01,6.315240982e+01,9.648219309e+01,2.719842874e+01,8.410911727e+01,1.922410822e+01,8.771819298e+01,3.919584651e+01,3.663214941e+01,1.231866985e+01,9.302595691e+01,5.956361330e+01,2.598617213e+01,7.891886972e+01,5.754745776e+01,3.159429686e+01,7.236712958e+01,7.134241870e+01,5.721259464e+01
7.410578755e+01,4.933411939e+01,2.739081620e+01,4.665650377e+01,4.665092832e+01,4.500944884e+01,2.556179947e+01,5.270676942e+00,9.411838979e+01,6.303466069e+01,6.911057781e+01,5.802482706e+01,4.887807568e+01,5.511919824e+01,2.658811669e+01,4.281359328e+01,7.230141689e+01,7.533930795e+01,3.491917857e+01,6.868515331e+01,8.437705393e+01,1.501841254e+01,4.896888867e+01,8.950683543e+01,8.451233551e+01,4.264422708e+01,1.892827205e+01,2.906351390e+01,4.001665700e+00,5.981435173e+01,9.279318434e+01,6.538001255e+01
5.467817821e+01,8.261636762e+00,8.430542483e+01,3.297339039e+01,3.909736521e+01,5.744499968e+01,6.170675297e+00,2.329661394e+00,3.335638296e+01,7.626625389e+01,3.251458626e+01,3.989099185e+01,5.829261778e+01,2.363123126e+01,4.707372161e+01,5.771726224e+01,4.967041529e+01,7.901800483e+01,7.030309714e+01,2.003018529e+01,1.010299695e+01,1.749394736e+01,3.840989975e+01,3.410586682e+01,7.321680849e+01,2.718187125e+01,4.079303734e+01,1.381546183e+01,2.764158138e+01,4.716184682e+01,8.086660289e+00,3.225788576e+01
7.798935231e+01,8.370006610e+01,4.318919997e+01,6.326157930e+01,9.027864857e+00,2.043754305e+01,1.894530245e+01,2.543763221e+01,2.887649248e+01,1.104360718e+01,9.587675229e+01,9.216449754e+01,4.366829989e+01,8.983581404e+01,2.379348721e+01,2.074924261e+01,4.152441781e+01,1.268030338e+01,9.609774085e+01,5.825497281e+01,9.512640149e+01,7.749252389e+01,4.889884692e+01,9.250731479e+01,6.679328296e+01,3.032514923e+01,2.924511497e+00,7.014762073e+01,9.745123507e+01,1.736164482e+01,9.858773860e+01,9.865280440e+01
3.945993871e+01,2.482061210e+01,1.433028596e+01,5.145849482e+01,6.486343721e+01,7.283410893e+01,1.518240510e+01,7.229855914e+01,6.740900158e+01,8.718473972e+01,2.484975086e+01,1.652536261e+01,7.823791158e+01,8.007805856e+01,6.595622995e+01,9.342525279e+01,9.428766878e+01,7.951001114e+00,2.456686963e+01,5.912209369e+01,6.411486564e+01,9.213015462e+01,7.970077698e+01,9.398296182e+01,3.244710965e+01,9.953872466e+01,9.664237964e+01,4.549462818e+01,2.747820720e+01,5.156268397e+01,5.298510855e+01,2.666849632e+01
9.678303840e+01,4.856803023e+01,4.775166859e-01,5.601401649e+01,2.119621671e+01,6.045421750e+01,9.508003050e+01,8.792887908e+01,5.236540393e-01,4.102044967e+01,5.541536976e-01,7.134787063e+01,1.844336893e+01,7.551401467e+01,9.406435087e+01,9.811986716e+01,3.573337228e+01,9.074877770e+01,9.123551284e+01,2.221002566e+01,2.842537532e+01,6.197296131e+01,3.685338135e+01,6.719135134e+01,6.808501584e+01,5.669847892e+01,5.278219701e+01,9.495025120e+01,9.625715000e+00,9.277035104e+01,2.292146716e+01,2.405355354e+01
4.779512117e+01,3.177419721e+01,1.453980214e-01,4.831792699e+00,6.998617372e+01,5.514254662e+01,1.318467082e+01,5.453615382e+01,4.474993549e+01,3.805525488e+01,2.907955930e+01,2.555689757e+01,6.912700623e+01,1.159721287e+01,7.776517683e+01,5.115453973e+01,6.579215395e+01,4.471760103e+01,5.272984942e+01,6.525280110e+01,7.784690171e+01,5.795498399e+01,6.385519142e+01,8.219418437e+01,2.995699664e+01,9.890841516e+01,3.532622021e+01,7.515944350e+01,1.975963717e+01,2.473812833e+00,2.368819003e+01,7.490933046e+01
5.153822583e+01,7.625678316e+01,3.890556108e+01,5.598446743e+01,8.960931156e+01,5.031111290e+01,2.153497086e+01,8.894498792e+01,6.508719666e+01,8.794131579e+01,4.224847149e+01,5.356757731e+01,8.003244263e+01,9.987712315e+01,9.078348452e+01,3.620289973e+01,1.411738823e+01,1.076602896e+01,9.047094090e+01,6.251001891e+01,4.379626670e+01,2.199399036e+01,7.481534299e+01,2.057137365e+01,9.379119636e+01,2.243087390e+01,1.038628602e+01,3.901605368e+01,2.232399039e+01,7.979216008e+01,1.531609538e+01,7.973037098e+01
5.181531774e+01,9.178981352e+01,2.502644216e+01,2.107521254e+01,4.420105536e+01,8.745170218e+01,4.310419749e+01,7.793812287e+01,6.522551948e+01,1.275129611e+01,1.663634669e-01,5.872322382e+01,5.333933110e+01,2.068460494e+01,1.151550421e+01,3.015973235e+01,2.031610598e+01,1.515175765e+01,1.144826872e+01,1.812548325e+00,3.780852622e+01,5.538938906e+01,6.018833776e+01,5.798175766e+01,9.450288966e+00,3.601333800e+01,9.126399089e+01,5.615097590e+01,2.170313192e+00,2.925377034e+01,7.111150001e+01,6.769585102e+01
9.446182326e+01,3.750638326e+01,3.982063784e+01,5.874277253e+01,8.159381900e+01,4.051376242e+00,7.830573282e+01,5.384071935e+01,2.124966544e+00,8.060983117e+01,8.834686185e+01,6.130262112e+01,5.271049842e+01,6.358867942e+01,3.835750404e+01,9.241684457e+01,4.977455341e+01,7.744509954e+01,3.761402089e+00,5.107589240e+01,7.900218523e+01,7.448249053e+01,5.677069506e+01,5.185660554e+01,7.587626135e+01,2.436600010e+01,2.703968338e+01,8.518848587e+01,1.611760930e+01,4.690965967e+01,7.100686418e+01,8.426160188e+01
8.436452057e+01,9.583247574e+01,6.790800534e+01,3.775300338e+01,2.562852011e+01,5.317979627e+01,3.899959782e+01,8.265783555e+00,3.216734048e+01,3.764426374e+01,2.611470153e+01,8.337881887e+01,8.954355485e+01,5.209986862e+01,9.124950340e+01,6.337706080e+01,3.753553258e+01,6.203703404e+01,9.919510924e+01,4.372851829e+00,7.303166235e+01,6.236782019e+01,6.317521890e+01,3.678760718e+01,5.011568794e+01,1.842160274e-02,3.781212399e+01,6.187399345e+01,2.379569730e+01,5.644409835e+01,4.333340297e+01,5.758592008e+01
2.231407054e+01,2.771882923e+00,5.307068412e+01,2.214079144e+01,6.114389064e+01,8.417321703e+01,9.566991483e+01,8.462682154e+01,5.210985662e+01,1.756902984e+01,3.730950353e+01,3.955387058e+01,2.487792419e+01,8.386602474e+01,9.603127116e+01,6.585384914e+01,5.566515617e+01,3.623004615e+01,6.581460045e+01,7.065133486e+01,6.860640411e+01,6.757676868e+01,5.235458151e+01,4.784179552e+01,4.230574770e+01,9.982545217e+01,4.441202111e+01,9.343481267e+01,5.866314224e+01,3.211868145e+01,9.727693222e+01,9.595365511e+01
9.980539824e+01,3.119796708e+01,9.620026522e+01,5.439589839e+01,4.089464984e+01,8.787612850e+01,2.955444132e+01,9.298294240e+01,3.920100890e+01,7.905319949e+01,9.819890983e+01,5.726495056e+01,9.117177697e+01,2.427424163e+01,2.806446025e+01,7.031305227e+01,2.055796158e+01,3.519470899e+00,8.602217853e+01,8.457209036e+01,7.479159862e+01,3.755962659e+01,1.584558645e+00,9.162343813e+01,5.192272981e+01,5.915834697e+00,6.035261808e+01,1.950796946e+01,4.651463399e+01,5.521547165e+01,7.330883908e+01,9.104292474e+01
9.921701373e+01,5.940814231e+01,7.774612302e+01,1.621405703e+00,8.282898439e+01,3.051560861e+01,4.420270746e+01,4.064680942e+01,1.191814450e+01,1.874597492e+01,8.853201888e+01,5.266623418e+01,4.283866054e+01,2.438026336e+01,7.720945272e+01,7.698391844e+01,1.638759221e+01,8.276764825e-02,5.897010746e+01,8.286114724e+01,4.790579077e+01,6.486446337e+01,7.462397847e+00,9.719070254e+01,8.389164948e+01,8.018423742e+01,2.227931026e+01,5.470406988e+01,4.374862478e+01,7.627052105e+01,4.000219922e+01,6.324478351e+01
9.036859619e+01,7.748227390e+01,7.721677983e+01,4.159615281e+00,2.882381802e+01,3.253369520e+01,6.191633575e+01,9.754790822e+00,6.902414595e+01,6.608186438e+01,9.539965258e+01,5.798820405e+01,3.780758066e+01,4.546547628e+01,7.638267340e+01,4.761772827e+01,2.615612068e+01,7.057063895e+00,8.859329357e+01,8.608003587e+01,2.322052128e+01,8.815651845e+01,8.883287229e+01,4.124154478e+01,5.809193679e+01,2.309979486e+01,2.012277521e+01,3.185652580e+01,5.784798279e+01,6.202866630e+01,3.704059137e+01,8.892200602e+01
5.126108950e+01,6.965383200e+01,4.342103183e+01,3.832885645e+01,1.984343350e+01,4.366299389e+01,5.314039254e+01,1.678375716e+01,8.078620976e+01,6.525967337e+01,7.443315056e+01,3.765909223e+01,8.041484113e+01,9.354155288e+01,2.713135276e+01,2.390031427e+01,4.223683681e+01,6.401155905e+01,1.963390326e+01,3.701626507e+01,8.046205855e+00,8.908485804e+01,7.792415276e+01,7.817050681e+01,6.646488359e+01,5.687834291e+01,6.107740246e+01,9.196566838e+01,6.617812149e+01,1.347477228e+01,6.703935796e+01,9.302772896e+01
5.370509243e+01,7.093156358e+01,2.947742776e+01,8.792763159e+00,6.468916739e+01,6.026695695e+01,1.860094798e+01,4.336836891e+01,4.804950038e+01,6.467247292e+01,4.593873391e+01,7.921398228e+01,6.153320013e+00,1.453697352e+01,7.854988401e+01,3.415278537e+01,9.975330845e+01,8.435190696e+01,2.176314153e+01,1.848826697e+01,9.001357872e+00,7.495154070e+01,1.895294187e+01,1.650624364e+01,3.262902529e+01,4.471847142e+01,1.048166094e+01,7.042105647e+00,5.994600568e+01,6.891315329e+01,5.935623044e+01,7.907524739e+01
7.876916814e+01,2.359598649e+01,3.221756201e+01,5.651633518e+01,2.598851269e+01,4.592327963e+01,1.935738631e+01,6.436046428e+01,4.138726369e+00,2.156488603e+01,8.474812499e+00,8.416075083e+01,1.564814684e+01,9.723658751e+01,1.633888592e+01,1.959749497e+00,2.636996340e+01,7.340475305e+01,6.542222732e+01,5.316478772e+01,5.652590068e+01,5.861393366e+01,2.598265798e+01,5.314673250e+01,1.894755700e+01,9.829960729e+01,1.167804327e+01,8.989656835e+01,6.726553503e+01,2.353518043e+01,8.653276001e+01,5.658391342e+01
6.963417522e+01,6.708166051e+01,1.503284954e+01,8.513859392e+01,8.364569340e+01,7.671180992e+01,1.440551330e+01,6.459427406e+01,7.268324261e+01,7.204161250e+00,6.719965781e+00,7.934389511e+01,2.376064293e+01,4.104639376e+01,7.454413021e+01,1.429981039e+01,7.215941767e+01,7.656860956e+01,4.680397437e+01,1.198285036e+01,3.996209774e+01,8.026525227e+01,6.170510943e+01,1.668164723e+01,3.647366662e+01,6.613689438e+01,5.341126773e+01,8.397812753e+01,9.062075968e+01,6.548981146e+01,3.472827559e+01,7.879286687e+01
5.416217955e+01,1.903299501e+01,2.047748956e-01,7.594220134e+01,5.409749672e+01,4.302684417e+01,9.245124975e+01,8.967819150e+00,9.292891604e+01,9.341676555e+01,8.018437780e+01,6.627553152e+01,6.789815401e+01,4.392735165e+01,7.078563005e+00,2.650007334e+01,6.440683121e+01,6.729754943e+00,8.777857357e+01,5.565015204e+01,5.435483846e+01,7.455985177e-01,7.056577716e+01,2.332519808e+01,2.931467646e+01,2.207938777e+01,7.766661572e+00,3.749950489e+01,2.826765178e+01,8.378609204e+01,7.783187065e+01,9.099292928e+00
9.612107240e+01,8.011650314e+01,2.597105251e+01,3.913616294e+01,9.799619824e+01,3.529912648e+01,4.962655692e+01,6.006323684e+01,9.023654520e+01,5.654978926e+01,4.906713267e+01,2.472756351e+01,6.150100950e+01,5.403946933e+01,2.575913571e+01,1.306960686e+01,8.594722323e+01,3.705624877e-01,9.869965673e+01,4.370421771e+01,8.382360074e+01,2.016301248e+00,6.878620616e+01,4.250574001e+01,9.330454844e+01,5.001544473e+01,4.013090147e+01,8.890642900e+01,7.251730084e+01,7.488887101e+01,1.628589622e+01,1.809637615e+01
6.566490230e+01,9.202486897e+01,4.335425275e+01,2.412954139e+01,9.366287040e+01,5.819645472e+01,7.314410592e+01,4.294379062e+01,7.374239875e+01,7.490159161e+01,2.496395516e+01,7.197132197e+01,8.985091346e+01,2.084356919e+01,6.571285707e+01,3.121869154e+01,7.545845930e+01,1.121308904e+01,2.467079471e+01,3.639170113e+01,3.109808064e+01,9.130276334e+01,1.176027710e+01,7.740129508e+01,3.459795617e+00,5.889085421e+01,2.026826418e+01,1.075548230e+01,1.283906003e+01,1.075752639e+01,4.985591057e+01,8.747241055e+01
1.083130028e+00,2.061820147e+01,5.722610214e+01,2.038404780e+01,4.854714970e+01,5.830257528e+01,7.151139677e+01,4.372878525e+01,5.290734082e+01,8.603970780e+01,9.290377941e+01,3.754950834e+01,2.710078630e+01,8.774250917e+01,4.436973453e+01,6.346176787e+01,6.809814443e+00,2.170017650e+01,3.467940225e+00,3.611254637e+01,1.838176389e+01,6.183525081e+01,9.644580431e+01,1.882104585e+01,1.080760862e+00,7.285620251e+01,7.382336218e+01,2.382870713e+01,2.186931525e+01,7.892448093e+01,9.718738990e+01,2.838037375e+01
8.121614599e+01,6.303755380e+01,4.218351462e+01,8.131197721e+01,1.934171923e+01,4.819583965e+00,9.630108622e-01,2.444413761e+01,4.345419479e+01,6.721249808e+01,1.097405224e+01,9.842444165e+01,4.530333872e+00,4.437141652e+01,3.584824819e+01,8.739756459e+01,9.943688073e+01,6.875159922e+01,5.290835692e+01,1.174669958e+01,3.626114421e+01,3.614499268e+01,6.134015860e+01,4.296918722e+01,5.762690858e+01,3.586233067e+01,1.860213931e+01,6.134567579e+01,8.999901107e+00,1.607667007e+00,6.001306559e+01,9.606345999e+01
6.474496529e+01,6.718744452e+01,4.864883880e+01,2.334256294e+01,3.201952064e+01,9.398595015e+01,8.433291726e+01,3.761582275e+01,3.971657136e+01,5.626165160e+01,8.087022807e+00,4.713659827e+00,7.113737967e+01,2.149347144e+01,7.946033240e+01,1.938814144e+01,2.644983167e-03,8.695054857e+01,2.376763247e+00,1.407193827e+01,2.146115702e+01,1.290118374e+01,7.579332650e+01,1.961610653e+00,9.935645900e+01,9.570805394e+00,7.853662340e+01,6.239901029e+01,3.806859220e+01,5.906985798e+01,6.816017712e+01,1.504070179e+01
1.235059599e+01,5.595912866e+01,9.448979555e+01,8.866968629e+01,5.603718098e+01,9.384923965e+01,9.761743535e+01,7.474729151e+01,1.747684270e+01,4.992265623e+00,5.641755214e+01,3.551149335e+01,7.984814935e+01,2.029956845e+01,1.175629485e+01,7.938236477e+01,2.106801467e+01,6.831981946e+01,9.497462459e+01,4.043249917e+01,7.255352353e+01,1.518124372e+01,3.029586167e+01,7.010024327e+01,4.492096959e+01,8.031761239e+01,9.749316775e+01,4.976503682e+01,6.171462629e+01,4.577429453e+01,7.641241385e+01,6.810521700e+01
1.816816437e+01,9.271488683e+01,2.837415273e+01,1.338616767e+01,6.183998246e+01,8.016230178e+00,3.114680359e+01,8.482736110e+01,6.468782906e+01,6.833367908e+01,1.437029369e+01,7.804122393e+00,5.557281885e+01,8.205296556e+01,6.780474940e+01,7.993311227e+01,6.987234008e+01,1.444601686e+01,1.999159967e+01,9.447100883e+00,1.364828932e+01,8.431979555e+01,1.558134194e+01,5.451605121e+01,7.516262361e+01,6.700166406e+01,5.044216333e+01,8.724072658e+00,7.961611730e+01,4.081940073e+01,7.384661254e+01,3.442488076e+01
4.836737286e+01,3.363338068e+01,9.647949354e+01,7.503607634e+01,8.031571541e+01,6.798467642e+01,6.848851573e+01,5.568577619e+01,2.166242341e+01,3.632093067e+01,4.586967321e+01,2.124270656e+01,7.385507267e+00,5.342021445e+01,9.586313889e+01,5.092547233e+01,6.958906151e+01,3.077337719e+01,2.835725568e+01,3.873996506e+00,2.350896601e+01,3.936805437e+00,9.830037220e+01,7.127961652e+01,9.053631149e+01,8.142724726e+01,3.591484383e+01,6.316166408e+01,8.837945049e+00,7.472176279e+01,9.074216112e+01,7.292050574e+01
5.049555265e+01,7.993184960e+01,9.857940543e+01,7.317983090e+01,2.394831522e+01,8.250411392e+01,2.421869878e+00,8.241511203e+01,3.582309969e+01,2.032022091e+01,9.363688526e+01,5.338747881e+00,3.721124899e+01,1.923643838e+01,8.123597395e+01,1.966997488e+01,7.996490580e+01,4.093405704e+01,7.529804478e+01,7.747579741e+01,7.704277735e+01,8.770205668e+00,5.497944987e+01,3.206482573e+01,3.453270587e+01,4.256980878e+00,5.092582571e+01,3.966644579e+01,2.731399665e+00,2.900069650e+01,3.112663862e+01,8.300696648e+01
3.815233267e+01,1.238997888e+01,1.090853300e+01,4.875900352e+01,5.154768194e+01,2.594440624e+01,9.699361839e+01,4.841134069e+01,8.644034295e+01,9.632064403e+01,8.815185327e+01,7.986750998e+01,5.565064103e+01,3.244181507e+01,2.107389202e+01,1.985244189e+01,6.727313511e+01,4.916246748e+01,4.219971055e+01,3.201922669e+01,3.909567359e+01,1.481868745e+01,6.767170964e+00,5.207475094e+01,7.127004947e+01,6.224231891e+01,3.358824644e+01,8.078368462e+01,7.271127209e+01,5.539577252e+01,5.495262174e+01,6.066923913e+01
6.210693466e+01,9.554667601e+01,2.255568169e+01,3.479001581e+01,9.267503364e+01,9.531479544e+01,3.689532777e+01,9.807236247e+01,4.537355974e+01,3.186763015e+01,4.775934382e+01,1.707602570e+00,5.773365461e+01,3.460214581e+01,2.401171611e+01,8.119418429e+01,6.048978550e+01,5.353035027e+01,8.508426169e+01,2.865080113e+01,9.462672421e+01,3.417565267e+01,1.697304394e+01,9.794500326e+01,8.304023860e+01,7.314294359e+01,7.566091920e+01,3.829521353e+01,4.472650624e+01,6.193168401e+01,5.343609935e+01,5.476039096e+01
4.203343952e+01,6.196083315e+01,7.704540120e+01,9.560323015e+00,6.267586161e+01,8.379839547e+00,4.024469581e+01,1.473201415e+01,4.028256895e+01,1.457681685e+01,3.287776418e+01,3.212780011e-01,8.426524617e+01,7.284391541e+01,4.045826168e+01,1.281889390e+01,8.512391463e+01,5.626637229e+01,4.457275881e+01,7.777178699e+01,5.974831373e+01,8.783964977e+01,6.367548827e+00,2.554813015e+01,5.128800515e+01,3.748121356e+01,7.668963552e+01,8.423161678e+00,3.468343748e+01,5.124176495e+01,6.841409681e+01,4.719320196e+01
2.241254509e+01,9.430797655e+01,6.114480627e+01,8.731857986e+01,2.211070677e+01,8.757900069e+01,3.651688334e+01,5.693156442e+01,3.574937061e+01,2.048553711e+01,8.719990416e+01,5.168093903e+01,1.836302670e+01,5.574714252e+01,7.625063533e+01,6.751637376e+01,9.325192289e+01,2.024940021e+01,3.950091292e+01,3.062280635e+01,3.428310094e+01,9.835201625e+01,9.041145738e+01,9.559036643e+01,6.622648582e+00,3.390436598e+01,6.591443881e+01,8.211591938e+01,1.964943453e+01,9.305183952e+01,7.274590358e+01,5.681058326e+00
