v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38
8.862675155e+01,9.435233082e+01,6.207935719e+01,3.473314097e+01,1.865488012e+01,8.103049306e+01,5.719422598e+01,6.381726035e+01,4.284826757e+00,7.040811946e+00,8.407409260e+01,7.234584680e+01,5.561494524e+00,3.049947160e+01,6.020331502e+01,1.140300380e+01,4.784083920e-01,2.153114016e+01,6.066309912e+01,6.599612676e+01,6.862598522e+00,5.274944499e+01,6.405577502e+01,9.675500807e+00,9.332178627e+01,2.797768147e+01,6.481515910e+01,6.950524097e+01,4.343796834e+01,2.454651849e+01,8.356347799e+00,9.221095115e+01,7.961656533e+01,5.347758657e+00,6.196412609e+01,6.456392803e+01,5.156885334e+00,1.753857048e+01
8.101334952e+01,4.526332531e+01,2.554062411e+01,6.637336182e+01,6.484965247e+01,9.075183633e+01,8.855617197e+01,1.182751851e+01,3.070904135e+01,9.414557598e+01,3.970944949e+01,9.266816434e+01,6.886251174e+00,6.450109994e+01,4.956378661e+01,3.841437251e+01,5.966649175e+01,8.099137753e+01,5.903403429e+01,4.526891822e+01,6.365433960e+01,4.182882108e+01,6.264797240e+01,6.549336919e-01,1.680362561e+01,8.852189330e+01,1.374200245e+01,3.793875876e-01,3.525992432e+01,4.259412889e+01,4.820414913e+01,4.017289012e+01,9.116164425e+01,9.642251891e+01,3.579905450e+01,9.284665484e+01,1.361094221e+01,8.816867161e+01
5.662530977e+01,7.397374090e+01,4.492933208e+01,7.028815766e+01,9.007389561e+01,4.199510987e+01,3.427182824e+01,6.409653425e+01,1.161775685e+01,8.959941270e+01,1.489334456e+01,2.000076761e+01,3.638926755e+01,4.569724681e+01,1.269845897e+01,7.169111114e+01,5.551853337e+01,9.482725632e+01,1.600572748e+01,1.580200651e+01,7.912419633e+01,9.615939765e+01,4.001604579e+01,8.032094706e+01,3.243359045e+01,6.941623846e+01,3.670434624e+00,5.059465401e+01,8.647044639e+01,4.042346780e+00,5.640374031e+01,7.802175711e+01,4.175134159e+01,8.587588667e+01,3.510892420e+01,6.579337559e+01,9.715802445e+01,5.788723957e+01
7.629530573e+01,4.312796318e+00,2.497583624e+01,3.433733937e+01,3.599407689e+01,5.940024402e+00,9.188472785e+00,7.755610619e+01,6.072093194e+01,6.205441469e+01,7.407825703e+01,3.842721856e+01,6.701740275e+01,9.174473851e+01,8.161369772e+01,1.722848300e+01,8.806735171e+01,8.944221083e+01,5.572105322e+01,2.774214694e+01,6.064864571e+01,7.955433762e+01,5.576596637e+01,8.164875628e+01,8.307010541e+01,7.344390702e+01,1.589973549e+01,2.892506819e+01,4.566003169e+01,9.221066772e+01,4.883461753e+01,2.507499254e+01,1.523681855e+00,8.408590869e+01,3.189711278e+01,4.060673332e+01,8.702770286e+01,5.013112363e+01
2.471628100e+01,1.257287497e+01,5.699722143e+01,2.265711859e+01,2.832651211e+00,5.346708373e+01,6.755370545e+01,5.745820247e+01,6.353140798e+01,7.645114356e+01,1.094972768e+01,8.427792067e+01,3.031445489e+01,2.621826859e+01,9.872487190e+01,8.726559183e+01,7.554559282e+01,5.001028900e+01,8.270117787e+01,8.290804826e+01,2.671254774e+01,7.778890915e+01,5.876381867e+01,4.569575313e+01,2.793210289e+01,3.705658257e+01,2.996060169e+00,3.008687497e+01,8.783298091e+01,8.621729076e+01,8.588562049e+01,9.506911503e+01,6.642340307e+01,7.356878326e+01,6.762411583e+00,4.805712900e+01,4.454461648e+01,7.071790185e+01
4.364838714e+01,3.876281030e+01,7.828279980e+01,1.447136305e+00,1.517158487e+01,7.342672371e+01,4.140120484e+01,7.767050253e+01,7.029246926e+01,8.922109624e+00,6.579667996e+01,5.140143598e+01,3.230298909e+01,3.995267967e+01,6.202408618e+01,8.408033895e+01,9.539805951e+01,2.168865788e+01,7.204317761e+01,3.356754925e+01,1.538763919e+01,9.601084323e+01,1.767455116e+01,9.179590074e+01,8.178057239e+00,2.445167577e+01,4.608365427e+01,5.962232492e+01,7.270142517e+01,4.906925262e+01,1.602017521e+01,4.074865540e+01,1.745827684e+01,3.321040107e+01,5.288963947e+01,5.185346051e+01,7.475552526e+01,3.280412294e+01
3.172904289e+01,6.970235139e+01,4.769779057e+01,8.168250648e+00,6.351562162e+01,8.628360902e+01,5.555553550e+01,9.159239229e+01,8.016413051e+01,3.931796396e+01,5.701385348e+01,3.721027612e+01,3.143675377e+01,2.100356044e+01,8.268551409e+01,6.975260826e+01,5.371176284e+01,4.590747854e+01,7.150893830e+01,4.281470535e+01,5.967575439e+00,4.062637271e+01,8.352488260e+01,5.163979106e+01,7.279139901e+00,7.587125955e+01,7.077176586e+01,7.949791061e+01,2.866604786e+01,2.589626852e+01,9.497055528e+01,7.353334129e+01,2.399480744e+01,4.693569198e+01,4.198435982e+00,3.392275556e+01,1.590093565e+01,1.927575581e+01
7.390203778e+01,1.508249541e+01,6.615525902e+01,6.704293186e+01,7.574081178e+01,2.803301249e+01,7.149390749e+01,2.314965000e+01,6.137000198e+01,7.967712518e+01,1.810191212e+01,9.915686686e+01,9.846385145e+01,6.736808801e+01,4.444497328e+01,5.349427360e+01,9.772011905e+01,4.088101705e+01,4.276429799e+01,3.752247662e+00,8.305897893e+01,3.551415291e+01,7.981324627e+01,7.028661260e+01,4.937640931e+01,5.124946335e+00,6.781065636e+01,7.380690443e+01,8.668264353e+01,7.016561937e+01,3.201447524e+01,7.727304615e+01,2.649016174e+01,1.599787284e+01,3.936498476e+01,3.217670447e+00,6.212254315e+00,4.732849092e+01
3.996413441e+01,6.753505565e+00,4.463213852e+01,1.757167090e+01,9.836407177e+01,6.587588526e+01,1.572419643e+01,9.201175039e+01,8.383075224e+01,1.534767198e+01,9.113808874e+01,5.323938323e+01,7.738506115e+01,5.698340750e+01,3.836856910e+00,6.278915597e+01,9.435407316e+01,5.652386729e+01,4.288222341e+01,7.391939995e+01,3.742998732e+01,6.648785402e+01,4.019595408e+01,3.762814622e+00,1.117358018e+01,8.619209625e+01,4.038144308e+01,9.882918642e+01,4.707101335e+01,2.245673917e+01,8.151295101e+01,9.809231878e+01,2.733617239e+01,5.378622574e+01,6.184882821e+01,3.916195786e+00,1.521356876e+01,2.365050919e+01
4.901461288e+01,9.074936170e+01,8.685690673e+01,5.232863164e+01,8.222019309e+01,2.475130410e+00,3.567149986e+01,5.251764791e+01,8.667363911e+01,2.668686398e+00,7.962918584e+00,8.869181386e+01,5.287886562e+01,9.277704872e+01,4.722782117e+01,9.454657886e+01,9.764177501e-02,6.702550776e+01,1.040614615e+01,3.626079904e+01,9.687825177e+01,6.565989531e+01,2.179859077e+00,2.481046253e+01,8.569746811e+01,8.525535960e+01,4.244260638e+01,6.574257290e+00,7.146521419e+01,6.853786544e+01,4.756331797e+01,2.962270701e+01,9.695265043e+01,9.426642644e+01,4.495490930e+01,1.806524592e+01,4.109491502e+01,6.954960661e+01
8.344428304e+01,2.029399232e+00,5.320535474e+01,5.266062279e+01,7.503137744e+01,7.642271647e+00,6.785886520e+01,6.650069012e+01,1.568406413e+01,9.012780150e+01,6.261056916e+01,7.517597031e+01,7.891495131e+01,3.215970316e+01,3.335058918e+01,6.216017058e+01,1.524685126e+01,8.071313499e+01,1.701070391e+01,4.006566662e+01,6.567889773e+01,8.891232410e+01,2.301689031e+01,1.920462847e+01,7.463114715e+00,2.451587523e+01,2.126578699e+00,5.620746540e+01,3.935612601e+01,3.672385292e+01,4.077877693e+01,9.162342430e+01,4.191104437e+01,9.107839013e+00,7.337878127e+01,2.081239112e+01,9.202852739e+01,2.893754015e+01
2.050269144e+01,9.543923483e+01,2.975742052e+01,8.848923351e+01,4.533562187e+01,9.370029280e+01,3.256442824e+01,1.116112523e+01,1.627519476e+01,6.370068398e+01,2.965366651e+00,8.272445583e+01,6.082444339e+01,1.668875697e+01,7.361094619e+01,2.591217634e+01,6.138658418e+01,4.207820893e+00,9.082393974e+01,7.869847942e+01,9.859280924e+01,3.535327505e+01,6.679375541e+01,7.882720551e+01,5.835189054e+01,8.163290386e+01,9.122503628e+01,8.547375729e+01,8.887862570e+01,4.366494575e+01,9.255725875e+00,7.592494508e+01,1.491108523e+00,5.942495733e+01,3.284711560e+01,5.632674425e+01,5.669856954e+00,3.901018992e+01
5.247466866e+01,8.260836188e+01,2.987810313e+01,1.153138508e+01,7.445636241e+01,4.494690310e+01,6.868926890e+01,3.226347352e+00,9.582592814e+01,7.525411344e+01,4.423066403e+01,3.009118776e+01,4.229279191e+01,1.871056110e+01,3.142972968e+01,6.901618522e+01,5.368466200e+01,5.033444491e+01,7.076147919e+01,8.370913051e+01,4.719173791e+01,6.880919958e+01,8.434878292e+01,8.254397852e+01,7.675856607e+01,5.504066025e+01,4.335569268e+01,8.990884651e-01,5.153286284e+01,3.318840468e+01,9.680619315e+01,5.366643005e+01,8.742778689e+00,7.387708712e+01,9.333332166e+01,1.281787068e+01,3.128213472e+01,7.880305836e+01
7.214199354e+01,9.852068052e+01,1.021056930e+01,5.710352612e+01,3.281816683e+01,2.150793609e+00,7.344336571e+01,2.774345826e+01,9.908717640e+01,4.256353519e+01,4.757313262e+01,7.085358183e+01,2.823107144e+01,3.810568373e+01,5.402638691e-02,9.068562089e+01,4.851893976e+01,8.370913842e+01,9.443713250e+01,8.708911326e+01,5.420683677e+01,7.035685624e+01,8.162576897e+00,4.385295112e+01,3.617397687e+01,2.176811683e+01,5.332311972e+01,7.306698613e+01,1.999029626e+01,7.182963873e+01,6.965928819e+01,5.822321582e+01,8.695767919e+01,5.595078380e+01,2.660697985e+01,9.587084222e+01,2.685203800e+01,3.895445901e+01
3.090818758e+01,2.408663800e+01,9.352948850e+01,2.291072650e+01,2.315758641e+01,6.307838384e+01,9.825837289e+01,7.444393854e+01,2.572118682e+01,9.536397302e+01,1.241608220e+00,5.533612570e+01,2.046276488e+01,6.859830055e+01,2.949057940e+01,7.095492090e+01,4.331222188e+00,3.722747992e+01,7.745242815e+01,4.278490003e+01,6.056907924e+01,3.339491676e+01,6.241401748e+01,3.978626008e+01,4.581613481e+01,8.624634691e+00,3.784110594e+01,8.677918968e+01,9.663945972e+01,4.999786927e+01,2.020307934e+01,5.205669549e+01,5.716854350e+01,8.860554620e+01,5.149904564e+01,9.702058783e+01,1.147470115e+01,3.250366224e+01
2.903480495e+00,8.203823448e+01,5.894894500e+00,2.770463529e+01,7.911505948e+01,3.841267090e+01,5.563588792e+01,9.423842529e+01,3.311201371e+01,3.391600247e+00,9.772679023e+00,8.712379840e+01,5.779923177e+01,8.984324794e+01,9.400116121e+01,8.326466055e+01,7.326248534e+01,4.724911384e+01,5.662630067e+01,4.460790614e+01,7.045310583e+01,9.899423800e+01,4.901825432e+01,7.979072419e+01,6.346720621e+01,9.980314268e+01,5.843320947e+01,8.285989533e+00,4.330517187e+01,5.496207910e+01,8.355792670e+01,5.461422501e+01,8.188093542e+01,6.583435968e+00,8.282743117e+01,9.841011845e+01,7.987331526e+01,8.506761297e+01
7.978432429e+01,7.279605447e+01,9.971136896e+01,9.725744663e+01,4.800333739e+01,4.824103839e-02,5.180135828e+01,6.922390889e+01,4.468326573e+01,6.059119995e+01,6.881886366e+01,9.135936639e+01,2.151623755e+01,2.086606237e+01,6.610603943e+01,8.431523667e+01,2.647556905e+01,5.480765100e+01,1.533216582e+01,8.922956093e+01,7.137639786e+01,1.310262540e+01,5.217855872e+01,5.295824246e+00,5.712978032e+01,2.077563425e+01,9.205947950e+01,3.331969126e+01,5.625822373e+00,1.829398227e+01,6.897395275e+01,8.539428816e+00,4.265893110e+01,1.360288658e+01,7.665171219e+01,6.847862664e+00,5.188504912e+01,4.340072931e+01
8.048499782e+01,6.322075918e+01,5.645926338e+01,1.018729987e+01,2.431749257e+01,4.131957273e+01,1.047587520e+01,3.666439066e+01,5.952430801e+01,7.282261461e+01,9.579514470e+01,2.781806137e+01,7.667735548e+01,5.334332928e+01,3.838469523e+01,4.395711793e+01,4.018171699e+01,8.723515667e+01,5.911057648e+01,9.293108213e+00,2.080480124e+00,1.885248908e+01,4.796157412e+01,6.146660965e+01,3.522002280e+01,8.038562599e+01,7.752659177e+01,1.744458360e+01,9.382583574e+01,3.970522810e+01,5.078812296e+01,5.421570491e+01,8.470101796e+01,6.662747271e+01,6.159952686e+01,6.688102847e+01,9.823037431e+01,2.969903954e-01
3.251975244e+01,3.131394674e+01,1.067473744e+01,1.794176554e+01,2.744507633e+01,1.224335146e+01,6.457435311e+00,2.567665685e+01,3.272903932e+01,4.610221709e+01,6.589701184e+01,4.601515726e+01,2.337088695e+01,9.714838963e+01,7.888779550e+01,2.516896608e+00,3.890277626e+01,2.700008183e+01,4.353327859e+01,7.831816370e+01,6.350819562e+01,4.907024934e+01,9.890594436e+01,1.508129767e+01,6.379736350e+01,4.266012928e+01,9.252581725e+01,8.098229588e+01,8.809197207e+01,3.508985657e+01,5.595763212e+01,7.957864277e+01,3.803917055e+01,4.536852015e+01,1.563803301e+01,5.173022283e+01,2.534506372e+01,1.041357504e+01
4.056802411e+01,5.550570658e+01,9.723127210e+01,9.798878044e+01,4.664352683e+01,1.275985509e+01,3.814200597e+00,7.337264887e+01,7.651426993e+01,4.697722593e+01,1.808717369e+01,5.813634645e+01,4.660778185e+01,2.617461264e+01,8.512072563e+01,3.737617611e+01,1.329642648e+01,2.573616358e+01,4.610001256e+00,1.742079805e+01,2.813451370e+01,8.873074547e+01,2.575501583e+01,3.351299144e+01,1.352775528e+01,8.962560195e+00,2.057817890e+01,7.726800887e+01,9.703585225e+01,1.390837234e+01,4.589431777e+01,5.326949236e+01,3.687532106e+01,1.418113515e+01,9.112718101e+01,5.153273292e+01,7.996842837e+01,4.573743718e+01
3.307926036e+00,3.484845252e-01,2.003667899e+00,8.593089236e+01,4.286860975e+01,8.214881155e+01,8.941452006e+01,1.400946133e+01,4.453897967e+01,7.514180359e+01,7.320738453e+01,3.854018484e+01,6.035304086e+01,7.724786614e+01,6.006283175e+01,6.163768181e+01,2.272227228e+01,3.761380896e+01,1.528036311e+01,7.125933782e+01,7.713087574e+01,2.828424376e+01,4.719175430e+00,1.780308271e+01,1.210310888e+01,9.711100893e+01,7.835804685e+01,4.872180971e+01,1.133285597e+01,8.720814501e+01,5.872347603e+00,4.301030951e+01,2.815781842e+01,4.750583216e+01,4.606168770e+00,1.012804137e+01,8.979927161e+01,5.854059480e+01
5.441215284e+01,3.543641759e+01,1.841339021e+01,7.296050074e+01,6.374877457e+01,2.089658733e+01,3.173931638e+01,5.507596332e+01,2.849664036e+01,2.819842058e+01,1.654931978e+01,1.880261154e+00,7.877773660e+01,1.777921475e+00,5.098293311e+01,4.556225900e+01,7.535152362e+01,9.745212125e+01,2.254982009e+01,1.898472141e+01,1.445965628e+00,5.437268085e+01,3.505269424e+01,1.669968628e-01,8.411349117e+01,5.041905031e+01,6.595706949e+01,9.570433163e+01,9.747151112e+01,3.363653208e+01,1.619340548e+01,2.343003804e+00,2.043320947e+01,1.863815968e-01,8.819656421e+01,9.464887975e+00,3.466701372e+01,8.283842811e+00
9.001212056e+01,6.594722446e+01,5.176895005e+01,4.609773233e+01,2.293860484e+01,5.482551136e+01,9.364920533e+01,1.442475087e+01,6.957658657e+01,5.119033317e+01,5.459444216e+01,5.950353425e+01,3.241801316e+01,5.565477795e+00,3.751851248e+01,4.619967397e+01,7.697663919e+00,4.987147466e+01,6.240627835e+01,5.389714207e+01,6.517315702e+01,2.725486161e+01,9.518618863e+01,9.795666227e+01,7.387135564e+01,4.277056111e+01,5.075619045e+01,6.525534164e+01,1.719143047e+01,8.654758131e+01,9.184384305e+01,5.817899405e+01,9.744271664e+01,9.750324450e+01,3.929045026e+01,9.032923735e+01,4.491553178e+01,8.721929674e+01
9.652208225e+01,5.599070665e+01,4.206225296e+01,9.637768232e+01,7.593277522e-01,5.088320634e+01,3.188476193e+01,9.931719740e+01,8.694327267e+01,9.021547824e+01,5.307875077e+01,2.621254889e+01,8.728221532e+01,5.700090507e+01,8.406594233e+01,3.774976583e+00,9.658800133e+01,4.753261406e+01,7.875855644e+01,7.693403879e+01,7.545940036e+01,9.477196938e+01,2.202986598e+01,9.309493796e+00,2.581458872e+01,6.225461316e+01,3.413921031e+01,6.791413122e+01,5.500533890e+01,4.216328734e+01,2.752071907e+01,9.720480527e+01,6.469810855e+01,7.761185738e+01,2.066364717e+01,6.182489107e+01,6.194771060e+01,1.465152438e+01
6.789839609e+00,1.741699923e+01,3.682147422e+00,1.590477968e+01,1.112239875e+01,4.632245235e+01,3.703947899e+01,6.585636679e+01,6.283391967e+01,9.063866511e+01,6.448521078e+01,4.674830081e+01,1.592273126e+01,2.047883361e+01,6.414777285e+01,1.002428947e+01,8.000455400e+01,7.625145747e+01,9.702690606e+01,3.972380593e+00,6.299009291e+01,6.652693199e+01,9.619637429e+01,7.065284037e+01,2.406846737e+01,7.543046921e+01,9.929202912e+00,6.617291008e+01,5.082439361e+01,9.235896653e+01,3.286311762e+01,9.840812875e+01,7.834250399e+01,5.448291820e+01,1.581602895e+01,2.231951781e+01,1.443107229e+00,8.381070191e+01
6.449519303e+01,9.663251154e+01,3.980005841e+01,1.970961008e+01,2.666739555e+01,2.944696229e+00,1.720913174e+01,2.067816320e+01,9.743599974e+01,6.826233906e+01,6.825811929e+01,9.259717460e+00,9.440724557e+01,1.488102530e+01,7.549169742e+01,6.673218103e+01,8.436947524e+01,3.427119749e+01,8.031734914e+01,6.465830832e+01,3.601419877e+01,7.341171812e+01,8.157537823e+01,2.952260541e+01,9.598565231e+01,7.457670821e+01,6.753234767e+00,1.467227152e+01,1.360606362e+01,5.117433446e+01,3.550830994e+01,6.882582205e+01,1.089061045e+01,5.019342305e+01,7.529187786e+01,3.043364020e+01,4.039553867e+01,1.305441593e+01
4.246301802e+01,8.516365921e+01,5.947551913e+01,6.854092524e+00,6.328718178e+01,3.049825063e+01,6.075526349e+01,6.604552510e+01,9.656084748e+01,8.306161702e+01,4.774512051e+01,1.656703116e+01,4.639370959e+01,3.201532718e+01,8.613953383e+00,6.442458822e+01,6.516322140e+01,2.312857313e+01,8.479004400e+01,5.023130860e+01,3.970248271e-01,5.066448503e+01,5.115162042e+01,6.793185414e+01,4.305153961e+01,6.022363565e+01,7.377670931e+01,4.398228853e+01,2.029596557e+01,2.172999249e+01,1.817548573e+00,6.218013368e+01,2.920939063e+01,7.687453443e+01,6.118532100e+01,9.654533908e+01,6.225419759e+01,7.652736796e+01
8.988365725e+01,5.854717579e+01,4.349380506e+01,2.189125683e+00,6.289040022e+01,8.042561521e+01,9.088553902e+01,4.502887576e+01,6.243368649e+00,1.946803189e+01,1.085785019e+01,4.341533618e+01,3.349398035e+01,8.275628443e+01,2.051195604e+01,9.904172528e+01,4.162650267e+01,2.213612118e+00,5.624796013e+01,7.145202333e+01,5.331629358e+01,1.496056187e+01,3.177455110e+01,5.955539915e+01,5.333115029e+01,4.436361203e+01,4.870991470e+01,3.035909953e+01,1.586630351e+00,6.612972531e+01,7.670699265e+01,6.979851130e+01,2.837569163e+01,2.291086720e+01,5.963463155e-01,8.884372583e+01,7.781384176e+01,8.291278450e+01
3.584146346e+01,5.825633869e+01,8.016698914e+01,1.316267634e+01,9.916937243e+01,3.871856606e+01,8.518437180e+01,3.409027928e+01,6.907278272e+01,1.463808493e+01,8.544974018e+01,5.925851779e+00,8.350139560e+01,8.463386701e+01,7.187972728e+00,4.841043441e+01,9.199098567e+01,4.498482396e+00,7.625821008e+01,2.058118247e+01,7.644984418e+01,9.042823998e+01,4.767360095e+01,6.691494043e+01,3.854141718e+01,1.821263990e+01,5.200364719e+01,3.473540200e+01,3.321681582e+01,7.195214190e+00,1.069980452e+01,7.020781212e+01,6.143575767e+01,7.673198798e+01,7.232417451e+01,4.690869141e+01,5.810989487e+01,8.149768969e+01
7.639580067e+01,2.265282934e+01,1.831160931e+00,5.688189243e+01,8.452235339e+01,8.512501283e+01,8.582252081e+01,1.154139639e+00,4.809313463e+01,3.943661724e+01,9.365402551e+01,3.582323977e+01,4.481945152e+01,1.454482736e+01,1.710789847e+01,2.105183129e+01,4.172662889e+01,7.994133112e+01,4.410100733e+01,4.595645383e+00,9.966487586e+01,7.801922423e+01,6.514646470e+01,1.784585318e+00,2.750345387e+01,6.395782921e+01,6.052660279e+00,2.643290093e+01,4.781492247e+01,6.343740684e+01,6.289268965e+01,3.977728011e+00,2.453606248e+01,8.829476096e+01,2.232699675e-01,4.072147130e+01,7.899454981e+01,4.888312994e+01
6.736479879e+01,9.547161488e-01,3.522519389e+01,9.293611607e+01,4.522847953e+01,5.891034556e+01,6.500526788e+01,2.650499603e+01,7.861826479e+01,4.786108491e+01,8.690159363e+01,9.556671478e+01,8.134863720e+00,7.056205558e+01,6.381595481e+01,7.129471772e+01,8.216952198e+01,7.312245991e+01,7.133632590e+00,6.229104490e+00,2.304452267e+00,2.112997022e+01,8.843753683e+01,5.540326227e+01,2.761482721e+01,5.326305959e+00,5.583975640e+01,5.800974208e+01,1.537913137e+01,7.375543371e+00,5.103208866e+01,7.889727142e+01,8.761923886e+01,9.666825378e+00,5.877807473e+01,5.484731946e+00,7.947701345e+01,5.507470640e+01
2.028504194e+01,4.398812486e+01,1.855891790e+01,2.365659611e+01,3.187678581e+01,6.921684309e+01,9.846962149e+01,9.584338428e+01,1.345005475e+00,9.199464618e+01,5.155581596e+01,1.389495120e+01,8.614997860e+01,1.479918855e+01,9.591929978e+01,9.072293794e+01,2.245294956e+01,9.977257029e+01,9.941913695e+01,2.208013561e+01,2.853158429e+01,1.140358128e+01,8.449731220e+01,3.780993671e+01,2.664013210e+01,4.721057038e+01,8.044695339e+01,9.245635909e+01,6.432235130e+01,6.608111801e+01,1.242969197e+01,7.526769716e+01,5.990484817e+01,1.640632483e+01,4.570866515e+01,9.796280475e+01,3.094496813e+00,7.352434985e+01
9.690173926e+01,6.259034898e+01,2.763954333e-01,9.461665100e+01,7.876540302e+01,5.138157750e+01,9.685753156e+01,7.430245212e+01,8.295243123e+01,7.362160864e+01,9.207480830e+01,7.547196663e+01,5.732936744e+01,3.749661040e+01,3.672246031e+01,1.443772792e+01,3.440265389e+01,2.603804810e+01,6.977417635e+01,4.355336900e+00,7.400534455e+01,6.732713462e+01,6.840746695e+01,2.084881635e+01,6.018517628e+01,5.232115264e+01,9.987743316e+01,2.056011069e+01,6.942598926e+01,6.138981424e+01,3.425023729e+01,1.332809249e+01,1.586930686e+01,2.054244110e+01,3.971385969e+01,3.801375610e+01,2.868253299e+01,7.159990582e-01
7.822514246e+01,7.744011285e+01,3.793800102e+01,8.265153445e+01,1.404916233e+01,4.186222481e+00,2.630849564e+01,6.799791788e+01,8.032188522e+01,9.915845464e+01,1.525583598e+01,7.035388572e+01,6.403190778e+01,7.028962313e+01,4.606708094e+01,5.872093896e+01,3.571945128e+01,3.697665475e+01,3.429451860e+01,1.209402798e+01,5.943344200e+01,6.402866156e+01,4.886639428e+01,7.386270693e+01,3.692522839e+01,3.880866072e+01,8.979081181e+01,3.549722998e+01,5.727541670e+01,1.306972075e+01,5.545782935e+01,3.369045222e+00,3.862192331e+01,3.456617234e+01,6.868869752e+01,9.995325968e+01,4.602504579e+01,2.332420587e+01
6.622744082e+01,8.877717789e+01,1.315701555e+01,7.664388840e+01,2.241101254e+01,1.113911935e+01,3.621415772e+01,6.375054616e+01,7.220797785e+01,3.184875530e+01,1.570721701e+01,2.552005450e+01,8.440373701e+01,5.965863680e+01,9.024927388e+01,2.165421604e+01,6.667959700e+00,7.465107360e+01,3.091480696e+01,2.409644071e+01,3.503390599e+01,6.681502014e+01,2.822203578e+01,5.361504728e+01,4.965162373e+01,7.730653708e+01,2.154875437e+01,8.922286050e+01,8.631857377e+01,5.173732357e+01,4.355767065e+01,3.159221143e+01,3.288619930e+01,5.338813373e+01,4.003917088e+01,7.931743808e+01,6.557697620e+01,1.539871094e+01
