v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69
1.200280226e+01,1.970950263e+01,5.507117499e+01,2.090416008e+01,9.397463181e+01,3.131593787e+01,9.471862146e+01,8.900455671e+01,8.772417849e+01,9.594131305e+00,3.722096759e+01,6.584488727e+01,1.160862213e+01,4.773976904e+01,1.203272349e+01,3.143613202e+01,4.866652225e+01,4.580602722e+01,4.941129248e+01,1.066007159e+01,9.333734104e+00,8.055197706e+00,5.849136282e+01,2.268284063e+01,3.024104672e+01,2.490986410e+01,6.143696332e+01,5.976534535e+01,9.682980662e+01,7.477061832e+01,8.852531291e+01,2.996453255e+01,7.131205695e+01,7.180896914e+01,1.409080030e+01,8.324611805e+01,9.070571579e+01,1.293103739e+01,1.593314428e+01,5.582462964e+01,6.637681576e+01,8.614169168e+01,7.485540165e+01,8.921498514e+00,2.401395647e+01,1.896639589e+01,5.060455818e+01,1.239703829e+00,6.398029183e+01,7.147238232e+01,7.904266889e+01,5.941720227e+01,6.681376983e+01,3.407276218e+01,2.839388268e+01,5.874426703e+01,8.679853202e+01,5.381859738e+01,7.971451101e+01,5.641661801e+01,4.741646347e+01,8.924417405e+01,5.314168106e+01,8.564771387e+01,8.880045625e+01,5.313082385e+01,6.893903322e+00,2.653413723e+01,3.072613000e+01
3.730944935e+00,8.066257361e+01,9.565138550e+00,2.088326170e+01,9.912877545e+01,4.386737296e+00,1.285244843e+01,6.750404743e+01,7.225739606e+01,9.590131896e+01,9.361332794e+01,1.583067688e+01,8.656427238e+01,5.596008291e+01,4.817232695e+01,8.891742096e+01,7.413126594e+00,5.471298266e+01,6.950791168e+01,2.033240491e+01,8.872878421e+01,3.718732804e+01,5.360596963e+01,9.144023287e+01,2.409253034e+01,5.422561698e+00,2.700194415e+01,8.000687000e+01,9.089445802e+01,1.286853791e+01,5.589603862e+01,2.896327385e+01,6.649186528e+01,5.439984015e+00,2.148766512e+01,6.284661713e+01,1.252689686e+01,7.971715543e+01,5.701342536e+01,6.535986424e+01,4.364949666e+01,6.052719831e+00,8.856829984e+01,8.976091155e+01,3.970057324e+01,5.987096968e+01,5.098184147e+01,5.090964118e+01,6.167987055e+01,7.933650099e+01,6.526283405e+01,2.158218931e+01,4.187846713e+01,5.097312772e+01,6.610251476e+01,4.544610861e+01,5.269317443e+01,2.646297287e+01,8.245536126e+01,5.439155083e+01,4.020817074e+01,9.553353067e+01,3.936214432e+00,1.367172327e+01,4.823535226e+01,7.006770437e+01,1.553197923e+01,4.242747226e+01,9.541454118e+01
8.693901508e+01,8.816466436e+01,4.600500366e+01,8.368897777e+01,3.375763582e+01,5.159453431e+01,2.681377249e+01,9.720309662e+01,6.706390033e+01,9.770815714e+01,1.717955546e+01,6.971679247e+00,4.304523146e+01,4.435831188e+01,3.960808666e+01,6.590927595e+01,8.080095418e+01,1.773545849e+01,4.622689371e+01,1.748310334e+01,1.235024100e+01,3.233823070e+00,9.024761232e+01,9.443451216e+01,6.428749364e+01,2.719374069e+01,2.988405579e+01,1.471615654e+01,9.424458455e+01,3.823159872e+01,2.464160424e+01,8.339146904e+01,9.695355230e+01,7.489875707e+01,2.578125387e+01,7.504120067e+01,2.476561418e+01,1.420359508e+00,2.607178312e+01,1.717284326e+01,3.261835295e+01,2.416425132e+00,3.861188466e+01,7.768264163e+01,9.495049116e+01,1.984317623e+01,9.492086509e+01,2.937630653e+01,7.695961478e+01,6.590413435e+01,3.139902275e+00,2.345757170e+00,7.236611487e+01,1.246667434e+01,3.586871553e+00,1.222528887e-01,7.972008848e+01,7.438592185e+01,1.451348483e+01,9.187187473e+01,4.353350090e+01,5.822340423e+01,4.799000528e+01,7.745186212e+01,8.202538356e+00,4.508250258e+00,8.207692286e+01,3.534589882e+01,1.714014919e+01
9.961422639e+01,6.196314434e+01,3.327589935e+01,1.852764454e+01,5.666385361e+01,7.179619241e+01,3.936194179e+01,9.223028043e+01,9.543311727e+01,2.770668839e+00,7.158619510e+01,9.045884109e+00,1.396545417e+01,5.522650558e+01,9.192958450e+01,7.973773085e+00,9.449190203e+01,9.504848381e+01,9.647328577e+01,5.904059200e+01,3.758193952e+01,6.022602427e+01,3.267987585e+01,7.084671132e+01,7.245400749e+01,7.999341366e+01,1.691953343e+01,5.759874472e+01,9.439602181e+01,5.308481952e+01,3.054370402e+01,3.549086174e+01,4.862104626e+01,5.228080336e+01,6.213664716e+01,7.828349506e+01,5.745263517e+01,6.480936502e+01,7.513975725e+00,5.852821818e+01,1.596516023e+00,5.685314427e+01,8.228307052e+01,7.877292253e+01,4.985337032e+01,4.557833021e+01,8.136913997e+01,6.997074872e+01,4.236107385e+01,3.451735805e+01,1.534821211e+01,2.645495894e+01,8.332220615e+01,9.409735767e+01,4.104070451e+01,2.621281546e+01,6.419337872e+01,2.045775132e+01,4.500107115e+01,1.242698536e+01,4.348541436e+01,4.362595071e+01,9.164655849e+01,9.401198123e+00,5.521567730e+01,3.809435147e+01,9.261589938e+01,5.966837784e+01,4.306920900e+01
1.150843939e+01,6.847917187e+01,9.213799488e+01,4.930109372e+01,4.247641101e-01,2.228945718e+01,5.014366697e+01,2.386408896e+00,5.280897765e+01,5.933945445e+01,8.729660891e+01,2.439505787e+01,5.493905752e+00,8.039808174e+01,4.345957110e+01,3.854473327e+01,5.541943937e+01,2.452186858e+00,2.967340516e+01,6.238694826e+00,7.624513018e+01,7.548539254e+01,8.014004225e+00,6.412981597e+01,1.619787469e+01,3.511134186e+01,2.418308698e+01,4.261184778e+01,4.014157057e+01,8.627785345e+01,6.788176518e+01,7.676322189e+01,6.328657695e+01,3.090051851e+01,6.287858519e+01,8.349020178e+01,3.957235873e+00,9.481908418e+01,7.477286329e+01,4.848140275e+01,8.609000321e+01,8.339230677e-01,3.317042839e+01,1.840799962e+01,1.256404791e+01,9.128620258e+01,3.209743333e+01,6.039469936e+01,7.437531285e+01,2.214956625e+01,9.269306969e+01,8.867879454e+01,8.628667272e+01,4.599510853e+01,6.510244441e+01,3.083964612e+01,8.087023333e+01,8.223990257e+01,8.020242607e+01,1.348896595e+01,7.045016486e+01,5.123748542e+01,8.034083944e+01,6.327228291e+01,3.086408808e+01,6.905582947e+01,3.631309950e+01,9.723036167e+01,4.399362438e+00
3.738665804e+01,2.769721005e+01,7.163127031e+01,1.307377319e+01,3.817350752e+01,9.072437994e+01,1.864356584e+01,8.541148816e+01,5.598992677e+01,8.447978813e+01,6.658566897e+01,4.150655428e+01,1.952556608e+01,3.195214216e+01,4.305187867e+00,3.475055839e+01,4.643462313e+01,4.593300091e+01,2.483722253e+01,8.113743913e+01,9.292985940e+00,9.533186293e+01,7.791334308e+01,9.423149959e+01,9.008187508e+01,9.382379845e+01,3.148134148e+01,4.364833075e+00,3.458787209e+01,6.222607031e+01,5.318218568e+01,5.972677881e+01,6.938357560e+01,9.433083019e+01,7.170023326e+01,2.143368350e+01,1.036526806e+01,3.243493957e+01,1.045634971e+01,4.745003390e+00,8.859366289e+01,8.876654914e+01,3.880263565e+01,9.073305230e+01,3.896064741e+01,7.419789403e+01,8.936419231e+01,7.822325154e+01,9.627511702e+01,5.667683754e+01,9.739211687e+01,7.372338897e+01,7.053103352e+01,4.099349268e+01,2.401347445e+01,9.142933615e+01,2.700028370e+01,2.361954596e+01,7.091064276e+01,4.295163001e+01,6.765900103e+01,6.590143795e+01,9.052788177e+01,7.686165037e+01,9.937376911e+01,3.359796188e+01,3.867403139e+01,4.581371355e+01,3.266569689e+01
6.398068624e+01,4.255745346e+01,6.626856805e+01,4.191601217e+01,5.190269560e+01,3.305084318e+01,5.316083668e+01,4.348846308e+01,5.547249619e+01,5.555116093e+01,5.966112694e+01,6.652749639e+01,3.044907059e+01,1.642512623e+01,7.539420584e+01,5.095076941e+00,8.029863288e+01,6.839608225e+01,9.096118514e+01,6.638406226e+01,6.618260855e+01,6.438863911e+01,9.241179209e+01,8.424084574e+01,3.142381107e+01,7.181466797e+01,4.720340540e+01,8.294258845e+01,1.454372496e+01,6.052153552e+01,2.073585674e+01,1.446187642e+01,9.204379130e+01,5.802981033e+01,2.285987742e+01,7.157349068e+01,9.569744845e+00,8.613468511e+01,8.725930210e+01,2.402110879e+01,1.822523710e+01,4.490387237e+01,6.111402934e+01,9.479866402e+01,7.671746378e+01,8.487188172e+01,6.083120497e+01,5.612780701e+01,2.154546074e+01,6.755407508e+01,9.428458533e+01,2.336941928e+01,6.276071491e+01,5.810273318e+01,9.154636617e+01,6.125543663e+01,5.554854825e+01,2.439364158e+01,6.855338784e+01,4.061997045e+01,2.592098918e+01,4.779010787e+00,7.644728094e+01,8.621629503e+00,8.856038799e+01,1.807533809e+01,6.587192221e+01,6.750578587e+00,5.756480619e+01
9.945573345e+01,7.636116896e+01,4.699780667e+01,3.609295953e+01,2.443148049e+01,7.357748167e+01,4.836747623e+00,8.213262395e+01,1.500323316e+01,7.169007616e+01,7.811590204e+01,1.449705805e+01,2.580489542e+01,5.159750794e+01,6.209617435e+01,5.250881762e+01,9.887732191e+01,7.447868139e+01,7.542312753e+01,9.319271696e+01,2.649867770e+01,7.002663037e+01,5.528457209e+00,5.936017761e+01,9.090837808e+01,1.925388087e+01,7.727582939e+01,5.875353412e+01,6.154512083e+01,3.165576452e+01,3.367937286e+01,6.868385610e+01,1.950653737e+01,8.820896815e+01,4.473420175e+01,4.295494015e+01,4.374079310e+01,8.329084774e+01,6.655393297e+01,1.264347493e+01,3.564180986e+01,7.876708668e+01,1.678982666e+01,9.044442930e+01,8.975845507e+01,4.128448148e+01,8.756108641e+01,1.032013009e+01,8.555775503e+01,9.230788011e+00,2.913113382e+01,8.344708165e+01,5.274425976e+01,6.716355077e+01,7.655897207e+01,2.826437480e+00,2.356947484e+01,7.164144169e+01,8.697102316e+01,5.753874219e+01,8.797384477e+01,2.921718643e+01,6.955607075e+01,7.004590103e+01,7.487009435e+01,9.539198507e+01,1.291351158e+01,4.288346328e+01,2.064283285e+01
3.938965859e+01,9.229252975e+01,9.926649504e+01,4.506449618e+01,8.170742879e+00,9.101875836e+00,2.153431517e+01,2.826650774e+01,2.533314374e+01,9.585069090e+01,6.468658771e+01,9.752279778e+01,4.928839614e+01,8.517091719e+01,4.585502334e+01,3.005396784e+00,4.972514360e+01,3.883130507e+01,5.642553034e-01,8.354018034e+01,1.257419454e+01,7.605444402e+01,7.515557898e+01,2.050453401e+01,1.873508912e+00,8.376640105e+01,5.248283575e+01,6.104013952e+01,5.524733788e+01,9.336757635e+01,2.835515522e+01,4.621251160e+01,1.064282910e+01,3.787918589e+01,7.661456131e+01,6.663341335e+01,8.257438967e-01,3.251167166e+01,1.848505344e+01,1.054512580e+01,9.951779058e+01,6.748364893e+01,2.505581188e+01,2.658530159e+00,2.589681985e+01,7.081164186e+01,5.053631877e+01,7.240359103e+01,4.643763255e+01,3.557914010e+01,2.002547457e+01,1.332343258e+00,9.879087028e-01,7.960425748e+01,4.748655602e+01,8.748846379e+01,6.954858733e+01,2.414796652e+01,2.034097826e+01,7.016947019e+01,4.695166319e+01,3.794885428e+01,4.590984311e+01,3.136562982e+01,8.633498604e+01,7.676358314e+01,7.123419466e+00,6.446950947e+01,6.256944751e+01
4.685955518e+01,8.206588492e+01,2.154199759e+01,9.377618495e+01,6.461796501e+00,8.705854406e+01,3.831983737e+01,9.737409514e+01,2.141333840e+01,1.002010524e+01,2.678459842e+00,9.182648900e+01,6.259361488e+01,5.953748231e+01,1.734761049e+01,1.446080340e+01,6.279953741e+01,7.495675000e+01,4.242994298e+01,5.914841986e+01,4.406897133e+01,2.143014286e+01,4.970018216e+01,7.842188624e+01,4.404248581e+00,1.377047106e+01,5.898745832e+01,8.754791250e+01,8.118641721e+01,4.721202438e+00,6.270011074e+01,3.146731242e+01,5.093841118e+01,7.238410420e+01,6.055094644e+01,8.922180457e+01,9.851027152e+01,6.308573067e+01,3.127476877e+01,7.266086142e+01,3.768709814e+01,3.838741450e+01,2.215140878e+01,6.731815235e+01,6.672325151e+00,5.401212872e+01,8.673380011e+01,3.301843211e+01,7.047653788e+01,5.445089651e+01,4.538462933e+01,1.000185057e+01,2.074235931e+01,4.157510497e+00,5.758599567e+01,4.168456695e+01,9.354919645e+01,4.011812996e+01,1.856489500e+01,7.244582683e+01,7.719999626e+01,4.799222054e+01,8.971511797e+00,1.579436860e+01,6.361777638e+01,2.235304397e+01,1.244218665e+01,4.633563772e+01,3.483453757e+01
3.885046941e+01,2.188332001e+01,2.218837208e+01,8.665645022e+01,9.798181758e+00,5.962303058e+01,7.143641895e+01,3.319372983e+01,4.859403550e+01,8.738876523e+01,3.376841094e+01,7.293930904e+01,6.340993663e+01,3.247277766e+01,9.128930341e+01,7.774745502e+01,1.332515348e+01,9.596521456e+01,1.564663339e+01,7.694359870e+01,4.971562881e+01,7.277302540e+00,4.200029208e+01,3.014345250e+01,2.679497367e+01,9.608896034e+01,4.282981318e+01,8.926942439e+01,7.021861226e+01,1.527394889e+01,4.050845995e+01,7.104573396e+01,1.408319794e+01,2.738716270e+01,8.161767240e+01,7.574539373e+00,3.305069389e+01,6.387080137e+01,7.393389345e+01,8.259041292e+01,2.727292578e+01,7.062510692e+01,2.310754968e+01,8.589613683e+01,3.419627672e+01,2.612085281e+01,4.570404576e+01,4.503099999e+01,4.181731365e+01,2.980925338e+01,4.198203199e+00,5.010569729e+01,6.461698004e+01,4.342779236e+01,5.859984323e+01,7.674362985e+01,3.160873982e+01,5.101401095e+01,1.039210719e+01,8.431431279e+01,2.355734182e+01,1.240104140e+01,2.481086555e-01,8.497249889e+01,3.681922337e+01,6.411635537e+01,8.520799319e+01,8.470577592e+01,5.477860047e+01
7.766382488e+01,8.564126953e+01,2.189259705e+01,5.853319107e+01,8.271151713e+01,3.928435710e+01,1.861818677e+00,9.833726488e+01,3.336450351e+01,4.654561718e+01,7.737490331e+01,1.459131993e+01,7.344747202e+01,9.430840508e+01,4.847082766e+00,3.222242859e+01,1.500823523e+01,3.051327312e+01,8.197911205e+01,2.554591059e+01,1.888122688e+00,2.196026567e+01,9.678117050e+01,4.567366499e+01,9.105286324e+01,8.517276828e+01,8.326627005e+01,5.688211783e+01,7.755642487e+01,1.837632900e+01,6.293570967e+01,4.931922402e+01,5.732163068e+01,9.170788327e+00,3.489243580e+01,3.085308214e+01,1.774463870e+01,4.564388483e+01,2.510619854e+01,3.264467722e+01,2.211243232e+01,6.319465643e+01,2.542261502e+01,1.966867517e+01,6.345154318e+01,9.909043409e+00,4.872430619e+01,1.714128075e-01,8.547860457e+01,9.117086032e+01,8.849639901e+01,5.147923208e+01,2.440180538e+01,7.935464544e+01,8.575758705e+00,8.800870897e+01,6.772416240e+01,3.813717749e+01,8.624864108e+01,2.665638827e+01,2.372020955e+01,4.037576218e+01,4.886364215e+01,4.378899843e+01,6.965070012e+01,2.982254017e+01,8.447529518e+01,1.951919438e+01,9.874777933e+01
8.064305482e+01,3.196997824e+01,5.833918448e+01,4.170465110e+01,7.440768054e+01,8.862141764e+01,3.166955650e+01,4.327542656e+01,7.045841648e+01,8.921505763e+00,4.610271565e+01,4.313488028e+01,7.617696926e+01,1.031985269e-01,1.983424998e+01,2.094438286e+01,9.359012804e+01,3.732522393e+01,4.901628238e+01,5.792673330e+01,6.576304972e+01,3.442206338e+00,6.729298225e+01,9.786486195e+00,1.314773221e+01,6.300211933e+00,6.709224066e+01,1.246018549e+01,4.491266514e+01,2.320057288e+01,2.690805389e+01,4.410968651e+01,2.939747460e+01,9.655272931e+01,6.105938106e+01,8.147206837e+01,8.427278573e+01,4.348106049e+01,1.005326517e+01,5.336409126e+01,3.844269847e+01,5.148888345e+01,8.520680484e+01,1.937239612e+01,3.534226523e+01,8.116303713e+01,6.439526921e+01,2.196522078e+01,2.994142299e+01,9.247758532e+01,2.251930787e+01,2.500865094e+01,9.492123468e+01,3.006755137e+01,3.687215202e+01,6.598728872e+01,9.691035112e+01,2.035827461e+01,6.934708511e+01,1.687728532e+00,6.498838117e+01,4.377957856e+01,4.207965381e+00,2.509940014e+01,1.106572202e+01,5.416737874e+01,5.701538888e+01,7.306722623e+01,2.500535699e+01
1.192821533e+01,5.977973190e+01,7.681768936e+01,8.182577366e+01,1.002172973e+01,9.557206425e+01,4.553254760e+01,1.530383183e+01,2.931024499e+01,5.563190830e+01,4.057154830e+01,4.797654483e+01,1.985555365e+00,4.734168090e+01,5.866115877e+01,9.225486377e+01,5.489759589e+01,9.292748125e+01,9.694527850e+01,7.952718710e+01,7.952448622e+01,1.735810455e+01,4.035019578e+01,5.795270445e+01,4.935037630e+01,7.028935783e+01,1.844473032e+01,9.531924304e+01,8.399515097e+01,1.807496005e+01,1.099639097e+01,6.343507544e+01,2.999336981e+01,3.718183788e+01,2.441580969e+01,2.853598742e+00,2.967902227e+01,4.618536123e+01,4.170453312e+01,6.333518905e+01,5.485139091e+01,7.568094269e+01,7.075053191e+01,6.445991905e+01,3.936627436e+01,1.918853965e+01,5.752760916e+01,4.589079122e+01,5.736629787e+01,4.875306204e+00,6.336339194e+01,6.255449727e+01,2.579906580e+01,4.870038347e+01,4.204210776e+01,3.917396544e+01,6.123554978e+01,8.997128091e+01,6.226386187e+01,2.712985677e+01,8.807233332e+01,6.126263818e+01,6.720187297e+01,6.667635199e+01,9.919995830e+01,1.328329727e+01,4.542675948e+01,1.565943724e+01,2.314490203e+01
4.413517636e+00,6.864797964e+01,2.618754190e+01,4.541093279e+00,4.184968077e+01,4.532598103e+00,6.322004092e+01,7.228469271e+01,2.224792070e+01,1.713104268e+01,3.034521804e+01,1.197567597e+01,9.002964838e+01,6.834311577e+01,1.410680355e+01,5.786652597e+01,9.063371774e+01,2.887428774e+01,6.772293682e+01,6.019756907e+01,6.668095752e+01,8.333342242e+01,1.812960100e+01,8.996361896e+01,4.200848775e+01,8.596400459e+01,6.298080858e+01,5.771252270e+01,4.590508754e+01,9.482032136e+01,4.217180095e+01,7.317978672e+01,5.911228408e+01,6.451672265e+00,5.450577055e+01,8.713705901e+01,3.886917811e-01,8.333647205e+01,8.791132887e+01,1.527183797e+00,2.975466330e+01,5.698286146e+01,1.539512706e+01,5.385812803e+01,7.030255625e+01,4.200399350e+01,4.338710951e+01,5.344667442e+01,3.783623330e+01,2.269645622e+01,1.396582790e+01,9.226890483e+01,8.235888081e+01,6.859790027e+01,5.331081375e+01,6.168308819e+01,3.757188037e+01,5.840218614e+01,4.024139111e+01,7.710609474e+01,7.228453292e+01,5.044269504e+01,7.730181718e+01,2.120829642e+01,5.068312821e+01,8.403814556e+01,5.712533648e+01,1.553655463e+01,9.045428422e+01
3.160493558e+01,6.807275351e+01,2.909813193e+00,4.007835948e+01,3.509859976e+01,8.265536923e+01,1.524574692e+01,9.889889440e+01,2.015029240e+01,8.413178569e+01,3.950272627e+01,4.241858196e+01,1.886010155e+01,6.411978993e+01,3.798350605e+01,1.809255282e+01,5.821975115e+01,8.632996691e+01,7.862584294e+01,5.648726311e+01,4.311098690e+01,7.265083010e+01,3.822563331e+01,6.534407371e+01,3.814506051e+01,7.941035396e+01,5.623442670e+01,6.861573358e+01,7.690830851e+01,2.613697177e+00,9.235160981e+00,7.695984036e+01,2.716606512e+01,6.350665165e+01,3.780297705e+01,2.377353474e+00,4.735686840e+01,3.331365262e+01,5.429245860e+01,2.629003317e+01,2.088110243e+01,2.514902856e+01,5.261927669e+01,4.370219398e+01,4.052194936e+01,4.853057857e+01,5.590021115e+01,3.071711509e+00,2.139888563e+01,9.964375177e+01,5.912527523e+01,7.341637821e+00,9.444278802e+01,9.232855394e+01,4.823088911e+01,9.477614656e+01,2.848613978e+01,2.460086799e+01,1.785681136e+01,6.422618402e+01,9.425383736e+01,6.563137515e+01,7.965179635e+01,2.246458411e+01,6.777668877e+01,5.571026047e+01,8.374262957e+01,9.927611422e+01,7.456275404e+01
6.448371707e+01,3.722620395e+01,5.268038366e+01,2.184970973e+00,2.729392062e+01,4.745454793e+01,5.616788499e+01,1.191447220e+00,2.575726947e+01,5.806528788e+01,2.223908441e+01,3.151960666e+01,4.672852745e+01,4.404748217e+01,9.901162654e+01,9.459779846e+01,9.002139904e+01,5.868298285e+00,9.079791090e+01,8.426185079e+00,5.212172047e+01,2.840611794e+01,4.381650466e+01,1.631964314e+01,7.412171045e+01,7.734326182e+01,6.361805476e+01,7.334733242e-02,6.948576406e+01,4.883375983e+01,1.837678916e+01,2.488352016e+01,1.712572573e+01,5.256459214e+01,4.119964188e+01,9.160159283e+00,2.059891410e+00,9.328014786e+01,1.671218608e+01,2.125209447e+01,4.105118040e+01,3.994257346e+01,3.709775138e+01,7.533020480e+01,7.097816576e+00,9.710676927e+01,1.346131862e+01,3.151080710e+01,7.676907286e+01,6.054128393e+01,8.944095984e+00,4.218168558e+01,9.314859480e+00,6.545217058e+00,5.935059116e+01,9.116161680e+01,6.995080375e-01,2.725316701e+01,1.185258323e+01,6.596808188e+01,1.245430606e+00,3.575366225e+01,4.010637748e+01,6.894419343e+00,4.393618646e+01,7.718190368e+01,3.629494396e+01,3.037738848e+00,2.070060424e+01
3.468026006e+01,1.735283177e+01,5.916110532e+01,6.844280479e+01,7.719382613e+01,4.386299414e+01,4.257972665e+01,8.964393281e+01,4.303482634e+01,4.193575277e+01,3.869263626e+01,7.497746378e+01,4.109600305e+01,4.831700349e+01,8.007000831e+01,7.762847204e+01,2.947375376e+01,2.587725891e+00,4.672424094e+01,8.594112578e+01,7.904411433e+01,3.646137972e+01,8.363937167e+01,4.513254258e+01,1.491903971e+01,5.816558297e+01,6.236626321e+01,1.299898577e+01,2.505275864e+01,5.918043251e+01,7.664975797e+01,4.459440392e+01,5.169436067e+01,1.419292004e+01,7.790422209e+01,9.520795101e+01,3.963026329e+01,8.256271898e+01,9.350275713e+01,7.661912002e+01,6.196080143e+01,4.361477441e+00,2.056687154e+01,2.830310730e+01,6.381666446e+01,5.589983706e+01,2.963776828e+01,6.916281076e+01,3.268275549e-01,4.734565124e+01,3.204762593e+01,7.866483033e+01,8.526923727e+01,6.731379930e+01,8.898226982e+01,2.899018597e+01,7.038403721e+01,1.949932309e+01,8.808715401e+01,7.970258967e+01,3.852968666e+01,7.713396563e+01,7.740562517e+01,3.459089924e+01,1.646677059e+01,9.504125131e+01,1.735308137e+01,4.337672904e+01,2.891889904e+01
1.329756019e+01,6.683648065e+01,3.378361109e+01,3.534656234e+01,1.194748524e+01,1.913261739e+01,2.527017374e+01,4.875871559e+01,7.519292468e+01,9.791321363e+01,6.088175061e+01,2.988301974e+01,6.621892726e+01,7.661252945e+01,2.788709885e+01,9.186579961e+01,8.900404459e+01,9.413840550e+01,5.919630861e+01,6.409512208e+01,4.855807881e+01,3.108344554e+01,3.173035678e+01,2.032590032e+01,2.505554427e+01,6.541319382e+01,2.767047956e+01,6.795550215e+01,4.556597190e+01,9.080193852e+01,6.463445385e+01,3.473271993e+01,8.807927739e+01,9.098899282e+01,1.676913334e+01,4.921041355e+01,2.133580298e+01,1.797035815e+00,1.945158028e+01,6.741433993e+01,2.078350913e+01,6.491421065e+01,6.051626230e+01,1.171902029e+01,1.801399248e+00,8.812498600e+00,3.956233317e+01,2.413547441e+01,4.116851963e+01,5.334812715e+01,8.227100942e+01,9.104809136e+01,3.941739911e+01,6.279347190e+01,5.882752874e+01,4.913223817e+01,9.886891382e+01,8.981857986e+01,4.036907535e+01,6.274173642e+00,7.133486776e+01,3.548194506e+01,9.041213974e+01,1.160589412e+01,2.931382622e+01,3.792800565e+01,5.061987694e+01,3.851858555e+00,6.485340826e+01
