v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98
6.975570544e+01,5.875953111e+01,2.627091221e+01,3.972718502e+01,8.152347890e+01,5.974077184e+01,3.361007476e+01,9.327390747e+01,6.622948121e+01,7.943185778e+01,5.085067256e+01,3.535924518e+01,8.239621575e+01,8.044474950e+01,5.682541659e+01,1.849224349e+01,5.242902852e+01,4.403546018e+01,7.422312962e+01,7.686395375e+01,3.588276227e+01,9.866583881e+01,5.790959959e+01,1.256333830e+01,1.194537799e+01,1.467339149e+01,3.537941339e+01,7.045183419e+01,4.320358370e+01,5.420202675e+01,4.986575419e+00,1.561986244e+01,2.649124372e+01,1.586983088e+01,3.138302482e+01,8.202123632e+01,7.008047180e+01,8.963185203e+01,2.844206178e+01,2.780545054e+01,2.442628740e+01,1.614726351e+01,8.748464806e+01,4.048754161e+01,9.580872785e+01,5.082826902e+01,6.670215890e+01,1.476186183e+00,9.816421784e+01,5.070048229e+01,5.796036599e+00,8.491868651e+01,1.191364431e+01,7.308089607e+01,8.205330756e+01,6.689750430e+01,8.206846626e+01,1.795284265e+01,5.769055280e+01,9.072537053e+01,4.208000262e+01,9.535478171e+01,1.108948588e+01,4.946258125e+01,7.990355229e+01,2.695925958e+01,9.838878345e+01,4.419098632e+01,7.691842111e+01,6.096092789e+01,4.842764480e+01,8.965112249e+01,8.911050671e+01,6.492778070e+01,9.182828789e+01,1.888424586e+01,2.899831968e+01,9.361568619e+01,3.959207453e+01,8.422743442e+01,9.490890990e+01,6.934908289e+01,7.001033808e+01,9.363009964e+01,3.644165648e+01,7.172396502e+01,6.082245049e+01,3.150235117e+01,8.808107682e+01,7.739732848e+01,3.167220927e+01,9.637276900e+01,1.468233169e+01,1.010867310e+01,5.418626160e+00,2.427576918e+01,6.716295433e+01,9.221619598e+01
8.730739447e+00,9.426094370e+01,1.608718394e+01,8.548841321e+01,4.246945692e+01,3.773715259e-01,8.200661956e+01,8.873095033e+01,2.169160644e+01,8.570254298e+01,2.074831736e+01,9.499982182e+01,5.474799068e+01,3.784073625e+01,1.999404620e+00,8.030676807e+01,5.354111539e+01,6.316953474e+01,2.488535606e+01,5.932671174e+01,5.473304821e+01,9.769317896e+01,8.571561419e+00,9.214300246e+01,9.612695953e+01,1.333844702e+01,7.627168050e+01,8.300233906e+01,6.664538573e+01,3.506518870e+01,5.510180598e+01,1.261792725e+01,9.206658268e+01,5.442019800e+01,7.348316568e+01,8.876280449e+01,8.687486891e-01,4.387091092e+01,1.616575241e+01,1.480618241e+00,6.419066611e+01,5.195188689e+01,2.059085992e+01,3.929659564e+01,8.157142888e+01,9.831355657e+01,7.644056033e+01,3.772797054e+01,1.588236407e+00,4.977248700e+01,4.919400386e+01,5.161315228e+01,9.627446310e+01,1.214644670e+01,9.851697842e+01,2.209273618e+01,4.288971716e+01,7.686148110e+01,1.131031756e+01,4.543047833e+00,3.131570843e+01,9.499594639e+00,7.032768431e+01,4.683327024e+01,6.331323387e+01,1.430157155e+01,1.472343383e+01,6.941341819e+01,5.462304553e+01,7.671713771e+01,1.556165585e+01,1.297144946e+01,8.579742565e+01,1.084474299e+01,7.226560718e+01,8.971663744e+01,3.712380259e+01,4.705954046e+01,3.163254991e+01,7.083388209e+00,5.762802954e+01,8.585496006e+01,5.004264445e+01,8.069771235e+01,3.398122523e+01,5.030994562e+01,8.210013823e+01,9.679832450e+00,4.750885908e+01,2.211258781e+01,5.119988525e+01,8.537152801e+01,8.286114300e-01,7.889250277e+01,8.017501572e+01,5.951137278e+01,5.481199834e+01,7.067304334e+01
2.007951043e+01,7.218657480e+01,4.877211977e+01,2.432518514e+01,6.619420928e+01,4.334288795e+01,1.840159078e+01,4.040482082e+01,5.395976443e+01,7.312741993e+01,2.061714496e+01,3.905481560e+01,9.723633860e+01,9.831715465e+01,7.658913962e+01,3.289996448e+01,9.107934629e+01,1.200644346e+00,5.193224093e+00,5.483776429e+01,9.827086601e+01,2.885037925e+01,3.196201062e-01,7.322768665e+01,9.016483920e+01,6.435150004e+01,2.052370017e+01,1.910518932e+01,8.609220257e+01,3.297267311e+01,5.348987958e+01,3.323455007e+01,4.391146699e+01,3.581177821e+01,5.621751921e+01,3.794336244e+01,4.288648128e+01,3.595497336e+01,3.971124364e+01,9.982455460e+01,3.600275119e+01,6.090925803e+01,5.095398035e+01,7.169426294e+01,7.195759172e+01,9.603360687e+01,5.232238092e+01,9.164017241e+01,4.232483131e+01,4.891279305e+01,7.247254116e+01,3.352791506e+01,3.223476051e+01,5.880147247e+01,8.342815307e+01,4.610155015e+01,1.018236346e+01,4.446741182e+01,8.801694713e+01,2.431464299e+01,7.132315159e+01,9.345992877e+01,2.798320357e+01,5.134879274e+00,8.721080324e+01,8.674929582e+01,1.889396543e+01,5.526855954e+01,7.941267031e+01,6.065205375e+01,3.912267324e+01,9.562630199e+01,7.614489990e+01,7.744805157e+01,7.404592727e+00,3.360068504e+01,8.254038408e+01,1.386282146e+01,5.123041194e+01,7.524433639e+01,4.792942894e+01,3.749415356e+01,3.779305607e+01,3.395263624e+00,1.503566074e+01,6.300254467e+01,6.804561337e+01,5.471012642e+01,1.098577052e+01,2.732394023e+01,6.696949452e+01,4.899243619e+01,8.253470571e+01,5.552111100e+01,6.348343386e+01,9.769486696e+01,9.078572248e+01,7.782253245e+01
7.492314944e+01,1.313411680e+01,8.061515799e+01,5.409410327e+01,2.589980075e+01,1.579053358e+01,9.075775223e+01,8.933388345e+00,4.528563370e+01,9.486523524e+01,3.718792300e+01,8.024250590e+01,5.096997688e+01,9.529861801e+01,6.121898168e+01,2.069098107e+01,1.220708029e+01,7.760549739e+01,3.534741086e+01,6.111242723e+01,2.055178261e+00,8.466535198e+01,1.431864825e+00,4.793483221e+01,6.012740317e+01,9.911570093e+01,3.235419346e+00,2.908258941e+01,5.694797345e-01,3.222817384e+01,7.826904201e+00,2.970631921e+01,8.406596268e+01,6.083042515e+01,8.124800418e+01,7.958004253e+01,4.739675598e+01,2.370851902e+00,8.733668196e+01,3.277188844e+01,8.205845381e+00,3.628115991e+01,4.507942836e+01,6.551107511e+01,3.098376416e+01,5.452261751e+01,9.525500143e+01,3.613353363e+01,9.185758684e+01,7.659420728e+01,4.484342158e+00,1.839986970e+01,9.479111325e+01,7.023332431e+01,8.138468473e+01,7.538223315e+01,5.752963068e+01,4.371473858e+01,3.506404773e+01,4.886275592e+01,5.767892078e+01,2.652460844e+01,1.208115333e+01,9.510313415e+00,4.961462093e+01,4.629736034e+01,8.312561884e+01,3.634411484e+00,1.365132923e+00,8.674629869e+01,3.975411859e+01,2.801021962e+01,7.471283105e+01,5.962052426e+01,3.096844503e+01,8.947591534e+01,3.220993674e+01,9.185094984e+01,8.917233753e+01,4.402594357e+01,8.572496133e+01,6.594666259e+01,6.274371203e+00,2.616616757e+01,9.284734721e+01,5.515683308e+01,2.622362187e+00,6.608768624e+01,4.000180085e+01,9.057713551e+01,6.353050270e+01,2.835744177e+01,8.066506698e+01,7.562679090e+01,9.343416510e+01,7.800563954e+01,3.834807476e+01,7.817805653e+01
9.074090924e+01,5.079521329e+01,9.834074659e+01,1.200081566e+01,5.271896277e+01,3.085043490e+00,2.927949953e+00,4.823164494e+01,2.878461959e+01,4.799461669e+01,6.411648318e+01,6.278446087e+01,3.367653601e+01,4.693946233e+01,5.589596276e+01,9.028767759e+01,5.774205940e+01,9.658613366e+01,2.902319874e+01,9.695620262e+01,7.092199132e+01,4.681664192e+01,5.253119072e+01,3.577050823e+01,8.275893973e+00,1.423222418e+01,7.994102434e+01,4.578136399e+01,7.104381162e+01,2.459257846e+01,1.060853567e+01,2.516006401e+01,2.031955775e+01,8.571763861e+01,4.521322569e+01,4.572814952e+01,8.232213663e+01,1.244323575e+01,2.804645229e+01,4.588305441e+01,1.229024942e+01,5.790569967e+01,8.491350934e+00,6.923151584e+01,5.033265845e+01,4.814263477e+01,2.588219469e+01,9.765868737e+01,2.470862980e+01,3.773482639e+01,7.200562598e+01,4.417889477e+01,8.463471951e+01,8.321949936e+00,5.497604227e+01,6.994756865e+01,8.640250787e+01,4.721389249e+01,3.138475801e+01,4.987041634e+00,5.770107886e+01,1.799372438e+01,3.574201357e+01,6.223589517e+01,3.983961758e+01,3.497129412e+01,2.032042069e+01,8.990610082e+01,3.750483452e+01,2.446967708e+01,5.681569167e+01,5.694302304e+00,3.334591141e+01,8.854583882e+01,4.760274070e+01,2.330067139e+01,6.694988384e+01,1.631452597e+01,5.106587181e+01,5.298247531e+01,7.012601628e+01,8.894790322e+01,8.887492638e+01,4.125393971e+01,7.531770619e+01,6.317355165e+01,1.071666417e+01,9.687108437e+01,1.792954035e+01,5.114832880e+01,7.016959800e+01,5.933272622e+00,3.987562201e+01,2.850487666e+01,5.489621850e+01,1.145451145e+00,6.553186847e+01,3.860250508e+01
2.770231599e+01,1.747644723e+00,7.143953325e+01,6.558520693e+01,4.998483093e+01,1.374926806e+01,9.409970046e+01,7.798530803e+01,9.791055888e+01,4.513563076e+01,5.799680801e+01,7.525684736e+00,1.754796136e+01,6.550801763e+01,9.149474270e+01,3.457981743e+01,1.671068072e+01,2.519991635e+01,7.128372480e-01,9.893242137e+01,9.951857926e+01,6.668052756e+01,5.870914771e+01,3.001211634e+01,2.950308081e+01,6.002153828e+01,8.964071177e+01,8.138421328e+01,6.699665965e+01,7.723482310e+01,3.178252938e+00,9.829862106e+01,3.838003090e+01,6.162861434e+01,8.806545232e+01,7.057779785e+01,1.067389719e+01,8.905710143e+01,7.047298930e+01,8.192039404e+01,4.945322777e+01,8.692709760e+01,8.823284825e+00,8.369272694e+00,6.098798286e+01,4.240340120e+01,6.626879314e+00,2.836114383e+01,1.128262475e+01,8.922200135e+01,4.943220370e+01,1.782555322e+01,2.325165302e+01,9.141432170e+01,1.123858529e+00,6.585800190e+01,4.820796573e+01,4.079939970e+01,8.780103871e+00,3.646155429e+01,5.193457855e+01,8.337805259e+01,5.261705582e+01,2.458565607e+01,9.159449984e+01,8.486384283e+01,8.042280367e+01,6.868870421e+01,3.445547615e+01,4.939410467e+01,3.494758956e+01,7.559610852e+01,5.065289090e+01,5.687599153e+01,9.329101578e+01,1.014432075e+01,4.703437236e+01,7.199882355e+01,6.326599263e+01,5.228224937e+01,9.288555220e+01,4.867106233e+01,1.114325632e+01,1.792900246e+01,7.951483706e+01,8.719575439e+01,2.414696451e+01,2.949768724e+01,7.826737604e+01,8.819416066e+01,6.744707772e+01,2.903534741e+01,6.646362428e+01,4.922852957e+01,8.963471968e-01,4.139464164e+01,1.822872850e+01,8.716771176e+01
2.125911336e+01,9.082074183e+01,1.867591563e+01,8.841899953e+01,1.582333216e+01,7.840729738e+01,2.336524170e+01,7.116177587e+01,3.243512468e+01,6.338615261e+01,4.110010589e+01,9.376632207e+01,4.732389991e+01,6.037049474e+01,3.841960098e+01,5.934023494e+01,3.961686305e+01,7.020731090e+01,9.828087420e+00,8.455597148e+01,8.541146875e+01,7.384292765e+01,6.438915223e+01,3.046424485e+01,4.058459345e+01,6.543184757e+01,8.921326252e+01,1.588080322e+01,3.943570344e+01,1.550405341e+01,9.343641386e+01,8.429837081e+01,9.108506559e+01,7.467008957e+00,7.311149078e+01,1.542950085e+01,2.466116302e+01,7.486354043e+01,1.075818452e+01,9.888531352e+01,3.542376486e+01,3.424082883e+01,5.797927111e+01,5.177104069e+01,2.000157357e+01,6.104812690e+01,3.341926728e+01,6.689656703e+01,3.057312774e+00,6.938651440e+01,6.903993785e+00,3.149676273e+01,4.238773922e+01,9.386991972e+01,8.375364464e+01,9.404025784e+01,2.656401189e+01,6.725369974e+01,9.654079127e+00,6.253468918e+01,2.288747283e+01,4.858654236e+01,4.426964029e+01,6.908072334e+01,6.040971260e+01,4.601243347e+01,6.883983918e+00,4.906354178e+01,9.452087474e+01,8.201615779e+01,7.267827759e+01,7.131880006e+01,3.042879162e+01,2.017978920e+01,2.862870316e+01,6.337295538e+01,8.806571023e+01,9.601530149e+01,3.581139743e+01,5.487220883e+01,4.378999839e+01,9.966696985e+01,6.388576334e+01,6.818117887e+01,8.985635428e+01,3.342420581e+01,3.891861613e+01,9.339702279e+01,8.914554902e+01,6.279514990e+01,8.350327478e+00,1.424609609e+01,2.354813094e+01,1.787752363e+01,3.559617855e+01,6.310316202e+01,3.354237848e+01,1.227568307e+01
9.420748144e+01,3.076664044e+01,7.704864315e+01,2.285499830e+00,8.859415871e+01,6.856182727e+01,2.743985902e+01,3.883171502e+01,6.122954565e+01,9.549937445e+01,7.330609594e+01,2.852750096e+01,4.133778352e+01,9.067510140e+01,5.365421646e+01,1.330812645e+01,4.284035583e+01,3.517460442e+01,2.567474564e+00,8.156797867e+01,8.166302339e+01,3.222082163e+01,9.141177747e+01,5.045826914e+01,6.807176829e+01,5.445786007e+01,6.613573355e+01,9.843381657e+01,9.214835328e+01,4.608637787e+00,7.528119787e+01,6.551260274e+01,1.014868268e+01,3.031854664e+01,5.082103565e+01,3.890183724e+00,5.360140016e+01,8.258035391e+01,1.658324247e+01,4.715354436e+01,9.964314826e+01,5.854475784e+00,2.139376871e+01,5.210330392e+01,1.393407080e+01,6.444364141e+01,4.263036126e+01,3.961658676e+01,2.157271338e+01,6.418786121e-01,7.020700753e+00,3.199755890e+01,1.231390882e+01,5.119127608e+01,2.219109593e+01,3.011127608e+00,8.175542025e+01,5.336448528e+01,5.360038232e+01,8.434034730e+01,4.680103191e+01,3.437638577e+01,4.156967228e+01,2.780965420e+01,5.894903466e+01,3.767893461e+01,7.849808181e+01,9.639174098e+01,2.269743728e+01,7.085823751e+00,6.555520683e+01,2.728572670e+01,5.889878099e+01,8.958255314e+01,6.205807570e+01,6.475727045e+01,2.013966142e+01,9.335110821e+01,8.501739578e+01,6.424396273e+01,4.965430468e+01,5.485675429e+01,2.396934883e+00,9.896532706e+01,9.644637843e+01,4.385074857e+00,1.618060055e+01,5.742657097e+01,2.858800932e+01,6.082480955e+01,7.944342857e+01,7.180847979e+01,6.589971074e+01,7.891141234e+01,3.029465358e-01,7.133985436e+01,7.981348826e+01,4.646172367e+01
8.516318992e+01,5.955743056e+01,8.443302479e+01,5.348499849e+01,5.685421996e+01,6.028105081e+01,5.847172948e+01,1.951469992e+00,6.187138622e+01,4.323858860e+00,2.474299954e+01,8.030469510e+01,8.900980622e+01,3.323287186e+01,5.848606436e+01,3.915888255e+01,8.118393678e+01,7.405086459e+01,9.402405612e+01,2.876035564e+01,1.708910208e+01,8.294513529e+01,3.014981673e+01,6.124510587e+01,8.301415963e+01,9.136409607e+01,8.575969636e+01,9.677053763e+01,7.032279755e+00,1.944157788e+01,8.633783189e+01,2.020774373e+01,9.215368140e+01,9.634913079e+00,8.779505874e+01,2.846160666e+01,4.749616007e+01,4.411512022e+01,7.516040607e+01,5.317461713e+01,4.325422259e+01,5.470112966e+01,5.088131079e+01,4.475363738e+00,4.290947815e+00,6.310953307e+01,1.617334222e+01,4.636139226e+01,3.339899356e+01,2.579412476e+01,1.804922955e+01,9.842088393e+01,6.050809669e+01,8.731315582e+01,9.143655576e+01,6.500356515e+01,3.169791252e+01,2.164970246e+01,9.416719338e+01,8.924374495e+01,1.715887767e+00,4.374863004e+01,8.773094942e+01,6.500340788e+01,5.101418215e+01,9.098458536e+01,4.759863294e+01,2.787640769e+01,7.380239582e+01,1.726019786e+01,3.429491816e+01,1.417433610e+01,4.857378001e+01,4.035773195e+01,8.966127323e+01,1.140798307e+01,9.295909627e+01,3.914087841e+01,5.461302817e+01,7.155263767e+01,5.162386634e+01,4.369265583e+01,3.345379632e+01,6.865532322e+01,8.587906134e+01,8.948592459e+01,4.865914917e+01,1.435832788e+01,8.666509927e+01,6.748201744e+01,5.922101494e+01,6.373831802e+01,2.616804528e+01,5.456076982e+01,5.187253393e+01,8.298839665e+01,8.484578438e+01,9.893460045e+01
8.155804147e+00,7.869477891e+01,9.260577872e+01,1.767370676e+00,5.443217122e+01,7.561723038e+01,7.603053127e+01,6.126204153e+01,8.782575827e+01,1.083138786e+01,6.854788023e+01,1.219156793e+01,1.893789247e+01,6.690996010e+01,3.724328465e+01,2.764733471e+01,4.726439289e+01,6.054128346e+01,4.467645280e+01,7.850860866e+01,3.399135518e+01,2.703121741e+01,9.950509113e-02,1.381960955e+01,5.642444440e+00,6.700209214e+01,3.441331084e+01,4.856290280e+01,2.321243764e+01,3.207947602e+01,6.976721152e+01,7.175367602e+01,9.289145841e+01,2.976227065e+01,3.557107172e+01,4.264960684e+01,7.664541072e+01,2.704872306e+01,2.326691822e+00,1.114851601e+01,2.690844628e+01,4.709571384e+01,5.811907373e+01,9.319922027e+01,4.686385454e+01,5.715115733e+01,1.073734585e+01,9.392665577e+00,4.148237141e+01,8.248794806e+01,4.873588314e+01,7.322910168e+00,1.608961572e+01,3.559034652e+01,7.261683049e+00,6.622381865e+01,4.432423140e+01,3.924827496e+01,4.662709355e+01,8.048542805e+01,9.745250293e+01,3.564524772e+00,7.524867968e+01,7.918144020e+01,3.673842706e+01,6.610062114e+01,3.270975414e+01,1.064743154e+01,2.449411242e+01,5.779761787e+01,5.264682275e+01,6.042188199e+01,5.946987285e+01,2.256777159e+01,1.616524757e+01,2.174739326e+01,8.153598427e+01,7.659797393e+01,7.788613822e+01,3.208114631e+01,7.216015601e+01,6.691276707e+00,4.435360924e+00,8.949805636e+01,8.594830311e+01,7.722138760e+01,6.397162404e+01,4.450276316e+01,9.837392714e+01,2.560161804e+01,7.330758541e+01,6.848115293e+01,6.991922023e+01,5.962053801e+00,6.868880957e+01,7.843670462e+01,4.594478533e+00,1.614083230e+01
3.262635296e+01,6.550030932e+01,3.654952949e+01,8.528101249e+01,2.154430553e+01,2.423575644e+01,8.169222054e+01,8.146554514e+01,1.234712253e+01,7.200125466e+01,2.110148645e+01,1.197245760e+01,1.099478511e+01,6.763201387e+01,6.279501045e+01,6.627552056e+01,7.992992381e+01,9.660378679e+01,3.259430778e+01,9.046482182e+01,9.666271853e+01,8.434430196e+01,9.325580950e+01,5.005045339e+01,3.230015140e+01,3.765821071e+01,4.861211793e+01,8.911463246e+00,4.969292339e+00,9.073213364e+01,3.182745647e+01,1.920539459e+01,4.379993475e+01,2.406389528e+01,8.828072616e+01,2.169870923e+00,2.254991207e+01,6.093819699e+01,9.961271044e+00,9.247982051e+01,8.863040032e+01,3.335936729e+01,6.037474597e+01,3.427117917e+01,3.568212683e+01,3.650815196e+01,5.548056273e+01,7.961903807e+01,6.981103090e+01,2.631383657e+00,9.413042159e+01,7.376595191e+01,1.444422836e+00,1.520861885e+00,4.695332118e+01,8.969710997e+01,5.540447152e+01,1.647262098e+01,5.455142106e+01,1.140982120e+01,9.761398803e+00,9.516213724e+01,5.255525385e+01,1.002291072e+01,7.104634880e+01,4.418403411e+01,8.255680084e+01,6.102326854e+01,2.019908536e+01,1.102086655e+01,7.695432138e+01,1.460731017e+01,3.691711357e+01,8.754172253e+01,2.223512528e+01,9.865562624e+01,8.398411006e+01,2.436497281e+01,4.189444915e+01,5.677902675e-01,2.115049509e+00,3.006610579e+01,5.804820857e+01,7.698298979e+01,5.986060565e+01,1.090977535e+01,7.244415167e+01,3.426349433e+01,5.754470744e+01,9.544207833e+01,4.885258539e+01,4.312497836e+01,5.099612040e+01,9.056446148e+01,6.968270455e+01,7.703861238e+01,1.786347693e+01,2.941166947e+01
3.891381327e+01,4.008588814e+01,7.937265423e+01,9.975451260e+01,9.241401825e+01,9.874013887e+01,9.172953840e+01,9.181405968e+00,1.090449251e+01,4.664360938e+01,7.907859434e+00,2.370072086e+01,2.530588189e+01,5.480789234e+01,2.390364184e+01,7.926165394e+01,3.879955475e+01,2.461782543e+01,9.281062402e+01,3.110092683e+01,7.154550437e+00,8.880737410e+01,2.215161296e+01,4.385887066e+01,9.749729196e+01,8.855180811e+01,6.981410964e+01,9.531084349e+01,2.500010909e+01,8.021761053e+01,9.840575378e+01,4.789708601e+01,7.732866759e+01,7.547473616e+01,3.646052598e+01,7.406948788e+01,4.138894409e+01,4.673173860e+01,1.013042050e+01,9.145110280e+01,6.159659518e+01,4.303543267e+01,6.385158302e+01,6.630154167e+01,4.617838430e+01,5.321478043e+01,9.446786917e+01,1.514508004e+01,3.292224020e+01,9.168714532e+01,9.444868264e+01,6.891556357e+01,6.529562479e+01,7.969824082e+01,9.321497824e+00,6.298951240e+01,9.468966403e+01,8.056128109e+01,4.109339392e+01,2.105513484e+01,9.223757754e+01,2.360714713e+01,2.077219429e+01,4.425989678e+01,7.093334448e+01,3.524228188e+01,7.236836071e+01,4.771207107e+01,3.252275249e+01,1.205652840e+01,4.302761609e+01,6.444252522e+01,9.707936369e+01,9.144404496e+01,2.892706701e+01,6.555679809e+01,9.735934012e+01,6.589911430e+01,2.159605109e+01,5.810382126e+01,6.695972851e+01,1.225992103e+01,6.335840271e+01,9.096754651e+01,8.365679690e+01,9.728011256e+01,7.602131080e+01,9.773384802e+01,8.026736119e+01,2.100552426e+01,6.223387205e+01,6.024785778e+01,5.746614688e+01,2.383827351e+01,4.340407713e+01,8.229619298e+01,3.597977896e+01,8.750480287e+01
8.515747555e+00,5.967084144e+00,1.410874600e+01,9.588043058e+01,8.427720777e+01,5.734551665e+00,9.699278161e+01,7.936019339e+01,8.172377923e+01,3.847174871e+01,8.614546749e+01,1.802227073e+00,9.677026059e+01,8.438472517e+01,1.773670971e+01,1.514000537e+01,2.563254795e+01,6.924315158e+01,1.450730566e+01,8.744382555e+01,7.629564257e+01,4.784812806e+01,3.215730876e+01,8.050174113e+01,7.376074380e+01,8.073280802e+01,4.708922326e+01,3.787699751e+01,1.078774888e+01,7.969651916e+01,7.384115783e+01,2.149673210e+01,5.931334915e+01,3.951078792e+01,4.782098316e+01,1.487817517e+01,7.955255301e+01,9.337301735e+00,7.905115002e+01,8.434765877e+01,9.748796877e+01,4.433390574e+01,7.989891131e+01,3.775646224e+01,4.905389176e+01,4.510559226e+01,7.107965232e+01,9.647583454e+01,2.701003829e+01,8.978986732e+01,3.715127883e+01,4.722523937e+01,7.805866111e+00,5.793034709e+01,2.295882121e+01,3.998960276e+01,9.212655143e+01,3.795388666e+01,1.575382242e+01,1.241761244e+01,8.787099480e+01,9.192932212e+01,1.171566615e+01,1.542715448e+01,6.000208897e+01,2.054729016e+01,3.696369789e+01,4.919135770e+01,2.201370282e+01,2.044552287e+01,9.849460735e+01,8.660346530e+01,4.298258840e-01,6.602494140e+01,5.579467843e+01,9.514094816e+01,1.830483673e+01,9.965444562e+00,7.566409320e+01,7.774145396e+01,4.464533350e+01,1.355857566e+00,5.697407448e+01,4.009457126e+01,1.117876600e+01,8.042066354e+00,2.459089451e+01,1.091067011e+01,5.892312912e+01,1.838239070e+01,3.084014625e+01,2.271599305e+00,6.124833889e+00,8.985153149e+01,2.168546070e+01,4.024730046e+01,4.136274585e+01,2.233631219e+01
6.884636438e+01,9.385940925e+01,3.243194561e+01,5.533225161e+01,3.757800423e+00,6.088475744e+01,4.327284199e+01,1.036185991e+01,9.690118294e+01,2.999305540e+00,9.818609808e+01,4.057636901e+01,8.645110288e+01,1.718013460e+01,2.208168981e+01,8.189144277e+01,7.513368758e+00,9.473223506e+01,5.736824452e+01,6.287614604e+01,9.080559719e+01,4.822251850e+01,5.481977359e+00,2.437956582e+01,7.702079066e+01,9.697010904e+00,1.635145472e+01,1.356246216e+00,4.342740097e+01,9.602349899e-01,7.356307943e+01,3.559370838e+00,1.121948534e+01,4.872557036e+01,4.483709551e+01,8.599669647e+01,5.735194989e+01,9.988366523e+01,1.068913590e+01,8.955883271e+01,7.707079630e+01,7.255933703e+01,7.850795417e+01,2.984570339e+01,8.431530668e+01,5.151094294e+01,5.624382875e+00,1.539714237e+01,6.119067977e+00,2.599075233e+01,4.077968632e+01,7.408718052e+01,5.994402232e+01,2.142446384e+01,7.403448049e+01,7.609243467e+01,7.560731006e+01,5.256540729e+01,3.401881281e+01,9.315369365e+01,7.337778961e+01,3.904817845e+01,8.216882041e+01,7.799195809e+01,5.783131698e+01,7.376778590e+00,8.340144327e+01,9.611093624e+01,6.720461747e+01,3.470819715e+01,2.036400321e+00,9.607784426e+01,2.715170012e+01,4.528919632e+01,3.759061865e+01,8.303279014e+01,9.676437448e+01,3.966741781e+01,9.515334726e+01,8.794640300e+01,1.008854967e+01,1.619637143e+01,9.065858514e+01,8.581802669e+00,2.239645571e+01,5.492791370e+01,8.310442837e+01,1.599789072e+00,4.296943468e+01,5.926083452e+01,5.108427250e+00,1.938188149e+01,5.602112131e+01,9.547166045e+01,2.543143619e+01,5.101724186e+01,8.625863426e+01,9.778132767e+01
