v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28
1.111206392e+00,8.402058674e+01,9.446887783e+01,4.989330189e+01,8.998793451e+01,4.295613225e+01,7.152678759e+01,1.122546359e+00,7.944140944e+01,9.721649962e+01,2.067817611e+01,9.843281395e+01,2.152872588e+01,4.599295462e+01,4.877782310e+01,2.674832379e+00,5.597093047e+00,3.812374682e+01,9.684581342e+01,6.889235764e+01,8.204273595e+00,4.854901380e+01,2.735993356e+00,5.577814935e+01,4.878454943e+01,3.489851583e+01,7.297878348e+00,5.700105762e+01
3.439269127e+01,5.496993339e+01,6.668453706e+01,3.400716466e+01,5.749235048e+01,6.160547631e+01,9.132010348e+01,3.466529107e+01,7.384247352e+01,8.854221244e-01,3.562657421e+01,2.583773750e+01,8.639199681e+01,2.045249195e+01,3.522151022e+01,7.676535250e+01,6.796392551e+01,6.547357161e+01,6.771602987e+01,1.295653141e+01,2.046873624e+01,4.316500246e+01,2.193268101e+01,8.622263063e+01,6.448581857e+01,2.503051114e+01,5.405246065e+01,4.166147097e+01
3.067611303e+01,8.859078997e+01,3.191552107e+01,4.181362305e+00,9.797863624e+01,5.800845198e+01,8.586814708e+01,1.231097290e+01,4.485262384e+01,4.074665744e+01,4.942857751e+01,3.940052125e+01,5.625331227e+00,9.123216175e+01,7.779857884e+01,7.932081199e+00,9.844809133e+01,9.315103918e+01,2.225361070e+01,8.853077163e+01,7.949286738e+01,7.624880586e+01,9.764162243e+01,7.657629211e+01,8.232203069e+01,2.920667128e+01,1.566043323e+01,8.053655270e+01
4.194989395e+01,7.156923872e+01,8.942376003e+01,8.892830503e+01,7.652860429e+00,6.035411842e+00,8.178805688e+01,5.199754220e+01,1.897646598e+01,4.605243620e+01,2.740841506e+01,8.247069082e+00,3.126498621e+01,5.143592064e+01,5.395077565e+01,1.307996554e+01,8.893010518e+01,5.024961017e+01,9.844511032e+01,1.686913277e+01,9.046977728e+01,3.901984931e+01,2.988530828e+00,8.137768502e+01,5.532645910e+01,9.898480902e+01,2.460518499e+01,3.511624410e+01
8.958009847e+00,9.281841010e+01,8.280017927e+01,7.331839227e+01,6.072418461e+01,8.395866546e+01,5.689999266e+01,8.476365161e+01,1.196960362e+01,2.478309657e+01,3.072472537e+00,9.007153379e+01,3.546111571e+01,8.821061538e+01,9.907110949e+01,8.861543370e+01,1.817453014e+01,1.212570736e+01,8.011441366e+00,2.525723192e+01,1.440966520e+01,9.427687826e+01,5.826468474e+01,5.654989315e+01,1.819894127e+01,8.596652223e+01,2.956801923e+01,7.315744855e+01
2.341530360e+01,4.260157916e+01,4.507485953e+00,8.192121862e+01,5.995304515e+00,8.865403410e+01,8.443855213e+01,4.058497350e+01,6.835267283e+01,7.655485355e+00,3.723036537e+01,2.968058219e+01,2.503095281e+01,9.112696675e+01,1.294323943e+01,6.161283488e+01,4.508632550e+01,4.100308564e+01,5.017473903e+00,8.577769739e+01,4.881111024e+01,7.393796338e+01,9.550365299e+01,1.638469353e+00,9.754182864e+01,1.269083554e+01,6.575499774e+01,9.872997581e+01
3.884045449e+01,3.335452445e+01,4.628330662e+01,1.203782087e-01,4.574758644e+01,8.475801091e+01,1.161786066e+01,6.316454569e-01,5.906509737e+01,9.790914841e+01,8.564584191e+01,9.618399164e-02,6.099017376e+01,6.252354741e+01,2.109410876e+01,8.851519986e+01,8.689638853e+01,6.207031376e+01,7.600659900e+01,3.619682531e+01,1.793625911e+01,2.021209587e+01,3.902350444e+01,4.409817988e+01,1.161868960e+01,2.732321942e+01,1.161455140e+01,6.691899681e+01
5.055954744e+01,3.665671640e+01,1.316983323e+01,2.020247216e+00,4.377146266e+01,9.095248328e+01,1.888343170e+01,3.623100863e+01,2.293177612e+01,9.586309873e+01,5.498283814e+01,2.003731968e+01,8.891375300e+01,6.140872587e+01,3.986440568e+01,8.768633268e+01,2.381386432e+01,9.018240754e+01,9.629944757e+01,4.097278025e+00,3.602040122e+01,9.684562830e+01,4.984652401e+01,5.737901307e+01,5.396441108e+01,6.117894830e+01,5.083780243e+01,2.864783058e+01
7.034968922e+01,4.085531199e+01,4.610971369e+01,6.360875784e+01,5.443405842e+01,2.831995605e+01,7.176849814e+00,4.554763805e+01,2.320208801e+01,4.409176478e+01,7.913616441e+00,5.090025018e+01,6.690560311e+01,2.838061459e+01,8.929877080e+01,6.520693360e+01,6.767197802e+01,9.810024262e+01,2.934046137e+01,7.222244843e+01,2.354804031e+01,8.722718816e+01,4.918624535e+01,1.553204031e+01,2.710282699e+01,7.515104794e+01,6.426013392e+01,6.562327869e+01
6.690515806e+01,1.594006185e+01,8.638104008e+01,8.414168450e+01,6.303313747e+01,7.860147198e+01,6.849511760e+01,1.601265922e+01,6.580884630e+01,4.796650166e+00,4.725031909e+01,7.016436823e+01,8.320940407e+01,3.549386119e+01,7.745689058e+01,7.521934051e+01,6.592981624e+01,4.409744620e+01,8.423808957e+01,9.528588939e+01,5.495066925e+01,1.691442988e+01,7.956396091e+01,1.047754668e+01,5.076767985e+01,9.457510286e+00,4.180414124e+01,4.179147728e+01
9.920830912e+01,4.562889925e+01,3.345070431e+01,2.613304555e+01,2.451637231e+01,4.785353741e+01,7.408688009e-01,4.940642274e+01,5.326722867e+01,2.394522411e+01,4.271245500e+01,3.677646566e+01,3.970094516e+01,4.667431504e+01,2.808240011e+00,8.991285058e+01,7.381200665e+01,1.660189710e+00,9.162206929e+01,6.841309501e+01,2.239238141e+01,7.827099390e+00,4.165918662e+01,7.984455589e+01,3.170030789e+01,1.579686896e+01,2.862545950e+01,3.676187596e+01
1.713255361e+01,3.432411205e+01,3.803499264e+01,9.690123596e+01,2.036736853e+01,6.702902238e+01,1.643448984e+01,7.274096784e+01,7.287303622e+01,7.281875352e+01,1.872472929e+01,1.706681016e+00,7.201642068e+00,6.302429821e+01,5.122325582e+01,5.989079925e+01,5.717633238e+00,2.259548221e+01,8.167157469e+01,8.344137798e+01,6.537975664e+01,9.243316910e+01,6.471154865e+01,4.226720898e+01,3.691298161e+01,1.731120715e+01,3.139227252e+01,9.064474174e+01
6.674688747e+01,1.657612076e+01,8.794216455e+01,8.508195224e+01,4.207678640e+01,8.940706075e+01,8.344726263e+01,6.496378008e+01,7.610863967e+01,4.257470801e+01,5.845219777e+01,9.908186104e+01,9.055233847e+01,4.905442324e+01,7.805138314e+01,3.357580236e-01,5.860887265e+01,7.013112793e+01,6.074735639e+01,2.080675301e+01,1.330893183e+01,8.403073595e+01,6.626155187e+01,2.022958693e+01,5.845366366e+01,8.777949298e+01,9.783493545e+00,2.116246845e+01
7.431969992e+01,3.989241264e+01,2.810382943e+01,5.671851714e+01,2.845030887e+01,4.258688530e+01,8.594737543e+01,8.576190652e+01,2.263347940e+01,1.062773551e+01,7.399993663e+01,3.365443038e+01,9.684233742e+00,5.893128079e+01,9.406678787e+01,1.370352359e+01,5.002168119e+01,9.430467590e+01,8.456809299e+00,6.459865034e+00,5.311212000e+01,6.295791669e+01,2.916766172e+01,5.117640914e+01,1.373735662e+01,9.127705742e+01,3.486822418e+01,8.416073550e+01
1.366365481e+01,9.297455375e-02,9.549050599e+01,1.779101882e+01,2.275814289e+01,1.879832810e+01,1.625312996e+01,4.820525406e+01,2.854327203e+01,6.396637850e+01,1.116070769e+01,6.381698087e+01,8.089068856e+01,5.266246685e+01,7.649179854e+00,1.885739771e+00,2.143373840e+01,4.667031811e+01,1.477140401e+01,3.595657320e+01,2.174684335e+01,6.030952599e+01,3.987716422e+01,5.125607111e+01,3.975755897e+01,5.117569480e+01,3.985039526e+01,5.083154295e+01
3.405208825e+00,2.427085789e+01,4.227901008e+01,9.114847402e+01,4.792982781e+01,8.265592813e+01,6.461939746e+01,8.625215154e+01,8.920553129e+01,5.003281148e+01,7.034488419e+01,5.122731960e+01,5.236127646e+01,7.788239791e+00,5.099646862e+01,4.130881165e+01,9.306343525e+01,3.098974286e+01,3.323362569e+01,6.634290773e+01,2.409881215e+01,9.210018822e+01,2.290247641e+00,7.334305247e+01,2.537117488e+01,7.823845380e+01,8.425062447e+01,6.734452596e+01
1.341260073e+01,4.691402165e+01,9.908295825e+01,6.952896323e+01,8.230728170e+01,2.757012231e+01,4.286478800e+01,2.190253141e+01,6.049633944e+01,6.512158322e+01,5.322613278e+01,4.035721993e+01,4.705183353e+01,6.756329367e+01,8.306946492e+01,4.335888046e+01,3.944298448e+01,9.127059121e+01,3.179942736e+01,4.316340172e+01,5.828054086e+01,1.780486662e+01,4.111564816e+01,3.267286538e+01,5.161169255e+01,4.365624686e+01,7.759212931e+00,9.049854611e+01
2.081208231e+01,4.258851310e+01,6.971368241e+01,2.690460936e+01,9.828710810e+01,4.873359760e+01,6.789090936e+01,8.880514341e+01,3.933626790e+01,4.010638212e+01,3.262764983e+01,8.213704383e+01,7.522330313e+01,4.440784974e+01,2.029339952e+01,4.109994263e+01,9.247594016e+01,4.242717615e+01,5.257198116e+01,8.638036187e+01,5.972615310e+01,6.176935355e+01,3.929395100e+01,3.351659040e+01,6.480426629e+01,5.224197438e+00,5.431551156e+01,8.430171700e+01
2.632099148e+01,4.387990076e+01,2.535637608e+01,3.948896069e+01,7.139432795e+01,7.670188078e-01,2.618831016e+01,9.984104200e+01,3.541391115e+00,9.560917064e+01,9.717090217e+01,3.147705302e+01,4.325604423e+01,7.987910102e+01,2.273274152e+01,9.149712180e+01,2.232216347e+00,7.571134027e+00,5.758467497e+01,1.033471784e+01,4.569073217e+01,4.902024053e+01,5.243631352e-01,5.729580541e+01,6.923091368e+01,3.142972316e+01,8.952261828e+01,9.006179380e+01
6.055880053e+01,6.710393220e+01,7.632709891e+00,8.820593932e+01,6.185171161e+01,6.030584990e+01,1.281421610e+01,5.860701488e+01,6.652201059e+01,6.737587360e+01,5.902108795e+01,5.210257784e+01,1.558948772e+01,7.212992840e+01,5.086709798e+01,7.241750887e+01,3.158346143e+01,4.958813928e+01,7.013696474e+01,3.289743054e+01,4.428022209e+01,6.883361716e+00,2.776823472e+01,6.381736687e+00,8.524116256e+01,1.236418894e+01,5.122484631e+01,6.504225288e+01
6.378278808e+01,6.656036871e+01,2.712606391e+01,8.562564154e+01,2.505133078e+01,7.039535875e+01,2.437040423e+01,1.302650331e+01,1.782748123e+01,6.148447284e+01,9.250061171e+01,1.639584632e+01,1.665854946e+01,9.081105274e+01,6.148447845e+01,4.603957791e+00,4.555380153e+01,9.204245967e+01,6.298032222e+01,5.269368591e+01,2.797538690e+01,4.093419303e+01,6.413592233e+01,7.556240001e+01,4.137592707e+01,6.988419261e+01,7.968269298e+00,3.168720942e+01
8.281640271e+01,1.381740942e+01,8.807581653e+01,2.268890592e+01,1.153019521e+01,7.970776378e+01,2.029062727e+01,9.039788292e+01,8.910483802e+01,9.662621542e+01,5.119614810e+01,8.044250862e+01,8.268388650e+01,6.264230246e+01,9.130127642e+01,9.529064201e+01,1.363399979e+00,4.979386585e+01,2.765503165e+01,3.817537724e+01,6.606888066e+01,3.361448286e+01,6.747919755e+01,8.254623532e+01,7.789984653e+00,7.882862459e+01,5.391593544e+01,3.937681920e+01
7.126595691e+01,4.494996715e+01,3.537316935e+01,5.308967034e+01,1.601933303e+01,2.662191808e+01,4.034357764e+01,1.266611335e+01,5.828054417e+01,8.028550654e+01,5.632142861e+01,4.390273921e+00,8.144239349e+01,8.217848033e+01,7.072348619e+01,3.165478364e+01,2.707303583e+01,4.781149426e+01,4.886286424e+01,2.263544661e+01,5.212588305e+01,9.775819976e+01,4.516281892e+01,2.700912715e+01,1.611013214e+01,1.177241636e+01,6.745776928e+01,1.705080368e+01
5.549872044e+00,4.975862038e+01,7.676650207e+01,8.442381394e+01,7.618362758e+01,1.394442309e+01,9.913259327e+01,3.271707767e+01,8.564148312e+01,9.057322855e+01,1.044110849e+00,7.372409321e+01,2.361094980e+01,4.067171838e+01,3.373313802e+01,5.401671273e+01,2.741635233e+01,5.734420812e+01,8.074900549e+01,2.096358517e+01,9.022860658e+01,5.512555432e+01,7.473464126e+01,5.288756412e+01,2.396480708e+01,6.022186546e+01,1.958378312e+00,9.244751262e+01
1.095231302e+01,6.004056458e+01,8.613813360e+01,7.219002706e+01,2.467876672e+01,2.972192442e+01,3.873546646e+01,1.149735744e+01,1.628724491e+01,2.717855470e+01,8.785365505e+01,6.616579863e+01,4.816327033e+01,5.591865405e+01,6.133940410e+01,9.419469190e+01,8.449344372e+01,4.291661361e+01,8.468640582e+01,6.837869886e+01,4.612321948e+01,1.327884187e+01,1.639072251e+01,8.243802025e+01,5.461715278e+01,5.048340496e+01,5.823670062e+01,4.744408935e+01
9.915803442e+01,5.166437009e+01,8.345960305e+01,3.988957506e+01,3.979401714e+00,8.101007787e+00,9.032272344e+01,7.260132840e+01,8.366347711e+01,5.339860301e+01,1.084792028e+01,1.549931640e+01,5.924173396e+01,8.444547295e+01,7.718672106e+01,7.189700442e+01,4.241649164e+01,5.948235362e+01,8.772971002e+01,2.547417690e+01,4.191571627e+01,3.245179181e+01,2.289097191e+01,8.433974873e+01,9.865970724e+01,2.267743387e+01,1.034278673e+01,6.744453834e+01
7.863451950e+01,3.142648595e+01,4.467153599e+01,9.372902503e+01,6.774628707e+00,4.542925983e+00,8.816959105e+01,7.312359037e+01,7.714656571e+00,8.767569006e+01,5.293116655e+01,8.180492208e+01,5.322461664e+00,5.791002229e+01,8.747896322e+00,2.912154774e+01,8.854006043e+01,5.260412872e+01,2.525961892e-01,4.485451941e+01,5.179127776e+01,7.324597148e+01,9.913556091e+01,8.314048362e+01,4.896070830e+01,7.252359208e+01,1.113993016e+01,7.846987213e+01
6.952887985e-01,4.448985433e+01,6.619770859e+01,8.576326380e+01,7.118219065e+01,5.005586780e+00,9.312430292e+01,4.002805795e+01,1.146594583e+01,8.925122473e+01,1.208067241e+01,4.256212193e+01,1.074083085e+01,5.839489586e+01,4.426557192e+01,3.890528730e+01,8.812410202e+01,4.140243838e+01,3.227926469e+01,6.610444004e+01,4.954029956e+01,2.627110211e+01,9.944917523e+01,2.094335904e+01,1.843330156e+01,2.577322815e+01,5.774663419e+01,7.886940598e+01
5.570741071e+01,8.556008872e+01,6.940249992e+01,8.483318715e+01,5.018604226e+01,8.855971293e+01,3.484514715e+01,8.560509520e+01,6.052822205e+01,5.106960302e+01,6.252074437e+01,2.323361312e+01,9.150388218e+01,8.692119044e+01,7.445894544e+01,3.941784711e+01,1.330314483e+01,2.268328205e+01,6.936684966e+01,3.085509179e+01,8.237745029e+01,2.597905774e+01,6.783698349e+01,9.167456090e+01,5.213140629e+01,3.519913586e+01,1.531562971e+01,1.076085005e+01
9.143250214e+00,8.170317993e+01,2.032281140e+01,5.468457342e+01,1.265658491e-01,5.405691045e+01,1.590613682e+01,9.091007069e+01,5.708011057e+01,3.888201913e+01,8.974610128e+01,4.271328334e+01,2.018162975e+00,8.614921598e+01,4.090119197e+01,5.210218092e+01,1.951639958e+01,4.258902905e+01,8.605539255e+01,6.470805972e+01,7.744020731e+01,8.182934020e+01,1.006452800e+01,1.972860890e+01,8.755858351e+01,4.916784304e+01,7.678577433e+00,5.935180443e-02
6.717872006e+01,2.717638311e+01,3.608312444e+01,3.816519821e+01,8.292737175e+01,9.453490464e+01,7.068702963e+01,2.607085061e+01,7.190709837e+01,7.022642616e+01,7.535228811e+01,7.935459678e+01,4.206496016e+01,2.051018166e+01,7.978879553e+01,5.722257910e+01,1.865188766e+01,5.976018039e+01,4.408802524e+01,9.911603025e+01,6.438664692e+01,2.740629414e+01,3.113579471e+01,7.003277954e+01,1.497382532e+01,9.988401731e+00,3.338894865e+01,9.596636455e+01
1.035429511e+01,2.992675142e+01,3.737843540e+01,9.068337172e+01,1.865998446e+01,7.448774832e+01,4.075353792e+01,5.580689268e+01,2.345868410e+01,5.739641861e+01,2.499599557e+01,3.263634318e+01,7.422659394e+01,4.329704781e+00,8.362379904e+01,7.095700471e+00,2.638832054e+01,9.164334179e+01,7.445380328e+01,6.416636621e+01,1.237585954e+01,4.555441760e+01,9.662280610e+01,8.594005578e+01,3.980193792e+01,7.103372909e+01,4.039782473e+00,9.113703126e+01
5.110462121e+01,4.107078065e+01,8.110286215e+01,8.915659753e+01,7.155554559e+01,8.154332421e+01,6.498346471e+01,8.715738023e+01,9.611616088e+01,7.865334922e+00,3.670094379e+01,5.505509589e+01,9.793030238e+01,2.569768008e+01,7.316767792e+01,9.106818354e+01,1.364719051e+01,9.302961931e+01,2.102813153e+01,5.562278809e+01,6.047721403e+01,5.908141291e+01,9.867146763e+01,2.733606615e+01,6.638628808e+01,5.203384345e+01,5.637333533e+01,2.679132225e+01
4.563216121e+01,8.987261098e+01,4.107499710e+01,5.802746580e+01,6.422413064e+01,3.692727733e+01,7.863265832e+00,7.283942170e+01,4.790684454e+01,2.916831614e+01,4.998183113e+01,5.613708217e+01,7.621565391e+01,3.391806488e+01,6.031689925e+01,7.264064046e+01,6.536126966e+01,1.825810533e+01,5.229602756e+01,4.501561171e+01,2.865638714e+01,3.633434486e+01,7.301615261e+01,3.790237691e+01,7.769489322e+01,3.500874342e+01,3.888526078e+01,3.032770515e+01
6.914420013e+01,9.464226073e+01,6.848309118e+01,4.175486895e+01,3.743130652e+01,6.296374960e+01,6.005172413e+01,2.801920091e+01,3.247366545e+01,4.022547221e+01,7.962094308e+01,5.244089004e+01,8.536946804e+01,9.066593386e-01,4.220223948e+01,1.099122488e+01,2.213438808e+01,3.354439482e+00,3.504912140e+00,5.447305891e+01,7.236337172e+01,6.698411871e+01,3.407129175e+01,6.259367010e+01,5.426757529e+01,7.012137415e+00,4.663670566e+01,7.673127496e+01
9.432375755e+01,9.921982516e+01,5.644370691e+01,1.660839099e+01,9.523386336e+01,8.490298258e+01,7.889733455e+01,1.018161579e+01,7.255911141e+01,1.970132859e+01,7.107335008e+01,5.004812525e+01,3.916989003e+01,8.886660347e+01,5.872668158e+01,7.336867859e+01,5.196867681e+01,4.548598052e+01,8.789299384e+01,8.909992287e+01,6.190394563e+01,2.847978257e+01,6.903428692e+01,2.296831186e+01,9.680181918e+01,9.752224269e+01,3.781198288e+01,7.412340598e+01
9.065203903e+01,7.796390226e+01,4.937728455e+01,2.493000822e+01,7.386701244e+01,2.825577378e+01,6.242759804e+01,2.828147409e+01,6.475108689e+01,8.965864356e+01,5.140709455e+01,6.098811768e+01,6.811501638e+01,5.757310931e+00,3.130028685e+01,6.834793966e+01,9.488095464e+01,1.102283137e+01,4.629317353e+01,2.293464451e+01,8.609504453e+01,8.859677133e-01,2.377352810e+01,4.532724027e+00,9.672301057e+01,6.716997486e+01,8.334010915e+01,8.748633428e+01
4.710672055e+01,2.550384910e+01,5.596538841e+01,5.517141327e+01,3.350976248e+00,3.776897689e+01,7.630921006e+01,6.292670540e+01,2.620461211e+00,8.691670772e+00,3.526119151e+01,5.753416291e+01,9.691025839e+01,7.495700832e+01,2.446185674e+01,2.652457353e+01,6.803996363e+01,5.283393529e+01,9.556121077e+01,5.955790014e+01,6.226005117e+01,9.356674894e+01,4.838881174e+01,2.574211441e+01,6.165947948e+01,9.364633390e+01,7.935705422e+01,4.874668165e+01
8.386391350e+00,2.622643457e+01,7.007698749e+01,1.973522267e+01,3.977496496e+01,7.717280177e+01,5.242342361e+01,1.285106627e+01,4.156148650e+01,4.922836628e+01,7.334009411e+01,9.453570666e+00,8.207319285e+01,8.837589320e+01,8.967475341e+01,7.196328049e+01,5.054245373e+01,9.144564720e+01,5.362775194e+00,7.774489845e+01,8.456250021e+01,5.962764161e+01,4.115880238e+00,8.651511718e+01,5.778310209e+01,2.273193615e-01,6.373230688e+01,1.501350983e+01
5.461696488e+01,3.120269550e+01,2.765759493e+01,9.409772445e+01,9.743237110e+01,4.167438672e+01,1.774387131e+01,9.787135829e+01,9.245690227e+00,1.425155978e+01,4.520250144e+01,4.768593412e+01,1.249072134e+01,8.194827231e+01,6.359836617e+01,7.412232449e+01,1.532046589e+01,3.705846426e+01,1.754757559e+01,2.974173943e+01,6.511694606e+01,8.461570331e+01,3.668463103e+00,8.521653512e+01,8.508429162e+01,7.187266318e+01,1.630770340e+00,7.290230598e+01
8.086810177e+01,2.260111286e+01,8.556160940e+01,7.566132638e+01,3.509207781e+01,7.101465648e+00,1.640730781e+00,7.748741006e+00,1.354423880e+01,8.558093310e+01,6.899277240e+01,4.700377606e+01,9.195596212e+01,9.267066023e+01,4.888409401e+01,8.251467554e+01,9.406039357e+01,8.759648041e+01,1.481146655e+01,9.568521541e+01,1.476826893e+01,4.147824833e+01,2.939974990e+01,1.989782598e+01,6.260969958e+01,8.533839019e+00,4.109584466e+01,2.538399552e-01
9.497017092e+01,4.910267710e+01,5.236700780e+01,2.568860916e+01,9.218376939e+01,6.699047686e+00,5.810131279e+01,9.158421210e+01,9.707540474e+01,5.956191234e+01,4.296386648e+01,6.108273784e+01,7.243684464e-01,2.413419936e+01,7.007901896e+01,8.713537564e+01,9.006924627e+01,4.083957015e+01,9.673874762e+01,2.488493446e+01,6.724697571e+01,9.431654469e+01,7.244149876e+01,9.330670763e+01,1.724428278e+01,4.635315547e+01,5.982469553e+01,1.130277867e+01
6.193750795e+01,3.046303631e+01,2.593411928e+01,8.749848813e+01,6.574683920e+01,3.494565639e+01,8.622459816e+01,4.929003346e+01,7.920615988e+01,1.854737054e+01,4.555274543e+01,1.482098591e+01,3.762653810e+01,6.962784220e+01,8.418568826e+01,9.715615318e+01,8.808576071e+01,7.764062483e+01,2.867322785e+01,6.829529921e+01,1.617454757e+01,5.429159762e+01,4.974851054e+01,6.367353745e+01,7.531471120e+01,3.966405823e+01,1.231766619e+01,3.175529374e+01
3.854946344e+00,1.632804895e+01,6.767311960e+01,1.628522514e+01,8.426830150e+01,1.927436282e+01,4.675128129e+00,3.318347032e+01,1.406543843e+00,8.474465103e+01,8.622415649e+01,2.781657261e+01,5.696467342e+01,2.949739561e+01,3.189378000e+01,7.642691100e+00,6.266083939e+00,7.336734792e+01,5.663050026e+01,6.428277550e+01,1.550951962e+01,7.192022185e+01,2.343148386e+01,6.883907368e+01,4.024716137e+01,1.037849051e+01,8.109516777e+01,5.165529563e+01
4.691935056e+01,6.690918260e+01,5.044862947e+01,2.892912819e+01,2.044096678e+01,5.898581140e+01,8.796910362e+01,8.928508211e+01,2.847270035e-01,3.845715983e+01,6.321919173e+01,6.817019275e+01,3.418557901e+01,1.170013870e+01,9.747224324e+01,9.883134975e+01,5.774586693e+01,6.550586637e+01,4.275227855e+01,8.991001084e+01,8.849717773e+01,3.889209363e+01,4.810112437e+00,4.232717237e+01,3.670280176e+01,6.749009223e+01,9.520698756e+01,4.563827943e+01
6.047921389e+01,7.044555846e+01,3.248033964e+00,9.987154311e+01,2.374023533e+01,8.739575554e+01,5.981306164e+01,8.373263696e+01,7.220651896e+01,9.030535624e+01,3.867728762e+01,9.910208935e+01,4.546655683e+01,6.465445409e+01,1.626199406e+01,7.370301230e+01,8.373792211e+01,5.654806402e+01,8.210913404e+01,4.597567309e+01,5.443071719e+01,3.744367875e+00,3.528208878e+01,2.311719621e+01,1.898710840e+00,1.052919030e+01,9.823972603e+01,4.118101972e+01
