v1,v2,v3,v4,v5,v6,v7,v8,v9
1.994748184e+01,2.311958413e+01,6.538091570e+01,1.157641400e+00,7.864296606e+00,3.975461735e+01,3.709164387e+01,6.105438474e+01,7.233175062e+01
8.689027192e+01,8.657176296e+01,6.830692347e+01,3.832221701e+01,4.441655297e+00,3.383705725e+01,6.406023936e+01,6.267395820e+01,7.643767244e+01
3.993309794e+01,7.363100385e+01,4.069463826e+01,2.601919954e+01,6.363142308e+01,6.215021464e+01,5.143665657e+01,9.935262529e+01,1.980014442e+01
5.860584052e+01,5.625010259e+01,2.540745353e+01,7.819673600e+01,1.545568383e+01,7.474977931e+01,3.423214999e+01,7.393242957e+01,2.892640522e+01
3.729443115e+01,9.234525703e+00,5.380472755e+01,4.626888776e+01,5.275885921e+01,8.322949698e+01,8.842743190e+01,7.995290130e+01,7.578043214e+01
4.485762076e+01,4.430353390e+01,3.693512220e+01,1.352923666e+01,6.808523469e+01,1.777646606e+01,1.022037855e+01,7.287511039e+01,3.988665062e+01
2.315250996e+01,3.965187954e+01,4.200111823e+01,6.194611106e+01,2.720428074e+01,7.907651025e+01,8.474565576e+01,2.525982669e+01,5.831683528e+01
8.819716923e+01,7.340882493e+00,6.465030702e+01,7.804688530e+01,2.991400938e+01,2.095514903e+01,1.480005108e+00,1.224460092e+01,8.005781333e-01
1.365543093e+01,2.253516073e+01,6.478616712e+00,4.987629879e+01,3.123627019e+01,7.153923646e+01,7.261781988e+01,2.879588624e+01,1.662916277e+01
1.156747230e+01,1.024943298e+01,1.618335077e+01,6.165581941e+01,6.352442285e+00,5.882746355e+01,7.563439329e+01,9.039648811e+01,7.269308659e+01
8.132756466e+01,6.626132268e+00,7.832380463e+00,9.422926057e+01,8.915844045e+00,8.305326414e+01,6.376874359e+01,6.055753922e+01,4.523941922e+01
6.759928465e+01,3.943523313e+01,6.066904503e+01,4.891009034e+01,1.523854203e+01,4.419530566e+01,6.335585917e+00,3.669639378e+01,1.654307028e+01
4.755244735e+01,3.459788922e+01,7.370957131e+01,4.572408455e+01,3.317168549e+01,1.956267671e+01,1.386218501e+00,4.165972492e+01,5.260231582e+01
5.282292833e+01,2.985460927e+01,4.946603517e+01,8.356540902e+01,3.845221951e+00,6.055247904e+01,4.738551160e+01,1.792887200e+01,7.675656598e+01
6.231727480e+01,9.503221196e+01,4.094700857e+01,3.975550522e+01,1.617523594e+01,1.675494861e+01,2.698227496e+01,5.575036793e+01,6.195770318e+01
8.450099643e+01,5.459643513e+01,8.560162066e+01,9.771527755e+01,3.148630978e+01,3.090199018e+01,8.830726941e+01,7.125409581e+01,2.217328900e+01
3.644206330e+01,8.340111029e+01,3.117141683e+01,6.505242178e+01,1.766817514e+01,6.321177169e+01,7.215933358e+01,5.565501634e+01,1.549233126e+01
7.183567995e+01,5.193816675e+01,9.650576377e+01,4.064360015e+01,4.394863071e+01,5.911506836e+01,4.610801152e+01,4.527803322e+01,7.174931588e+01
1.700413694e+01,3.566490299e+01,6.476906975e+01,9.684440978e+01,3.486511239e+01,9.635212192e+01,7.448212164e+01,9.112490307e+01,3.772762192e+01
2.680880252e+01,2.853315876e+00,1.829268984e+01,3.804678212e+01,2.031427514e+01,9.508348926e+00,2.146924866e+01,5.273835126e+01,4.182707457e+01
2.448465827e+01,6.130508094e+01,8.165465741e+01,7.693255400e+01,4.419628531e+01,3.160134324e+01,9.989938919e+01,1.024923024e+01,4.088671054e+01
6.792084416e+01,7.872664457e+01,7.137078150e+01,9.734300665e+01,7.718072289e+01,7.222135857e+00,6.765272640e+01,8.422710849e+01,4.036340711e+01
2.912340257e+01,3.860973344e+01,4.744500964e+01,6.010986569e+01,1.279744459e+01,7.559830461e+01,4.232883459e+01,8.842457924e+01,3.243501984e+01
9.637814365e+01,2.240418468e+01,3.104318413e+01,1.148541240e+01,7.228056656e+01,5.002705612e+00,9.732841213e+01,2.556857180e+01,3.977400010e+01
1.397110882e+01,9.494754905e+01,8.666961269e+01,9.522686156e+01,9.827873665e+01,6.515211282e+01,1.121360268e+01,4.423551293e+01,4.261781300e+01
9.776517473e+01,5.521723865e+01,9.196358476e+01,5.726124083e+01,5.829715403e+01,6.829368193e+01,3.274007008e+01,5.803923535e+00,5.453162958e+01
9.457162219e+00,9.574872391e+01,9.924952885e+01,4.852270834e+01,9.375897181e+01,3.233055075e+00,6.468027100e+00,2.667408772e+01,6.929675730e+01
5.242683455e+01,3.264865301e+00,2.352825317e-01,4.920555984e+01,6.826882060e+01,9.114842283e+01,5.850007829e+01,6.944857639e+01,5.188804970e+01
3.829843658e+01,9.181261375e+01,8.931537074e+01,3.930209465e+00,2.296423833e+00,1.442548865e+01,1.179074991e+01,2.300464719e+01,1.082787162e+01
7.593833276e+01,9.617264000e+01,8.774986955e+01,2.876304645e+01,2.459423124e+01,4.764214441e+01,4.812119823e+01,4.701364051e+01,5.591786391e+01
4.458071670e+01,5.502508564e+01,3.019667905e+01,5.560733612e+01,3.259945777e+01,5.289006385e+01,8.891366774e+01,5.691647083e+01,3.097156893e+01
2.625778430e+01,3.369469286e+01,7.561212813e+01,5.010606130e+01,8.791317770e+00,4.968143385e+01,7.980431252e+01,9.422299171e+01,6.546315814e+01
7.371114547e+01,4.967745301e+01,3.147443089e+01,5.212887650e+01,2.259742177e+01,1.580203954e-01,9.076330624e+00,4.984509252e+00,9.546519190e+00
4.538581524e+01,8.758052527e+00,2.630322895e+01,5.354464215e+01,2.419509384e+01,8.250931587e+01,8.171335801e+01,7.040355639e+01,9.272150126e+01
9.322130921e+01,5.348825038e+01,8.570659374e+00,1.868880983e+01,7.652957371e+01,7.294200986e+01,7.276802449e+00,8.122463525e+01,3.811145231e+01
2.428801389e+01,9.073913670e+01,9.941634005e+01,7.508903028e+01,5.267736117e+01,5.907824460e+01,8.232073816e+01,9.326249007e+01,1.564707461e+01
5.259587311e+01,8.118506977e+01,2.670724245e+01,7.969622002e+01,5.756686355e+01,6.036508438e+01,1.224156400e+01,4.088786632e+01,1.154582875e+01
8.603564870e+01,4.824993042e+01,5.332862605e+01,5.236946703e+01,9.470722494e+01,5.461318858e+01,4.009636199e+01,7.013922668e+01,9.927392798e+01
9.182231567e+01,9.510103726e+01,2.972562042e+01,1.972008153e+01,1.917595243e+01,5.058956791e+01,9.542710939e+00,8.807071182e+01,2.732514442e+01
5.064868017e+01,7.539921061e+01,2.534526584e+01,7.097407464e+01,7.690302827e+01,4.905611549e+01,7.102071005e+01,4.287005520e+01,4.303203658e+00
2.159460581e+01,2.130606198e+01,1.629572898e+01,2.166383531e+01,9.086275513e+01,8.185601126e+01,6.574082875e+01,4.332162067e+01,7.981201291e+01
5.764985506e+01,2.608977644e+01,3.794171372e+01,3.287061790e+01,7.345096471e+01,9.377468419e+01,1.914680132e+01,4.251418389e+01,1.343253491e+01
9.281635617e+01,9.864665488e+01,6.077634142e+01,2.772444409e+00,3.559167071e+01,3.533960271e+01,3.907679045e+01,3.729923445e+01,3.652188835e+01
8.944444249e+01,3.599128410e+00,7.536565777e+01,9.170358554e+01,7.412949523e+01,9.185155431e+01,6.537301562e+01,2.273020513e+01,4.875658026e+01
8.590912879e+00,4.772321062e+01,5.676902862e+01,2.653239075e+01,3.492454780e+01,9.205000567e+00,6.758509333e+01,5.392754328e+01,2.407816953e+01
8.611400212e+01,1.188265946e+01,6.993802619e+01,1.666441851e+01,9.417944993e+01,8.693885867e+01,8.861958935e+01,2.212401880e+00,4.540557913e+01
7.530637652e+01,5.984167000e+01,2.130416090e+01,1.877671085e+01,5.095291689e+01,5.803472777e+01,8.147374831e+01,9.198035722e+01,1.534382909e+01
2.295296099e+01,5.006328240e+01,1.255212995e+01,3.085885848e+01,8.398109884e+01,7.255495471e+01,3.063019905e+00,5.825874920e+01,6.403172197e+00
5.658907657e+01,2.734982758e+01,6.494845695e+01,7.860629912e+01,2.981317463e+01,7.773426211e+00,4.233895132e+00,7.171959559e+01,1.607038507e+01
2.302583119e+01,5.431983702e+01,8.453644846e+01,1.682318596e+01,9.708408482e+01,9.400809796e+01,8.871324725e+01,7.213593326e+00,7.894341062e+01
2.279477871e+01,1.261652271e+01,6.958380674e+01,7.209482591e+01,3.614501731e+01,6.778584509e+01,9.193353942e+01,7.615620283e+01,7.532467141e+01
2.041476447e+01,5.881677079e+01,5.958123551e+01,7.771916502e+01,5.102866238e+01,4.851072287e+01,1.940809220e+01,8.795999526e+01,8.234066379e+01
8.891040713e+01,2.904552480e+01,8.528756021e+01,1.116865412e+01,9.617336053e+01,3.153130239e+01,7.087228103e+01,1.353313194e+01,7.592096829e+01
3.945783320e+01,3.434742690e+01,9.409651498e+01,7.111090456e+01,8.099918807e+01,6.712534155e+01,1.648425898e+01,8.949750751e+00,8.263678083e+01
4.796216797e+01,8.979611879e+01,8.964712455e+01,5.479166628e+00,1.203161753e+01,4.923293533e+01,7.281674726e+01,8.581330544e+01,2.014864928e+01
1.109921224e+01,9.083880985e+01,7.855972001e+01,2.371404574e+01,6.298138001e+01,3.576024092e+01,4.451273270e+01,9.163808013e+01,6.485882038e+01
7.303908307e+01,5.811211661e+01,5.205574959e+01,7.530594139e+00,3.194102346e+01,4.671172551e+01,4.923261427e+01,2.371419308e+01,4.415834008e+01
1.896704359e+01,3.745368996e+01,8.583701554e-01,9.984176784e+01,5.541061842e+01,6.387018167e+01,1.047374599e+01,4.812994783e+01,6.567180423e+01
1.822508490e+01,8.463037224e+01,1.205127509e+01,6.504570835e+00,2.168992742e+01,2.613201193e+01,8.803710962e+01,7.416770398e+01,2.777968136e+01
7.259634114e+01,4.182789068e+01,7.174603458e+01,2.537143171e+01,8.324502662e+01,8.682674953e+01,6.596882933e+01,6.919363899e+01,8.084812909e+01
7.601948442e+01,8.106791383e+01,9.428430269e+01,6.906921758e+00,5.449660249e+01,7.351082761e+01,3.524508752e+01,1.149680848e+01,8.641111789e+00
6.243621309e+01,8.838042833e+01,3.096493751e+01,7.173898883e+01,9.087855483e-01,5.304293611e+01,4.951937396e+01,3.661438819e-01,3.432961988e+01
4.388012461e+01,2.676584034e+00,2.658235926e+01,3.470845861e+01,1.901896035e+01,4.393619189e+01,5.062727394e+01,7.945298145e-02,7.619192399e+01
6.906379602e+01,3.852652839e+01,2.705070844e+01,1.247888642e+01,9.593650654e+00,4.563169901e+00,3.493354772e+01,6.618247706e+01,3.766649021e+01
9.754674019e+01,5.750060022e+01,6.316176464e+01,3.481729774e+01,2.530814324e+01,6.240138703e+01,6.392331248e+01,2.045999122e+01,2.034495492e+01
2.205672247e+01,6.002688657e+01,4.569708027e+01,3.025603107e+01,8.482338535e+01,9.010358114e+00,9.257152338e+01,1.541595730e+01,2.697596583e+00
8.436575655e+01,5.184681617e+01,7.780287041e+01,2.777984748e+01,5.703739882e+01,1.875879872e+01,2.670636807e+01,5.119625419e+00,3.686191991e+01
6.372941540e+01,9.682209687e+01,6.680870868e+01,2.597895458e+01,4.637856874e+01,5.493356305e+01,6.014375997e+01,3.584362924e+01,2.861841216e+01
9.604799217e+01,5.329062041e+01,9.231937735e+01,7.821177816e+01,5.608253819e+01,9.763263411e+01,1.538166016e+01,2.637883162e+01,5.811920647e+01
8.170942068e+01,3.123287159e+01,3.944399882e+01,9.053736025e+01,7.962734106e+01,1.004930802e+01,9.096009927e+01,9.733614143e+00,6.476442809e+01
7.702437873e+01,1.760117229e+01,9.730423760e+01,4.772755297e+01,7.815819602e+01,8.412839401e+01,8.359148953e+01,1.676711947e+00,9.093741263e+01
4.330513447e+01,1.537424986e+01,3.023259110e+01,7.571700442e+01,9.545188217e+01,2.421394600e+01,9.800012862e+01,2.800039088e+01,8.559061273e+01
7.112593984e+01,4.012152344e+00,4.414416460e+01,8.985034319e+01,1.661969106e+00,4.113757566e+01,2.133214591e+01,5.510730638e+01,9.426332865e+01
6.862323954e+01,4.833094908e+01,4.347317397e+01,8.821944628e+01,3.246773400e+01,9.772520679e+01,1.967936472e+01,3.667255401e+00,2.985429901e+00
6.709582576e+01,3.958379480e+00,8.799781591e+01,2.698134888e+01,7.059880247e+01,6.435234134e+01,6.141877604e+01,7.671634956e+01,8.313099041e+01
4.723753117e+01,1.609683083e+01,6.881836397e+01,1.959342477e+01,6.695236979e+01,5.556751633e+01,9.343955513e+01,2.486123929e+01,8.145880608e+01
3.373389571e+01,5.568453386e+01,5.402081779e+01,1.439530529e+01,2.071509254e+01,4.623821342e+01,5.315149851e+01,2.207462789e+01,7.901711108e+01
1.759710155e+01,2.653073138e+01,2.406759015e+01,6.366659067e+01,6.758780696e+01,3.988643782e+01,7.203439441e+01,1.434853907e+01,7.392689436e+01
8.399947872e+00,1.090350716e+01,8.913504639e+01,8.518343406e+01,4.946671606e+01,5.169913330e+01,9.662627207e+01,4.361819811e+01,3.063018975e+01
8.849933039e+01,1.574817704e+01,8.839175672e+01,4.505841143e+01,5.877648236e+01,1.551552663e+01,9.864460766e+01,2.364532143e+01,2.430686275e+01
3.790302628e+01,3.633834281e+01,5.990123788e+01,5.294478523e+00,8.514787635e+01,5.815105564e+01,9.391085096e+01,5.047752252e+01,4.697029462e+01
8.824452851e+01,8.489002203e+01,6.486742347e+01,1.587920288e+01,4.779075709e+01,6.882756675e+01,7.131256459e+01,2.500534535e+01,4.619636818e+01
3.107991810e+01,4.694721402e+01,9.662351327e+00,2.807313421e+01,2.111753665e+01,3.921782878e+01,1.448293143e+01,9.544852032e+01,3.044989505e+01
8.005592641e+01,8.899797370e+01,3.179110317e+01,1.214961515e+01,8.787862819e+01,1.023389361e+01,2.619778687e+01,7.456316382e+00,9.707196016e+01
5.101604692e+01,5.074064297e+01,2.335752081e+01,1.942507983e+01,1.083993531e+01,6.866082360e+01,5.494523593e+01,1.809546935e+01,6.031304657e+01
3.393586170e+01,5.264481939e+00,5.552336018e+01,7.038480479e+01,3.648459673e+01,3.589467809e+01,1.304732877e+01,1.037708479e+01,4.012475825e+01
6.423110937e+01,8.128054419e+01,1.385263956e+01,6.409876821e+01,9.046641965e+00,1.413843695e+01,4.907638795e+01,7.094260722e+00,5.882776750e+01
9.523521415e+01,9.922357527e+01,2.024645126e+00,9.280421509e+01,2.921765111e+01,8.623351354e+01,6.305463517e+01,3.105060943e+00,1.303783907e+01
9.550514028e+01,6.503944608e+01,1.872800641e+01,1.559639549e+01,1.572806150e+01,6.727517951e+01,5.009227892e+01,2.784373827e+01,9.283219395e+01
1.375644627e+01,8.530770524e+01,1.752031071e+01,6.689685774e+01,3.533071810e+01,1.053652342e+01,4.530188640e+01,7.211528157e+01,7.035067735e+01
7.455604534e+01,5.113471303e+01,2.286651728e+01,2.589178352e+01,5.615433289e+01,6.276025646e+01,5.623770369e+01,1.204688250e+01,4.350489357e+01
7.172314095e+01,3.105540867e+01,1.299292998e+01,4.412836927e+01,4.624827933e+01,4.525197717e+01,8.345192818e+01,4.959671607e+01,6.421133393e+01
1.955593240e+01,8.210376217e+00,4.453698308e+01,5.645498348e+01,2.126953879e+01,9.348280827e+01,4.555734587e+01,9.447495061e+01,4.597905838e+01
5.425613635e+01,1.851647826e+01,8.491468891e+01,2.898406165e+01,8.739832712e+01,2.582845119e+01,9.582162078e+01,3.789561142e+01,5.596543310e+00
1.447902563e+01,5.331527285e+00,9.725634344e+01,6.975373444e+01,2.275963585e+01,7.422047427e+01,3.863912875e+01,9.402341335e+01,8.468795360e+01
1.719462366e+01,9.068558119e+01,8.241322404e+01,6.754488600e+01,8.012870412e+01,5.430910499e+01,7.718411836e+01,4.379929254e+00,5.516460986e+01
7.521259466e+01,3.377835349e+01,1.173668413e+01,4.734028218e+00,8.811599916e+01,7.180001518e+01,1.365556317e+01,5.596199302e+01,6.205488358e+01
4.154194768e+01,1.138527198e+01,2.167007989e+01,9.930768248e+01,1.719290023e+01,7.375259082e+01,6.880274625e+01,1.246219607e+01,8.955829665e+01
8.528915197e+01,7.194176340e+01,2.244490043e+01,7.887083096e+00,1.772556659e+01,7.576024587e+01,2.040010143e+01,1.905400065e+01,6.844115522e+01
9.839320122e+01,9.731781662e+01,6.284465270e+00,7.231574367e+01,3.931564269e+01,5.028747243e+01,8.706003835e+01,9.692595170e+01,2.057254290e+01
7.340380484e+01,3.489532502e+01,7.452427055e+01,3.813787375e+01,3.291657687e+01,4.149448581e+01,5.820012954e+01,3.430128319e+01,5.943784274e+01
8.654915709e+01,1.324708114e+01,7.152968091e+01,6.290537161e+01,2.289858742e+01,5.449717575e-01,9.447167628e+01,3.267512962e+01,5.054273066e+01
4.071750680e+01,3.916671262e+01,1.944008146e+01,1.705010521e+01,1.121355609e+01,4.256583026e+01,7.931225310e+01,9.476434142e+01,4.319456360e+01
8.233295144e+01,1.710688575e+01,1.663067232e+01,6.522496572e+01,9.292516472e+01,9.872084186e+01,5.008601825e+00,9.725091510e+01,3.235726630e+01
4.081032934e+01,5.364068096e+01,9.890642871e+01,4.184338461e+01,3.548824084e+01,2.251174244e+01,7.581205232e+01,4.890543332e+00,2.832169168e+01
3.768414888e+01,8.628701905e+01,3.454031019e+01,8.347952683e+00,5.078691642e-01,3.020109997e+01,7.293619410e+01,1.877671558e+01,8.594443904e+01
1.409198965e+01,8.155280860e+01,4.986852118e+01,7.516313654e+01,8.798200917e+01,9.352257256e+01,2.537417674e+01,6.686299648e+00,7.522596834e+01
2.072319340e+00,3.537048881e+01,4.804855371e+01,5.256141208e+01,7.150820143e+01,5.695965655e+01,7.485349871e+01,3.393324596e+01,1.335494417e+01
4.850300451e+01,8.776523400e+01,3.908618795e+01,6.036585043e+01,5.732271616e+01,7.694762168e+00,1.117824612e+00,7.365422101e+01,4.161138046e+00
3.220674576e+01,2.521854433e+01,4.024141379e+01,4.261757479e+00,5.790600919e+01,3.408532515e+00,2.079739125e+01,6.581870662e+01,8.946672486e+01
5.515809629e+01,6.841107091e+01,2.686830428e+01,5.307402115e+01,1.250239742e+01,2.669913924e+01,8.967425346e+01,1.491437417e+01,9.349559422e+01
6.297695069e+01,7.298418279e+01,7.417343388e+01,6.113388171e+01,1.810869933e+01,9.076897863e+01,3.966887737e+01,9.146760899e+01,3.375382937e+00
6.013256952e+01,7.448213950e+01,8.803939479e+01,9.975453412e+01,2.810086692e+01,9.572584932e+01,3.367794413e+01,5.911301006e+01,1.247507262e+01
2.631590643e+01,7.435823225e+01,6.466507734e-01,4.617918826e+01,7.366709314e+01,7.540633401e+01,4.645817796e+01,9.687448084e+01,3.862248077e+01
1.882390930e+01,7.312692381e+01,2.615479906e+01,2.349939810e+01,2.790617091e+01,8.706768103e+01,6.819022410e+01,9.714703486e+01,1.738805155e+00
9.260155138e+01,5.294342918e+01,8.000879208e+01,6.070267924e+01,7.375461338e+01,8.390149209e+00,1.553295280e+01,8.906891720e+01,4.215977605e+00
7.722057328e+01,2.634406885e+01,4.661501619e+01,9.877429226e+01,7.011312076e+01,8.102786315e+01,9.144156625e+01,9.509951933e+01,9.490228287e+01
8.027794201e+01,7.610745810e+01,9.348720489e+01,3.631594149e+01,6.435212074e+01,4.492290837e+01,2.165404272e+01,6.888792343e+00,4.134215796e+01
1.427589550e+01,6.117251046e+00,4.658676610e+01,3.702821016e+01,5.309489519e+01,9.713622612e+01,4.151147406e+01,6.935123368e-01,5.931503528e+01
7.273993454e+01,6.261072046e+01,8.657865047e+01,8.062504370e-01,5.687913491e+01,8.837487225e+01,9.154692655e+01,9.482170276e+01,6.277250240e+01
6.317110642e+01,6.728803278e+01,6.160877554e+01,6.795976727e+01,1.849546728e+01,5.840939187e+01,3.162104893e+01,1.346376398e+01,2.485497582e+01
1.506242264e+01,3.828896867e+01,3.503092877e+01,7.384973327e+01,7.786374777e+01,4.930771682e+01,9.434245886e+01,9.793584207e+01,6.692891885e+01
9.343191467e+01,2.472168033e+01,9.315347642e+01,9.612307295e+01,1.037457944e+01,9.046384294e+01,9.874222145e+01,2.119550310e+01,9.111034623e+01
5.194610260e+01,1.082739991e+00,4.917051705e+01,1.992180362e+01,7.275012028e+01,7.517063580e+01,5.157377574e+01,3.745224396e+01,2.045990692e+01
8.737801499e+01,7.881531914e+01,3.491882043e+01,3.279439323e+01,8.057686853e+01,9.003860931e+01,5.077046863e+01,5.585476825e+01,3.516323265e+01
9.291724829e+01,9.129594334e+01,7.310146967e+01,4.583025733e+01,8.353091157e+01,6.762215320e+01,9.413879088e+01,6.711265164e+01,7.790611912e+00
3.325735736e+01,6.480616012e+00,8.268143539e+01,1.222526769e+01,1.564004484e+01,4.166612541e+01,1.385222973e+01,1.788748600e+01,2.002316269e+01
5.503085253e+01,9.420671740e+01,1.378893312e+01,8.885367314e+01,7.556204761e+01,1.279727510e+01,9.628403690e+01,4.822681988e+01,4.714161381e+01
9.220073705e+01,4.057718822e+01,5.803339341e+00,9.301603743e+01,4.883937729e+01,5.129650836e+01,9.239823530e+01,5.639732109e+01,3.174158769e+01
9.732606488e+01,8.511504507e+01,3.285065565e+01,3.892305272e+01,6.284084359e+01,1.762250432e+01,1.797138658e+01,3.653166458e+01,9.783652637e+01
3.682454607e+01,5.687692657e+01,7.794625045e+01,2.859536960e+01,6.004331343e+01,8.095804907e+01,4.670641313e+01,4.904950333e+01,2.031418456e+00
4.932589284e+01,6.630561979e+01,4.927977758e+01,3.501120628e+01,7.615695686e+01,3.937098277e+01,3.186979260e+01,9.316021299e+01,5.833560635e+00
4.472492411e+01,4.907549838e+01,1.996715190e+01,9.439421644e+01,1.238846621e+01,7.836300583e+01,7.047816261e+01,6.597126345e+00,6.872267280e+01
9.587388648e+01,3.760641920e+01,5.900700661e+01,8.010847233e+01,1.291978206e+00,4.301047748e+01,6.340176125e+01,2.536734014e+01,4.905915787e+01
9.411880919e+01,5.632172878e+01,5.560978136e+01,8.779811166e+01,2.673705212e+00,1.654307116e+01,7.736662631e+00,8.750579303e+01,6.220465330e+00
1.518443759e+01,1.288854748e+01,3.710205471e+01,7.327528103e+00,8.368065469e+01,7.623108693e+01,5.430042559e+01,8.551018494e+01,5.179870551e+01
2.116371583e+00,1.200022334e+01,3.432514173e+01,7.931584502e+01,1.292757264e+01,2.372416067e+01,6.797696193e+01,1.271068572e+01,6.333314921e+01
3.017865375e+00,3.874625328e+01,2.620073029e+01,1.610898779e+01,6.224104928e+01,8.580478979e+01,9.132738971e+01,7.709786154e+01,3.384998438e+01
4.929856426e+01,1.908845256e+01,7.593730846e+01,7.469732954e+01,1.432521825e+01,7.801634137e+01,9.463112219e+01,8.370823666e+01,2.658075839e+01
5.390860272e+01,9.091289374e+01,5.226115590e+01,8.982367077e+00,4.320473766e+01,1.839409343e+01,5.960138110e+01,3.388714791e+01,6.657926412e+01
