v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17
1.301827291e+01,2.128505718e+01,1.999009936e+01,9.344991165e+01,6.915225735e+01,3.410728724e+01,3.309310804e+01,4.670716316e+01,1.829557051e+01,7.050023451e+00,2.760759446e+01,2.659885153e+00,1.526718951e+01,9.964038349e+01,2.623471444e+01,9.993490285e+01,7.755990438e+01
8.291543307e+01,8.051463659e+01,8.601597341e+01,8.436067267e+01,1.259723807e+01,9.068588517e+01,8.740798444e+01,9.000257677e+01,6.687656905e+01,8.548751100e+01,9.469455254e+01,6.063314839e+01,6.429949339e+01,7.687735113e+01,4.308377344e+01,7.095443755e+01,7.959766904e+01
3.480264488e+01,7.679137867e+01,6.009143099e+01,6.320782836e+01,4.916901500e+01,4.550089837e+01,3.656653456e+01,4.457756051e+01,4.711229689e+01,2.266933405e+01,8.968826331e+01,5.133728087e+01,8.432113957e+00,5.743207919e+00,7.598024115e+01,6.227885421e+01,8.241700227e+01
4.074395749e+01,2.590351469e+01,6.517978256e+01,9.442678317e+01,8.372056120e+01,4.020329456e+01,5.159829188e+01,7.013741686e+01,2.695500424e+01,8.114517208e+01,4.564070459e+01,8.396560174e+01,2.196845496e+01,4.170822810e+01,9.571176558e+01,6.483187855e+00,8.372891711e+01
4.316697583e+01,7.164132350e+01,7.520419782e+01,5.479506856e+01,1.337314894e+01,5.290617014e+00,9.886622874e+01,8.442520181e+01,5.283389461e+01,3.881488445e+01,7.087111892e+01,1.236068664e+01,6.691890184e+01,8.445961318e+01,3.130243605e+01,8.234696069e+01,8.477462416e+01
3.832258841e+01,9.748318557e+01,1.831495791e+01,2.320289759e+01,3.495609001e-02,1.314720790e+01,4.244163268e+01,3.474035905e+01,2.199797757e+01,8.564041975e+00,4.120930281e+01,3.117727776e+01,1.811271294e+01,8.001120010e+01,9.275168937e+01,4.388512629e+01,9.099748184e+01
9.449706852e+01,2.009115854e+01,9.686946338e+01,5.313290907e+01,2.862903698e+00,3.943028267e+01,7.194855428e+01,5.377443449e+01,3.069097833e+01,3.538815703e+01,9.407473225e+01,8.897588840e+01,6.070415740e+01,5.939355322e+01,8.778697136e+01,3.935786484e+01,6.777184103e+01
7.737618673e+01,5.392254742e+01,6.266124541e+01,4.297418348e+01,5.144569665e-01,5.008582790e+01,1.088034027e+01,1.027771980e+01,6.448001463e+01,1.726812159e+01,7.769982489e+01,2.193256491e+01,8.878615150e+01,2.133545431e+01,9.441531589e+01,3.496443084e+01,9.452172450e+01
9.064497125e+00,3.342718108e+01,8.746488214e+01,9.708147597e+01,9.477512620e+01,4.148323624e+00,8.565465695e+01,4.091906710e+01,5.830604121e+01,9.453478124e+01,8.552616104e+01,2.126987003e+01,4.048520601e+01,9.557041973e+01,2.000597743e+01,2.203269871e+01,1.460839528e+01
5.937850184e+01,2.050753824e+01,6.597425622e+01,4.790434936e+01,4.929523812e+01,5.431541978e+01,2.195614151e+01,8.105531017e+01,5.373639765e+01,4.251931260e+01,3.855570038e+01,6.396894283e+01,9.499282558e+01,2.274911630e+01,3.945717637e+00,5.670465913e+01,7.104977031e+01
9.341259648e+01,4.044799481e+01,7.457140978e+01,9.601760347e+01,4.525984253e+01,4.262279348e+01,1.285189503e+01,7.157866884e+01,9.237882710e+01,2.919788299e+01,3.134300579e+01,3.613969969e+01,9.111044011e+01,4.428867977e+01,8.576070754e+01,7.689412677e+01,5.536565677e+01
5.881517906e+01,6.811924989e+01,6.795391631e+00,8.464318124e+01,4.095115251e+01,1.290382636e+01,3.801635281e+01,7.958887479e+01,5.714226536e+01,5.198507737e+01,5.833771715e+01,5.057516481e+00,6.690400481e+00,2.405178311e+01,9.388334352e+01,2.992533919e+01,7.197424707e+01
9.702059120e+01,5.799495371e+01,2.112232435e+01,9.917232476e+01,5.551611730e+01,8.456785851e+01,9.474858545e+01,4.987954643e+01,3.071653683e+01,1.394310156e+01,4.386247457e+01,1.450451375e+01,6.302000835e+01,5.136500919e+01,1.872419091e+01,6.088454201e+01,1.512962382e+01
2.031871660e+01,8.122260877e+01,2.244826240e+01,9.944110789e+00,2.269608767e+01,3.616638510e+01,7.661716471e+01,8.852509477e+01,7.219456954e+01,2.405344133e+01,6.619435655e+00,3.009458350e+01,3.058793129e+00,8.770002832e+01,1.482362575e+01,3.885678057e+01,7.130245576e+01
3.468197582e+01,5.590594550e+01,6.092206734e+01,9.961397070e+01,1.644421691e+01,4.017731730e+01,1.511858565e+01,7.675926431e+00,5.816719747e+01,3.234211965e+01,7.746567723e+01,9.213279584e+01,4.580869976e+01,1.723709085e+01,3.990310712e+01,6.108272955e+01,6.933252693e+01
7.398255929e+01,9.009333520e+01,2.435527318e+01,5.745201242e+01,7.416757176e+01,5.257019950e+01,9.223918666e+01,7.670198542e+01,5.964423946e+01,6.911542329e+00,7.973080383e+01,2.340262487e+01,5.490809919e+01,6.165627807e+01,9.592114763e+01,7.908230712e+01,7.423447422e+01
3.215532801e+01,7.053075937e+01,3.444780092e+01,3.365327549e+01,4.993365619e+01,4.650514322e+01,5.205786241e+01,8.283981320e+01,3.230476607e+01,5.553963646e+01,1.432290830e+01,2.901085144e+01,1.013508129e+01,2.577329673e+01,2.241504330e+01,1.321142170e+01,3.940129702e+01
3.438999579e+01,1.235258915e+01,4.469515227e+01,8.169109518e+01,9.740869236e+01,4.427466090e+01,1.310780256e+00,1.729907027e+01,9.342348337e+01,6.258033947e+01,7.076157361e+01,4.430086997e+01,5.194411373e+01,9.639038387e+01,5.958932380e-02,9.204979272e+01,5.733754622e+00
5.379662164e+01,9.728058180e+01,2.230020640e+00,4.215107315e+01,4.742294516e+01,1.594279481e+00,4.121314918e+01,7.796481647e+00,1.035003720e+01,4.121362390e+01,1.887615431e+01,3.386454879e+01,8.325773608e+01,3.439427871e+01,2.460622039e+01,6.769686840e+01,5.911409251e+00
1.289010405e+01,4.276438461e+01,2.597668477e+01,8.196590774e+01,5.236577856e+00,4.749004378e+01,3.183544259e+01,6.721421859e+01,1.359926209e+01,7.255976312e+01,6.089003517e+01,2.339771165e+01,8.461073972e+01,5.434522431e+01,9.010126530e+01,5.874651432e+01,9.140117595e+01
6.934591043e+01,4.416774283e+01,3.560131855e+01,8.353901495e+01,1.823376154e+01,3.413681509e+00,3.763316235e+01,2.613882365e+01,5.600696976e+01,2.298447381e+01,2.571589815e+01,3.427427851e+00,9.580515005e+01,1.708623230e+01,7.216175793e+01,7.962899524e+00,4.186446363e+01
1.733653073e+01,6.901334093e+01,5.838869260e+01,7.911186109e+01,3.052476455e+01,2.193716021e+01,1.189023158e+01,3.328001821e+01,4.031171321e+01,1.924250965e+01,8.793934291e+01,7.058733136e+00,3.516614909e+01,2.358426493e+01,2.435493331e+01,9.469520138e+01,4.831931524e+01
8.867915110e+01,9.268552320e+00,5.868111909e+01,6.320172343e+00,1.875874032e+01,1.003771381e+01,3.565057992e+01,1.779896230e+01,5.898047276e+00,9.866527054e+01,7.470688186e+01,8.796778346e+01,8.353707521e+01,5.976126004e+01,7.137034962e+01,4.532986156e+01,5.158265083e+01
9.532132895e+01,7.697538239e+00,4.353232926e+00,1.990718098e+01,1.907049197e+01,9.951330130e+01,4.730370169e+01,1.374739098e+01,8.268464635e+01,3.676844217e+00,9.081234475e+01,2.002701556e+01,4.058859128e+01,2.370392580e+01,1.067854216e+01,5.915139409e+01,9.407273888e+01
6.868514000e+01,3.106171013e+01,9.044978431e+01,5.379818813e+01,6.534061926e+01,3.376144214e+01,5.602067720e+01,4.353639770e+01,3.451141562e+01,1.869762102e+01,2.898630025e+00,9.133885602e+01,3.473124555e+01,6.883706379e+01,7.960088379e+01,9.828291102e+01,2.740684970e+01
9.012385622e+01,3.608833911e+01,1.472406021e+01,6.175926991e+01,7.092792421e+01,8.571811921e+00,1.038385098e+00,5.459116199e+01,7.425217021e+01,1.838104489e+01,3.104710345e+01,9.227847762e+01,2.406933362e+01,2.336951750e+01,8.416275929e+00,7.151800013e+00,6.663732766e+00
3.075394925e+01,9.965647095e+01,5.722114033e+01,5.789775426e+01,2.642631219e+01,2.131801863e+00,8.960677433e+01,6.796176701e+01,1.222454098e+01,6.488159472e+01,1.504222573e+01,7.927595679e+01,7.305140326e+01,2.619382284e+01,6.136222787e+01,2.924777665e+01,1.837123898e+01
8.186668420e+00,1.156637792e+00,7.066779626e+01,7.366438122e+01,1.621780838e+01,8.792976883e+01,4.554085825e+01,4.290258064e+01,6.297853349e+01,9.752724664e+00,9.030348876e+01,7.933789394e+01,8.978051498e+01,7.716935173e+01,3.715476380e+01,4.786608184e+01,6.070324677e+00
2.618150916e+01,5.079627302e+01,1.697321597e+01,8.502365162e+01,1.915180205e+01,8.347278231e+01,1.961300409e+01,5.807833148e+00,7.970831938e+01,9.987647481e+01,5.424996827e+01,4.442773588e+01,2.873972270e+00,9.690837714e+01,5.881336607e+01,4.446689768e+01,8.774751852e+01
6.691032814e+01,6.309698121e+01,3.348456542e+01,3.397376210e+01,9.392830362e+01,8.508751467e+01,1.425484502e+01,6.851858165e+01,4.142602120e+01,3.678482324e+01,6.120536840e+01,2.603711414e+01,6.918993239e+01,5.097514950e+01,2.718555605e+01,1.955903265e+01,4.380093067e+01
8.436839471e+01,9.804861669e+01,2.932806051e+01,2.337619797e+01,4.599754349e+01,6.724866392e+01,2.492005348e+00,1.580910367e+01,5.927632874e+01,9.089256409e+01,8.701108839e+01,1.472652670e+01,4.917066177e+01,8.570221824e+01,1.723503432e+00,9.389158251e+01,5.449419239e+01
5.483042615e+01,5.851319595e+01,3.997978386e+01,9.209215509e+01,6.090222502e+01,3.356686545e+01,4.943418740e+00,3.668209603e+01,9.576047318e+00,4.469734094e+00,8.855247006e+01,3.151307042e+01,3.223733190e+01,3.088299314e-01,4.929792828e+01,8.247666872e+01,3.683815271e+01
3.102279407e+01,5.980358180e+01,5.717086537e+01,5.663474899e+01,3.677447072e+01,8.463733555e+01,3.521010501e+01,5.981559868e+01,1.605354595e+01,4.665174075e+01,4.955054560e+01,7.018337409e+01,6.832740609e+01,5.387701818e+01,3.727569476e+01,7.474756864e+01,1.168837241e+01
7.447592291e+00,8.453332449e-02,5.405095347e+01,3.647987699e+01,5.863997997e+01,5.197775556e+01,2.435845835e+01,1.039701628e+01,5.272749973e+01,3.435145268e+00,7.185447942e+01,4.197989325e+01,2.994488642e+01,5.155991270e-01,3.469390601e+01,6.915505802e+01,6.472340849e+01
2.602577635e+01,7.831979401e+01,9.630038379e+01,6.411363806e+01,4.018490938e+01,8.855536495e+01,2.485475069e+01,8.731781780e+01,9.181184860e+01,3.513681518e+01,5.377454204e+01,8.164012153e+01,1.447305135e+01,8.739312711e+01,5.506400288e+01,3.337407868e+01,5.690261797e+00
5.788357938e+01,2.950156181e+00,8.046038448e+01,1.927970331e+01,9.922872523e+01,2.822692048e+01,3.067788657e+01,3.259525387e+01,7.840656230e+00,8.059009593e+00,1.988117381e+01,7.956682592e+01,1.976697289e+01,4.778498804e+01,9.352616869e+01,9.268529240e+01,1.619740554e+01
1.217855458e+01,5.187479860e+01,4.785605946e+01,7.539338241e+01,7.485445437e+01,6.327454780e+01,9.720731642e+01,5.011661957e+00,3.091514050e+01,2.428515389e+01,1.655418569e+01,1.444971193e+01,8.660868957e+01,5.143323707e+01,3.429168506e+01,7.699792897e+01,6.249155965e+01
8.761377587e+01,3.973652312e+01,3.290408916e+01,1.777171054e+01,4.137177198e+01,7.343261993e+01,3.575235303e+01,5.691645664e+01,1.158244384e+01,9.904765001e+01,2.514028643e+01,7.084892326e+01,3.576124478e+01,5.927527190e+01,7.431742321e+01,4.223207930e+01,9.153433260e+01
4.416180563e+01,1.833702267e+01,9.915408063e+00,9.744221501e+00,5.659906295e+00,4.036047812e+01,7.175764474e+01,9.768253911e+01,8.924374509e+01,6.101477670e+00,8.162347345e+01,7.969198751e+01,1.149791636e+00,4.474919414e+01,5.567263398e+01,8.519753191e+01,9.897484783e+01
6.233633369e+01,3.451739092e+01,2.131417170e+01,3.116486172e+00,7.315087593e+01,2.306819101e+01,1.937651201e+01,5.838609088e+01,2.680463264e+01,7.757583567e+01,4.163155855e+01,8.415549374e+01,6.431702664e+01,5.873460105e+01,6.755783270e+01,6.903360432e+01,8.798150428e+01
3.062712146e-01,9.611028284e+01,8.675157658e+01,2.472635088e+00,9.977361973e+00,5.223933452e+01,7.998050691e+01,5.911353556e+01,8.855783873e+01,2.706105817e+01,6.666191849e+01,2.056468106e+01,6.810309243e+00,6.827146547e+01,7.104849296e+01,5.006556208e+01,3.163626699e+01
3.920592999e+01,5.906746271e+01,8.280037080e+01,7.896075941e+01,2.934342535e-01,7.665955170e+01,3.892614553e+01,1.973333795e+01,4.828546180e+00,3.776724447e+01,3.360652945e+00,1.626504497e+01,8.814515644e+01,6.427638190e+01,4.474330758e+01,8.740382418e+01,8.736969324e+01
5.031297890e+01,2.958453500e+01,1.079285014e+01,3.825497729e+01,7.878809359e+01,5.643872310e+01,5.374000679e+00,6.333251852e+01,4.176472431e+01,4.977965451e+01,1.495867836e+01,5.482056503e+01,3.612049282e+01,3.599127212e+00,4.938261326e+01,6.714718345e+01,4.589464549e+01
1.444238386e+01,2.745111619e+01,6.777590537e+01,5.540341808e+01,7.656056643e+01,4.414949803e+01,5.585712692e+01,4.476472239e+01,4.248217226e+01,3.146152621e+00,2.143864017e+01,3.209495379e+01,9.756179674e+01,1.008879795e+01,9.588567134e+01,3.646123092e+00,2.702125803e+01
7.942062008e+01,2.680873767e+01,6.195550517e+01,1.150424261e+01,8.577074756e+00,7.731701931e+01,2.123010317e+01,2.981382707e+01,5.007314801e+01,3.011237834e+01,6.499377466e+01,1.462465477e+01,8.584332957e+01,2.179535579e+01,4.366317686e+00,3.269273822e+01,8.668471576e+01
4.746434372e+01,1.429269053e+01,9.966184493e+01,4.913270121e+01,2.202224594e+01,5.513823116e+01,4.458330073e+01,6.479368526e+01,1.850598369e+01,3.729214649e+01,4.193547042e+01,7.297035634e+01,3.970310863e+01,4.433482252e+01,4.918225942e+01,1.193939416e+01,4.650915298e+01
9.762094141e+00,8.985607623e+01,1.957489720e+01,9.775841553e+01,5.364295607e+01,3.456873887e+01,2.754264980e+01,2.272518924e+01,9.915997504e+01,8.239163472e+01,6.504627982e+00,3.899648314e+01,9.686340946e+01,3.249840595e+01,6.965860597e+01,5.177793391e+01,4.510582304e+01
1.711048639e+01,4.635817818e+01,6.903833614e+01,9.327636389e+01,9.757266511e+01,6.439823984e+01,9.326245635e+01,3.144092765e+01,6.544397227e+01,8.961873228e+01,2.638906850e+01,7.496168309e+01,2.439424120e+01,9.815010702e+01,1.665990233e+01,5.345882607e+01,8.276080791e+01
8.785025012e+01,2.461245082e+01,4.245018560e+01,2.478236830e+01,2.402331237e+01,6.129966587e+01,5.947137265e+01,8.770955039e-01,5.158921750e+01,9.319515657e+01,6.530116280e+01,2.149098234e+01,5.474139457e+01,1.557259182e+01,6.129788384e+01,3.019185021e+01,8.938484005e+01
8.830159120e+01,1.911753803e+01,6.659757326e+01,1.678189700e+01,9.289411700e+01,3.498483243e+01,4.444544719e+01,5.615518485e+01,8.795607954e+01,5.388611648e-01,3.749394304e+01,9.571724341e+01,6.388513579e+01,3.022979141e+01,4.588385163e+01,3.827548565e+01,4.413834143e+01
2.250554111e+01,8.071371412e+00,9.100588675e+01,5.640325602e+01,3.509471184e+01,2.876646854e+01,4.278069120e+01,3.440085645e+01,3.480988229e+01,3.070572954e-01,2.339755419e+01,2.166861291e+01,4.690087729e+00,1.754870849e+01,5.135128097e+01,3.899252890e+01,9.426127372e+01
3.382006374e+01,4.905314500e+01,3.615213639e+00,2.508581732e+01,5.261315700e+01,9.803268383e+01,9.231740712e+01,3.611544396e+01,8.012400382e+00,1.328651892e+01,5.301937782e+01,4.662899037e+01,5.031550271e+01,4.299536402e+01,7.558645333e+01,7.071686637e+01,9.775321858e+00
5.208849666e+01,6.318488414e+01,7.055014616e+01,2.154782705e+01,9.046124441e+01,6.251267832e+01,1.596827286e+01,5.098476961e+01,8.612505794e+01,2.982891745e+01,6.705023522e+01,6.161988650e+01,2.654501770e+01,3.634079871e+01,3.916278205e+01,5.473779278e+01,5.977448627e+01
8.152060291e+01,5.096152246e+01,7.416417002e+01,5.622326751e+01,6.493254271e+00,9.392874527e+01,1.847466006e+01,3.406932002e+01,8.688904680e+01,2.237375071e+01,2.091640091e+01,6.099177727e+01,5.003545736e+01,8.376959090e+01,5.652712404e+01,4.286240690e+01,9.325610832e+01
3.374676903e+01,6.878354854e+01,7.387793114e+01,8.542106828e+01,8.766383516e+01,8.956972586e+01,8.132039564e+01,4.265036905e+01,1.164495777e+00,2.972363403e+01,3.555912961e+01,4.520232271e+00,6.562466987e+01,6.730453547e+01,5.079979294e+01,6.731204845e+01,9.214345683e+01
5.600624688e+01,3.636987614e+01,2.445599295e-01,7.714768977e+01,6.664038844e+01,9.735269041e+01,7.574068991e+01,7.713664300e+01,3.991467895e+01,6.715447344e+01,1.364145581e+01,5.855380940e+01,5.295750152e+01,9.291753198e+01,2.288127480e+01,4.101152932e+01,4.210216608e+01
6.412109874e+01,7.714416793e+01,5.555366751e+01,2.956850037e+01,6.642263728e+01,4.976578054e+00,5.399243757e+01,7.301581575e+01,9.038653612e+01,2.112182165e+01,3.159616991e+01,4.409138336e+01,4.700404155e+01,5.982542237e+01,7.406777996e+01,2.977323152e+01,4.824140210e+01
8.406404724e+01,4.700396122e+01,9.574923847e+00,7.305964479e+01,5.818559471e+01,1.530198798e+01,8.390691396e+01,9.345663660e+00,7.350945244e+01,6.962052433e+01,1.328730861e+01,1.582662681e+01,3.280604083e+01,5.447208483e+01,7.570770602e+01,5.189724663e+01,8.596062905e+00
6.056871594e+00,8.692196515e+01,2.735130755e+01,1.624396946e+01,6.296232451e+01,8.906695304e+01,7.899693263e+01,4.570656852e+00,7.282439275e+01,6.885306841e+01,4.362768036e+01,4.051091271e+01,7.489498386e+01,6.774621923e+01,4.381714623e+01,4.372727387e+00,9.904758172e+01
5.549624833e+01,2.805674699e+01,4.919743627e+01,6.529513738e+01,9.760907339e+01,2.310743274e+01,2.773806120e+00,8.129942640e+01,8.446935087e+01,1.039287388e+01,8.408642588e+01,5.190320741e+01,9.559475733e+01,4.511322498e+01,9.161349294e+01,4.884908807e+01,6.040133647e+01
7.930096169e+01,8.871639600e+01,7.212120364e+01,4.369409884e+01,7.224273269e+01,6.951641051e+01,8.688610986e+00,1.531012660e+01,1.572765789e+01,9.221940121e+01,8.284132072e+01,2.509210150e+01,1.917917810e+01,4.855074025e+01,8.442440257e+01,6.370630530e+01,4.630973785e+01
3.314906235e+01,7.305845444e+01,9.842514574e+01,4.816408384e+01,1.069919428e+01,7.385259020e+01,3.018718879e+01,2.960127909e+01,1.865949744e+01,5.468162208e+01,9.656333514e+01,7.431933109e+00,1.717626227e+01,9.510357496e+01,1.364108312e+01,1.000071440e+01,7.231259298e+01
7.497373536e+01,1.769178927e+01,7.044469409e+01,7.731961014e+01,4.774135548e+01,2.288191655e+01,5.974490305e+01,7.769390669e+01,9.319006966e+01,2.044536467e+01,1.088641456e+01,4.033391358e+01,8.614012021e+01,9.026542516e+01,9.741993089e+01,6.195538840e+01,8.290924588e+00
5.420922458e+01,9.070971229e+01,3.366412737e+01,9.132587640e+01,9.574138563e+01,7.434102566e+01,1.354769809e+01,2.764651677e+01,8.478174026e+00,5.796537696e+01,8.538099362e+01,2.523243224e+01,7.880850852e+01,9.360062898e+01,3.391240570e+01,7.855918041e+01,3.502280345e+01
9.897674432e+01,7.806692400e+01,5.339460191e+01,7.610915598e+01,7.168187973e+01,7.745999502e+01,2.331798955e+01,1.450015595e+01,3.436155873e+01,5.366976202e+01,4.803421113e+01,8.058144856e+00,3.261314371e+01,7.773008752e+01,5.027883068e+01,2.118603842e+01,8.152382585e+01
5.837732633e+00,7.601864986e+01,6.968008223e-01,7.751073763e+01,2.301634351e+01,1.023192125e+01,7.561896713e+01,1.888545857e+01,5.769459570e+01,9.643936125e+01,6.949256986e+01,1.908719064e+01,8.155979335e+01,3.984281610e+01,5.369065889e+01,3.201525964e+01,2.766006381e+01
7.277635322e+01,3.698489571e+01,2.523902349e+01,5.610177541e+01,6.771192052e+00,5.335451131e+01,6.237030935e+01,7.395068091e+00,9.583085882e+01,2.948022498e-01,7.407260371e+01,1.161518305e-01,6.640770714e+01,9.351805592e+01,1.257786981e+01,3.803264228e+01,6.758447734e+01
8.022283313e+01,8.916965927e+01,3.857401801e+01,6.468579567e+01,8.929425606e+01,8.839934547e+01,2.859552826e+01,6.981859535e+01,9.857995269e+01,8.102988644e+00,6.310436358e+01,7.755600645e+01,8.044082902e+01,9.120458914e+01,5.813128814e+01,9.243750734e+01,7.747066606e+00
1.349814098e+01,9.114918114e+01,4.115147606e+01,3.777680010e+01,9.877388945e+01,1.402687035e+01,9.991915723e+01,6.089557808e+00,9.053787429e+01,5.583540103e+01,1.276804948e+01,1.803632652e+01,8.447042391e+01,5.646723069e+01,1.140175286e+01,8.007406078e+01,1.225683721e+01
8.282117817e+01,1.678878145e+01,7.261617096e+01,9.883030539e+01,7.347046498e-01,1.105702837e+01,3.530228586e+01,2.851642683e+01,2.491184305e+01,9.468113459e+01,6.076683861e+01,9.372072399e+01,7.178048263e+01,7.811774005e+01,1.676926183e+01,2.825521620e+01,2.422404069e+01
2.549705080e+00,8.060765450e+01,4.307503138e+01,3.982964564e+01,1.559169655e+01,4.003204658e+01,3.704003249e+01,5.232889522e+00,6.618622281e+01,4.170369922e+01,2.748308513e+01,6.016132391e+01,2.347865116e+01,3.010783917e+01,7.619417809e+00,5.145847156e+01,1.623689031e+01
9.665827516e+01,9.856910171e+00,9.182863599e+01,9.862458434e+00,4.464075625e+01,2.092326018e+00,5.509136578e+01,2.955237751e+01,2.365086633e+01,8.647062640e+01,3.163078199e+01,5.930279811e+01,7.148821897e+01,6.786837023e+01,5.297919853e+01,2.921519997e+00,2.824338816e+01
4.349547591e+01,5.758635484e+00,7.771519762e+01,5.249712986e+01,2.354348362e+01,9.896019194e+01,9.748905049e+01,2.621323443e+00,7.981487297e+01,9.426643795e+00,9.592818247e+01,2.761841338e+01,2.096749825e+00,3.802869927e+01,1.549521548e+01,6.388931877e+01,6.808319998e+01
4.156808305e+01,9.086796938e+01,3.533608424e+01,9.479380055e+01,6.247718048e+01,7.040232467e+01,6.265684312e+01,9.991962612e+01,4.967309490e+01,3.859018762e+01,9.584652109e+01,7.741941059e+01,6.511412818e+01,3.054976527e+01,6.978194210e+01,2.728354737e+01,4.508860709e+01
6.912966159e+01,3.626380672e+01,3.313479426e+01,9.038232325e+01,3.324815734e+01,7.007911108e+01,7.499224789e+01,7.951461926e+00,5.786481117e+01,8.953015131e+01,5.798161477e+01,3.181901918e+01,3.646021564e+01,1.643537638e+01,3.301418440e+01,2.802441518e+01,3.401520138e+01
