v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84
3.416074391e+01,5.915495085e+01,5.767155626e+01,4.431907911e+01,8.251871405e+01,1.259525123e+01,6.096781521e+01,3.362214906e+00,6.322560687e+01,4.486254433e+01,1.742317791e+01,4.313125229e+01,7.779936688e+01,8.569746047e+01,1.726763490e+01,1.627947176e+01,7.401481962e+01,4.813411312e+01,7.615538570e+01,7.236360030e+01,7.295552925e+01,8.106420813e+01,3.756499029e+01,2.521892102e+01,7.335027241e+01,1.846740609e+01,6.929696055e+01,7.051756536e+01,4.403991074e+01,5.341677777e+01,8.404414685e+01,8.712074625e+01,8.273699986e+01,4.425141920e+01,4.706063595e+01,7.088714478e+00,4.595937006e+01,5.971235625e+01,5.610272394e+01,8.262161930e+01,3.038206399e+01,8.601150310e+01,4.353148270e+01,4.137342829e+01,7.596068922e+01,7.593767173e+01,1.752183032e+01,8.082036445e+01,3.065828380e+00,3.916776014e+01,9.238222980e+01,9.931522377e+01,3.260079631e+01,5.438464235e+01,3.206082021e+01,4.022882599e+01,4.887470334e+01,2.486605376e+01,8.392331854e+01,8.101836745e+01,9.910558285e+01,3.677408392e+01,7.463965317e+01,1.933080823e-01,6.322940353e+01,8.591002381e+01,3.561872617e+01,8.345900899e+01,6.272355913e+01,5.797646450e+01,8.990128334e+01,3.197968742e+01,3.142074120e+01,9.736822991e+01,7.053387457e+01,8.887247013e+01,5.809022947e+01,7.631951511e+01,9.501732796e+01,5.870335978e+01,3.944305350e+01,2.621124825e+01,6.514760662e+01,7.300252057e+00
2.510295351e+01,2.577755822e+01,6.928165003e+01,8.196347168e-01,1.009078447e+01,7.116177319e+01,4.259238789e+01,4.233650829e+01,1.464354440e+01,9.515866750e+01,8.221611936e+01,5.414095588e+01,6.441075831e+01,9.078040689e+01,9.388130719e+01,4.721433386e+01,7.455760524e+01,4.057515939e+01,8.395567546e+01,3.370672593e+01,4.175985986e+01,1.403091935e+00,2.971745392e+01,6.573339382e+01,9.950032878e+01,1.273118443e+01,2.865955051e+00,9.551703722e+00,6.706172962e+01,1.825073570e+00,4.764433405e+01,2.987486747e+01,1.012640152e+01,1.648733086e+01,1.935997452e+01,2.212245716e+01,1.279283447e+01,5.612385963e+01,9.634815154e+01,3.356019197e+01,6.227789555e+01,2.869615353e+01,1.492152866e+01,6.769439147e+01,6.060376789e+01,8.237509125e+01,4.392996667e+01,9.993206329e+01,6.794081369e+01,8.573837279e+01,5.908396003e+01,5.337933904e+01,7.645162384e+01,1.272086186e+01,4.981521917e+01,5.386666800e+01,2.827274196e+01,3.257867764e+01,1.937951052e+01,5.670358182e+01,6.199260567e+01,6.306369001e+01,8.273438136e+00,1.351255414e+00,9.477524759e+01,7.001538121e+01,7.746105424e+00,4.855513714e+01,6.671064090e+01,4.119648548e+01,5.964369590e+01,5.489840284e+01,4.804363801e+01,8.823231984e+01,9.830402055e+00,8.932897647e+01,4.571688101e+01,2.613064671e+00,6.303525709e+01,5.845248382e+01,2.837962290e+01,9.890064300e+01,5.233575151e+00,6.302991786e+00
7.717589912e+01,6.309383984e+01,1.848204187e+01,8.695144785e+01,2.214634281e+01,1.668115323e-01,6.275806387e+00,3.017168864e+01,2.532363718e+01,2.670786385e+01,8.764153573e+01,4.552179846e+01,3.773788690e+01,1.025635369e+01,6.200845586e+01,4.148585641e+01,8.768797722e+01,5.986924111e+01,7.968504842e+01,1.180682998e+01,8.004421554e+01,6.402848652e+01,5.754304716e+00,9.537230860e+01,7.042438028e+01,3.627655946e+00,7.865193247e+01,9.016069734e+01,4.100250861e+01,1.161470491e+01,4.529015544e+01,4.891996138e+01,4.474941622e+01,6.193757248e+01,1.033863675e+01,9.830951464e+00,5.022825607e+01,2.977180477e+01,8.446882995e+01,8.859619202e+01,4.994723383e+01,2.913516568e+01,2.112950781e+00,1.090573851e+01,9.913628861e+01,3.838736856e+01,4.081252389e+00,6.917074267e+01,3.256077004e+01,6.206746880e+01,7.154528304e+01,6.674927378e+01,4.291608625e+01,8.729274768e+01,6.726957426e+01,9.551719749e+01,9.243196793e+01,5.984974805e+01,6.882958513e+00,6.167564383e+01,1.893920982e+00,7.486857868e+01,2.647794386e+00,6.994360071e+01,8.034407304e+01,4.052871774e+00,9.180924784e-01,8.030490979e+01,6.815972157e+01,9.335311626e+01,8.777710520e+01,1.268828161e+01,5.925468135e+01,4.642716990e+01,8.937903942e+00,2.266672132e+01,5.923162667e+01,6.631092587e+01,1.889585717e+01,7.449905860e+01,8.250548170e-01,7.625142063e+01,4.021537675e+01,9.310397345e+00
8.148890387e+00,6.937937497e+01,3.158060535e+01,6.471207445e+01,1.962182421e+01,7.828295454e+01,7.385782694e+01,8.970403817e+01,3.521977539e+01,2.468327226e+01,5.720842309e+01,5.906042567e+01,3.956269436e+01,1.799729876e+00,9.984270187e+01,7.183042658e-02,1.344051960e+01,8.374244516e+01,4.849753185e+01,7.429814273e+01,4.020614110e+01,2.847484911e+01,5.172596340e+01,5.494407211e+01,5.027450826e+01,2.734000230e+01,4.139635808e+01,5.758910064e+00,6.297011850e+01,8.276635391e+01,1.941138911e+01,9.304591728e+01,6.793116743e+00,7.194430699e+01,8.327791291e+01,5.644514441e+01,1.564620784e+01,9.464505369e+01,9.648114920e+01,9.322064856e+01,5.074409553e+01,1.606945729e+01,3.134101281e+01,3.739929592e+01,3.206260359e+01,9.545987883e+01,8.121400932e+01,1.249864469e+01,5.604522381e+01,8.162365301e+01,8.571936700e+01,4.830828658e+01,2.140569664e+01,3.356283138e+01,7.183241383e+01,3.236006756e+01,9.140747286e+01,5.906915339e+01,6.232811672e+01,1.366946469e+01,8.064772273e+01,2.487213429e+00,8.607631212e+01,4.121342930e+01,4.826138151e+00,9.764587348e+00,4.650635309e+01,6.995693888e+01,3.579148418e+01,1.701792431e+01,4.280030698e+01,8.581920133e+00,3.040113404e+01,5.580720993e+00,6.357610823e+01,2.948960410e+01,4.778370615e+01,3.218985757e+00,1.151258849e+01,3.479201245e+01,7.889894186e+01,1.684523241e+01,5.092742349e+01,2.112827065e+00
1.375290057e+00,1.701511808e+01,4.826608591e+01,4.936822134e+01,3.561948856e+01,3.319130452e+01,4.215591758e+01,1.599103343e+01,9.388630546e+01,3.980804362e+01,6.787235519e+00,4.839203483e+00,8.817632759e+01,5.837114216e+01,3.486431904e+01,5.011708603e+01,9.727583304e+00,2.465693890e+01,6.789809290e+01,1.146395057e+00,8.722640131e+01,7.633353829e+01,1.575152113e+01,8.856500021e+01,2.142321924e+01,3.260527181e+01,3.288177200e+01,4.513773317e+01,8.139925404e+01,7.784591370e+01,1.793509019e+01,8.750045724e+01,3.626755333e+01,7.570640254e+01,2.965723210e+01,4.329052501e+01,2.021798043e+01,1.540519248e+00,2.208277419e+01,1.916071286e+01,8.110773114e+01,2.454476715e+01,8.814946657e+01,1.790326777e+01,9.065532556e+01,4.390993481e+01,1.327241003e+01,9.380166579e+01,9.115706281e+01,5.659838966e+01,5.301093301e+00,8.483454177e+00,1.663062019e+01,7.845115151e+01,4.507442742e+01,7.428904134e+01,1.277936259e+01,4.501588219e+01,1.816068006e+01,7.810643518e+01,8.748687493e+01,7.147346933e+01,7.692643925e+01,1.149529661e+01,8.396951068e+01,6.051922044e+01,8.840504547e+01,7.199019792e+00,9.403284985e+01,5.647161747e+01,3.579585820e+01,6.669125707e+01,3.389282764e+01,8.470031664e+01,8.134820965e+01,6.057291208e+01,9.593263045e+01,4.920490032e+01,7.780668380e+01,4.935642511e+01,2.476082850e+01,3.085850695e+01,4.311050772e+00,7.066556816e+01
4.255404663e+01,1.404057391e+01,9.503300185e+00,7.123156874e+01,6.792612832e+01,8.139894749e+01,7.240198906e+01,5.195731926e+01,6.950164794e+01,1.412694727e+01,7.803013221e+00,1.194737301e+01,6.926378250e+01,4.233298263e+01,5.677481162e+01,8.293024809e+01,9.122808639e+01,2.026648282e+01,1.969006961e+01,1.663228034e+01,5.349879672e+00,3.106678698e+01,1.111866334e+01,5.612738990e+01,3.178286878e+01,9.911574447e+00,5.519719782e+01,2.260708080e+01,1.684393470e+00,3.824887932e+01,2.697835728e+01,6.873932391e+01,2.167677638e+01,3.592877590e+01,5.141944395e+00,5.805858797e+01,3.254674023e+01,3.191210387e+00,5.781308224e+01,3.456637329e+01,7.770173854e-01,6.411072501e+00,6.449671120e+01,2.890876927e+01,3.387136465e+01,2.521880444e+01,8.065111888e+01,3.918921975e+01,5.109694473e+01,9.908882836e+01,3.817102333e+01,8.567253548e+01,7.715380633e+01,3.031059534e+01,3.929216368e+01,5.283467222e+01,1.467467039e+01,5.226674326e+01,8.726687357e+01,3.375369680e+01,8.260476658e+01,1.456093890e+01,3.746572547e+01,1.187112319e+00,3.125421955e+01,9.531955983e+01,1.761207347e+01,4.410221077e+00,5.698403499e+01,8.372292090e+01,2.674739331e+01,9.957424383e+01,1.430459092e+01,4.475651408e+01,6.329295479e+01,8.683825057e+01,2.892334399e+01,5.561082633e+01,2.348748636e+01,8.987887435e+01,5.635380311e+01,7.569394045e+01,6.635159101e+01,3.710078961e+01
2.413826696e+00,3.857775523e+01,6.583606648e+00,8.447103341e+01,5.569438474e+01,1.102719131e+01,6.257563170e+01,8.641917317e+01,7.462403675e+01,4.172902116e+01,5.439584718e+01,9.281562868e+01,7.549971428e+01,5.785206774e+01,7.417136711e+01,4.197127475e+01,1.380288352e+01,7.215440042e+01,4.734799487e+01,8.482838746e+01,3.182800344e+01,2.953648511e+01,3.462555185e+01,2.286652971e+01,8.217035899e+01,1.226464889e+01,4.289978004e+01,9.060889333e+01,3.342467325e+01,5.480833645e+01,5.416977319e+00,6.837806857e+01,2.917037216e+00,8.380597129e+01,1.968755145e+01,1.744081654e+01,7.221293907e+01,8.562126247e+01,1.679157074e+01,4.189577892e+01,7.816796818e+01,7.029254832e+01,9.203832991e+01,6.953460634e+01,3.427105494e+01,9.700406443e+01,3.483699501e+00,3.181964067e+01,7.126144810e+01,8.680466689e+01,2.578854529e+01,2.535595069e+00,9.286822742e+01,7.856504823e+01,1.069373935e+01,5.352679372e+01,3.327607811e+01,3.799901197e+01,3.389677009e+01,5.005095086e+01,2.640083373e+01,5.462303410e+01,2.200411415e+01,7.219816500e-01,2.742223193e+01,2.279761347e+01,9.950794778e+01,9.300153663e+01,4.868798709e+00,7.652075769e+01,7.338358468e+01,9.479745899e+01,8.437547994e+01,7.559336423e+01,2.613721274e+01,5.731547557e+01,8.706171787e+01,6.642851739e+01,4.605152553e+00,6.380362644e+01,6.930366527e+01,3.661363509e+01,8.473329414e+01,3.271070981e+01
9.664921934e+01,8.926312994e+01,8.238334010e+01,8.787954314e+01,9.714415392e+01,1.805488913e+01,2.304423013e+00,2.679898037e+01,2.868715530e+01,7.510164977e+01,4.208728564e+01,9.303597819e+01,5.487428563e+01,5.052236169e+01,9.295025850e+00,4.864140737e+01,3.243211568e+01,5.120583165e+01,7.771069578e+01,8.635290183e+01,2.764683195e+01,8.451670696e+01,4.905405425e+01,6.698599363e+00,4.429013549e+00,4.354888867e+01,3.026014710e+01,5.789843184e+01,5.299446140e+01,2.293542445e+01,7.733813520e+01,5.285917687e+01,5.358216698e+01,4.957389326e+01,7.128214607e+01,5.981113854e+01,7.155167898e+00,9.988413978e+00,5.040832718e+01,9.371098531e+01,4.693475649e+01,5.576358808e+01,8.327441256e+01,7.723256072e+01,4.744419295e+01,8.836837807e+00,5.352256380e-01,5.903726345e+01,9.789491097e+00,8.706987176e+01,8.408134699e+00,8.713389469e+01,6.706141976e+01,2.475285701e+01,5.096055001e+01,6.403470807e+00,2.185076548e+01,1.917643627e+01,6.178995461e+01,2.377012836e+01,7.945275583e+01,5.165465267e+00,1.739404627e+01,6.579905405e+01,7.273841328e+01,2.525720522e+01,6.605041914e+01,3.158889553e+01,6.682233027e+01,7.472993548e+01,2.620753150e+01,4.652580784e+01,9.600986542e+01,7.901735463e+01,2.327491890e+01,2.414524513e+00,7.294721172e+01,8.429361970e+00,6.611021459e+01,4.823099794e+01,2.806029572e+01,3.840366964e+00,1.649362044e+01,6.021320550e+01
1.535541503e+01,9.844075493e+01,9.941441757e+00,3.446037652e+00,9.134327535e+00,6.330258447e+01,3.862156798e+01,3.899863858e+01,2.545946452e+01,9.871499718e+01,4.211658623e+01,4.921248042e+01,5.366345581e+00,8.238418135e+01,3.792179798e+01,3.867682382e+01,1.649136785e+01,2.444113503e+01,5.636138418e+01,9.765890547e+00,2.337987517e+01,5.207848684e+01,7.038640345e+01,3.293440830e+01,9.020307582e+01,3.454193250e+00,7.415371528e+01,5.540025810e+01,9.361815356e+00,2.632895515e+01,3.383428748e+01,6.805060693e+01,3.078453829e+01,3.034086181e+01,4.535600913e+01,4.394678597e+01,3.774055689e+01,4.382364282e+01,1.595489700e+01,3.867239224e+01,6.511570390e+01,4.208268341e+01,7.720884691e+01,2.928110803e+01,8.415172726e+01,2.902810946e+01,8.259255240e+01,1.631107783e+01,4.477235032e+01,4.470617309e+01,3.999821192e+01,9.868537543e+01,6.496380627e+01,3.727685072e+01,2.360333296e+01,1.132962932e+01,8.267067976e+01,7.447063619e+01,3.869366267e+01,7.864336224e+01,4.527946898e+01,4.640532677e+01,4.426085152e+01,6.860437854e+01,1.032759291e+01,4.990038560e+00,8.590495484e+00,3.224484587e+01,3.038515012e+01,6.584906634e+01,6.315825941e+01,5.842364830e+01,6.453083126e+01,6.637094727e+01,1.873805513e+01,1.702911721e+01,8.931205258e+01,9.913313584e+01,2.035910700e+01,4.976385650e+01,6.217643911e+01,3.747030998e+01,3.299402946e+01,6.190160560e+01
5.613408257e+01,6.640681474e+01,8.555005997e+01,1.445027115e+01,5.762867262e+01,1.879493152e+01,9.249765284e+01,5.441133301e+01,9.218328065e+01,9.631720095e+01,3.122714522e+01,2.390352955e+01,2.051688950e+01,7.372225084e+01,6.765516645e+01,3.493292112e+01,9.446855320e+01,1.415378897e+01,3.958378380e+01,9.000307062e+01,1.510578644e+01,4.923418052e+01,4.019293114e+01,8.032834425e+01,4.575669211e+01,8.157253402e+01,1.839340436e+01,9.676128628e+01,7.870374350e+01,3.126612260e+01,8.201232455e+01,9.499956616e+01,3.674402268e+01,9.976087070e+01,4.083077488e+01,4.108394720e+01,1.266679417e+01,8.754261187e+01,5.177513592e+01,8.581939420e+01,3.399160765e+01,8.706268988e+01,7.755252767e+01,5.238798864e+01,6.321937116e+01,2.235332965e+00,4.562238100e+01,1.965378927e+01,9.524775064e+01,8.970479886e+01,5.778270239e+01,5.271961756e+00,2.713215428e+01,4.007140214e+01,2.315726183e+01,9.979639724e+01,6.878797568e+01,7.040343460e+01,8.431597510e+01,7.913991703e+01,2.489102105e+01,7.224805497e+01,5.102374777e+01,4.974605190e+01,7.846121824e+01,2.398891242e+00,9.583733631e+01,6.324260581e+01,8.528320143e+00,9.889936365e+01,5.741081480e+01,3.144351900e+00,4.339482695e+01,3.924493019e+01,2.168592617e+01,5.426213793e+01,5.867506027e+01,6.269587783e+01,3.707284902e+01,9.513984287e+01,9.605409336e+01,2.771007494e+01,1.506446504e+01,6.419405011e+01
3.351008205e+01,5.763983370e+01,9.541641026e+01,7.052197967e+01,5.403890419e+01,8.523932605e+01,9.776831146e+01,7.022460658e+00,6.552909372e+01,7.297364927e+01,9.601711374e+01,9.899496972e+01,6.513406489e+01,8.184110184e+01,5.188092498e+01,8.408534193e+00,3.257612404e+01,6.103590823e+01,9.660991452e+01,2.437032847e+01,7.350699021e+01,9.022941118e+01,1.617237787e+01,2.585899214e+01,6.022525493e+01,7.010502570e+01,9.377506537e+01,5.667218865e+00,5.067311498e+01,1.065425294e+01,2.104635125e+01,5.260144350e+01,7.837344947e+01,4.656143226e+01,6.324546271e+01,5.790635195e+01,3.453534177e+01,6.362417591e+01,2.695971605e+01,2.376694545e+01,5.793793597e+01,9.222334335e+01,5.405272439e+01,5.626550590e+01,5.365239999e+01,8.317712092e+01,3.640453709e+01,5.667250794e+01,6.354170195e+01,2.819128800e+01,6.519686074e+01,3.787668130e+01,4.977474005e-01,8.797356749e+01,7.237936569e+01,9.357963526e+01,9.908127651e+01,5.966534959e+01,9.833903803e+01,9.370858432e+01,6.242405473e+01,1.998924853e+01,6.582153222e+01,4.957876825e+01,6.618010670e+01,1.804428620e+01,6.528783938e+01,4.202525307e+01,3.383581496e+01,7.839139128e+01,5.802136692e+00,9.793592234e+01,8.455572262e+01,1.916076290e+01,7.478904886e+01,1.035824143e+01,1.717303830e+01,9.783608237e+01,1.833835303e+01,6.212825157e+01,7.600611999e+01,3.929040594e+01,9.723124816e+01,2.407677742e+01
3.020856625e+01,1.617152291e+01,2.247823635e+01,8.333432081e+01,4.619427408e+01,7.884976089e+01,9.565997755e+01,9.205590313e+01,5.961290696e+01,1.003180395e+01,4.151926243e+01,2.459688518e+01,7.871537284e+01,8.853436832e+01,5.470757125e+01,9.354210844e+01,3.875684939e+01,6.805319111e+01,1.288868005e+01,9.760678399e+01,1.250722239e+01,8.318584937e+00,2.135696169e+01,8.879967111e+01,4.147154695e+01,5.784735175e+01,6.106911535e+00,4.867363851e+01,9.972029780e+00,5.479361853e+01,3.395050927e+01,5.252439169e+01,5.445290679e+01,9.023018626e+01,8.941646699e+01,8.678043825e+01,5.172466363e+01,1.460917459e+01,9.947680102e+01,2.661510168e+01,3.902874815e+00,8.520442785e+01,6.322291742e+01,2.955015864e+01,1.708575393e+01,4.333855362e+01,4.458547150e+01,1.984168147e+01,4.642419146e+01,2.102231359e+01,7.471933018e+01,6.543978311e+01,8.757156091e-01,6.514254023e+01,9.092569716e+01,1.432210760e+00,9.446215131e+01,5.955987673e+01,2.773123312e+01,5.990205750e+01,9.307075806e+01,2.780202060e+01,4.862561856e+01,6.122013327e+01,4.960388073e+01,3.203233531e+01,6.690435081e+01,6.572157006e+01,4.991739718e+01,1.929053838e+00,9.506332895e+01,8.561842927e+01,9.338587140e+00,1.360350809e+01,6.547316281e+01,7.732631497e+01,7.518900796e+01,7.425540868e+01,9.760352220e+01,6.619234394e+01,4.835617410e+01,4.393196986e+01,4.651686977e+01,5.041726748e+01
9.968164590e+01,8.400124402e+01,2.657313149e+01,1.889228156e+01,3.880877965e+01,9.330245233e+01,4.488525613e+01,3.623283693e+01,2.134235416e+01,2.174366756e+01,5.718062769e+01,8.158135908e+01,3.811698199e+01,2.485452212e+01,4.702002911e+01,7.012712687e+01,1.872417614e+01,3.089295285e+01,9.807790542e+01,6.075041061e+00,3.170062728e+01,3.755631011e+01,7.936025044e+01,4.791841609e+01,5.935463306e+01,8.830264798e+01,5.638291014e+01,4.110447127e+01,9.914042972e+01,6.813027889e+00,4.224896274e+01,5.598563490e+01,7.974363648e+01,4.361688549e+01,2.764414868e+01,6.902306393e+01,9.424890685e+01,9.732527855e+00,5.713846751e+01,8.560805381e+01,1.370193576e+01,8.567880391e+00,7.400652616e+01,8.139041907e+01,4.155382077e+01,2.646062725e+01,2.154633858e+01,3.586062784e+01,8.206827160e+01,2.515831262e+01,3.959353146e+01,2.131697014e+01,9.756793374e+01,6.541334766e+01,2.790701147e+01,7.103489156e+01,6.688502914e+01,8.894987688e+01,8.574864370e+01,3.905860206e+01,8.985367407e+01,2.232680005e+01,3.905038234e+01,6.892687054e+01,5.378599572e+01,3.721629868e+01,4.501857819e-01,8.401694187e+01,1.930793885e+01,1.124927784e+01,3.315882587e+01,3.597717143e+01,9.011745191e+01,3.703260872e+01,1.272045635e+00,4.322916904e+01,7.140169561e+01,4.649417387e+00,3.269613687e-01,1.374430335e+01,7.613443911e+00,5.448640588e+01,8.377147910e+01,2.414090570e+01
9.819868177e+01,4.437897825e+01,1.218724176e+00,5.221673825e+01,4.523258653e+01,7.861720273e+00,2.285881457e+01,2.458271444e+01,2.724153681e+01,5.694711878e+01,6.141885939e+01,1.588567745e+01,6.022602453e+01,1.572554008e+01,2.458838280e+01,7.036974747e+01,4.410756264e+01,8.233043563e+01,4.654968438e+01,5.594313617e+01,7.470661456e+01,7.415944580e+01,8.151589445e+01,8.319707013e+01,1.916989100e+00,3.271110588e+01,5.465965599e+01,1.093492416e+01,5.986713799e+01,8.323361963e+01,6.762643204e+01,5.570173685e+01,7.374791101e+01,8.884222094e+01,8.754583911e+01,3.251544374e+01,1.303662749e+01,4.662890964e+01,7.451467379e+01,4.638503672e+01,2.596374516e+01,1.798490181e+01,9.939801832e+01,4.511116415e+01,8.951920815e+01,4.703324213e+01,2.008630365e+01,4.846047214e+01,4.919984570e+01,6.526400467e+01,4.898342973e+01,3.541228062e+00,5.341468938e+01,2.449579708e+01,1.309681637e+01,7.750796554e+01,6.453268621e+01,8.509321871e+01,6.082594447e+01,5.692922479e+01,5.277891827e+01,4.517950768e+01,5.013684034e+01,6.802373377e+01,6.107056133e+00,7.707946161e+01,5.287806051e+01,5.885201903e+01,3.803255434e+01,2.853909771e+01,7.242632583e+01,5.714697055e+01,2.105061729e+01,8.621490688e+01,3.081113565e+01,3.741865734e+01,8.562060465e+01,8.818904079e+01,6.292544347e+01,9.770660426e+01,9.627212194e+01,7.723740306e+01,1.173663612e+01,1.213260207e+01
1.047401936e+01,5.218029710e+01,5.426851521e+01,5.936454467e+00,5.694321796e+01,6.173259593e+01,4.807870087e+01,7.466426057e+01,8.092329857e+01,6.134136147e+01,6.313762604e+01,3.020616006e+01,4.677848590e+01,5.732207968e+01,7.069204515e+01,4.307230033e+01,6.855603798e+01,2.555194219e+01,5.928719485e+01,6.317507490e+01,2.046326517e+01,7.031339858e+01,1.464591408e+01,3.826300824e+01,9.825450941e+01,7.007065367e+01,3.133125449e+00,6.103976437e+01,8.492345059e+01,4.067575340e+01,7.826071289e+01,8.986144805e+01,7.014145117e+01,1.026515790e+01,3.817813905e+01,9.481115696e+01,7.644538512e+01,2.293744213e+01,1.695624936e+01,7.302861244e+01,9.829579470e+01,8.238401053e+01,5.627935814e+01,1.312389604e+01,3.524457049e+00,4.141470940e+00,6.879993065e+01,3.596443214e+01,5.211641875e+00,7.653101285e+01,5.122218392e+01,5.432328889e+01,7.217979363e+01,7.553771151e+01,1.783819607e+01,2.326757875e+01,2.842929324e+01,8.223380268e+01,5.878156092e+01,7.119439280e+01,6.311415218e+01,3.283959943e+01,5.669937674e+01,5.383486757e+01,5.802022741e+00,4.863622013e+01,2.880231276e+01,1.583002469e+01,3.280577023e+01,2.102548591e+00,7.226762353e+01,4.901565684e+01,3.690948387e+01,5.120438803e+01,2.088211378e+01,5.778669424e+01,1.595791642e+01,9.404243266e+01,2.293702649e+01,9.290605989e+01,8.694434028e+00,2.896479671e+01,9.589864467e+01,6.640974142e+01
9.014969879e+01,2.025465731e+01,8.387318380e+01,1.774550974e+01,9.868685314e+00,2.129736296e+01,8.972002682e+00,6.013975158e+01,4.143327727e+01,1.655185093e+01,2.081937486e+01,6.347995124e+01,9.300287067e+01,6.033797879e+01,3.514227270e+01,5.647075569e+01,9.457398541e+01,8.934524200e+01,8.976917295e+01,2.627921870e+01,9.128310577e+01,1.599303500e+01,7.736846926e+01,9.891175561e+01,7.609859202e+01,1.610680486e+01,2.093274327e+01,2.843331140e+01,8.903698997e+01,6.760637347e+01,7.220471954e+00,1.392897500e+00,1.866607706e+01,6.272231536e+01,9.101068912e+01,4.436724522e+01,7.600038239e+01,9.972940723e+01,4.802947953e+01,9.698676437e+01,1.520585387e+01,7.901483668e+01,5.753714591e+01,4.465060189e+01,7.351238970e+01,5.976570481e+01,9.487180086e+01,9.025064059e+01,6.428318040e+01,9.360267086e+01,4.714938352e+01,3.632547407e+01,8.293597537e+01,7.398084960e+01,6.934719029e+00,9.671247266e+01,5.291046975e+00,1.928190845e+01,8.877026279e+01,8.799896804e+01,4.354781400e+01,6.402145753e+01,9.237759290e+01,7.763256832e+01,3.626236416e+01,1.662947421e+01,3.529993455e+00,4.632855655e+01,3.550690754e+01,9.224346701e+01,1.144478812e+01,6.021514703e+01,9.182363913e+01,6.033984812e+01,2.204240273e+01,6.575719904e+01,9.173740994e+01,7.159256024e+01,1.688426568e+01,8.707178248e+01,6.312416123e+01,9.751343457e+01,9.407147596e+01,7.971509844e+01
