v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66
5.618283413e+01,9.700618959e+01,9.269545217e+01,7.789915246e+01,5.102234563e+01,6.681886581e+01,1.315515778e+01,5.391761840e+01,4.232891563e+01,3.185620893e+01,2.906943746e+01,1.794967827e+01,6.426288893e+01,6.020895443e+01,6.195707738e+01,9.653048961e+01,6.588442397e+01,4.236175147e+00,1.991332945e+00,6.873569358e+01,4.732308840e+01,9.534661139e+01,7.754779052e+01,2.569847346e+01,3.140961091e+01,4.759474730e+01,3.479783230e+01,1.262123880e+01,2.222208472e+01,7.900645142e+01,4.000525751e+01,4.476163164e+00,3.374023975e+01,8.875905628e+01,7.287156807e+01,2.100444203e+00,2.543176125e+00,3.441736142e+01,9.493555417e-01,6.839464681e+01,2.602106246e+01,4.761143242e+01,2.559835278e+01,2.461747494e+01,9.068055131e+00,5.856173031e+01,9.104227770e+01,7.486824539e+01,2.035060005e+01,7.856832559e+01,9.987598261e+01,8.758830553e+01,6.205870474e+01,8.030361246e+00,8.124393292e+01,8.301331363e+01,1.162216687e+01,5.571988236e+01,4.562896142e+01,2.888862649e+01,6.837121517e+01,3.899608369e+01,8.116192255e+01,3.396275254e+01,1.392038329e+00,5.430957471e+01
9.240124286e+01,6.706050976e+01,4.112427555e+01,6.982581634e+01,5.344100306e+01,1.063447796e+01,8.841651571e+01,9.526844336e+01,2.849832603e+01,8.273378603e+01,1.690957467e+01,9.603427724e+01,2.304153271e+01,8.974780547e+01,3.924972962e+01,5.802108795e+01,8.357112056e+01,3.654005907e+01,6.971678989e+01,6.143490247e-01,1.222839616e+01,5.584838537e+01,7.105571126e+01,1.599387254e+01,7.875705157e+01,5.987375793e+01,7.038839044e+01,5.546723579e+01,2.523479574e+01,4.770520548e+01,9.660188824e+01,8.081656135e+01,8.447376586e+01,8.816872597e+01,5.167581831e+01,9.187007281e+01,5.077403444e+01,9.072316298e+00,4.069514766e+00,1.987059023e+01,7.271567591e+01,7.790979566e+01,8.309327833e+01,8.030666709e+01,4.282175735e+01,7.001577261e+01,9.697124066e+01,1.927471050e+01,2.628505980e+01,1.033464929e+01,9.310902659e+01,7.245008854e+01,8.375720427e+01,1.060432557e+01,9.981563220e+01,3.303575353e+01,2.354385907e+01,1.767008808e+01,9.631935518e+01,7.738150917e+01,5.319352495e+01,8.317613436e+01,5.004695119e+01,9.514124129e+01,5.283386791e+01,6.740794660e+01
6.606197946e+01,1.394465617e+01,3.383220487e+01,6.872463921e+01,1.451911117e+01,4.215396963e+01,8.085751875e+00,9.407618162e+01,4.124019274e+01,1.975794106e+01,7.893054888e+00,3.469117639e+01,8.045929451e+01,1.238811754e+01,8.337251794e+00,4.568006940e+01,7.919317285e+01,1.870741059e+01,3.805442877e+01,9.352456178e+01,7.254489326e+01,5.593576023e+01,7.415811707e+00,1.645135072e+01,2.466840941e+01,5.469091214e+01,7.682751818e+01,8.978371687e+01,2.374849583e+01,9.115328007e+01,2.123626631e+01,4.159949733e+01,3.265281265e+01,3.458758597e+01,7.124450796e+01,2.967260670e+01,6.545007382e+01,7.316554808e+01,7.528986366e+01,3.725156328e+01,4.758432762e+01,3.110230881e+01,7.896335129e+01,5.943610127e+01,7.537675224e+01,2.764265045e+01,5.894101236e+01,5.980219389e+01,1.169112557e+01,8.094890113e+00,9.035811908e+01,1.106491706e+00,7.555549374e+01,9.510290223e+01,2.202077724e+01,5.979852040e+01,5.709212561e+01,5.283214050e+01,1.534326675e+01,7.708124608e+00,1.427520000e+01,6.868564961e+01,7.400294583e+01,5.018543952e+01,6.289050321e+01,7.370510450e+00
4.609175420e+01,3.090841464e+01,3.870857938e+01,8.246295954e+01,2.806791150e+01,3.698091520e+01,8.822882329e+01,8.840888282e+01,4.782644459e+00,4.394271020e+01,3.244484772e+01,7.710501477e+01,2.633889485e+01,3.230395479e+01,1.519886118e+01,7.981639121e+01,9.404079207e+01,4.431823016e+01,2.563094674e+01,3.724392708e+00,3.858237276e+01,6.248835549e+01,4.243220887e+00,4.768388987e+01,9.297276955e+01,9.525256565e+01,8.664349264e+01,9.460252346e+01,5.933250523e+01,1.317613144e+01,5.542737755e+01,1.092656902e+01,8.693887354e+01,2.147218891e+01,8.267714122e+01,1.784397707e+01,4.900660267e+01,5.021377420e+01,5.150862972e+01,6.698467192e+01,7.742029020e+01,9.624849337e+01,6.558878866e+01,6.613290769e+00,9.451631358e+01,3.330118794e+01,1.919005554e+01,6.027756806e+01,8.678131206e+01,9.480521333e+01,2.609165458e+01,4.378481183e+01,5.208814353e+00,6.045790568e+01,4.617097389e+00,5.916472065e+01,5.417923787e+01,9.527422542e+01,1.005572938e+01,4.900707119e+01,9.991268284e+01,8.176198283e+01,9.751010627e+00,7.331957748e+01,7.250795033e+01,6.571135816e+01
9.016381156e+01,8.378771840e+01,7.711535251e+01,7.952145611e+01,7.414756130e+01,3.036260213e+01,4.933905310e+00,1.285775342e+01,7.282912050e+01,9.299683815e+01,8.040271039e+01,5.615785180e+01,9.070267663e+01,4.296950668e+01,8.510640314e+01,5.027547621e+01,5.598974538e+01,5.655755877e+01,4.919349888e+01,4.827417674e+01,8.482533537e+01,1.455452017e+01,6.636786932e+01,9.803858719e+01,4.519682222e+01,8.262331919e+01,5.920439832e+01,3.249853163e+01,5.433364263e+01,2.463440458e+01,6.627700299e+00,5.044790328e+01,5.465657571e+01,6.378532073e+01,8.169661411e+01,2.488681441e+00,1.971047473e+01,6.298647491e+01,6.590261995e+01,7.724389767e+01,8.118241281e+01,2.061852867e+01,7.576268845e+01,4.706812958e+01,6.805291638e+01,4.817486647e+01,1.564124748e+01,4.630414176e+01,4.019482677e+01,5.334580624e+01,8.744329174e+01,7.081478029e+01,2.562002634e+01,7.928162091e+01,8.921832442e+01,7.081115495e+01,9.859757549e+01,5.458088075e+01,1.656566596e+01,1.147793959e+00,7.126254091e+01,3.695052852e+01,4.193265949e+01,1.296777960e+01,2.301006411e+01,3.459827822e+01
8.055774388e+01,9.284248179e+01,3.907730754e+01,2.274084625e+01,9.369747480e+01,5.288466444e+01,9.385687538e+01,3.812649423e+01,6.127432188e+01,8.502887141e+01,5.562768165e+01,3.266239621e+01,3.358304447e-01,6.836483358e+01,4.041731748e+01,9.747863663e+01,9.860384917e+01,5.434613768e+01,2.970704970e-01,6.106177001e+01,8.457062534e+01,1.088114376e+01,1.163484871e+00,5.339639260e+01,6.775086030e+01,5.670645461e+01,2.439933775e+01,6.328720108e+01,2.564481220e+01,3.292471757e+01,5.003781331e+01,4.367932252e+01,8.255762290e+01,3.545384628e+01,9.039346884e+01,3.019546261e+00,1.928309175e+01,5.008722987e+01,7.176678169e+01,7.264490378e+01,4.989390388e+01,3.406117419e+01,6.827995937e+01,2.437543677e+00,8.414538957e+01,5.272620340e+01,3.878996766e+01,5.521983968e+01,7.419474799e+01,4.250105831e+00,7.547024654e+00,7.725964612e+01,5.771062307e+01,6.568570744e+01,8.888012716e+01,3.249165872e+00,7.601567797e+01,1.891560263e+01,9.968814480e+01,8.411372449e+01,3.242939485e+01,6.371981884e+01,2.748311716e+01,8.506992793e+01,5.208920338e+01,6.817417197e+01
9.071407398e+01,1.928756935e+01,2.614891415e+01,7.250439733e+01,6.553880236e+01,2.540937631e+01,6.543899610e+01,6.239498343e+01,5.908434901e+01,9.242697150e+01,9.420337974e+01,8.743983432e+00,3.915190909e+01,7.526173943e+01,8.778562537e+01,8.000520566e+01,2.929068677e+01,7.298416751e+01,6.297270344e+01,2.125957007e+01,3.280929837e+01,6.304171713e+01,5.869428308e+01,8.594221173e+01,2.219191723e+01,4.995053015e+01,1.592787292e-01,6.296666345e+01,4.341985394e+01,3.882962632e+01,4.441810654e+01,2.512112759e+01,8.877296424e+01,2.858021905e+01,2.405662255e+01,4.081387863e+00,1.705493328e+01,4.983611578e+01,6.171053930e+01,7.195068864e+01,3.970284829e+01,8.188709624e+01,7.474360931e+01,9.672569830e+01,7.904650560e+01,7.899983174e+01,4.932836167e+01,9.330077800e+01,1.069975941e+01,3.725676900e+00,8.791415639e+01,8.799684979e+01,2.090020844e+01,1.681228725e+01,1.728067725e+01,5.079809677e+01,7.386765660e+01,4.495191459e+01,7.034197716e+00,3.392364783e+01,2.457739972e+01,3.817066609e+01,9.644813420e+01,5.590762196e+01,7.285535421e-01,4.681899176e+01
5.000336224e+00,1.059398589e+01,7.330058448e+01,2.093083076e+01,1.379303091e+01,8.299739445e-01,7.757826297e+01,9.871531899e+01,9.560020213e+01,2.294100131e+01,5.655685576e+01,7.488025685e+01,9.685897613e+01,7.031911426e+01,7.824931103e+00,2.838597626e+01,7.014736615e+01,9.846082565e+01,4.028173302e+01,5.121447254e+00,6.851674156e+01,1.345092873e+01,4.305336394e+01,2.988267729e+01,3.809919509e+00,5.499862665e+01,6.250096313e+01,2.524089689e+01,8.869557208e+01,6.241746705e+01,4.158694095e+01,1.808803370e+01,8.797408657e+00,1.079204122e+01,2.881821027e+01,1.685606020e+01,3.505909259e+01,1.936101626e+01,5.671821469e+01,6.417729197e+01,7.484190869e+00,8.000544205e+01,6.659052265e+01,9.217067164e+01,3.597790626e+01,6.075580751e+01,9.604743862e+01,5.247416802e+01,4.651946733e+01,4.151518511e+01,2.411510775e+01,8.127714170e+01,1.578642317e+01,4.322566797e+01,8.335387449e+01,1.984311026e+01,9.120052798e+00,9.191467742e+01,5.830740824e-01,4.836298384e+01,6.717054844e+01,1.191283659e+01,4.925646649e+01,5.868243666e+00,8.079970544e+01,7.640299002e+01
8.725189456e+01,8.578799576e+01,4.152976327e+01,9.945176789e+01,2.627882406e+01,8.156818260e+01,6.269598538e+00,2.350183425e+01,5.954195967e+01,5.804168096e+01,6.017053168e+01,6.891221790e+01,5.066949512e+01,5.461051247e+01,5.305236561e+01,8.447901441e+01,4.847202472e+01,6.268333126e+01,5.802101941e+01,2.984355059e+01,3.744965148e+01,9.518217806e+01,5.825868175e+01,3.127906535e+01,8.708974962e+01,7.137198303e+01,7.565314425e+01,1.307953711e+01,2.196748368e+01,7.617758456e+01,5.381597976e+00,4.017088414e+01,7.625464673e+00,2.077251943e+01,1.536864376e+01,2.312534176e+01,2.334363781e+01,2.621777266e+01,8.800938341e+01,5.993385978e+01,2.006702333e+01,5.872462431e+01,2.230274988e+01,1.245776851e+01,4.685108235e+01,2.596532880e+01,9.998814738e+01,3.239647836e+01,3.125241740e+01,6.713275955e+01,2.028751692e+01,5.577094383e+01,4.640027723e+01,2.186597367e+01,1.445928967e+01,8.665328014e+01,9.733768937e+01,8.025694052e+01,5.593752165e+01,5.809745504e+01,3.677712641e+01,8.595167020e+01,9.875448004e+01,5.635329543e+01,5.080758853e+00,3.233949584e+00
7.725066962e+00,8.806446043e+01,9.166065364e+01,6.889416540e+01,9.336657421e+01,8.912020809e+01,2.169663596e+00,5.993838608e+01,3.581975641e+01,8.653413487e+01,6.625205927e+01,4.941999856e+00,8.496127179e+01,8.808228419e+01,8.878371148e+01,5.230910745e+01,3.002474719e+00,7.520127254e+01,2.438378231e+01,6.390012450e+01,4.514429061e+00,2.999800809e+01,3.040257910e+01,6.558723960e+01,6.648336477e+01,2.270049715e+01,7.606971115e+00,4.452325727e+01,9.460636891e+01,9.966445548e+01,9.975608241e+01,8.206951033e+01,6.022833104e+00,7.496344521e+01,9.935638822e+01,9.430471488e+01,2.403960873e+01,5.827051590e+01,6.504947800e+01,9.806048784e+01,2.457962498e+01,6.259756523e+01,4.275853558e+01,9.803034195e+01,5.906316101e+01,9.026114768e+01,1.922922185e+01,3.814016019e+01,7.071535510e+01,8.965902203e+01,6.809944095e+01,6.891426347e+00,3.875573993e+01,2.895791336e+01,1.944761100e+01,2.862758051e+01,6.024848918e+01,5.316505220e+01,1.474857872e+01,4.518694433e+01,9.797375167e+01,9.209401896e+01,4.333358991e+01,6.401269923e+01,4.963770256e+01,2.690863395e+01
7.970361551e+01,9.793416186e+01,1.124863608e+01,5.741179564e+01,3.314360812e+01,2.122048670e+01,2.672570857e+01,1.015344251e+00,9.879571427e+01,5.846500267e+01,9.214775492e+01,4.786614310e+01,6.999161914e+01,3.320578256e+01,5.956020800e+01,4.617893997e+01,5.905135742e+01,2.617020303e+01,8.662970761e-01,5.760701997e+01,7.068182469e+01,7.784283352e+01,8.037733349e+01,5.533638568e+01,7.039831232e+01,1.485202537e+01,8.316404921e+01,6.030544362e+01,5.556099826e+01,7.847595452e+01,9.456931680e+00,7.887200680e+01,9.346316949e+01,8.187737683e+01,9.946704355e+01,5.347290864e+01,6.242598941e+01,7.430342812e+01,7.580035966e+01,5.417005880e+01,3.616652572e+01,9.662158634e+01,4.360408613e+01,7.597935629e+01,4.680885286e+00,7.481013825e+01,8.494158907e-01,8.478501590e+01,5.140042674e+01,9.029040527e+01,5.636434844e+01,6.747600194e+01,5.192956297e+01,4.183783377e+01,9.944134064e-01,3.608191225e+01,8.498825020e+01,5.821259658e+01,9.541893694e+01,2.761154750e+01,2.712043887e+01,4.740357965e+01,1.755404390e+01,5.189832965e+01,9.250260339e+01,5.365307749e+01
4.826512645e+01,1.761317736e+00,5.688318555e+01,8.006508111e+01,4.644526782e+01,3.442227194e+01,9.939121489e+01,7.668111562e+01,3.178789068e+01,3.494228137e+01,7.539458137e+01,3.027248658e+01,3.791407138e+01,1.433413558e+01,2.860355668e+01,6.174118347e+01,6.116014220e+01,1.941640875e+01,7.103536837e+01,1.323188993e+01,9.516490023e+01,6.666239397e+01,6.831866895e+01,2.378073548e+01,9.327405087e+01,3.527809849e+01,4.666252151e-01,3.112448200e+01,2.911035704e+01,4.027290811e+01,6.271118584e+01,6.902380500e+01,9.372028317e+01,3.904993434e+01,4.891691719e+01,8.408352365e+01,4.089648826e+01,3.398147344e+01,4.152627531e+01,8.258824188e+01,4.271794762e+01,8.496916465e+01,3.726880427e+01,2.632032160e+01,8.078960275e+01,5.188685964e+01,7.677213934e+01,8.752690516e+01,3.058923955e+01,5.957311168e+01,2.746953112e+01,4.992699739e+01,3.728213144e+01,4.796284524e+01,9.755786624e+01,3.107036914e+01,7.208454133e+00,7.301928607e+01,1.622636111e+01,8.775315827e+01,8.565472876e+01,5.332235362e+00,3.884480656e+01,1.196911403e+01,6.196540390e+01,5.058376377e+01
5.370942367e+01,3.062643572e+01,9.392581024e+01,4.103676998e+01,1.647693226e+01,7.177311542e+01,9.835479068e+01,2.575863876e+01,9.584252655e+01,6.999275941e+01,8.745656164e+01,1.750663735e+01,8.802301617e+01,1.041024275e+01,3.866622643e+01,1.931516442e+00,7.423073744e+01,2.850401354e+01,9.533688456e+01,7.030931937e+01,4.028985795e+01,1.222018967e+01,8.166121730e+01,9.289491442e+01,8.671336637e+01,9.258997835e+01,8.116626205e+00,3.221807220e+01,3.530265835e-01,3.177112379e+00,3.786037408e+01,9.582189919e+01,4.114033803e+01,2.981701725e+01,7.526129371e+01,7.216329499e+01,6.911984340e+01,9.482133949e+00,3.905770178e+01,2.558178118e+01,5.197234550e+01,7.292743074e+01,6.397433795e+01,1.708056147e+01,3.291228125e+00,6.128566674e+01,5.043167888e+01,7.211488050e+01,4.907802030e+01,1.069053835e+01,9.179072455e+01,5.538372738e+01,2.708068681e+00,8.896199597e+01,4.860645134e+01,2.029781012e+01,4.964175773e+01,5.887244866e+01,9.500469944e+01,1.554961222e+00,6.979112722e+01,4.889929658e+01,4.945482404e+01,4.357588821e-01,5.366443819e+01,3.195611211e+01
1.374824525e+01,4.654565984e+01,1.474239616e+01,4.881481175e+01,9.546207935e+01,8.254593783e+01,4.901093526e-01,3.687471444e+01,4.792962838e+01,8.334750348e+00,6.173978991e+01,7.932753394e+01,1.550601404e+01,4.880299578e+01,6.271891689e+01,3.367692462e+01,1.430924980e+01,2.356202804e+01,1.013003833e+01,7.449762597e+01,1.418079702e+01,6.648070816e+01,4.065362603e+01,1.508629273e+01,3.441500480e+01,8.663290860e+00,3.407408345e+01,4.017124143e+01,7.967682270e+01,4.177219193e+00,2.962120093e+01,7.390697260e+01,3.242471578e+01,8.937758742e+01,7.957036824e+01,8.076869361e+01,9.524024312e+01,3.201808233e+01,7.977595419e+00,7.734529299e+01,6.796535348e+01,2.599900553e+01,3.861196066e+01,9.869270428e+01,9.657644819e+01,3.704173855e+01,4.671347580e+01,8.981652550e+01,2.633165829e+01,9.370307574e+01,7.366990900e+01,7.119193987e+01,1.208379805e+01,1.114857501e+01,3.407810059e+00,8.014635503e+01,9.098365992e+01,1.718655355e+01,4.326640677e+01,7.351003284e+01,4.257408872e+01,4.054554162e+01,8.232335838e+01,1.512728502e+01,9.078142223e+01,1.126308955e+01
4.663033408e+01,7.001194542e+01,6.850551736e+01,6.672496668e+01,9.370638825e+01,5.546333910e+01,1.038834301e+01,9.768066965e+01,3.161702339e+01,4.166750616e+01,4.914822991e+01,5.109292849e+01,5.078069111e+01,2.207733559e+01,2.325744113e+01,8.185174913e+01,7.259914095e+01,1.495835456e+01,4.950709529e+01,9.935363431e+00,8.735848778e+01,8.351032446e+01,6.692859287e+01,1.582580896e+01,6.194169341e+01,8.703003399e+01,3.693898708e+01,3.364902164e+01,8.311797818e+01,3.132119999e+01,4.554912728e+01,3.733313156e+01,4.258553934e+01,6.089275634e+01,4.014310474e+01,5.616389868e+01,5.521762626e+01,7.232646136e+01,7.719529014e+01,3.439237784e+01,4.084235213e+01,7.323946448e+01,4.971710408e+01,6.314275015e+00,7.797193676e+01,5.988815690e+01,8.904676267e+01,2.736462630e+01,3.314172499e+01,9.618621781e+01,8.347746378e+01,7.939616795e+00,1.454627232e+01,2.757583011e+01,2.506076649e+01,4.783735733e+01,5.684205334e+01,4.012425772e+01,3.999897130e+01,1.075583297e+01,6.859961755e+01,9.100174382e+01,5.492180127e+01,2.133041912e+01,1.959756950e+01,6.193718013e+01
2.372376923e+01,6.597539611e+01,4.742753816e+01,6.252452339e+01,2.469300550e-01,4.581090851e+00,6.668234044e+01,3.048694790e+01,2.658689311e+01,4.379470719e+01,7.731556622e+01,3.025202554e+00,7.441337594e+01,6.369016110e+01,3.212631220e+01,9.933197689e+01,8.606237833e+01,9.917514086e+01,1.458132234e+01,1.640680626e+01,6.465642212e+01,9.265758988e+01,2.529451076e+01,3.737475329e+01,2.740544904e+01,9.309202770e+01,2.867845189e+01,4.986028853e+01,1.940739425e+01,5.655715236e+01,9.309264749e-01,8.921117294e+01,6.331653946e+01,1.696450607e+01,1.832062066e+01,3.427227866e+01,4.991880647e+01,1.434488393e+00,3.846744778e+01,3.530927907e+01,2.610409792e+00,4.106789357e+01,6.240499014e+01,8.213786622e+01,2.538423113e+01,2.417752542e+01,4.228845393e+01,1.323053801e+00,5.822251308e+00,7.116921966e+01,2.390215160e+01,5.282697656e+01,2.327277327e+01,6.611672086e+01,7.251357384e+01,2.600703869e+01,6.414467471e+01,3.000900145e+01,6.282175566e+01,6.851226061e+01,5.128018311e+01,2.211647161e+01,6.257904785e+01,2.486580183e+01,1.936318680e+01,5.267032579e+01
4.481465728e+01,8.553017796e+01,2.045926958e+01,6.241853710e+01,7.101690270e+01,3.521041412e+01,5.093140827e+01,2.549436907e+01,5.926677382e+01,1.884381125e+01,6.776021881e+01,2.456761531e+01,4.862154724e+01,3.651677605e+01,9.367532854e+01,3.115125422e+01,2.680634936e+01,6.259557432e+00,9.153358011e+01,3.293161249e+01,9.865441062e+01,1.254054342e+01,4.894651310e+01,8.958816348e+01,7.102840002e+01,6.320401856e+01,4.774620115e+01,7.932884962e+01,7.214845772e+01,1.964138949e+00,6.520307122e+01,4.507036844e+01,6.075887959e+01,4.363450433e+01,2.256739355e+01,1.861051191e+01,5.282987478e+01,3.850611679e+01,5.252324805e+01,8.516679990e+01,1.463983744e+01,6.633685072e+01,1.612724515e+01,6.060563190e+01,8.802672069e+01,2.942534696e+01,6.474252057e+01,1.971092800e+01,1.135279761e+01,5.554657046e+01,2.062208560e+01,3.885488809e+01,2.595794663e+01,4.747293679e+01,5.617111930e+01,2.305550891e+01,4.939742720e+01,5.350699298e+00,8.238586297e+01,4.605558181e+01,4.379584204e+01,3.357530756e+01,7.078666756e+01,4.466062943e+01,1.116293760e+01,8.589556077e+01
9.502447877e+01,2.684666659e+01,6.071005721e+01,7.284172084e+01,6.305805055e+01,5.877856754e+01,9.686668178e+01,5.408922430e+01,8.061322416e+01,3.599974470e+01,4.898337339e+00,2.286900854e+01,2.996612673e+01,8.443430064e+01,5.761184421e+01,3.277519752e+01,9.237528133e+01,3.248206713e+01,1.696443848e+01,6.042212623e+01,9.427255403e+01,1.703156364e+01,4.316436622e+01,4.495317262e+01,9.947781740e+01,7.251771577e+01,8.176674586e+01,9.298119211e+01,8.103772735e+01,4.486279140e+00,2.900005102e+01,5.154601834e+01,8.552653638e+01,2.726563306e+01,5.513026667e+01,9.750108643e+01,9.160027932e+01,9.976938579e+01,4.602956959e+01,8.436230846e+01,5.412658671e+01,6.553863051e+01,3.705148494e+01,8.628883180e+01,9.000843610e+01,7.531427648e+01,6.262691857e+01,2.583444243e+00,1.359844227e+01,3.556698627e+01,8.424450253e+01,5.991041359e+00,4.474414613e+01,4.243602000e+01,5.709187056e+01,6.667934550e+01,4.453419335e+01,4.484930858e+01,6.919157768e+01,1.546678939e+01,2.501920967e+01,1.228824559e+00,6.814481624e+01,2.452997329e+01,6.713999856e+01,3.762376555e+01
5.478015678e+01,9.079274123e+01,5.528369817e+01,1.561123657e+01,7.503082808e+01,5.231654970e+01,4.954276362e+01,3.073493640e+01,6.262287880e+01,6.883547865e+01,3.675479187e+01,8.093791266e+01,1.234838317e+01,4.613016056e+01,2.953953278e+01,5.406083379e+01,8.484068784e+01,2.979311636e+01,2.614373081e+01,8.065044346e+01,5.565035152e+01,2.910131838e+01,8.861546754e+01,8.203288965e+01,5.044236469e+01,2.488232955e+01,9.194278131e+01,7.829178107e+01,1.001318659e+01,9.264432908e+01,2.990989525e+01,4.252654676e+01,8.927334174e+01,1.430717378e+01,6.426725566e+01,6.446423028e+01,7.067219040e+01,2.437185904e+01,3.656125234e+01,8.707979109e+01,7.355486042e+01,6.791205418e+01,9.270409121e+01,9.902146353e+01,6.127875172e+01,6.155397558e+01,2.119589885e+01,9.365667676e+01,6.507259824e+01,8.447394285e+01,4.893655779e+01,6.119647674e+01,2.694131084e+01,1.302624518e+01,5.319517770e+01,6.948728986e+01,3.642413560e+01,8.099393904e+01,1.679233060e+00,6.461812497e+01,2.889263546e+01,5.732797775e+01,5.696598266e+01,2.537608538e+01,6.367066576e+01,9.189666474e+01
8.914826448e+01,8.445084720e+01,3.365830290e+00,9.535865170e+01,8.841313458e+01,9.445072455e+01,3.726282822e+01,3.620152936e+01,9.504778325e+01,4.850982163e+01,5.286844544e+00,5.485077633e+01,9.589496800e+01,9.348340111e+01,1.933938489e+01,5.388709153e+01,6.769025868e+01,8.971448515e+01,3.530073509e+00,7.491991860e+01,3.652657691e+01,1.306135448e+01,5.391918366e+01,8.608796409e+01,1.945164163e+01,9.147353915e+01,4.171467806e+01,1.994093228e+01,1.426595996e+01,6.747037898e+01,6.975548806e+01,1.951958302e+01,9.209451333e+01,7.871144452e+01,1.484787877e+01,6.972615673e+01,3.004920475e+00,5.079140494e+01,9.614879477e+01,4.641041914e+00,1.763837634e+01,4.083752424e+01,7.133530347e+00,7.305720850e+01,5.281626699e+01,4.007568644e+01,1.251560846e+01,8.095756399e+01,2.679224363e+01,5.858796075e+01,7.064948219e+01,1.099194621e+00,7.925064312e+01,3.848615944e+01,5.220645545e+01,6.875774605e+01,3.129250027e+01,2.089787849e+01,5.806887995e+01,1.970386432e+01,6.591361026e+01,1.166427054e+01,8.069680207e+01,4.436588665e+01,5.278168348e+01,3.012785110e+01
