v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26
8.371670444e+01,5.627093985e+01,8.479243484e+01,8.357649776e+01,5.528480209e+01,1.962964303e+00,7.683239579e+01,9.475977533e+01,4.811785862e+01,9.840295793e+01,4.531867441e+01,4.663630147e+01,8.107113859e+01,5.838955497e+01,8.929005290e+01,4.031611032e+01,5.781145223e+01,7.951606124e+01,8.238194737e+01,3.458834420e+01,5.760346940e+01,9.523640916e+01,1.935623571e+01,9.092598921e+01,7.465850883e+01,8.867417879e+01
3.236128756e+01,3.374033827e+01,9.273101479e+01,8.064771364e+01,9.421257284e+01,5.270733031e+01,2.319489772e+00,8.090689104e+01,6.251378799e+01,9.944760946e+01,3.920605313e+01,5.535459862e+01,8.348472211e+00,3.551645728e+01,7.469202552e+00,7.595626781e+01,7.377912536e+00,9.401870908e+01,1.111253538e+01,7.861157918e+01,3.492518438e+00,8.560377383e+01,7.241396206e+00,8.966387965e+01,2.573380420e+01,1.884402532e+00
2.469285851e+01,7.954805189e+01,2.400784993e+01,9.732287158e+01,7.614791084e+01,8.202035483e+01,4.131138284e+00,5.734538967e+01,8.262676378e+01,4.763677428e+01,5.591196353e+01,1.079149817e+01,8.237378589e+01,5.725067732e+01,8.774408402e+01,8.797831329e+01,9.224763476e+00,3.101012950e+01,2.594166363e+01,9.867108735e+01,4.650680618e+01,2.929534250e+01,7.334672908e+01,5.313374947e+01,9.151938388e+01,8.413805232e+01
3.387679901e+01,2.950790427e+01,1.869904292e+01,6.477587464e+01,8.919282689e+01,8.295267084e+00,2.011384697e+01,5.664089584e+01,7.637189498e+01,8.895735898e+01,9.060717938e+01,5.309991083e+01,9.603203886e+01,8.891874269e+01,9.132150171e+00,9.248191609e+01,1.899948640e+01,9.576803890e+00,4.919697579e+01,3.537835392e+01,4.938020987e+01,7.449311565e+01,2.585451550e+01,5.161553621e+01,4.105157359e+00,4.090174715e+00
7.362047562e+01,3.298761947e+01,3.574643077e+01,2.679632946e+01,3.539538600e+01,2.543394779e+01,5.958150725e+01,6.640974434e+01,2.121681505e+01,7.046718005e+01,9.935856952e+01,5.838698320e+01,8.605921154e+01,2.730561081e+01,7.635291882e+01,9.741231171e+01,3.104976612e+01,3.413990522e+01,8.020576197e+01,5.143691068e+01,1.929193022e+01,3.421042667e+00,7.890357424e+01,7.457858237e+01,7.602477718e+01,9.247047037e+01
4.036957705e+01,1.443074743e+01,5.406951492e+01,4.642215563e+00,3.173276405e+01,8.739231489e+01,6.263508291e+01,4.987797073e+01,4.781275856e+01,5.736962962e+01,2.176227067e+00,9.968104415e+01,6.512772520e+01,6.087775246e+01,6.665170585e+01,9.712388280e+01,9.294535096e+01,6.776002834e+01,5.107183129e+01,5.897242276e+01,6.615003576e+01,2.135647641e+01,1.989126492e-01,1.839880826e+00,6.662708432e+01,3.050276574e+01
3.887470077e+01,2.582638057e+01,9.625006516e+01,9.622266712e+01,4.055299951e+01,7.048804327e+01,4.823160456e+01,4.283274582e+01,1.638517735e+01,2.699591085e+01,5.736217090e+01,4.127808633e+01,5.108149344e+01,6.111749665e+01,6.783533236e+01,6.020667829e+01,4.735906436e-01,9.941302540e+01,5.561767558e+01,6.455426117e+01,7.481575636e+01,4.836840952e+01,7.530093573e+01,8.777168148e+01,6.592972338e+01,8.468313542e+01
6.494495255e+01,5.728543584e+01,1.303391077e+01,2.524226491e+01,9.435130675e+01,6.933740713e+00,2.434777494e+01,2.379486626e+01,6.747172402e+01,8.739870023e+01,1.630129082e+01,7.857524732e+01,2.748203785e+01,4.148658589e+01,2.063313323e+01,4.442211461e+01,6.561615414e+01,6.964280444e+01,2.088326390e+01,5.074184605e+01,5.133977963e+01,5.296436350e+01,2.441584511e+01,8.353821973e+01,6.611731749e+01,1.797015936e+01
7.151680450e+01,4.636986780e+01,7.886528291e+01,7.487192792e+01,3.145462973e+01,8.136123781e+01,8.668278459e+01,5.684224040e+01,4.091232645e+01,7.348737230e+01,8.728098300e+01,3.711554517e+01,9.101271591e+01,7.258990930e+01,8.119978097e+01,3.950283782e+01,6.463604954e+01,1.094205072e+01,4.924979910e+01,4.166831073e+01,6.372619086e+01,8.090270612e+01,1.715629801e+01,4.859372493e+00,1.932350201e+01,2.843402647e+01
1.162322827e+01,2.615544568e+01,8.119156944e+01,3.598343025e+01,2.855357753e+01,6.731392105e+01,6.229716290e+01,1.661773785e+01,4.614503170e+01,2.187166568e+01,7.291303278e+01,1.551368762e+01,6.044120055e+01,9.206600363e+01,5.873746578e+01,3.787020995e+01,6.715043545e+00,9.964029959e+01,3.608733418e+01,2.853127944e+01,1.780118899e+01,2.115296480e+01,4.504002749e+01,1.411516149e+01,4.708187504e+01,4.719922807e+01
8.987356261e+01,1.993932649e+01,5.224735888e+01,5.349960150e+01,5.214814448e+01,3.588011024e+01,2.869898247e+01,4.972254225e+01,2.011707126e+00,9.683617777e+01,8.596448055e+01,4.148309774e+01,3.791579735e+01,7.055587338e+01,2.582477086e+01,5.317977038e+01,4.628294653e+00,3.815086016e+01,6.454770887e+01,1.557991901e+01,7.423429357e+01,1.442308810e+01,8.332524341e+01,9.549054221e+01,8.994351726e+01,2.176503323e+01
9.032070225e+01,2.305625243e+01,9.013956775e+01,2.032886747e+01,5.865906902e+01,6.417641263e+01,2.147824638e+01,6.558339582e+01,6.652230616e+01,4.139941623e+01,7.384732515e+01,1.045719732e+01,5.682536728e+00,4.242560746e+01,3.071048815e+01,7.115928537e+01,6.784968696e+01,1.376534624e+00,2.585063964e+01,8.089936422e+00,5.899169832e+01,1.273424918e+01,2.709672665e+01,8.451447331e+01,6.008223540e+00,9.889304252e+01
3.085604115e+01,5.592456142e+01,2.097489508e+01,5.821656958e+01,9.355863665e+01,6.964897010e+01,9.920647049e+00,7.380857661e+01,3.438408570e+01,8.843627090e+00,7.899723791e+01,5.988540023e+01,3.287831608e+01,9.165306715e+01,4.805366506e+01,5.896786345e+01,3.706244165e+01,3.950148732e+01,4.889486285e+01,6.437009941e+01,1.735953761e+01,5.418418201e+01,6.184896838e+01,4.672548193e+01,4.963507315e+01,6.756255681e+01
2.179960734e-02,8.503492633e+01,4.722916557e+01,2.048218205e+01,8.977442155e+01,5.435544022e+01,6.898003931e+01,8.321945028e+01,9.117387940e+01,6.938473606e+01,6.996232060e+01,9.409900452e+01,9.223792217e+01,7.703205058e+01,4.394688252e+00,9.430543443e+01,4.434687833e+01,5.246157155e+01,4.327657446e+01,3.347982927e+01,5.393129238e+01,4.286885465e+00,9.349789783e+01,8.999663967e+01,6.333870462e+00,8.654752341e+01
6.767700617e+01,1.314424615e+00,9.049780585e+00,8.542917216e+01,1.219970488e+00,4.302862851e+01,5.745642047e+01,5.691710157e+01,5.748959857e+00,9.836661474e+00,9.508310990e+01,9.128840995e+01,2.572224199e+01,6.466711889e+01,4.459662163e+01,1.773708581e+01,3.316490249e+01,7.938494065e+01,8.095522430e+01,5.543454049e+00,3.741332744e+01,4.876208903e+01,6.283968382e+01,1.040101023e+01,3.815233226e+01,4.912855944e+01
3.958088687e+01,6.848480123e+01,4.843825699e+01,9.551775468e+01,8.304319053e+01,3.784721462e+01,3.649649413e+01,3.399119753e+01,5.149318263e+01,3.728655778e+01,3.244674233e+01,4.964438244e+01,7.611443830e+01,1.283328901e+00,2.939732214e+01,2.542846987e+01,3.303548489e+01,9.040159378e+01,5.026922862e+01,2.567297101e+01,1.011515384e+01,4.060530556e+00,4.383313236e+01,5.572648886e+01,5.684356490e+01,2.061452163e+01
7.812405287e+01,1.280003301e+01,5.019858345e+01,9.679788978e+01,1.388912218e+00,3.617626360e+01,6.442072532e+01,4.890605436e-01,8.907130191e+01,3.417476217e+01,6.188824948e+01,6.686947812e+01,8.630926187e+01,4.875283944e+00,4.312923547e+01,9.154273197e-01,9.611221752e+01,3.987881428e+01,1.445995983e+01,4.226658594e+01,2.786733591e+01,8.891794388e+01,1.296543212e+01,5.545521147e+01,6.038192087e+01,5.973587815e+01
5.730859525e+01,1.721836511e+01,9.202885059e+01,4.964423684e+00,6.484553762e+01,9.679911043e+01,7.155858392e+01,8.346476161e+01,4.530937977e+01,3.091739836e+01,6.241436366e+01,2.512422354e+01,7.912569067e+01,4.350377197e+01,2.510939535e+01,7.674342362e+01,5.931036058e+01,5.332166637e+01,4.214649132e+01,3.362570091e+01,7.986401111e+01,1.453612455e+01,5.303264584e+01,9.756999865e+01,3.539803673e+01,3.700676800e+01
9.526705541e+01,3.996178175e+01,1.655555619e+01,8.829565709e+01,9.324156467e+01,7.350752620e+01,4.129716295e+01,1.232106765e+01,9.726876096e+01,1.627671361e+01,6.267450782e+01,4.062521230e+01,1.167996801e+01,8.297624886e+01,1.232778574e+01,7.953264613e+01,3.628623773e+01,2.444538223e+01,9.192477141e+01,6.073481407e+01,9.644504006e+01,6.444500344e+01,2.822313086e+00,5.428366869e+01,6.004368615e+01,9.298603518e+01
6.641705010e+01,5.758915761e+01,8.348100621e+01,7.904382075e+01,5.256690995e+01,8.651746570e+01,7.735838078e+00,7.876340406e+01,5.427931527e+01,6.159408913e+01,2.804311995e+01,9.836750015e+01,1.809660416e+01,1.014939128e+01,4.473757941e+01,9.951767593e+01,8.223402120e+01,6.923226034e+00,1.584257057e+01,9.230326315e+01,2.306570731e+01,8.869997160e+01,1.554879830e+01,3.375043044e+00,6.431166539e+01,4.672246278e+01
2.360281110e+01,7.814781322e+01,3.722950219e+00,3.067727099e+01,8.330970658e+01,4.898809172e+01,1.784295851e+01,1.493579520e+01,4.613595300e+00,6.844302244e+01,9.785308500e+01,9.565744220e+01,7.650413685e+01,4.515555526e+01,6.281801145e+01,5.133260737e+01,4.323391578e+01,1.184672595e+01,1.383218520e+00,6.583902056e+01,7.572655058e+01,2.980783581e+01,4.263248307e+01,7.513042766e+00,2.184087957e+01,1.076798319e+01
9.282472860e+01,3.189463413e+01,1.092587482e+01,5.399485841e+01,5.838284545e+01,2.152960115e-01,3.944345361e+01,3.127699168e+01,7.122087173e+01,6.443921203e+01,2.994771099e+00,8.742135790e+01,7.339788926e+01,2.008313207e+01,7.113577201e+01,6.672900012e+01,6.405066471e+01,2.889279517e+01,6.593434666e+01,7.588432185e+01,6.174405304e+01,1.302719455e+01,8.143390893e+01,1.054507938e+01,5.047297851e+01,5.328438042e+01
4.910326496e+01,8.545796732e+01,7.035423202e+01,2.589004142e+01,8.496621051e+01,4.266724150e+01,6.013611192e+01,5.114722369e+01,7.410496739e+01,8.044638019e+01,8.852769156e+01,9.164151536e+01,4.589640540e+01,2.880382680e+01,7.556901239e+01,1.907632903e+01,8.702007090e+00,6.242114269e+01,2.302699534e+01,3.658604699e+01,1.514798502e+01,2.040580771e+01,9.767358939e+01,9.294784311e+01,3.770412306e+01,6.358173526e+01
4.188187822e+01,4.295208181e-01,3.531578291e+01,6.644802733e+01,2.126320096e+00,9.657502884e+01,3.171755409e+00,8.888830582e+01,5.934801567e+01,5.475887782e+01,7.303096591e+01,8.060889898e+01,3.197769903e+00,3.377300400e+01,8.252355251e+01,4.925251404e+01,3.809665571e+01,7.488957862e+01,5.830626865e+01,7.774457136e+01,5.873944823e+01,6.503914884e+01,3.006175560e+01,3.534432792e+01,5.330533837e+01,8.559757643e+01
5.467409261e+01,7.157009651e+01,3.259687520e+01,1.004043012e+01,3.136665132e+01,4.430115410e+01,6.455415670e+01,2.991479696e+01,9.328631339e+01,9.586123321e+01,9.024226457e+01,5.434284826e+01,6.373105337e+01,2.594685798e+01,6.057458284e+01,1.045652513e+01,2.830631547e+01,7.303463911e+01,2.909805368e+01,5.443779049e+01,7.256573818e+01,1.045160618e+01,5.236081000e+01,7.520693423e+01,5.484967766e+01,6.083147157e+01
8.131663960e+01,3.417966076e+01,4.059383710e+01,5.132576355e+01,5.155250648e+00,4.924002262e+01,6.514050076e+01,9.002813642e+01,9.099520380e+01,9.335880947e+01,6.887326606e+01,3.088284952e+01,7.011810635e+00,1.227692540e+01,3.441328362e+01,4.280579540e+01,6.202987990e+01,1.228864253e+01,3.470063686e+01,6.382499905e+01,3.852234645e+01,2.529814849e+01,2.555984365e+01,6.851759392e+01,8.950470365e+01,5.142117247e+01
4.615436710e+01,7.012195263e+01,2.028434535e+01,7.389339372e+01,2.735771938e+00,2.094503820e+01,7.372031763e+01,7.309261621e+01,5.651717981e+00,1.047307264e+01,7.475458883e+01,2.382722945e+01,1.987669563e+01,1.780159539e+01,7.594079201e+01,7.323512375e+01,3.534423886e+01,8.150679511e+01,5.240210499e+01,5.233832492e+00,7.405623003e+01,3.878430593e+01,1.600950632e+01,9.596500796e+01,3.695881264e+01,4.143771988e+01
7.894751227e+01,8.306782470e+00,6.651337173e+01,3.135755522e+01,3.696173099e+01,3.179877797e+01,3.188970586e+01,6.406758601e+01,2.279639356e+00,9.704447350e+01,1.706213464e+01,3.929957828e+00,9.143292209e+00,5.130706848e+01,3.228836481e+01,7.383128457e+01,9.800769540e+01,6.932206704e+01,1.693876236e+01,5.016091863e+01,2.167665226e+01,9.579512572e+01,4.871866649e+01,6.818920608e+01,6.385159473e+01,1.753816505e+00
4.036241382e+00,8.483281259e+01,5.749204049e+01,4.183148527e+01,5.182445127e+01,5.850101544e+01,8.988841161e+00,4.723112256e+01,8.080711747e+01,3.609344901e+01,6.459274324e+01,2.289510559e+00,2.933630898e+01,3.945296230e+01,8.510751742e+01,3.714483333e+00,6.278647411e+01,9.664509254e+01,3.266754781e+01,8.318056297e+01,6.550850217e+01,9.302941031e+01,2.664600798e+01,6.840915225e+01,1.687979657e+01,5.103075961e+01
7.642001764e+01,8.647164343e+01,9.499016491e+01,2.709432477e+01,3.063350501e+01,5.998098632e+01,2.750305679e+01,4.090549168e+01,6.153004373e+01,4.378110112e+01,1.479686731e+01,2.042288054e+01,8.214996904e+01,8.534349243e+00,9.108400779e+01,7.276130600e+01,7.820035898e+00,6.885615195e+01,5.960729861e+01,5.605959430e+01,9.884210468e+01,7.872813373e+01,3.663187306e+01,7.630995318e+01,1.844818254e+01,4.798326573e+01
9.437765819e+00,4.523240906e+01,6.442203654e+01,7.499924689e+01,6.432395679e+01,4.175449971e+01,8.278264111e+01,1.617342719e+01,7.607217097e+01,8.539779879e+01,4.864280904e+01,3.159107179e+01,8.651874067e+01,7.723152064e+01,5.524145256e+01,1.615369647e+01,3.730842311e+01,5.615555368e+01,2.122980960e+01,7.169655389e+01,2.893707140e+01,7.864254232e+01,4.742797038e+01,4.179648215e+01,9.108124097e+01,7.818528104e+01
2.843845029e+01,7.138921825e+01,1.503760185e+01,3.514442837e+01,6.995695277e+01,9.058136159e+01,4.136212850e+01,9.989015729e+01,3.497712745e+01,9.793527934e+01,1.879259253e+01,5.881077569e+01,8.683303792e+01,6.755289668e+01,2.237678559e+01,3.979962847e+01,2.701645214e+01,4.215643059e+01,6.758847379e+01,3.502588551e+01,1.204841111e+01,9.614201867e+01,6.256446940e+01,1.063469802e+01,5.436345897e+01,1.724337780e+01
9.063334312e+01,9.932900183e+00,6.906879209e+01,6.023698726e-01,6.578917834e+01,6.364971466e+01,5.857129073e+01,5.809989105e+01,2.546593200e+01,9.002374431e+01,6.211556165e+01,7.236282698e+01,3.103241278e+01,9.380182581e+00,2.335030617e+01,8.196502338e+01,8.069391959e+01,8.765545410e+00,2.791855774e+01,8.659866294e+01,1.618087587e+01,4.960357219e+01,8.568373608e+01,4.711217238e+01,8.037727963e+01,8.912925890e+00
8.735000096e+01,6.123323096e+01,7.463166352e-01,2.744395974e+01,4.854423243e+01,2.599012751e+01,3.677907746e+01,9.236899042e+01,9.313326585e+01,4.043970183e+01,3.431567810e+01,3.802934977e+01,7.482489868e+01,7.119678582e+01,7.146220632e+00,5.692519623e+01,8.300878867e+01,5.084145170e+01,9.115373401e+00,2.438948635e+01,3.195152466e+01,8.436211946e+01,9.252424740e+01,6.069246097e+01,3.799405936e+01,1.290389202e+01
2.529376340e+00,3.935805960e+00,5.942562642e+01,3.901652930e+01,7.002536806e+01,3.989323456e+00,2.736753999e+01,9.653086656e+01,7.495995934e+01,8.499712441e+01,1.646653903e+01,9.306604212e+01,6.939075809e+01,2.849534542e+01,4.269034488e+01,8.734715629e+01,9.813626210e+01,8.550539134e+01,3.361864707e+01,7.230514026e+01,3.101905999e+01,9.564972589e+01,7.795079077e+01,4.913846440e+01,9.313749833e+01,6.113730507e+01
3.627423132e+01,7.724954127e+01,4.183504309e+00,5.768630373e+01,6.291396887e+01,1.758503087e+01,9.307818533e+00,1.535972762e+01,7.805551144e+01,4.573818416e+00,4.941353120e+01,1.725377666e+01,9.823955875e+01,2.516682693e+01,5.395633739e+01,9.424286833e+01,6.598126289e+01,9.840279242e+01,6.911097470e+01,7.279782898e+01,8.603264494e+01,1.400519787e+01,3.613678309e+01,9.081195643e+01,6.329343795e+01,8.678368892e+01
5.577897329e+01,3.274918969e+01,3.719555357e+01,2.068750887e-01,9.098341088e+01,2.621155577e+01,9.700816108e+01,6.190797940e+01,2.621885837e+01,4.878195495e+01,9.624274750e+01,7.341058221e+01,9.006619579e+01,2.156869898e+01,1.395817515e+01,5.242534690e+01,7.665797484e-01,9.318695452e+01,9.514819668e+01,2.242722421e+01,5.292682734e+01,9.711372169e+01,7.578204079e+01,4.746195752e+00,7.246394755e+01,7.829423468e+01
1.988425563e+01,7.591019291e+01,5.885073323e+01,7.602205105e+00,7.786922571e+01,8.364651084e+00,6.261540788e+00,5.958154538e+01,9.182904002e+01,6.537772805e+01,5.834938423e+01,2.841452985e+01,4.109529603e+01,3.366382727e+01,9.011380313e+01,6.118584467e+01,8.937551265e+01,4.292287645e+01,7.950694539e+01,4.877049834e+01,7.347099041e+01,1.851015553e+01,4.276554918e+01,3.919180970e+00,4.721769236e+01,3.431143409e+01
5.144856069e+01,9.617309049e+01,2.905052486e+01,1.956964071e+01,7.960416223e+01,9.118639556e+01,7.716173101e+01,4.916303767e+01,1.842197157e+00,5.924477303e+00,3.011388346e+00,4.676307085e+01,5.178156056e+01,5.492998977e+01,4.774799942e+01,4.743202399e+01,1.808460410e+01,6.621542641e+01,8.318082010e+01,8.361830394e+01,9.160226389e+01,2.097896829e-01,8.925646196e+01,6.178949729e-02,6.152545632e+01,8.515000698e+01
4.654172727e+01,1.575026085e+01,9.061038783e+01,6.915737374e+01,7.125357389e+01,9.627122206e+01,1.415639684e+01,3.087216088e+01,7.586181751e+01,4.851650911e+01,5.939097621e+01,5.409426339e+01,5.607538923e+01,7.209656895e+01,6.457682530e+01,1.729960956e+01,8.287240210e+01,2.719372269e+01,9.473849349e+00,7.832749421e-03,8.342731746e+01,1.107711961e+01,3.440344634e+01,4.135114405e+01,8.631312816e+01,5.535458519e+01
2.496851693e+01,1.259525066e+01,7.752344247e+01,6.559298851e+01,3.350961519e+01,7.230341484e+01,8.416723648e+01,7.769281188e+01,1.124485809e+01,4.736560687e+01,4.014407699e+01,6.239320874e+01,7.952232357e+01,7.691065999e+01,2.823747814e+01,6.221860477e+01,9.625197375e+01,2.077517309e+01,3.632427452e+01,9.827968945e+01,5.174301210e+01,4.863771040e+01,8.543137346e+01,9.645387836e+01,9.511717763e+01,1.527504032e+01
8.203911478e+01,5.057710027e+01,6.014840528e+01,7.757674103e+01,9.180230172e+01,1.880055227e+01,3.242943105e+01,5.142884867e+01,9.694182989e+01,5.884453149e+01,5.722232063e+01,3.454058442e+01,5.932847290e+01,4.881062225e+01,2.781786392e+01,9.666626416e+01,7.744569519e+01,1.858694691e+01,9.971676389e+01,2.558615139e-01,6.062290988e+01,9.663774630e+01,1.244485213e+01,8.973292925e+00,6.763763897e+01,6.244944263e+01
4.002206161e-01,4.879503079e+01,6.682993762e+01,6.401889066e+01,3.733109398e+01,1.408305033e+01,7.039256407e+01,9.074781256e+01,4.389488479e+01,2.233503721e+01,3.042603867e+01,3.233159396e+01,2.679513724e+01,6.419629765e+01,3.243088055e+01,2.139460681e+01,1.599275244e+01,6.664118442e+01,1.904417259e+01,1.015702198e+00,5.923401164e+01,7.806946473e+01,9.898702673e+01,8.255111754e+01,2.097816716e+01,4.572431594e+01
2.765954000e+01,9.391018444e+01,5.171604711e+01,5.097507159e+01,3.046695268e+01,8.336956898e+01,6.400294720e+01,1.161293924e+01,7.067828219e+01,2.289356739e+01,7.941662296e+01,2.953635461e+01,6.613441393e+01,8.609184699e+00,4.049579021e+01,6.095309384e+01,6.288421167e+01,9.751660385e+01,5.363451058e+00,3.979803628e+01,6.791774732e+01,4.770833663e+01,4.104365416e+01,2.935004883e-01,9.684424043e+01,6.407029519e+01
6.036888439e+01,4.013806654e+01,6.230764749e+01,6.217565661e+00,1.004416696e+01,2.263019832e+01,5.603210225e+01,4.473122762e+01,3.476811167e+01,6.141576523e+01,8.805295710e+01,1.370039386e+01,3.002842550e+01,9.331182285e+01,7.879959113e+00,1.516993727e+01,8.439520691e+01,9.044162311e+00,1.619781950e+01,8.070803295e+01,9.944872531e+01,6.223758156e+01,5.615056654e+01,4.751747962e+01,9.378113880e+01,7.075616038e+01
1.945178961e+01,9.663992529e+01,8.928938836e+01,1.666961273e+01,1.669884176e+01,3.052433153e+01,8.701009031e+01,8.433921614e+01,6.878628726e+01,2.505210178e+00,4.067232848e+01,2.108959248e+01,5.723200623e+01,8.851216612e+01,2.229573842e+01,4.890834105e+01,9.243288531e+01,9.762970543e+00,9.061313288e+01,9.292346860e+01,5.714784206e+01,4.041499597e+01,8.603487986e+01,9.864142434e+01,6.097046777e+01,8.080477353e+00
1.663439154e+01,9.538447578e+01,8.575157684e+01,5.796754305e+01,6.153845543e+01,1.448806733e+01,7.765711145e+01,5.886916975e+01,8.633567272e+01,6.815546632e+01,3.634507139e+01,2.707024520e+00,5.533511702e+01,2.521984631e+01,2.283268291e+01,7.919534257e+01,5.034599400e+00,7.173326934e+01,3.650291829e+01,8.159870284e+01,3.153730752e+01,4.784903452e+01,4.869726423e+01,8.316326109e+00,6.945244852e-02,8.984093060e+01
3.653891476e+01,8.875501776e+01,4.273222775e+01,7.222642758e+01,5.582276289e+01,4.723128816e+01,5.154965298e+01,3.838319954e+01,1.461421604e+01,7.727781896e+01,7.252933374e+01,8.628419673e+01,9.316119603e+01,8.567129546e+01,9.118388636e+01,9.143404060e+01,7.859382234e+01,5.928185174e+01,3.731258657e+01,7.956119540e+01,9.576605294e+01,4.095131881e+01,9.947158996e+01,6.722047214e+01,9.770264383e+01,7.997146045e+01
9.866562495e+01,4.057138141e+01,4.538381966e+01,4.000679729e+01,2.316302965e+01,2.651991029e+01,1.625399202e+01,5.799380070e+01,9.394579574e+01,7.254991755e+01,6.536355299e+01,9.160879143e+00,4.403171358e+01,5.634364176e+01,5.317961218e+01,7.810720061e+01,3.429499998e+01,3.887456916e+01,3.132830200e+01,5.588011774e+01,3.630883369e+01,7.602117568e+01,3.659881367e+01,2.853543639e+01,2.720647058e+00,8.034547462e+01
8.570346575e+01,9.525199263e+01,3.653610033e+01,7.870923052e+01,4.235766728e+01,7.167001872e+01,5.979004944e+01,7.243344485e+01,7.347837918e+01,1.307761235e+01,3.116319961e+01,8.107989282e+01,3.735718699e+01,2.367913682e+01,7.169514156e+01,7.352038156e+01,3.652269075e+01,8.467707752e+01,2.469113531e+01,3.678830530e+01,5.426856953e+01,4.742516401e+01,5.189545976e+01,2.372366799e+01,8.889701871e+01,7.026719208e+01
