v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76
5.211421742e+01,1.292379031e+01,7.662027458e+01,5.973110888e+01,8.917318838e+01,3.668473690e+01,9.552963363e+01,7.354292388e+01,4.733971565e+01,8.560678684e+01,8.015933553e+01,6.037314480e+01,5.255582191e+01,2.497584780e+01,1.679600346e+01,8.183013413e+01,8.729355711e+01,1.557324106e+00,8.504429683e+00,7.752094810e+01,2.074108313e+01,8.521589099e+01,3.374271020e+01,2.050626429e+01,5.453229529e+01,5.056774533e+01,6.553464689e+01,7.590762412e+00,5.547870359e+01,5.146817962e+01,6.885645209e+01,9.780722245e+01,2.284024599e+01,8.762805197e+01,1.919353992e+01,5.053850263e+01,1.758787342e+01,9.941032516e+01,2.895404462e+01,3.951090675e+01,1.691847170e+01,4.966644096e+01,6.978021570e+01,1.315219088e+01,1.347666318e+01,1.191853429e+01,5.006770437e+01,7.409138957e+01,5.759301984e+01,8.362174297e+01,8.039747011e+01,1.499374737e+01,4.786527880e+01,9.452609316e+00,7.691099433e+01,1.024979025e+01,7.056260690e+01,2.157415003e+01,4.682986938e+01,2.173195797e+01,9.016839118e+01,3.526782546e+01,8.288046437e+01,8.210867199e+01,6.907995134e+01,8.081330755e+01,6.648029671e+01,1.885060728e+01,4.101145174e+01,4.822666093e+01,6.911261455e+01,4.555815395e+01,7.503759738e+00,4.074913292e+01,3.572944452e+01,7.776130494e+01
7.344931293e+01,1.529181517e+01,3.376364800e+01,3.935929237e+01,9.284703405e+01,9.092552062e+01,4.786032702e+01,5.994477831e+01,8.946975187e+00,6.145353160e+01,2.295045968e+01,4.952122149e+01,4.066565700e+01,8.784180613e+01,9.512579881e+01,7.108253552e+01,2.611688523e+01,7.288935752e+01,6.608946326e+01,5.888977242e+01,3.268169738e+01,1.533775921e+00,9.348472596e+01,9.661034670e+01,5.019126538e+01,7.815860635e+01,3.844880147e+01,7.332889013e+00,3.553585458e+01,4.038492521e+01,9.505415771e+01,8.810971175e+01,4.955009583e+01,7.812119373e+01,7.672120061e+01,3.090358795e+01,7.024365343e+01,1.171438838e+01,5.892805666e+01,4.839423583e+01,3.303558088e+01,7.629854611e+00,1.586391824e+01,1.641496347e+01,4.526853020e+01,5.295832195e+01,4.421666210e+01,4.738067367e+01,1.716378841e+01,4.205503172e+01,9.976853311e+01,6.521533520e+01,9.718382236e+01,7.735324010e+01,9.948308888e+01,9.572861111e+01,4.606191209e+01,1.912852967e+01,1.802147167e+01,7.986807137e+01,4.760163530e+01,3.471021601e+01,6.438371290e+01,2.849018649e+01,8.702410591e+01,7.850417143e+01,3.279801969e+01,7.344250268e+01,4.631402083e+01,9.048680018e+01,6.720361715e+01,3.438596911e+01,8.758096682e+01,3.652721126e+01,7.457279265e+01,8.293497038e+01
5.291895621e+01,6.964229975e+01,3.353494047e+01,7.959143096e+01,6.529604758e+01,4.801164230e+01,3.238964727e+01,1.948621355e+01,3.955966295e+01,9.714928120e+01,8.035261424e+01,2.633003937e+01,2.583654441e+01,3.424549193e+00,8.601904279e+01,3.117993423e+01,5.743010426e+01,8.421473228e+01,1.144073901e+01,8.960079315e+01,6.664646140e+01,7.191415357e+01,8.569835564e+01,7.095101435e-01,9.413758783e+01,5.519065010e+01,6.193066360e+01,8.912636009e+01,5.002022812e+01,6.429895417e+01,1.521211913e+01,2.173171818e+01,2.078274168e+01,7.639185720e+01,1.935475891e+01,6.442481433e+01,7.463445483e+01,4.746593737e+01,6.760402555e+01,8.079357464e+01,5.785151443e+01,2.690954260e+01,1.776857873e+00,9.445426547e+01,8.272127590e+01,4.194940590e+01,5.496085878e+01,2.452971326e+01,9.723322103e+01,9.175388209e+00,1.492736875e+01,7.514951045e+01,3.668738394e+00,3.155736731e+01,3.104536750e+01,7.938227027e+01,6.815556380e+01,1.152464202e+01,9.100854200e+01,6.036199155e+01,3.587163122e+01,4.974831163e+01,8.878704331e+01,1.760109008e+01,2.117461535e+00,4.955051209e+01,2.639266930e+01,5.886777346e+01,1.826355057e+01,3.048109791e+01,1.889080552e+00,3.675020968e-01,2.056401819e+01,8.042232406e+01,4.958014989e+00,6.410309774e+01
7.743205929e+01,6.902187873e+01,7.979946760e+01,4.148599821e+01,5.975825693e+01,9.149431927e+00,1.111931265e+01,3.949840567e+01,2.084514377e+00,3.028553565e+01,1.003716635e+01,8.689141506e+01,3.824712173e+01,5.254074168e+01,4.935414855e+01,2.463158185e+01,1.922771902e+01,5.549028436e+01,7.026332255e+01,3.670956384e+01,8.372833823e+01,6.996871766e+01,9.572343974e+01,2.472523718e+01,5.672287118e+01,4.267079895e+01,6.965931193e+00,7.633664171e+01,5.849986218e+01,9.085597934e+01,8.363175092e+01,6.277386257e+01,1.058507737e+01,2.583725726e+01,9.345087160e+01,1.765107167e+01,9.201403503e+01,7.818134167e+01,9.946372653e+00,4.111862054e+01,5.033346966e+01,6.381670903e+01,3.132349747e+01,2.794121285e+01,4.175346305e+01,2.187784246e+01,4.838869649e+01,6.900916306e+01,2.891557086e+01,3.396828383e+01,2.252842807e+01,5.747994858e+00,5.259880924e+01,3.389604131e+00,9.825108663e+01,1.503907989e+01,6.902739611e+00,4.650670779e+01,9.875211749e+01,1.490629117e+01,9.052419161e+01,1.785306236e+00,2.960352423e+01,6.042712679e+01,1.962281218e+01,6.167939333e+01,4.589140356e+01,3.236707305e+00,3.844686848e+01,4.866171140e+01,8.450652368e+01,6.741418553e+01,6.198337000e+01,2.304171238e+01,2.936971797e+00,6.030025936e+01
7.357736915e+01,8.646976876e+01,8.052722489e+01,6.721548403e+01,4.784304798e+01,2.682739357e+01,9.743310522e+01,9.778507042e+00,6.568629133e+01,3.471266471e+01,8.369495800e+00,2.629599217e+01,9.504496829e+01,8.099223111e+00,5.262842963e+01,3.883961066e+01,5.081909576e+01,6.268887533e+01,7.815479569e+01,2.269494159e+01,9.555364967e+01,8.724162002e+01,8.376399449e-02,5.499736334e+01,8.675822584e+01,7.219357736e+01,9.808717394e+01,4.742615588e+01,9.014438891e+01,8.205761791e+01,9.832243089e+01,8.597475511e+01,9.346230826e+01,5.158194399e+01,6.238606042e+01,2.872038635e+01,6.932180608e+01,5.799525419e+00,4.523618771e+01,8.625115597e+01,1.531164760e+01,9.799582366e+01,5.802554034e+01,5.302796667e+01,7.345766711e+01,5.435801650e+01,7.144977523e+01,8.305939891e+01,2.965181596e+01,9.630805207e+01,6.458110594e+01,6.568424858e+01,2.987174666e+01,8.437145537e+01,9.134816340e+01,6.613009220e+01,1.486218076e+01,1.405945744e+01,5.697549696e+01,1.156945930e+01,9.917616152e+01,1.722706059e+01,7.925850617e+01,3.280183285e+01,7.235817763e+01,3.372677575e+01,8.475256003e+01,7.747068709e+01,5.782535945e+01,3.996761611e+01,3.064590786e+01,1.056338659e+01,1.202269966e+01,1.767270521e+01,7.028040642e+01,6.803444016e+01
2.631117137e+01,9.254698399e+01,2.176892971e+01,8.214890236e+01,1.362665386e+01,3.748960572e+01,4.392168069e+01,8.791283732e+01,4.854937622e+01,3.584893978e+01,8.743779293e+01,5.848956733e+01,7.589942620e+01,3.424437161e+01,5.330918456e+01,6.508855001e+01,8.185550219e+00,7.925205800e+01,3.740784251e+01,2.983698708e+00,7.163322450e+01,8.106656281e+01,6.399029672e+01,8.218600894e+01,1.072768413e+00,1.230245710e+01,7.076704207e+01,6.954949458e+01,3.672385874e+01,8.978748062e+00,9.160113903e+01,4.369601950e+01,7.047793774e+01,3.802342927e+01,8.712765948e+01,8.490058895e+01,5.022619584e+01,7.033455605e+01,7.788663096e+01,4.577957616e+01,5.927457877e+01,3.854934298e+01,9.340291847e+00,8.508522384e+01,8.681737851e+01,9.486838711e+01,6.307076256e+01,6.751189282e+00,4.074331897e+01,3.456539390e+01,6.348712972e+01,3.482237298e+01,1.451436648e+01,2.456984363e+01,4.158228337e+01,2.024332530e+01,3.503753318e+01,6.526916770e+01,9.602294741e+01,5.187054632e+01,4.178608554e+01,8.693464750e+00,7.457499968e+01,5.066951188e+01,3.626752481e+01,2.980714297e+00,6.295161366e+01,5.157874619e+01,5.080436038e+01,9.836599965e+01,9.449214863e+01,3.060662167e+01,5.844235499e+01,5.504090302e+01,3.192124842e+01,7.604979424e+01
3.084209474e+01,7.089714613e+01,5.772816085e+01,8.574777440e+00,8.477530888e+01,9.687770616e+01,9.702627019e+01,1.971794255e+01,4.939175023e+01,1.655548278e+00,4.417125340e+01,1.930718783e+01,6.757180012e+01,1.717722569e+01,2.539979279e+01,7.773902068e+01,3.949527365e+01,6.422061821e+01,6.493508016e+01,5.362139430e+01,2.806254983e+01,9.322498305e+01,5.326626295e+01,8.873581560e+01,6.986654972e+01,7.979723279e+01,1.588410216e+01,6.406502041e+01,5.273054568e+01,8.678750821e+01,1.373155531e+01,2.828025013e+01,1.390722127e+01,1.638603833e+01,4.982622826e+01,5.654871567e+01,1.676998306e+01,8.139225197e+01,6.006460064e+01,2.273611122e+01,7.877736439e+01,2.489751579e+01,7.855121285e+01,9.881178437e+01,1.964201136e+01,6.585530364e+01,3.890510681e+01,6.994731769e+01,7.424392671e+00,9.643266500e+01,2.470825329e+01,7.100020159e+01,8.144614630e+01,7.185506989e+01,4.901648981e+01,4.368282550e+01,8.222348038e+01,4.851160234e+01,4.285142611e+00,2.838380302e+01,5.320182827e+01,6.360584232e+01,2.948603835e+01,4.718938951e+01,6.886648599e+01,7.302483515e+01,5.552123871e+01,2.122353716e+01,2.609032683e+01,7.728310531e+01,8.604123410e+01,1.377838577e+01,2.606912183e+01,9.083754823e+01,2.053769212e+00,4.814361533e+01
7.268418280e+01,8.782475598e+01,4.665881539e+01,2.030624667e+01,5.676171666e+01,1.484011475e+01,9.047269234e+01,9.842751672e+01,7.134970652e+01,1.642129768e+01,5.375722759e+01,7.755101602e+01,1.771041096e+01,3.063174185e+01,1.529230254e+01,3.493456100e+01,9.281849789e+00,1.188035071e+01,8.895251602e+01,3.587160560e+01,3.231589699e+01,6.099689275e+00,5.385058072e+01,4.437863060e+01,4.518684910e+00,1.761559033e+01,5.804681750e+01,2.448646586e+01,9.847332138e+01,6.914173735e+01,4.171515468e+01,6.992782452e+01,2.135373051e+01,4.518031009e+01,8.046459495e+01,6.390593523e+01,6.429611590e+01,2.537324115e+01,2.626605577e+01,6.435376120e+01,5.436910336e+01,8.681101684e+01,6.701871821e+01,7.662592245e+01,2.880695091e+01,7.313070312e+01,2.303345999e+01,3.763080187e+01,3.682421221e+01,9.432686777e+01,6.890276099e+01,8.926221735e+01,9.754473176e+01,8.693973182e+01,2.135187481e+01,4.291618515e+01,7.922104833e+01,2.301255872e+01,8.082064672e+00,3.752225464e+00,7.713183899e-01,7.971956183e+01,9.108030959e+01,5.985857009e+01,2.062689755e+01,9.568354706e+01,4.510845894e+01,1.950274364e+01,6.835349090e+01,7.112864289e+00,1.302787294e+01,6.720825751e+01,5.567240710e+01,8.809828246e+01,5.390803745e+01,9.603836860e+00
3.406646116e+01,6.291814912e+01,2.330850934e+01,5.499341153e+01,9.965310228e+01,8.712378013e+01,9.084640301e+01,5.588851023e+01,9.665957496e+01,7.011932406e+01,8.428109353e+01,8.218375434e+01,5.018793180e+01,7.532216989e+01,7.414372926e+01,1.397495439e+01,2.494393443e+01,4.428809334e+01,6.781298980e+01,7.966827745e+01,1.644109234e+01,5.628495744e+01,3.193662411e+01,2.499898552e+01,9.285987620e+01,6.827529628e+01,2.265543287e+01,1.125311405e+01,2.137133032e+01,1.162167288e+01,7.867853183e+01,7.257426443e+01,5.300073182e+01,6.296530703e+01,6.472024358e+01,2.662457096e+01,4.027419571e+01,3.422301557e+01,7.675544128e+01,2.712420139e+01,3.929490023e+01,9.882425160e+01,7.754800020e+01,2.953913951e+01,9.310578349e+01,9.264639384e+01,1.548117363e+01,6.853011736e+01,2.604919983e+01,6.505126762e+01,1.934515246e+01,1.025825487e+01,7.814819837e+00,8.479542124e+01,1.936802036e+01,5.257099901e+01,7.218924640e+01,9.167745089e+01,1.471105174e+01,9.168874129e+01,3.214617012e+01,4.201333491e+00,4.637411273e+01,2.392695508e+01,3.312560167e+01,1.693782206e+01,3.478174886e+01,6.981750631e+01,7.355122765e+01,4.224427861e+01,1.233207426e+01,1.339821496e-01,5.668597904e+01,1.080124847e+01,5.061836292e+01,3.433720103e+01
9.218715857e+01,5.994810618e+01,9.044957075e+01,5.649488506e+01,9.776883797e+01,9.941244281e+01,6.023790383e+01,4.460847483e+01,5.229165466e+01,2.517826294e+01,7.909231300e+01,7.898524336e+01,5.344621875e+01,7.471342549e+01,5.663992040e+01,3.031082597e+01,6.746014214e+00,6.329574516e+01,7.126106490e+01,1.308302551e+01,3.016529865e+01,9.982514213e+01,8.740739172e+01,7.613581961e+01,7.631278314e+01,9.780984241e+01,1.873860726e+01,2.868460488e+01,7.129328450e+01,4.878515742e+01,4.998482500e+01,9.313871400e+00,7.186116515e+01,6.494833072e+01,9.470470540e+01,1.916591334e+00,6.556853689e+01,4.901192576e+01,9.740379750e+01,9.708848200e+01,8.589284084e+01,8.059907117e-01,1.012011028e+00,1.005617676e+01,3.293519055e+01,9.193134716e+01,9.266729665e+01,9.276499991e+01,4.758680208e+01,5.647452727e+01,5.213359434e+01,2.703902843e+01,5.728033476e+01,7.058148800e+00,1.109916782e+01,4.578960783e+01,5.603334994e+01,2.791078239e+01,2.857015311e+01,3.421860376e+01,8.137213385e+01,7.880026497e+01,6.675651326e+01,3.926578225e+01,9.360807254e+01,7.601127582e+01,9.776768995e+01,8.367505790e+00,6.028518283e+01,4.348609592e+01,4.464647517e+01,7.218964669e+01,9.429451335e+00,8.717931097e+01,5.139449882e+00,7.740820582e+01
9.699259937e+01,5.472657559e+01,9.729748561e+01,5.981638224e+01,7.605131860e+01,8.805922799e+01,6.124703042e+01,7.959633465e+01,5.272062673e+01,1.577844232e+01,1.957401237e+01,8.144214446e+01,2.730348864e+01,8.604024339e+01,1.859063491e+01,9.513680296e+01,4.594355050e+01,5.694235281e+01,9.839591253e+00,2.866602327e+01,1.625536550e+01,1.943525334e+01,4.882235302e+01,8.029374316e+01,7.124561300e+01,9.427627409e+01,2.739051000e+01,8.524053914e+01,1.239484780e+00,5.184403855e+01,2.121117999e+01,5.243031927e+01,1.297547996e+01,9.869191237e+01,5.302819640e+01,7.606340457e+01,2.578761782e+01,5.998395625e+01,7.259897726e+01,8.524514073e+01,9.515600703e+01,4.612736097e+01,1.185157494e+01,7.829568142e+01,3.698625672e+01,2.386775523e+00,3.767737333e+01,9.538290182e+00,2.992979846e+01,4.045490110e+01,7.785081381e+01,7.164320173e+01,5.188313095e+01,2.147676774e+01,5.007246973e+01,7.028114709e+01,6.348748469e+01,7.085711390e+01,6.871937292e+01,9.010436097e+01,1.289819849e+01,1.845918537e+01,6.896690406e+01,8.521920076e+01,3.059552081e+01,9.502361053e+01,6.132092622e+01,4.743865685e+01,8.520204861e+01,8.845816363e+01,5.056359582e+01,4.164551802e+01,8.619557413e+01,5.130275027e+01,1.048661275e+01,2.152511623e+01
8.038966371e+01,3.366165532e+01,4.903529185e+01,2.668328482e+01,8.751477193e+01,1.784549990e+01,8.296857879e+01,8.648777341e+01,4.202478784e+01,7.474614103e+01,7.157159786e+00,6.083694311e+01,5.310917480e-01,9.807646156e+01,5.528937286e+01,9.655176407e+01,2.467129805e+01,7.954276086e+01,7.268857274e+01,7.857210585e+01,6.958231658e+01,3.880505963e+01,3.910860275e+01,4.849576710e+01,4.656613872e+01,2.889397508e+01,5.949358902e+01,8.274148219e+01,5.732089726e+01,2.006825282e+01,8.617956642e+01,8.353384120e+01,8.714465979e+00,5.390555284e+01,6.130058026e+00,6.269477512e+00,1.735407388e+01,8.589317839e+01,8.830620617e+01,7.251026064e+00,4.981883290e+01,3.726144473e+01,1.657209919e+01,2.155030137e+01,8.201902962e+01,2.007094952e+00,4.963445205e+01,1.719692158e+00,9.272358921e+01,5.135926930e+01,2.349425198e+01,2.109013250e+01,4.290954698e+01,1.644948425e+01,3.275718227e+01,4.689909224e+01,4.498992917e+01,6.091925062e+01,1.219419382e+01,8.561442744e+01,2.348829916e+01,4.331773193e+01,8.521004797e+01,1.572900640e+01,9.165325699e+00,9.311069906e+00,3.196555074e+01,3.567151832e+00,7.071560118e+01,1.769193844e+01,1.603481181e+01,5.372662909e+01,6.926798400e+01,9.617359180e+01,3.765816697e+01,4.630920036e+01
9.454512728e+01,5.426401089e+00,1.145063129e+01,6.690882005e+01,7.029604225e+01,3.839301604e+01,2.238769274e+01,7.811993123e+01,6.878490794e+01,2.198300993e+01,6.405467600e+01,9.210019342e+01,6.433294865e+00,2.967741418e+01,6.583900509e+01,6.786826216e+01,5.355853678e+01,3.513000333e+01,6.697786139e+00,6.075524329e+01,8.641841810e+01,8.879379584e+01,1.854775212e+01,9.278234360e+01,2.648315895e+01,5.679929500e+01,2.395244325e+01,2.601779717e+00,7.889437738e+01,7.303412326e+01,1.322369246e+01,3.246554696e+01,3.688789494e+01,8.744575480e+00,4.750827115e+01,6.994528880e+01,4.365622068e+01,4.892103030e+01,6.865995859e+01,7.412252866e+01,6.639943182e+01,5.336017002e+01,4.502636484e+01,5.260882329e+01,1.407839015e+01,9.989586604e+01,5.251055608e+01,2.262787894e+01,3.999607712e+01,7.486451276e+01,4.799299868e+01,9.062550552e+01,2.091695505e+01,5.434372717e+01,8.689160513e+01,7.466885947e+01,3.802025630e+01,3.629152912e+01,5.356029714e+01,8.114924699e+00,5.649717756e+01,3.395643067e+01,6.196685629e+01,4.863557638e+01,2.429190339e+01,8.779475695e+01,7.006324376e+01,9.557739110e+01,3.330225086e+01,6.141151605e+01,3.083443956e+01,1.931002972e+01,2.462077159e+01,1.437209431e+01,2.803885696e-01,1.560174932e+01
8.989219617e+01,9.284373925e+01,2.061661163e+01,7.925468121e+01,3.829545876e+01,4.411344231e+01,3.583734605e+01,2.601981063e+00,2.385082688e+01,9.543748184e+01,2.735167124e+01,9.867144542e+01,3.226335658e+00,3.527488925e+01,3.055911943e+01,9.391988509e+01,1.436510448e+01,3.584407584e+01,7.737331513e+00,2.495029864e+01,7.700690729e+01,5.133148268e+00,6.027749363e+01,3.847328113e+01,2.719949430e+01,7.880878957e+00,2.195525862e+01,4.750340098e+01,9.727383007e+01,7.367656105e+01,6.108542107e+01,7.274569305e+01,7.412890330e+00,8.472059532e+01,4.525289522e+01,5.372453573e+01,9.420522488e+01,9.890923633e+01,9.783584474e+01,4.436778617e+01,6.093595083e+01,7.348136484e+01,4.054767399e+01,1.551507557e+01,5.263837488e+01,1.333671268e+01,2.490678273e+00,1.310106781e+01,5.095390345e+01,8.981878958e+00,6.788755307e+01,4.060689384e+01,5.395247429e+01,3.735175501e+01,9.426962868e+01,5.003991170e+01,1.290846390e+01,8.529482810e+01,7.566501021e+01,9.649770201e+01,6.036724531e+01,5.691041809e+01,4.859482537e+01,2.123819764e+01,3.026736518e+01,6.303248725e+01,9.080676149e+01,9.010507514e+00,2.585363899e+01,4.287314769e+01,7.218595679e+01,3.683716777e+01,7.737446645e+01,5.812207164e+01,5.046278913e+01,6.508751220e+01
7.286713742e+01,3.464698135e+00,2.041973994e+01,5.340219571e+01,7.631487875e+01,7.565158853e+01,2.190449815e+01,9.515651259e+01,7.974803368e+01,4.403827550e+01,4.185494598e+00,3.483022062e-01,5.818534191e+01,8.806899079e+01,3.971543267e+01,6.900760445e+00,5.902448593e+01,7.580862581e+01,3.094622788e+01,2.688837972e+01,3.467742866e+01,3.219955572e+01,9.911970618e+00,4.772125131e+01,2.802695166e+01,7.279624230e+00,7.031037133e+00,6.387627499e+01,2.675935225e+01,9.556119766e+01,6.620050750e+01,1.308217287e+01,7.881312113e+01,7.215246549e+01,6.501108422e+01,7.133692047e+01,8.026179986e+01,3.730034934e+01,4.316833772e+01,9.088838051e+01,1.461494155e+01,5.090280636e+01,1.155099562e+01,4.664819396e+01,4.477347415e+01,3.328379400e+01,6.458484112e+01,1.544761008e+01,3.954472391e+01,7.327452215e+01,9.330687917e+01,2.792620464e+01,8.351073483e+01,7.340717397e+01,5.763762701e+01,6.516890668e+01,3.601722437e+01,8.293330179e+01,2.646600774e+01,6.278696648e+01,8.537809153e+01,8.131839468e+01,2.850295784e+01,5.241049893e+01,1.669018538e+01,4.390556948e+01,5.877702419e+01,5.940178653e+01,1.178058706e+01,1.984410279e+01,2.539641608e+01,2.267213737e+01,5.415907873e+01,5.305506548e+01,1.445538080e+01,1.176227252e+01
1.107453308e+01,6.640107631e+01,8.103257881e+01,9.340751740e+01,2.525315489e+01,3.815883957e+01,8.218619371e+01,8.862186211e+01,8.380694507e+01,7.044770017e+01,2.161843094e+01,5.909343914e+00,6.802908774e+01,2.245092876e+01,3.702449541e+01,4.450248405e+01,5.092132884e+01,1.988601747e+01,9.904390840e+01,4.356684514e+01,7.963410622e+01,9.342154426e+01,3.707339910e+01,5.818475564e+01,8.681646377e+01,8.043489818e+01,5.215356011e+01,1.749654115e+01,2.176299495e+01,9.055884970e+01,5.420926973e+01,4.162009213e+01,9.776877828e+01,8.754150618e+01,5.583731877e+01,4.011815275e+01,2.201114062e+01,6.774496955e+01,6.874883300e+01,1.995924379e+01,7.118680378e+01,3.809497693e+01,9.948936745e+01,1.088043671e+01,6.102028528e+01,5.309210515e+01,8.965940643e+01,8.488139662e+01,1.875326462e+01,2.760041230e-01,9.347271251e+01,7.398275988e+01,7.982866823e+01,2.255008253e+01,7.614950547e+01,4.166007478e+01,1.538579999e+00,5.248433143e+01,9.194356856e+01,7.621241456e+01,8.374441735e+01,8.426531812e+01,6.928716101e+01,1.405633229e+01,9.354185003e+01,2.855759630e+01,3.389135258e+00,5.013116350e+01,3.043892361e+01,4.912425752e+00,5.540866274e+01,9.847555249e+01,8.986847555e+01,8.708945517e+00,4.487181264e+01,7.704362155e+01
1.420174540e+01,7.058123376e+00,4.069854616e+01,3.289236337e+01,3.950375226e+01,5.170447551e+01,9.512044600e+01,7.740106975e+01,3.055315228e+01,1.924207369e+01,4.930811709e+01,6.763782585e+01,1.745341371e+01,1.174137656e+01,2.457096699e+01,2.310441374e+01,1.449829648e+01,6.223787719e+01,1.199314789e+01,9.269718445e+01,2.216963204e+01,4.010577284e+01,1.380538856e+01,2.362731978e+01,6.196162124e+01,5.732048561e+01,1.082860985e+01,6.867563248e+01,7.206743209e+01,3.082588372e+01,8.669515792e+01,7.970700863e+01,1.176875423e+01,5.837764826e+01,1.094289802e+01,8.191912131e+00,2.914008051e+00,2.288219643e+01,7.019035759e+01,2.108925747e+01,3.814123432e+01,9.839925702e+01,9.234983225e+01,9.508406040e+01,6.057854704e+01,3.878693811e+01,9.731524353e+00,4.138557295e+01,8.899114634e+01,8.087223317e+01,9.363638058e+01,7.470629320e+01,5.857225315e+01,4.689690373e+01,9.677135276e+01,6.307939315e+01,6.673826836e+01,6.085896007e+01,2.347460982e+01,8.029839364e+00,8.799909345e+01,3.612010144e+01,1.336363865e+01,5.508407732e+01,4.619078417e+01,6.136699207e+01,3.291343745e+01,7.996748528e+01,3.951307846e+01,7.745660212e+00,6.250979423e-01,5.997066731e+01,7.649245966e+01,6.091352671e+01,8.084215826e+01,3.795483569e+00
8.892877103e+01,2.260055816e+01,2.180863502e+01,9.836700744e+01,1.210564673e+01,8.853056776e+01,8.452963938e+01,1.711217824e-02,2.873766168e+01,9.758806292e+01,4.597559588e+01,6.569242844e+01,6.546266086e+00,7.466891772e+01,4.824138347e+01,9.284147592e+00,7.629127393e+01,3.487549246e+00,8.822631343e+00,6.582812966e+01,9.189073888e+01,4.759244731e+01,9.647458808e+01,5.830955492e+01,8.889859598e+00,9.942989647e+01,4.727633990e+01,6.466739855e+01,9.177995296e+01,5.939237050e+01,1.231957170e+01,2.891858104e+01,3.757096406e+01,2.560917958e+01,5.184886098e+01,5.490232819e+01,1.145090522e+01,2.612658064e+01,3.035537138e+00,9.570027938e+01,6.499699423e+01,2.177867927e+01,5.869004291e+01,5.429831650e+01,1.674988554e+01,3.135612250e+01,2.023729274e+01,8.150018264e+01,6.889946378e+01,4.928536382e+01,2.266602009e+01,3.465092026e+00,8.157231100e+01,3.874696949e+01,7.310487062e+01,7.190730644e+01,1.227494134e+01,2.538227383e+01,8.327986702e+01,1.574461775e+01,4.310780266e+01,8.970707379e+01,5.781116701e+01,7.150356260e+01,7.797361578e+01,3.811493746e+01,1.405403116e+01,7.939126711e+01,4.299629618e+01,2.054227552e+01,2.960802109e+01,7.014357620e+01,8.573279221e+01,5.912624212e+01,4.987268915e+01,7.577390420e+01
