v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65
6.057078430e+01,7.490397081e+01,1.426749678e+01,4.482897796e+01,8.843102548e+01,5.896727017e+01,1.654423264e+01,6.287308751e+01,5.162245191e+01,2.659971727e+01,2.717860179e+01,4.127730321e+01,2.612280547e+01,8.452344370e+01,2.025110419e+01,8.327152141e+01,7.293836856e+01,2.309648614e+00,6.392405545e+01,8.942510053e+01,9.887147136e+01,5.012958301e+01,1.057157638e+01,3.214600246e+01,2.513874707e+01,3.269724461e+01,1.284774951e+01,9.418677852e+01,8.887788520e+01,5.913865106e+01,3.467425059e+01,3.226635372e+01,7.056776049e+01,3.683910355e+00,4.689248496e+01,6.501683815e+01,7.902952788e+01,5.468906037e+01,9.006307689e+01,1.669860945e+01,5.626654779e+01,3.225833470e+01,1.894173194e+01,7.751974654e+00,7.833199246e+01,7.066873813e+01,3.948549969e+01,3.921729239e+01,1.263970409e+01,2.213836892e+01,7.811185848e+01,1.763945962e+01,8.181902662e+01,6.040176144e+01,3.064588068e+00,7.069205657e+01,4.921402033e+01,9.993814495e+01,9.751616188e+01,9.591087768e+01,6.904780267e+01,7.973958865e+01,3.211713114e+01,4.057032690e+01,8.611090967e+01
3.089056320e+01,6.128281774e+00,2.513504869e+01,6.340425343e+01,8.222056316e+01,1.138911929e+01,4.292069458e+01,6.559078958e+01,7.800904131e+01,9.259449396e+01,8.847315476e+01,4.981398748e+01,9.250227917e+01,1.167429629e+01,7.916511081e+01,1.846092984e+01,8.792642196e+01,6.536073744e+01,1.984581192e+01,3.053784537e+01,7.200281353e+01,6.667268928e+01,9.887669545e+01,6.663207515e+00,9.374298939e+01,7.496497940e+01,3.998452815e+01,7.455665859e+01,3.805550384e+01,6.005015414e+01,6.647077019e+01,3.966293000e+01,3.060227436e+00,5.930551869e+01,2.849674772e+00,6.710862657e+01,9.553968641e+01,3.187840191e+01,8.930706223e+01,5.313804993e+01,5.200740350e+00,7.108906531e+01,6.491091104e+01,1.770448358e+00,5.726164496e+01,6.755187330e+01,9.069586980e+01,1.714679237e+01,2.345922846e+01,3.819456972e+01,1.719357287e+01,1.126728402e+01,9.851357002e+01,6.708781860e+01,7.528286749e+01,5.879848422e+00,1.993384126e+01,3.742204722e+01,4.443858186e+01,1.650641703e+01,4.335944234e+01,5.008359954e+01,1.955531447e+01,7.552503671e+00,4.337572118e+01
6.019171890e+01,3.947643147e+01,5.325394086e+01,8.448880007e+01,9.243709067e+01,4.075087060e+01,3.822857208e+01,2.839027030e+01,3.893344661e+01,5.012217005e+01,5.159739161e+01,2.427191222e+01,7.597881712e+01,8.649526849e+01,3.415596282e+01,8.193323864e+00,9.097408272e+01,7.787676936e+01,2.671495979e+01,6.315630169e+01,3.110634215e+00,1.576286487e+01,9.178424923e+01,5.074716172e+01,2.757827397e+00,3.238148911e+01,2.772441383e+01,2.481682131e+01,9.718804605e+01,5.147310953e-01,9.298022604e+01,8.144569933e+01,4.779630108e+01,4.620623014e+01,6.367034884e+01,6.886360218e+01,2.743306028e+01,4.633067340e+01,3.414875183e-02,2.304313893e+01,2.235262893e+01,6.795047383e+01,2.046170967e+01,8.482373525e+01,1.590943889e+01,4.733814618e+01,3.578005566e+01,2.576295439e+00,5.358429974e+01,4.548153490e+01,8.394281520e+01,5.160773626e+01,1.906865651e+00,4.151556128e+01,4.401513005e+01,6.999331629e+01,2.380546570e+01,7.727648599e+01,3.714954484e+01,2.607256636e+01,9.778607659e+01,5.579833792e+01,5.061377172e+01,9.378548614e+01,9.149874670e+01
6.094600572e+00,6.208948616e+00,4.705586296e+01,6.721522886e+01,9.462138924e+00,7.891026639e+01,6.206691024e+01,4.450430545e+01,4.456739943e+01,9.853786989e+01,2.881720134e+01,7.551302513e+00,2.307941657e+01,2.958822883e+01,3.424141434e+00,5.245658063e+01,6.170347871e+01,8.713473061e+01,1.785521948e+01,3.096177888e+01,4.819484845e+01,3.493725145e+01,7.324188817e+01,4.372300402e+01,2.917009518e+01,1.176309570e+01,3.164332167e+01,7.210619081e+00,9.164546110e+01,5.653351778e+01,2.598108789e+01,6.289004595e+01,6.008173597e+01,3.474862416e+01,1.019137840e+01,7.374445905e+01,3.296612183e+00,5.046693474e+01,3.361702156e+01,6.097605508e+01,3.388751413e+01,1.501880933e+01,5.005995816e+01,4.284377425e+01,6.154389752e+01,9.581309983e+01,3.353332278e+01,2.005019503e+01,7.062571448e+01,7.908949528e+01,5.709046237e+01,2.455165200e+01,9.550871747e+01,5.760598510e+01,3.195586468e+01,3.933826561e+01,3.614040127e+01,5.666215258e+01,3.313590108e+01,7.868908227e+01,6.255018315e+01,2.526581168e+01,5.472205070e+01,1.865621408e+01,9.135878910e+01
5.905033040e+01,3.605506382e+01,8.269071105e+01,8.003507168e+01,1.524769300e+01,1.212526922e+01,8.329082843e+01,6.277624285e+01,6.540863182e+00,5.662671283e+01,1.140084268e+01,8.038355495e+01,2.883539945e+01,4.713500919e+01,6.408588278e+01,8.969868480e+01,7.206278674e+01,8.281019461e+01,1.698126217e+01,2.623087855e+01,9.492718176e+01,1.754645386e+01,8.984252926e+01,5.936370093e+01,8.466591101e+01,9.426451581e+00,2.176439557e+01,8.431493274e+01,7.363486865e+01,5.424061194e+01,7.121885043e+01,1.236535475e+01,8.861938262e+01,3.715437116e+01,4.544831497e+01,5.762366889e+01,3.806402560e+01,7.704261614e+01,1.418810093e+01,3.051855171e+00,2.840062054e+01,7.793451923e+01,5.611423115e+01,5.338454022e+01,9.587399725e+01,1.595169992e+00,6.363224126e+01,4.190758855e+00,3.241287807e+01,3.080958000e+01,9.000165134e+00,7.528825317e+01,9.647972195e+01,3.233424481e+01,7.125552910e+01,6.644231966e+01,8.678445014e+00,3.149791246e+01,2.710853215e+01,9.389557670e+01,8.119956020e+01,4.667338958e+01,5.689670757e+01,1.110357955e+01,1.682354208e+01
8.642095959e+01,1.199834614e+01,7.689956439e+01,2.531378022e+01,9.040112309e+01,6.005598613e+01,9.350016108e+01,5.727308010e+01,5.883908341e+01,7.505846147e+01,2.322701239e+01,2.835223381e+00,6.673544372e+00,7.585403824e+01,1.219883790e+01,4.146068607e+01,9.773823264e+00,2.412991641e+01,7.570467554e+00,2.792288184e+01,4.148700982e+01,1.162982626e+01,8.562371070e+01,1.716418016e+01,4.741248620e+00,3.297386901e+01,9.170546263e+01,3.032021653e+00,6.281291939e+01,6.302216241e+00,7.553517330e+01,6.054536587e+01,5.284700673e+01,7.933474720e+01,9.131618398e+01,8.843605471e+01,7.945771597e+01,9.722607975e+01,2.005014456e+01,5.762606462e+01,3.918306202e+00,2.118139570e+01,2.144584166e+01,2.501855130e+01,8.793310525e+01,5.148117075e+01,5.988600102e+01,4.471113982e-01,7.304020045e+01,6.551186682e+01,5.655371463e+01,1.881514145e+01,4.650839113e+01,7.068445434e+01,6.767461748e+01,1.708188938e+01,2.455130140e+00,1.059910755e+01,6.009097668e+01,9.765227616e+00,2.341887294e+01,6.645517262e+01,5.574611362e+01,3.635321867e+01,8.183327403e+01
2.292251233e+01,9.567297019e+01,1.528878304e+00,2.824518516e+01,2.000700345e+01,9.131739735e+01,8.664971061e+01,8.861256545e+01,6.294942691e+01,4.625108727e+01,1.946293738e+01,5.126500237e+01,2.576182450e+00,3.183782123e+01,5.242442772e+01,4.006162337e+01,8.290359426e+01,3.914244250e+01,7.539230042e+01,3.523200324e+01,6.863834096e+01,4.013512741e+01,5.560500462e+01,4.561125184e+01,6.337348303e+01,5.709989217e+01,8.705653360e+01,7.469454685e+01,1.679215543e+01,7.853979290e+01,7.543846379e+01,9.843333615e+01,4.666439423e+01,7.425171283e+01,2.990939325e+01,4.119982160e+01,2.421472577e+01,4.241160953e+01,8.144047198e+01,8.373907221e+01,9.645352363e+01,8.146357822e+01,4.415100260e+01,2.247675403e+00,9.174152922e+01,5.703880414e+01,4.691895444e+01,3.217100579e+01,3.872937795e+01,2.040698748e+01,9.284720567e+01,3.610193755e+01,6.442056892e+00,8.474037646e+01,3.576806506e+01,1.813077479e+01,5.922916236e+01,6.263713189e+01,6.268700508e+00,7.759217528e+01,8.539057539e+01,6.269259044e+01,1.610457747e+01,7.871231043e-01,7.108825337e+01
4.667769168e+00,7.724829984e+01,6.062596349e+01,9.363142440e+00,7.114435779e+01,5.995893503e+01,5.074534549e+01,8.211821705e+01,3.970359011e+01,5.122305328e+00,6.197186692e+01,5.661291797e+01,6.396621707e+01,1.020183148e+01,8.374830264e+01,2.147719196e+01,5.956652575e+01,6.659864698e+01,3.590791615e+01,1.757472119e+01,1.147692874e+01,2.894080355e+01,4.674981050e+01,4.781220034e+01,6.124362396e+01,2.822173723e+01,4.906073210e+01,5.468613671e+01,7.073642624e+01,6.753811981e+01,1.155920703e+01,4.065636046e+01,7.661959792e-02,7.548132928e+01,3.747789791e+01,4.636064555e+00,2.088493171e+01,8.632286392e+01,5.913018632e+01,2.996616203e+01,9.436933204e+01,2.561538979e+01,4.197891659e+01,3.865337670e+00,9.372660339e+01,2.207871225e+01,5.840304843e-01,8.772564359e+01,2.719954743e+00,4.873455607e+01,9.943098612e+01,7.452200983e+01,8.958252438e+01,2.201106868e+01,9.053468313e+01,6.138728398e+01,5.081527193e+01,6.992052639e+01,7.372929961e+01,1.935770289e+00,3.835805003e+01,6.553291732e+01,5.074525179e+01,1.538688424e+01,1.060596840e+01
1.152934695e+01,2.255017267e+01,6.817767839e+00,8.012657269e+01,3.771154925e+01,1.922697217e+01,2.113980180e+01,3.553753611e+01,3.804296079e+01,3.715835355e+01,4.005879436e+01,4.413609408e+01,8.306995012e+01,3.031039047e+00,8.142947178e+01,9.679666147e+01,7.539151651e+01,1.881070095e+01,4.881440806e+01,7.286998930e+01,8.637411992e+01,9.021771186e+01,9.298529478e+01,9.625685123e+01,7.214931265e+01,9.626000451e+00,2.667786833e+01,9.282517970e+01,5.850136362e+01,3.906859117e+01,3.920981136e+01,3.530540751e+01,5.651502494e+01,2.233142163e+01,6.413793167e+01,1.134370726e+01,7.170433056e+01,2.179715621e+01,8.691187191e+01,2.941758490e+01,8.440248755e+01,6.179909186e+01,3.006661227e+01,6.111771467e+01,3.853577610e+01,3.193408624e+00,8.494826194e+01,6.386184102e+01,4.699399248e+01,2.254911639e+01,4.037772851e+01,7.017215269e+01,3.868734362e-01,9.472743251e+01,9.049694330e+01,8.803331605e+01,3.553999847e+01,6.462330259e+01,3.903508134e+01,1.439965338e+01,1.829130541e+01,8.562882423e+01,1.436837582e+01,6.948481044e+01,5.885206984e+01
5.861838801e+01,7.487737235e+01,5.211780640e+01,2.910925665e+00,4.635031174e+01,4.574819486e+01,6.708022111e+01,2.237500939e+01,4.353617990e+01,5.586359037e+00,3.013818119e+01,7.628957917e+01,5.815717669e+01,9.498670960e+01,4.794760927e+01,6.176029997e+01,1.320379779e+01,5.825096459e+01,5.780021356e+01,2.111694879e-01,6.731005316e+01,7.519257519e+01,5.633358181e+01,6.124877379e+01,6.466267828e+01,7.198433468e+01,3.303991849e+01,7.330129736e+01,8.843436503e+00,3.047048699e+01,4.903558236e+01,9.604403183e+01,5.895830881e+01,2.172288240e+01,3.888146605e+00,8.699594376e+01,3.836983038e+01,7.011948243e+01,8.947810800e+01,1.795290542e+01,3.808309735e+01,8.163847340e+01,9.449484451e+01,4.370027655e+01,5.807227729e+01,9.193311093e+01,4.857391959e+00,2.462870772e+01,2.959911639e+01,6.570343174e+01,3.663798106e+01,1.273770708e+01,9.745864411e+01,4.026933494e+01,9.397342212e+01,2.540269905e-01,3.311212510e+01,8.681181281e+01,2.789819565e+01,3.315458578e+01,8.820591312e+01,3.820324964e+01,4.918884833e+01,4.717689917e+01,7.364093465e+01
8.821824694e+01,1.279600538e+01,7.252270144e+01,4.318230428e+01,4.428898008e+01,5.858509261e+01,4.760522037e+01,2.975156145e+01,3.057783336e+01,9.901609163e+01,1.665699848e+01,1.981338542e+01,7.549791606e+01,5.796715278e+01,8.335113058e+01,8.130290468e+01,1.466733958e+01,6.006445713e+01,8.425858604e+01,3.764696077e+01,1.831836572e+01,1.008794048e+01,2.104214218e+01,8.195332121e+01,2.687408660e+01,7.790000181e+01,3.171287020e+01,8.727915065e+01,2.080981020e+01,5.165364196e+01,7.287763324e+01,7.426018915e+01,1.091681469e+01,5.972785145e+00,2.736358594e+01,4.393989071e+01,2.900345827e+01,4.837674155e+01,9.409879261e+01,6.179429653e+00,1.290785728e+01,5.750251511e+01,5.498958382e+01,3.222740130e+00,9.440768597e+01,9.239756897e+01,3.347323463e+01,6.611413503e+00,6.120432659e+01,4.161558030e+01,1.539952260e+01,6.230578990e+01,4.232569902e+01,8.444299987e+01,4.048779101e+00,6.320540059e+01,3.961880529e+01,3.460235612e+01,4.810858048e+01,7.145844818e-01,9.647636550e+01,3.020715006e+01,5.149978059e+01,5.577001735e+01,3.813533767e+01
1.036591258e+01,2.352971453e+00,1.723865277e+01,2.262433760e+01,1.559003880e+01,1.769207905e+01,7.190017828e+01,7.349893096e+01,4.788460680e+01,5.766881139e+01,8.708859602e+01,3.934050189e+01,1.883024846e+01,1.054224347e+01,6.199795457e+01,2.803490166e+01,3.812199442e+01,5.706959191e+01,2.734961269e+01,1.049273637e+01,4.678559825e+01,6.675126852e+00,5.280923825e+01,5.618221860e+01,7.106391071e+01,6.019872966e+01,9.371418194e+01,5.768412889e+01,2.105419690e+01,4.472912508e+01,8.208061073e+01,1.958692677e+01,8.086133484e+00,5.247400108e+01,5.620262185e+01,8.953011477e+01,5.171502126e+01,3.536855704e+01,8.252331416e+01,1.079539004e+01,3.433441486e+01,2.080639588e+01,3.910623238e+01,8.333923006e+00,7.564569029e+00,9.375103823e+01,5.927627694e+01,1.470441628e+00,1.290797313e+01,4.241269961e+01,2.756427293e+01,1.506844237e+01,8.497947051e+01,3.286731473e+01,9.452177700e+00,9.712138056e+01,4.239776105e+01,9.652761174e+01,6.622188645e+01,5.589834725e+01,8.929634870e+01,7.187447666e+01,7.343573027e+01,7.132697731e+01,5.715815593e+01
4.925340424e+01,4.133965751e+01,3.566380053e+01,4.776683975e+01,9.237796644e+01,1.827392604e+01,6.043355092e+01,6.797708978e+01,5.867885202e+01,1.184600465e+00,7.207872916e+01,7.922965706e+01,2.175556285e+00,4.233001667e+01,7.052813370e+01,3.976518479e+00,8.273142151e+01,6.270458209e+01,1.100077376e+01,8.269691226e+01,6.279071635e+01,8.590876049e+01,7.248768692e+01,8.473954701e+01,1.928558292e+01,1.018689059e+01,8.124504364e+01,4.521835678e+01,5.638425476e+01,7.541487363e+01,3.133093517e+01,4.161020565e+01,9.839455553e+01,5.153213519e+01,2.269339207e+01,8.363498439e+01,7.050930253e+01,4.107418704e+01,6.210033535e+01,9.040597472e+01,9.754859114e+01,6.632195118e+01,5.846809225e+01,8.386382917e+01,4.594963696e+01,2.441590335e+00,4.458587422e+01,6.130243879e+01,1.084932057e+01,6.236633814e+01,6.037203472e+01,1.541824006e+01,7.602177892e+01,6.799043927e+01,3.328000114e+01,8.460686489e+01,1.917596181e+01,6.400160749e+01,3.801111999e+01,8.983058222e+00,7.612023624e+01,1.549290119e+01,3.743154646e+01,1.851179194e+01,5.592820208e+01
4.907984873e+01,4.087628053e+01,4.710450343e+01,2.213530876e+01,1.377560677e+01,5.228739269e+00,8.699630018e+01,2.624217942e+01,1.408537362e+01,6.539585506e+01,6.571724310e+01,6.104856904e+00,3.906270043e+01,4.727423076e+01,7.481326119e+00,8.818821675e+00,1.836899544e+01,9.612381811e+01,9.714419887e+01,2.271983679e+01,5.429770959e+01,5.161410506e+00,1.544605732e+01,6.796818818e+01,1.842093644e+00,3.621834196e+01,5.025144299e+01,9.947490177e+01,6.165208332e+01,7.106676967e+01,1.044075796e+01,3.699485275e+01,2.791725957e+00,4.232582705e+01,2.868644515e+01,6.904812916e+01,1.815790485e+01,5.661428201e+01,6.229709311e+01,3.318010615e+01,1.101333657e+01,4.075657018e+01,4.236341282e+01,4.039934743e+01,8.065404508e+01,6.788826528e+01,7.024171823e+01,6.501285443e+01,1.997917343e+01,9.820516009e+01,3.169888828e+01,8.527794781e+01,6.327849591e+01,8.259446066e+01,2.757743949e+01,3.349975692e+01,9.333606078e+01,3.014547187e+01,4.000146855e+01,2.256553003e+01,4.934847228e+01,4.735636464e+01,2.451186562e+01,8.081988485e+01,7.871593614e+01
9.374036841e+01,7.200661371e+01,9.584011058e+01,5.930011554e+00,4.580620569e+01,2.107889561e+01,5.123014645e+01,7.256324180e+00,3.877664257e+01,7.627966365e+01,5.685225389e+01,5.161750624e+01,2.986069845e+01,7.267985114e+01,4.516881785e+01,3.112174708e+01,4.224635410e+01,4.671385064e+01,6.228997248e+01,1.309406082e+01,5.697841731e+01,6.032807505e+01,7.004714230e+01,8.537079820e+01,3.732113929e+01,8.792852841e+01,5.048908390e+01,9.491938330e+01,1.795008330e+01,2.868032318e+01,5.267541688e+01,3.786140828e+01,5.183705261e+01,5.716361512e+01,9.035132455e+01,6.024122841e+01,3.910125038e+01,2.136794633e+00,2.125566069e+01,2.022073338e+01,1.628187067e+01,9.805331202e+01,5.346809200e+01,4.948752596e+01,9.976942840e+01,5.453636447e+01,3.070003822e+01,5.739009697e+00,3.649762136e+01,7.442618183e+01,7.653186618e+01,7.718884891e+01,8.004286003e+01,4.089916557e+01,3.565748276e+01,2.352641706e+00,6.545937320e+01,4.053889705e+01,2.138669148e+01,3.979505368e+01,4.993385534e+01,8.909446403e+01,2.053419233e+01,8.102376453e+01,5.734944298e+01
6.523035561e+01,3.441161897e+01,3.198257135e+01,8.345328886e+01,5.461055573e+01,5.237866235e+01,2.681673758e+01,3.847433916e+01,3.481992876e+01,7.632346313e+01,3.247393354e+00,6.977359449e+01,7.250129953e+01,6.635735799e+01,1.659993621e+01,3.125399698e+01,8.562646188e+01,6.971282806e+01,6.479182367e+01,9.547803237e+01,6.160608511e+01,9.611135396e+01,6.084519523e+01,7.728554943e+01,9.815949077e+00,5.475035608e+01,2.653885208e+01,5.280839190e+01,9.402905193e+00,5.070042054e+01,2.624452428e+00,1.765745076e+01,6.778591171e+01,6.782541525e+01,8.713379299e+01,1.158410369e+01,3.124660339e+01,3.674883368e+01,5.295257959e+01,1.451924403e+01,7.798982180e+01,9.661835583e+01,2.442332515e+01,4.338134789e+00,7.348568131e+01,8.156153036e+01,9.379422159e+01,9.820392485e+01,7.052243377e+01,3.050961074e+01,1.875113807e+01,1.024596326e+01,3.294869728e+01,2.072021299e+00,3.889032737e+01,6.553342652e+01,6.509724415e+01,4.213901206e+01,4.194676044e+00,6.599599590e+01,8.582054892e+01,9.460941044e+01,9.927314512e+01,1.742571796e+01,9.887073772e+01
8.868419810e+01,7.901009359e+01,9.160552096e+01,5.389344065e+01,4.875817887e+01,4.643402111e+01,3.839750480e+01,4.595985126e+01,7.016913401e+01,7.512426905e+01,4.068048678e+00,1.283856010e+01,2.051362853e+01,4.033289306e+01,2.809096094e+01,4.572131338e+01,9.745154720e+01,9.328084422e+01,3.552940140e+01,5.083062987e+01,6.472959991e+00,9.290356501e+01,8.079063004e+01,6.357213073e+01,3.831270124e+01,3.469129918e+01,8.562650459e+01,2.318487718e+01,4.298420199e+01,3.367038723e+01,2.040753936e+01,4.460205617e+01,6.452812082e+01,4.331149530e+01,8.464249943e+01,1.145121778e+01,2.146410412e+01,8.075089883e+01,9.333773845e+01,2.219112999e+01,9.277090559e+01,5.858834968e+00,9.628445585e+01,2.910286427e+01,7.634539093e+01,8.858907640e+01,5.444696140e+01,9.656802982e+01,6.152562240e+01,7.937091920e+01,3.374475928e+01,8.429263951e+01,6.681220072e+01,2.909157241e+01,4.391108658e+01,3.697623946e+01,5.815522912e+01,8.026958670e+01,1.378900170e+01,2.487738538e+01,6.812219457e+01,3.259575924e+00,2.016108534e+01,2.263901065e+01,2.466841282e+01
1.806189371e+00,7.023814501e+01,4.142141724e+01,9.267894113e+01,5.422491295e+01,2.112174695e+01,3.402568424e+01,2.708914435e-01,9.556225878e+01,3.409450814e+01,6.814285715e+01,7.673091026e+01,9.355979576e+01,8.885265126e+01,3.122020378e+01,7.403660182e+01,1.318518205e+01,4.480435542e+01,1.811884778e+01,3.185559260e+01,3.393403619e+00,3.296252551e+01,3.844770261e+01,5.761436578e+01,3.894379833e+01,6.098420260e+01,2.303303645e+01,6.615480577e+01,1.080192249e+01,6.719773918e+01,1.741715963e+01,6.710105427e+01,7.724000653e+01,9.617664394e+01,2.201182904e+01,9.178602618e+01,6.966468923e+01,8.458239886e+01,8.589679997e+01,6.367645910e+01,9.363819303e+01,2.896542863e+01,3.645655272e+01,1.022731836e+01,9.549201356e+01,4.994922823e+01,9.182964367e+01,5.929381743e+01,3.480518626e+01,1.888816030e+01,8.523531973e+01,5.710468768e+01,8.209030176e+01,8.975601589e+01,8.837491509e+01,1.224571725e+01,3.648395486e+01,7.961407601e+01,6.284672551e+01,1.748947645e+01,8.986545757e+01,1.980809100e+01,1.715420548e+01,7.469213067e+01,2.514022306e+01
7.257646538e+01,8.351660901e+01,8.414451209e+01,2.542185908e+00,9.433296096e+01,9.546737195e+01,4.005814495e+01,9.363211883e+01,6.919962482e+01,2.969123636e+01,3.869903214e+01,2.721305243e+00,7.940462752e+01,6.238249067e+01,7.675708800e+01,7.660364229e+01,8.718344809e+01,9.508454454e+00,7.358242321e+01,3.239296113e+00,9.573202523e+01,2.751866022e+01,8.509267472e+01,2.075773611e+01,5.412243410e+01,2.732597290e+01,4.293042581e+01,5.592224271e+01,2.769743260e+01,7.635531575e+01,3.632448435e+01,7.995366434e+01,4.824036159e+01,8.722507582e+01,2.170088963e+00,1.406993349e+01,6.804915349e+01,7.022631253e+01,4.602667165e+01,1.908422663e+01,1.514622269e+01,6.816049907e+01,1.369825103e+01,1.627161565e+01,6.491277427e+00,3.964281195e+01,3.286143585e+01,5.105107312e+01,3.840074950e+00,3.112721492e+01,6.008961849e+01,6.004993427e+01,3.418173523e+01,1.047493522e+01,7.882425751e+01,6.989016649e+01,7.213742137e+01,5.640141632e+01,2.494663722e+01,5.947704051e+01,5.519367571e+01,2.444418886e+01,6.609062505e+01,9.400535499e+01,7.152401199e+01
5.577051326e+01,6.822952314e+01,5.054221537e+01,4.242652070e+01,9.951062555e+01,1.169936548e+01,3.382496400e+01,8.470207659e+01,9.749087180e-01,2.911503748e+01,7.082973826e+01,7.758250091e+01,5.072871232e+01,5.918991621e+01,9.629379790e+01,8.428565862e+00,6.724821478e+01,5.295867916e+00,7.324149597e+01,9.713288355e+01,3.934791304e+01,4.871210010e+01,5.217180324e+00,2.479497237e+01,1.971161745e+01,8.250918323e+01,1.213321071e+01,9.309466774e+01,5.646266039e+01,2.382204512e+01,8.778928460e+01,1.501588504e+01,4.195812797e+01,4.616221348e+01,9.987495097e+01,2.488833933e+01,8.537982926e+00,3.897191704e+01,2.390990941e+01,5.782877873e+01,2.228635611e+00,9.256388245e+01,7.865963873e+01,2.166955911e+01,3.465702239e+01,9.521151417e+00,5.751296823e+01,6.614288108e+01,6.744672706e+01,1.056796667e+01,2.333976172e+01,9.614581061e+01,8.908301771e+01,7.767158358e+01,5.995332376e+01,9.860264272e+01,3.873232435e+01,8.982260747e+01,9.591791425e+01,8.725911699e+01,2.673878920e+01,3.169152489e+01,9.194214132e+01,2.855697775e+01,3.523542980e+01
8.336950406e+01,5.722330025e+01,8.831067425e+01,3.599031300e+01,3.209546976e+01,6.317868348e+01,9.221313737e+00,9.309052349e+01,6.157067040e+01,3.840232387e+01,8.761644270e+01,3.412670809e+01,2.469349113e+01,7.623519049e+01,4.235604875e+01,6.945781938e+01,9.251873591e+01,9.924436430e+01,4.452677189e+01,6.348186621e+01,9.019871103e+01,4.140655097e+01,4.687951693e+01,5.217329481e+01,6.353431061e+01,9.805508112e+01,3.590014668e+01,8.131076111e+01,6.775687026e+01,3.688472970e+01,3.448331847e+01,4.096869337e+01,9.343462251e+01,6.370734282e+01,5.832377670e+01,1.010813760e+01,5.307250543e+01,1.164535489e+01,3.766108085e+01,8.078549889e+01,8.713633361e+01,7.852043484e+01,1.529786448e+01,2.575032870e+00,1.003403140e+01,5.016221730e+01,4.597127395e+01,9.088473225e+01,6.590619220e+01,1.165934640e+01,8.293714397e+01,9.816413892e+01,1.645859286e+01,2.235668725e+01,6.112836427e+00,9.118782017e+01,4.365015430e+01,9.129486206e+01,3.070682580e+01,7.032528821e+01,3.862707569e+01,9.255847396e+01,2.530857571e+01,2.004105811e+01,7.437397235e+01
