v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82
1.963698847e+01,1.729745439e+01,9.452092722e+01,4.969169532e+01,9.864490166e+01,9.643246857e+00,9.179543131e+01,4.661055605e+01,5.821138859e+01,4.888394775e+01,1.312013245e+01,1.703221332e+01,9.323452639e+01,3.609788881e+01,9.202498981e+01,7.894161693e-03,4.706120259e+01,2.153952515e+01,3.543634364e+01,3.028946630e+01,7.802722571e+01,2.551187785e+01,8.933421077e+01,9.832747820e+01,4.902164149e+01,6.074510969e+01,8.792103534e+01,6.566516873e+01,1.561540437e+01,2.575385236e+00,4.248253554e+01,2.189141247e+01,5.572853760e+01,1.065431251e+01,3.652462065e+01,3.503481979e+01,2.761269162e+01,3.769169796e+01,1.787500831e+01,2.658567031e+01,4.155127741e+01,8.819039047e+01,6.108988231e+01,9.237101553e+01,3.189371795e+01,5.987478825e+01,3.873062044e+01,3.798720440e+01,4.551098930e+01,6.011536999e+01,8.537563929e+01,2.487441691e+01,1.577968406e+01,2.834392530e+01,5.759259278e+01,5.342047232e+01,2.155239343e+01,3.362173706e+01,6.232551561e+01,8.296037932e+01,3.455407188e+01,3.987816486e+01,7.547779946e+01,8.278983480e+01,6.141872371e+01,4.483708278e+01,3.575359250e+01,4.864072238e+01,3.584354276e+01,1.588245945e+01,4.789029080e+01,3.073856000e+01,7.805782171e+01,7.644020632e+01,8.133769966e+01,7.155482329e+01,3.924600271e+01,5.085064657e+01,8.955047993e+00,4.075447911e+01,5.528908121e+01,3.870342634e+01
2.163163956e+01,1.101874493e+01,2.844435389e+01,9.011581152e+01,5.245834779e-01,2.636805600e+01,5.440351542e+00,2.599092473e+01,8.092741671e+01,8.559299524e+01,1.396561470e+01,3.130635718e+01,1.296036045e+01,7.532001883e+01,3.755071092e+01,9.042472818e+01,6.561269446e+01,3.035860372e+01,6.338044070e+01,1.380805448e+01,7.099185414e+01,2.124307720e+01,3.449019117e+01,7.181537781e+01,7.457263186e+01,4.705045771e-01,3.692566858e+01,6.032513923e+01,9.505276922e+01,8.894824817e+01,3.192955723e+01,4.522729707e+01,7.424789681e+01,1.013748514e+01,5.350992601e+01,5.414306666e+00,5.490978255e+01,3.802916594e+01,1.884715179e+01,3.761586063e+01,7.734709588e+01,6.487870196e+01,2.079010921e+01,9.904779101e+00,5.665067686e+00,4.727791297e+01,3.700950506e+00,6.526238514e+00,6.655605704e+01,5.429260003e+01,1.224926501e+01,1.779775557e+01,4.482540285e+01,7.219813711e+01,5.383757315e+01,3.840588501e+01,2.916497354e+01,6.485944165e+01,8.850160281e+01,3.181750631e+01,7.929620264e+01,7.400481143e+01,6.438283860e+01,1.428252846e+01,5.753748543e+01,7.603085638e+01,6.000662709e+01,5.672442326e+01,6.954761827e+01,5.431604078e+01,5.033833231e+01,2.439710767e+01,3.273820489e+01,7.998435803e+01,6.201027601e+01,2.799588066e+01,6.214643812e+01,1.816307320e+01,8.566484602e+01,4.796853059e+01,2.527836879e+01,2.958362249e+01
8.706776962e+01,6.587517877e+01,4.792762897e+01,9.448569843e+01,5.531552297e+01,3.389068054e+01,9.329658414e+01,4.835978665e+01,1.744022134e+00,2.763566936e+01,2.064247475e+01,2.555877260e+01,6.123623649e+01,9.674084074e+01,9.618732985e+01,3.292260013e+01,2.426878475e+00,4.081382407e+01,8.406391872e+01,8.988235970e+01,7.036541559e+01,2.861021976e+01,3.608067688e+01,9.573776343e+01,1.169760137e+01,9.267967758e+01,4.612889607e+01,8.779837266e+00,6.640821441e+01,3.965684453e+01,8.293153356e+01,5.655651255e+01,9.548833275e+01,9.108206731e+01,9.540141577e+01,4.358957230e+01,8.463966055e+00,6.319637381e+01,2.161523386e+01,6.800999364e+01,7.561556075e+01,3.695803038e+01,5.498934990e+01,3.214409187e+01,2.342376482e+01,4.770813092e+01,3.225909510e+01,3.371375871e+01,3.373727001e+01,7.324672924e+01,1.698419866e+01,6.575984973e+01,9.005010919e+00,8.747788884e-02,3.892122050e+01,5.226458167e+01,6.217384842e+01,9.586895291e+01,8.228553127e+01,4.862022816e+01,7.072760591e+01,6.679806146e+01,4.074929751e+01,4.159664480e+01,1.616582081e+01,9.811205480e+01,8.015531325e+01,6.024692094e+01,3.076278339e+01,6.459542434e+01,7.097653401e+00,5.986937302e+00,7.169107188e+01,7.896087641e+01,9.914002916e+01,3.790360149e+01,2.204968926e+01,6.964191259e+01,7.819356753e+01,8.407307845e+01,2.934816384e+01,4.078489628e+01
7.931283380e+01,8.139521341e+01,3.625273408e+01,2.422456016e+00,4.180860536e+01,5.129288768e+01,7.789138812e+01,7.100775695e+01,8.437639781e+01,2.675420126e+01,6.974619178e+01,9.008989322e+01,4.551051209e+01,6.912053460e+01,7.006744591e+01,9.410393135e+01,8.293449120e+01,4.406332966e+01,7.542710648e+01,6.898242590e+01,7.532823732e+01,7.060804663e+01,8.785166265e+01,5.614853037e+01,1.281552369e+01,5.282175150e+01,7.864453922e+01,7.982145786e+01,7.020909062e+01,9.010585477e+01,8.053454893e+01,4.401191340e+01,4.683857500e+01,6.391996745e+01,3.796056448e+01,9.423553898e+01,2.300523954e+00,4.366078370e+01,2.586334914e+00,4.109692142e+01,2.903466126e+00,6.532589207e+01,8.561251519e+01,9.970203531e+01,8.070007989e+01,8.089326033e+01,3.420509117e+01,3.730733481e+01,5.177603618e+01,8.307622268e+01,6.805443626e+01,5.846268686e+01,7.256589181e+01,3.212623019e+01,7.220667068e+00,7.845881922e+01,5.068410934e+01,5.133094017e+01,5.879043609e+01,9.669290016e+01,6.714770962e+01,5.331934314e+01,7.354987698e+01,7.316796255e+01,7.656941678e+01,2.971559080e+01,1.681303378e+01,3.129676221e+01,3.222754722e+01,3.800281504e+01,3.321922141e+01,8.015831059e+01,9.959514771e+01,7.663051771e+01,9.187079295e+01,2.138832237e+01,4.941580906e+01,8.522886734e+01,5.861771161e+01,6.904982693e+01,3.862448852e+01,1.637642499e+01
1.957842654e+01,9.093705353e+01,4.265435560e+01,4.816142119e+01,4.522709943e+01,6.731862563e+01,7.333869460e+01,4.916639270e+01,9.818324260e+01,5.228923680e+01,1.796132120e+01,5.848505723e+01,4.050932547e+01,9.673543799e+00,8.867267586e+01,9.986503705e+01,2.031434178e+01,2.818026163e+01,3.233828009e+01,4.394663535e+01,6.300844423e+01,5.642978117e+01,2.392039563e+01,5.986756995e+01,9.058696252e+01,8.355265262e+01,7.243478544e+01,6.834328305e+01,6.289380597e+00,3.498102625e+01,6.156183741e+01,1.248382042e+01,8.034547080e+01,9.633282686e+01,7.417324568e+01,1.460504435e+01,8.175583970e+01,7.602958431e+01,3.502977098e+01,5.200965665e+01,9.338450615e+01,1.651832521e+01,1.778135486e+01,8.126351010e+01,6.381665686e+01,3.541179400e+01,5.904068492e+01,2.227167420e+01,7.945537684e+01,2.188699089e+01,6.252385791e+01,6.829987233e+01,8.323930026e+01,4.487718042e+01,5.015540974e+00,8.532273377e+01,9.872867610e+01,6.591374764e+01,6.489978358e+01,7.511229755e+01,8.389181929e+01,7.583043183e+01,1.743983295e+00,5.530694781e+01,9.612065749e+01,3.248563523e+01,9.902803352e+01,6.647794907e+01,9.327108735e+01,9.953801288e+01,3.721853365e+01,5.892245088e+01,8.438295624e+01,5.831228579e+01,4.843241017e+01,3.625506295e+01,1.082974371e+01,2.578608349e+01,3.103857707e+00,4.643690545e+01,6.931983520e+01,2.052073283e+01
3.877484254e+01,5.925020209e+01,3.816610982e+01,7.791689934e+01,5.334926533e+01,8.053886788e+01,1.813978744e+01,5.033422140e+01,7.002623284e+01,6.500966143e+01,2.140737627e+01,1.005696869e+01,5.505797415e+01,2.738339738e+01,6.164923821e+01,5.836708363e+01,9.510794840e+01,7.824597973e+01,8.381509595e+01,2.704906084e+01,5.616853009e+01,1.656575258e+00,7.407923816e+01,4.567433469e+01,9.714161020e+00,4.921085603e+01,8.138470891e+01,7.817148665e+01,8.620946735e+01,3.680199336e+01,7.387432640e+01,1.853723823e+01,8.206857656e+01,4.695318044e+01,5.931810917e+01,5.163865840e+01,6.877614488e+00,6.041252353e+01,1.401982570e+01,7.944052644e+01,2.550774900e+01,4.677586662e+01,5.777485767e+01,3.070932597e+01,4.023892446e+01,2.579784854e+01,9.686271805e+01,4.548919956e+01,1.072742684e+01,8.135633846e+01,3.400429322e+01,9.372827802e+01,4.608007992e+01,5.520219708e+01,1.542987055e+01,2.511281120e+01,1.732766995e+01,8.050288420e+00,5.417077383e+01,8.501872995e+01,8.654006890e+00,2.418414605e+01,7.206836870e+01,8.480961952e+01,6.271783204e+01,8.352286402e+01,4.221577825e+01,7.328225557e+01,3.502562302e+01,6.907867547e+01,9.494752491e+01,6.462150191e+01,4.592151615e+01,7.921157976e+01,8.326285111e+01,9.323407964e+01,4.712651456e+01,8.477608970e+01,6.117213039e+01,5.052122716e+01,6.760465799e+01,2.842556412e+00
8.189429188e+01,1.975601638e+01,9.028044194e+01,8.970639432e+01,5.072927855e+00,9.385491294e+01,2.733568177e+01,4.954083892e+01,3.987509627e+01,8.318266579e+01,9.380822006e+01,3.723624993e+01,7.910803607e+01,1.054625422e+01,5.608794867e+01,8.280929950e+01,4.965125038e+00,6.653100807e+01,7.651250481e+01,7.241089731e+01,2.727595740e+01,3.201420138e-01,7.229659912e+01,2.625974858e+01,2.572232113e+01,7.817814731e+01,6.825842789e+01,4.495176029e+01,6.531979232e+01,6.304182173e+01,8.807155872e+01,5.038613643e+00,2.056307701e+01,6.167462460e-01,9.177212504e+01,9.301826246e+01,9.601358216e+01,2.918668133e+01,7.725702639e+01,4.881189203e+01,2.773108092e+01,5.925065326e+01,2.390368229e+01,3.157670074e+01,1.078089207e+01,2.238096281e+01,3.352358614e+01,3.679893019e+00,6.502661540e+01,6.976985566e+01,1.304686443e+01,9.827612729e+01,5.118420730e+01,9.961783626e+01,3.041097753e+01,1.615332351e+01,3.032292267e+01,8.132753609e+01,1.061615678e+01,9.466461355e+01,5.137403592e+01,6.105468605e+01,8.195386905e+01,8.936816715e+01,6.526626454e+01,9.724157576e+01,5.964537570e+01,8.576255636e+01,8.875885264e+01,9.641748404e+00,6.076028150e+01,2.802456782e+01,8.818319384e+01,9.737332823e+01,8.708712150e+01,5.488091330e+01,1.664848875e+01,7.552859315e+01,9.398303070e+01,2.395306605e+01,4.667794276e+01,9.495208867e+01
3.533517327e+01,1.453965570e+01,4.223460669e+01,6.909889312e+01,9.995458310e+01,1.232305415e+01,2.967258671e+00,6.316600100e+01,4.645535406e+01,4.850412601e+01,7.312697860e+00,6.576674707e+01,1.286023676e+01,3.169786041e+01,6.320058332e+01,2.871099431e+01,5.088760033e+01,6.236042446e+01,3.198128794e+01,3.100233718e+01,6.716872642e+01,9.886685216e+01,9.702878564e+01,3.003773157e+01,9.229625219e+00,8.844988887e+01,2.241800753e+01,9.695651964e+01,5.095145164e+01,5.819862455e+01,3.617902777e+01,2.491886982e+01,2.538119701e+01,4.525894163e+01,9.687541556e+01,4.157487197e+01,7.788936838e+01,1.006688293e+01,2.479450368e+01,8.586462049e+01,4.629779631e+01,8.604817724e+01,7.016060989e+01,1.252828696e+01,4.793954775e+01,3.228727714e+01,1.382687232e+01,3.024924129e+01,9.221870568e+01,9.446810549e+01,3.622969364e+01,8.553177472e+01,1.263713056e+01,6.386764524e+01,4.953142285e+00,6.472880319e+01,3.403202445e+01,5.080528234e+01,7.170647577e+01,5.917499016e+01,3.884470267e+01,9.064167172e+01,9.391720255e+01,5.079430786e+01,9.252317096e+01,8.898130891e+01,9.106909224e+01,6.345928991e+01,6.276362462e+01,1.070316535e+01,9.697008617e+01,7.570186789e+01,8.611549454e+01,9.203076527e+01,1.681877170e+01,9.596804573e+01,4.836214559e+01,4.138079840e+00,4.344026853e+01,4.737707444e+01,5.630300517e+01,6.116269649e+00
6.482816877e+01,3.419676874e+01,5.738492500e+01,3.409525850e+01,4.511512664e+01,7.743944625e+01,4.967290752e+01,9.330144359e+01,3.008910841e+01,5.699481212e+01,5.041074750e+01,8.886615156e+01,5.181001768e+01,3.545977175e+01,9.424148320e+00,6.915356354e+01,6.587094547e+01,7.753708770e+00,4.913439676e+01,1.378457993e+01,7.299102021e+01,5.817616434e+01,4.529180668e+01,8.881996319e+01,6.838986131e+01,2.016506377e+01,4.014700719e+01,4.508801529e+01,3.204549644e+01,5.964739740e+01,6.807453918e+01,6.498145106e+01,3.500401005e+01,7.067460306e+01,9.099870522e+01,9.396219952e+01,8.775441595e+01,4.905389572e+01,6.885374748e+01,6.951092432e+01,4.431596270e+01,1.784504998e+01,8.324594277e+01,5.530251248e+01,6.886370655e+01,7.478838124e+01,7.058427065e+01,7.776177161e+01,1.236457552e+00,8.041916122e+01,6.158493513e+01,9.644291276e+01,6.613059181e+01,2.030591227e+01,9.904399244e+01,6.045633007e+01,7.607286350e+01,2.143782492e+01,7.393289466e+01,4.244775914e+01,8.265433613e+01,1.956357442e+01,4.314474199e+01,4.600117087e+01,4.670494097e+01,9.761111001e+00,3.853084471e+01,6.384962358e+01,2.805103893e+01,7.073896318e+01,6.554122751e+01,6.345731466e+01,3.139665423e+01,4.024501552e+00,6.767611218e+01,4.057778834e+01,3.803727790e+00,9.908469943e+01,8.738303643e+00,8.510207968e+01,5.255399094e+01,7.556985264e+01
3.094538219e+01,1.039537823e+01,3.589119610e+01,5.626380301e+01,6.833822031e+01,7.239361289e+00,9.826561085e+01,1.331609245e+01,6.136822769e+01,3.858376742e+01,6.707666671e+01,4.206133073e+01,9.457817594e+01,5.931078751e+01,8.902707399e+01,1.349413570e+01,4.128606287e+01,6.981171011e+01,8.438744096e+01,6.762645728e+01,8.095208682e+01,5.748310914e+00,6.986209607e+01,2.119685801e+01,2.476891092e+01,5.461581371e+01,7.570110058e+01,2.102467453e+01,3.997070271e+01,6.762745345e+01,6.771011377e+01,3.476527253e+01,4.597719359e+01,8.013338181e+01,1.021906287e+01,9.879517613e+01,8.681610257e+01,3.283534871e+01,4.376667765e+01,4.806559082e+01,7.749462598e+01,6.052260834e+01,5.438438538e+01,1.715361831e+01,8.245685950e+01,6.712964682e+01,2.881987277e+01,3.092744187e+01,5.617098872e+01,2.707557048e+01,4.288182676e+01,9.168295316e+01,5.735692115e+01,9.622296036e+01,3.777412662e+00,4.215553381e+01,9.067293084e+01,6.718875618e+01,5.998761335e+01,5.452452495e+01,2.322960371e+01,6.701305841e+01,4.572784476e-01,9.669114970e+01,7.032793627e+01,1.757615278e+01,2.938882505e+01,5.300246154e+01,6.477703087e+01,1.361947644e+01,7.419389662e+01,8.396048193e+01,1.096892628e+01,9.225049715e+01,5.501417719e+00,2.123123052e+00,8.634727650e+01,3.490119578e+01,1.240851994e+00,8.218544931e+01,8.989739300e+01,5.834210625e+01
7.975055901e+01,5.772268986e+01,8.858083346e+01,2.581312795e+01,8.379782577e+01,2.462106135e+01,1.173742816e+01,3.127623375e+01,4.113792439e+01,7.939348125e+01,4.730266624e+01,9.089141372e+01,8.707948659e+00,1.067851983e+01,7.596467977e+00,3.976549748e+01,2.646583936e+01,6.665068623e+01,8.940375526e+01,1.789367502e+00,6.847533298e+01,6.974934245e+01,3.545976468e+01,9.656386600e+01,6.338350191e+01,1.488970825e+01,2.540253888e+01,8.514076342e+01,5.882201079e+01,9.140270944e+01,5.713260979e+01,6.319214020e+01,1.151108999e+01,8.270562347e+01,8.842436610e+01,5.780672387e+01,1.872803911e+01,7.519253974e+01,1.198027787e+01,2.313402386e+01,8.027430675e+01,2.451636530e+01,8.639688956e+01,5.187943114e+01,1.248761086e+01,9.931769263e+01,9.098031665e+01,7.968222965e+01,1.390124304e+01,9.738251077e+01,2.755851401e+00,5.368504933e+00,9.851221435e-02,8.304499001e+01,1.650785375e+01,9.300026809e+01,8.019081613e+01,6.123382235e+01,5.672013007e+00,2.631824669e+00,3.964695766e+01,8.779368855e+01,7.008511453e+01,4.039790392e+01,6.919348471e+01,5.402230511e+01,7.819377771e+01,9.114807225e+01,4.979057674e+01,3.882134895e+01,5.316928683e+01,2.158956817e+01,5.958751336e+00,9.242393447e+01,6.509851442e+00,2.413337963e+01,2.170563114e+01,3.052083513e+00,5.285123523e+01,2.953789665e+01,3.570593256e+01,2.849026611e+01
2.136481870e+01,9.056038836e+01,1.232249897e+01,2.909356785e+01,3.203597224e+01,7.925916149e+01,1.677888183e+01,3.037778367e+01,7.049773777e+01,2.077395106e+01,7.509087743e+01,7.219789742e+01,8.340147024e+01,4.042373226e+01,2.498657033e+01,3.581720829e+01,5.523878680e+01,7.693527730e+01,5.880816916e+01,8.721954091e+01,9.213635662e+01,1.899818888e+00,4.101203889e+01,8.250157273e+01,5.301863348e+00,1.627447255e+01,8.884363803e+01,1.256417082e+01,8.840138058e+01,8.406554848e+01,3.397072834e+01,4.664879914e+01,8.981138192e+00,1.696535807e+01,4.682036535e+01,7.733013431e+01,6.034621425e+01,1.724472543e+01,1.171496491e+01,7.364160722e+01,9.010235989e+00,5.101185930e+01,6.504783684e+01,1.977657319e+01,9.080771885e+01,5.738241681e+01,8.395964258e+00,4.808457650e+01,3.709169795e+00,6.920629720e+01,7.151437353e+01,6.173001632e+01,8.395866039e+01,2.642722868e+01,8.335838385e+01,1.455532309e+01,6.974696424e+01,5.271718343e+01,8.065501191e+00,4.585989208e+01,7.430642042e+01,2.499580766e+01,6.452509209e+01,6.391753073e+01,3.127867885e+01,1.482362510e+01,7.796097106e+01,8.243708192e+00,4.940377706e+01,7.988964005e+01,2.165163547e+01,9.488975150e+01,4.633350436e+01,3.711985502e+01,5.937760873e+01,3.788171158e+01,5.218659815e+01,5.487920628e+00,5.061249768e+00,9.159984344e+01,8.882110801e+01,5.443503790e+01
8.887571194e+01,9.666819508e+01,8.392975421e+01,5.822840147e+01,5.553773730e+00,7.879284147e+01,7.532544416e+01,9.129062945e+01,7.518103022e+01,7.480597920e+01,9.118731880e+01,4.906848907e+01,3.055210724e+01,3.654215637e+01,6.342075734e+01,6.933796633e+01,7.891260421e+01,2.329796570e+01,7.233651253e+01,4.791525474e+00,2.601960835e+01,3.234007029e+01,4.845642967e+01,6.040599828e+01,7.472450540e+01,1.389380160e+01,4.495267779e+01,7.481089069e+01,6.449205814e+01,7.997329844e+01,1.371835146e+01,8.050019666e+01,5.968660798e+01,1.122811330e+01,7.372422841e+01,7.713200821e+01,8.416503246e+01,6.901922272e+01,2.147997681e+00,5.533429872e+01,1.547714709e+01,2.322483354e+01,4.652373504e+01,6.431193910e+01,6.907161607e+01,9.519603397e+01,3.347004257e+01,7.669312699e+01,2.274495804e+01,4.996394386e+01,3.694823143e+01,8.020074703e+01,7.708370163e+01,4.865880226e+01,6.483926388e+01,4.744091059e+01,8.288152300e+01,6.103496479e+01,6.733562873e-01,9.648911641e+01,4.622096614e+01,1.491532825e+01,8.435225688e+00,7.120737239e+01,7.006114448e+01,9.028017695e+01,9.176927800e+01,3.580276282e+01,8.380807413e+01,1.904949518e+01,5.179926247e+01,5.779235863e+00,8.987870888e+01,4.448712028e+01,2.269756508e+01,7.853856496e+01,3.066655855e+01,3.886837756e+01,7.218401220e+01,6.764113676e+01,4.964977773e+00,6.055891556e+01
3.626218753e+01,5.595294899e+01,8.121702398e+01,7.223159924e+01,3.155489908e+01,9.803977304e+00,2.010017402e+01,7.277241501e+01,5.121390248e+01,5.408623607e+01,6.038785927e+01,9.653298063e+01,6.233076200e+01,2.971471302e+01,9.969590751e+01,4.916694119e+01,7.370076312e-01,1.091499278e+01,9.138008930e+01,9.511560679e+01,9.239231668e+01,9.294673458e+01,5.130196263e+01,6.378493059e+01,1.197778394e+01,8.585673185e+01,9.540994109e+01,7.055634966e+01,4.411270105e+01,2.505397114e+01,3.249449050e+01,4.337942679e+01,2.851819257e+01,5.661455036e+01,2.161055861e+01,5.172937193e+01,7.694073595e+01,5.283063353e+00,8.155254869e+01,7.236899502e+01,6.597380309e+01,8.845189525e+01,1.726638352e+01,4.033098682e+01,3.505856575e+01,7.225961303e+01,1.438981388e+00,1.315538198e+01,2.982881370e+01,9.043353877e+01,5.223755794e+00,2.702563805e+00,9.585989646e+01,1.407327039e+01,6.167838627e+01,9.244330737e+00,7.373845939e+01,9.619634997e+01,3.054972959e+01,5.962699190e+01,9.560224795e+01,5.123783388e+01,7.161753147e+01,4.051289910e+00,2.002419031e+01,6.011556287e+01,2.410433524e+01,6.006221021e+01,8.626672358e+01,8.740914352e+01,5.564157666e+01,7.547694647e+01,6.946546466e+01,7.163984731e+01,4.668747347e+01,7.569407461e+01,6.572327772e+01,4.459222193e+01,5.195037872e+01,4.375528554e+01,5.484481995e+01,9.097454502e+01
7.241904571e+01,8.729348095e+01,4.539487281e+01,3.219424401e+01,5.983924244e+01,2.878311918e+01,1.053359020e+01,6.292507438e+01,4.240797515e+01,6.021608573e+01,2.032555448e+01,9.069245875e+01,2.339272778e+01,8.711053729e+01,6.401599592e+01,2.881747952e+01,5.811443233e+01,3.975865415e+01,9.836909929e+01,7.448698591e+01,6.022349281e+00,4.301345509e+01,2.876031719e+01,6.764051960e+01,8.331955273e+01,1.113649829e+01,1.167982285e+01,6.531891714e+01,9.955338854e+01,6.539507164e+01,8.905572933e+00,3.006856208e+00,6.337406106e+00,8.481928236e+01,5.650415466e+01,3.648745118e+01,3.624304711e+01,1.336941587e+01,5.720399734e+01,3.037350601e+01,7.488030371e+01,8.320297776e+00,1.126785083e+01,1.831456854e+01,4.823892361e+01,6.840778967e+01,8.404489246e+01,2.837795398e+01,6.261780826e+01,6.823982713e+01,5.791398106e+01,1.539217002e+01,1.646563019e+00,9.711911322e+01,5.306233383e+01,4.725046653e+01,4.732676074e+01,1.529488640e+01,1.990322030e+01,2.261043965e+01,3.279987132e+01,3.668795704e+01,3.980952899e+01,1.336322000e+00,9.195237051e+01,5.445512544e+01,9.755566416e+01,6.846502410e+01,6.378301762e+01,4.880341386e+01,8.901360742e+01,6.280249112e+01,5.395423754e+01,6.784631267e+01,4.491956821e+01,1.322287875e+01,1.398756669e+01,4.506239659e+01,6.253821940e+01,4.457899337e+00,4.212032941e+01,6.393365083e+01
5.403543259e+01,4.895591678e+01,6.972871931e+01,2.672767949e+01,8.868619461e+01,7.895754019e+01,9.003602125e+00,3.912613183e+00,1.309929824e+01,4.838527048e+01,4.348168786e+01,2.743935908e+01,5.132160465e+01,4.195878239e+01,8.970620733e+01,4.057724246e+01,9.393831015e+01,4.269204725e+01,5.494215519e+01,9.183913453e+01,8.701185859e+01,2.681388857e+01,2.310917276e+00,8.386609187e+01,9.583301162e+01,8.877634211e+01,3.365272389e+01,5.607623104e+01,7.216752217e+01,7.986482995e+01,9.555305783e+01,3.336681211e+01,1.286443227e+01,6.905928116e+01,4.152161952e+01,5.529848202e+00,8.257711927e+01,1.676655082e+01,2.106659233e+01,4.504800287e+01,1.387569280e+01,2.180982926e+00,1.292975117e+01,9.213015760e+01,9.244388208e+00,8.669483681e+01,5.884431584e+01,3.530651317e+01,2.546440076e+01,7.690017965e+01,7.562712614e+01,3.179735146e+01,9.549488585e+01,9.908317239e+01,6.583903555e+01,2.297296933e+01,8.428816232e+01,9.461551561e+01,8.559374869e+01,4.068681413e+01,8.104861315e+00,5.286534139e+00,9.812181591e+01,3.882092346e+01,9.131880375e+01,8.140718564e+00,2.329646984e+01,7.550215958e+01,7.365756827e+01,3.488204879e+01,3.382089272e+01,5.716310396e+01,1.799615887e+01,3.243059021e+01,7.065030983e+01,3.103203232e+01,3.553482597e+01,8.941876320e+01,7.079770313e+01,3.981424739e+01,6.655310792e+01,1.928846135e+01
8.743956228e+01,7.798756656e+01,8.746017152e+01,1.355752567e+01,2.026788026e+01,4.245010884e+01,7.303729012e+01,8.055189831e+01,5.413174291e+01,5.656306628e+01,6.680863377e+01,9.477541899e+01,9.875795871e+01,3.179942964e+01,7.857541622e+01,4.685767216e+01,6.990975347e+01,8.179541638e+01,2.108819110e+01,8.872592711e+01,1.851119148e+01,5.545809380e+01,3.314187558e+01,4.846286253e+01,6.490072040e+00,2.471975780e+01,8.731896574e+01,1.105102820e+01,3.746160266e+01,8.458349190e+01,3.971626716e+01,1.734620480e+01,6.818445575e+01,7.753292488e+00,7.975128301e-01,7.139578365e+01,8.648301929e+00,2.489399855e+01,3.057907870e+01,9.557798983e+01,7.684243559e+01,9.201706865e+01,2.165501325e+01,3.972862753e+01,4.188147938e+01,2.121239899e+01,7.107831245e+01,7.843017940e+01,7.881742585e+01,6.479276108e+01,9.726819295e+00,1.328672763e-01,3.516534046e+01,3.873561805e+01,3.642259993e+01,1.634116025e+01,1.857347473e+01,4.098676143e+01,7.969703406e+00,5.177798055e+01,3.634054592e+01,4.338256787e+01,4.570781051e+01,4.695310852e+00,3.800515972e+00,6.418316308e+01,6.531506478e+00,4.252567261e+01,2.365968586e+01,8.269212124e+01,6.589614444e+00,9.320124373e+01,2.152703441e+01,9.462494359e+01,8.474875463e+01,3.709936652e+01,5.201514644e+01,8.190550019e+00,8.106781606e+01,2.490669978e+01,5.873801223e+01,2.176338257e+01
