v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21
7.791241639e+01,2.572033218e+01,1.097013194e+01,8.012459807e+01,5.345797138e+01,5.058758004e+01,3.546372650e+01,1.714386922e+01,7.914063331e+01,9.166307894e+01,8.819144218e+01,9.542142128e+01,4.548329535e+01,9.853241018e+01,3.024380756e+01,3.755310338e+01,7.840698377e+00,8.538051230e+00,3.383282548e+01,3.970776579e+00,3.584515006e+01
6.925658630e+01,8.936437398e+01,8.168038867e+01,8.641437855e+01,3.645156163e+01,5.632371277e+01,1.386827305e+01,9.304511549e+01,4.171455574e+01,7.825850016e+01,8.042827577e+01,7.981069957e+01,1.746723621e+01,9.469277826e+01,3.822673861e+01,3.432303770e+01,8.898402767e+01,4.147466291e+01,9.641070924e+01,9.660988417e+01,8.507675527e+00
6.913007899e+01,4.317364225e+01,7.405068645e+01,9.234016981e+01,6.209837046e+01,2.032636114e+00,6.866770463e+01,1.423248680e+01,8.755675644e+01,5.466602154e+01,3.370375723e+01,8.600117493e+01,9.693008705e+01,9.043429383e+01,2.230403586e+01,7.310018805e+01,9.130263426e+01,7.552064948e+00,7.565936886e+01,8.043461992e+01,5.742666483e+01
7.717101685e+01,9.306598971e+01,2.110227557e+01,4.366384318e+01,3.276149198e+01,7.743944625e+01,5.378566619e+01,7.618608297e+00,6.391057976e+00,8.676830271e+01,4.380489796e+01,4.860417500e+01,5.458053736e+01,1.127213183e+01,7.303386549e+01,9.785494376e+01,4.591201560e+01,7.225505766e+01,8.607000614e+00,6.869855781e+01,2.111703294e+01
3.836214006e+01,9.349931380e+00,2.996277067e+01,8.055313335e+01,3.147196989e+01,2.878311918e+01,6.612282151e-01,8.617990991e+01,1.471835559e+01,3.562855306e+01,5.764644869e+01,5.394795379e+01,4.269184689e+01,4.587603370e+01,4.174802869e+00,9.753951699e+01,7.448984952e+01,2.623323603e+01,8.032186235e+00,8.099932703e+01,1.378605741e+01
8.378697639e+01,7.063429933e+01,4.197814190e+01,2.220777338e+01,1.940292252e+01,2.487372420e+01,1.181086529e+01,8.211939020e-01,5.935250934e+01,1.446736485e+01,4.672269079e-01,4.222974107e+01,5.124371483e+01,1.323989558e+01,4.414575444e+01,2.798676572e+01,9.544637579e+01,3.170781784e+01,7.862862998e+01,3.916426358e+01,1.444581362e+01
1.490996178e+01,9.276035859e+01,9.676943705e+01,2.383822778e+01,6.271165045e+01,7.425285377e+01,5.209338194e+01,5.056345887e+01,5.413174291e+01,1.699157981e+01,2.030843933e+00,1.471302161e+01,6.860736538e+01,6.642251608e+01,3.712733416e+01,1.623110194e+01,1.855564148e+01,1.249050746e+01,5.009652666e+00,9.572899017e+01,7.141082144e+01
9.292935642e+01,7.723262682e+01,6.433877738e+01,7.402150686e+01,8.582774347e+01,8.763799383e+01,8.684316008e+01,6.755112202e+01,3.678715937e+01,6.010118211e+01,2.502042192e+01,9.452680153e+00,6.461814371e+01,1.710802541e+01,1.515834163e+01,4.295024323e+01,4.310913046e+01,7.693527730e+01,3.014390633e+01,3.024716722e+00,3.532724339e+01
3.133975189e+01,9.403389888e+01,2.545891323e+01,6.153759896e+01,7.732724390e+01,4.784686568e+01,9.147216857e+01,4.325879860e+01,1.808417454e+01,3.017609015e+01,5.811594394e+01,3.497059433e+01,7.784742522e+00,6.493005435e+01,3.382651423e+01,5.027913945e+01,8.618059805e+01,8.942718229e+01,8.549830264e+01,5.963969635e+01,3.733837642e+01
5.811529559e+01,6.149587534e+01,7.237865255e+01,6.098859401e+01,3.586808581e+01,3.249219908e+01,4.444608938e+01,7.933620548e+01,4.874527048e+01,2.797884358e+01,7.705528740e+01,4.444698069e+01,1.558191334e+01,6.745437870e+01,5.018583103e+01,2.810221164e-01,6.542904659e+01,7.874477182e+01,2.748062462e+01,9.731744945e+01,9.933163497e+01
6.135607200e+01,4.925195413e+01,4.008992066e+01,5.454658067e+01,7.714705777e+01,9.289707249e+01,2.436657705e+01,3.836078968e+01,5.304157340e+01,7.740788034e+01,1.899105750e+01,3.868869660e+01,4.148331618e+01,8.019552611e+01,5.486731672e+01,7.949051971e+01,1.652357880e+00,3.116003422e+01,6.698038528e+01,9.948215450e+01,9.182929912e+01
8.866284905e+01,8.437982980e+01,5.125898681e+01,1.275062577e+01,3.248597939e+00,4.289668275e+00,6.832627520e+01,8.403854512e+00,5.803842149e+01,2.820571387e+01,6.393599868e+01,7.532879571e+01,1.572704669e+01,9.114239468e+01,5.523742836e+01,1.154632952e+01,1.960347092e+01,7.523666761e+01,5.874012562e+01,7.004328844e+01,9.355776379e+01
7.992320391e+01,7.299917489e+01,5.928736080e+01,5.107562548e+00,6.330882213e+00,6.472422310e+01,2.158143833e+01,3.236297300e+01,4.439423768e+01,9.419403774e+01,6.112391290e+01,1.693553843e+01,8.875679490e+01,6.099518691e+01,3.566646085e+00,3.976573564e+00,8.325185928e+01,6.729832519e+01,6.710348944e+01,4.429675248e+01,6.733993182e+01
3.655303423e+01,9.938992205e+01,3.920910905e+01,1.572304313e+01,8.697451413e+01,9.265800268e+01,4.286181621e+01,9.884395243e+01,9.204581226e+01,4.085017816e+01,7.526891942e+01,5.545195228e+01,4.663174781e+01,2.299795168e+01,7.598497641e+01,8.841427655e+01,2.944484612e+01,9.620407954e+01,1.613995524e+01,2.658625956e+01,3.151078038e+01
2.961461088e+01,5.751734146e+01,8.176933852e+01,6.230935666e+01,7.463846673e+01,1.906870802e+01,7.532544416e+01,8.029310782e+01,5.066571232e+00,9.562457628e-01,5.194590350e-01,9.116735474e+01,6.908019137e+01,4.357892850e+01,1.840199569e+01,7.679032801e+01,9.126827664e+01,8.152490264e+01,4.556787049e+01,5.254836387e+01,2.727595740e+01
8.016937671e+01,5.998283419e+01,6.824494938e+01,4.180642165e+00,6.536723395e+01,1.923632189e+01,9.556185556e+01,7.079930540e+01,8.405628085e+01,4.221598171e+01,8.356222603e+00,4.797056825e+01,8.236643297e+01,6.394402748e-02,6.082814652e+01,4.248457775e+01,7.768707460e+01,2.975130484e+01,8.448509601e+01,9.705324226e+01,4.948666668e+01
5.581426254e+01,5.018847105e+01,2.164593779e+01,7.148715902e+01,7.009568464e+01,3.379126678e+01,7.374839261e+01,3.445142118e+01,9.994854546e+01,5.009345537e+01,5.461252497e+01,8.316367112e+01,9.944844363e+01,6.619009393e+01,5.042542723e+01,6.176405299e+01,8.889791139e+01,6.262404862e+01,5.347338177e+01,4.571555679e+01,6.030336713e+01
5.877814856e+01,1.969967497e+01,2.068275614e+00,6.300765604e+01,7.622223339e+01,9.163358891e+01,5.086083108e+01,3.540107384e+01,2.278570336e+01,2.366396263e+01,1.244461972e+01,1.380258855e+00,9.062734362e+01,8.580896166e+01,6.331953119e+01,9.816792023e+01,7.879720662e+01,6.982323578e+00,4.441226838e+00,1.266611898e+01,6.647223861e+01
5.205558501e+01,1.367213474e+01,4.605738347e+01,4.068945370e+01,6.998614791e+01,6.706520948e+01,2.865437908e+01,7.942366203e+01,3.916434930e+00,3.713693847e+01,7.540607233e+01,2.339564358e+01,6.021007684e+01,9.180273519e+01,2.294075540e+01,8.893904755e+01,8.502975526e+01,4.670160188e+01,5.797502447e+01,8.471114738e+01,4.899551383e+01
2.773813568e+01,2.831171866e+01,8.629011196e+01,6.472045804e+01,6.508036304e+00,2.623584747e+01,9.094400283e+01,2.093545835e+01,1.204240636e+01,7.520489779e+00,2.721230899e+01,6.867714173e+01,2.190223180e+01,6.522830287e+01,1.780071923e+01,6.656033710e+01,3.593567928e+00,3.795399495e+01,8.723224979e+01,8.262472081e-01,9.227904531e+01
5.881913168e+01,7.358703945e+01,4.279184187e+01,2.278992985e+01,9.988122097e+01,9.866999159e+01,2.145584220e+01,7.245923177e+00,4.761561528e+01,5.369055436e+01,8.275397972e+01,7.646449538e+00,7.629751632e+01,5.527269825e+00,3.904540995e+01,2.299285826e+00,7.530442436e+00,4.351670406e+01,3.722801440e+01,2.252075048e+01,2.209764552e+01
6.070614571e+01,9.749772663e+01,6.330983788e+01,3.739613416e+01,7.819738364e+01,8.600182150e+01,6.895831000e+01,7.305998841e+01,8.125561004e+01,6.110568591e+01,4.156680227e+00,8.816830968e+01,7.087194555e+01,3.262547171e+01,7.246337019e+01,5.510415796e+01,1.809653498e+01,2.647365168e+01,8.673396147e+01,2.944000297e+01,5.134301003e+01
6.594730629e+00,1.005718536e-02,8.347173801e+00,4.093071213e+01,2.959665999e+01,2.375688837e+01,3.851045219e+01,6.544283942e+01,7.089731843e+01,5.235860337e+01,9.660010446e+01,5.234857004e+01,3.794332972e+01,1.887578530e+01,7.660378869e+01,4.548177750e+01,4.787765211e+01,7.546115386e+01,5.601777873e+01,6.432981479e+01,4.565256482e+01
6.705105594e+01,8.036775655e+00,5.010619726e+01,6.586421281e+01,7.020949014e+01,5.233876437e+01,1.986271303e+01,3.503028454e+01,8.870556914e+01,6.060276425e+01,9.903928832e+01,7.105918840e+01,5.670377546e+01,9.524475193e+00,1.777774410e+01,6.138490739e+01,2.978500856e+01,8.725561050e+01,2.717851113e+01,7.881999638e+01,4.349272699e+01
6.088332647e+01,4.905686129e+01,8.334694874e+01,4.534328588e+01,5.430770896e+01,2.493177133e+01,9.836210960e+01,7.929453458e+01,2.382592962e+01,6.320510215e+01,8.884141422e+01,6.617452802e+01,2.175071265e+01,2.329161872e+00,1.873175873e+01,1.943493626e+01,7.033071422e+01,2.203183723e+00,4.250038755e+01,2.534993210e+01,4.912943171e+01
6.160985832e+01,1.784636758e+00,5.178376224e+00,6.055288286e+01,4.180860536e+01,9.131381643e+01,9.473431573e+01,3.665673295e+01,5.376369212e+01,3.314680323e+01,5.068507090e+00,7.399233765e+01,1.203360825e+01,9.092549949e+01,4.477337495e+00,5.205159967e+01,1.199054386e+01,8.129612706e+01,4.654040435e+01,6.963690263e+01,2.548612630e+01
5.854638811e+01,6.629498264e+01,6.505185910e+01,6.878381430e+01,8.423328464e+01,6.797124598e+01,7.418834830e+01,8.647323037e+00,9.069541953e+01,2.955277956e+01,8.193012267e+01,4.429457531e+01,3.862835864e+01,2.103387191e+01,8.403089823e+01,6.235894519e+01,3.051580504e+01,8.630867010e+01,6.975318655e+01,4.288812721e+01,2.135526401e+01
9.684290552e+00,1.043918573e+01,7.787201920e+01,3.347787527e+01,2.396028085e+01,2.457337240e+01,7.353744432e+01,8.597642813e+01,7.482270543e+01,9.870866740e+01,5.292457979e+00,5.638581920e+01,3.414098652e+01,7.632516094e+01,5.736168422e+01,5.442100478e+01,5.848249848e+01,7.062984573e+01,5.990305083e+01,1.554980945e+01,2.898936653e+01
2.333786356e+01,4.714165178e+00,3.129686215e+01,4.711308592e+01,1.096067968e+01,3.120687133e+01,4.731831804e+01,1.234965094e+01,4.498894445e+01,6.839608475e+01,5.747869995e+01,9.901294800e+01,9.594648003e+01,5.834712661e+01,1.029288196e+01,1.532447034e+01,8.260027070e+01,8.001543561e+01,6.556502942e+01,7.069810892e+00,2.831185430e+01
5.111603288e+01,1.857410673e+01,6.464111933e+01,2.664563797e+01,5.087227062e+01,4.165121735e+01,4.474821648e+01,7.378731678e+01,8.777977544e+01,6.766015735e+01,7.825648410e+01,9.103590368e+01,4.565904423e+01,3.609788881e+01,4.379560860e+01,6.915356354e+01,3.885727376e+01,3.636531238e+01,5.313172751e+01,1.742776335e+01,5.322618356e+01
2.153370772e+01,4.703631547e+01,8.356855437e+01,3.102175882e+01,8.294747835e+01,9.119322028e+01,7.498124963e+01,6.271202379e+01,4.405289805e+01,2.243286072e+01,6.244729961e+01,3.280007025e+01,1.476925430e+01,1.076214140e+01,8.441915653e+00,2.817557168e+00,5.579434010e+01,4.186145527e+01,6.225778192e-01,3.515325025e+01,3.019879649e+00
1.095344084e+00,4.352830855e+01,7.507728158e+01,2.627613670e+01,5.878268317e+01,4.047331387e+01,9.235164694e+01,3.499520447e+01,9.455270201e+01,8.040714987e+01,5.606984841e+01,4.685730520e+01,3.314443595e+01,3.323520402e+01,9.787898382e+01,4.302096794e+01,9.949409072e+01,3.364205064e+01,5.298197911e+01,1.925473797e+01,5.719702116e+01
3.175731561e+01,2.478790987e+00,6.938096007e+01,7.223159924e+01,6.513681836e+01,5.545832888e+01,1.605705758e+01,4.365194640e+01,4.103226618e+01,4.697243051e+01,3.437622947e+01,7.461364337e+01,8.457110288e+01,2.484638381e+01,8.321876046e+01,4.924376040e+01,9.385459136e+01,9.250053010e+01,1.565380211e+01,3.661993539e+01,3.486211043e+01
9.528972312e+01,4.222883278e+01,7.365283722e+01,6.568601204e+01,4.522709943e+01,7.412042003e+01,8.055376447e+01,3.647096603e+01,2.176649529e+00,5.523184410e+01,5.554857492e+01,3.881155131e+01,4.025066318e+01,6.961660423e+01,3.184954035e+01,4.440431233e+01,4.290733124e+01,7.431892789e+01,1.758717145e+01,1.460514085e+01,3.101729191e+01
3.388722297e+01,2.151986592e+00,9.247608379e+01,1.525901699e+01,7.532490093e+00,8.726351119e+01,8.599669305e+01,8.933028153e+01,9.641689719e+01,1.676627673e+00,1.607891056e+01,9.613734084e+01,7.945756175e+01,3.332359857e+01,2.193284173e+01,6.896511786e+01,6.332087958e+01,7.115590626e+01,1.674393829e+01,9.327237357e+00,2.537998391e+01
9.486376649e+00,5.925020209e+01,9.972961522e+01,4.958253423e+01,5.779336089e+01,6.883667978e-01,3.267904243e+01,7.632976921e+01,9.883706143e+01,9.690479209e+01,7.599637659e+01,1.971695539e+01,2.699118647e+01,4.104670330e+00,4.496618489e+01,8.641684468e+01,8.401775798e+01,6.757483174e+01,2.835854659e+01,4.459445477e+01,1.076802951e+01
2.767023299e+01,9.666819508e+01,4.999498960e+01,8.990098738e+01,5.357656616e+01,9.742680145e+01,8.389269701e+01,8.301103569e+01,3.413709934e+01,8.175583384e+01,5.155067761e+01,5.740969477e+01,8.656901497e+01,2.020396888e+01,8.025287712e+00,1.990931479e+01,7.483582718e+01,3.077333779e+01,8.381509595e+01,4.394663535e+01,2.332008284e+00
7.269514834e+01,5.524926128e+01,5.415832465e+01,2.153333929e+01,7.516959884e+01,4.667882152e+01,9.536677572e+01,7.880972902e+01,3.511376084e+01,8.955117212e+01,7.066054992e+01,9.489088130e+01,8.633365055e+01,8.804619824e+01,3.169747954e+01,9.091086972e+01,2.998735460e+01,8.624357071e+01,6.263107707e+01,1.452378716e+00,4.628028823e+01
4.653736148e+01,1.391324272e+01,1.232249897e+01,8.570208790e+01,9.153163869e+01,5.000083137e+01,7.896318634e+01,7.577979755e+01,6.899184031e+00,5.492218291e+00,3.057837028e+00,5.545591785e+00,5.818018180e+01,3.819454602e+01,3.304508254e+01,8.601195320e+01,7.891260421e+01,5.377832096e+01,4.792475791e+01,2.392552181e+01,5.012518485e+01
5.122562127e+01,4.098284229e+01,4.020417885e+01,4.806091196e+01,9.099483319e+01,4.539573001e+01,3.054072975e+00,5.494296544e+01,9.598339494e+01,2.452758060e+01,9.407683349e+01,7.524306822e+01,9.344814113e+01,5.151451641e+00,8.473523347e+01,5.505540376e+01,5.988806026e+01,1.250185979e+01,3.531207804e+00,2.069757259e+01,5.790793502e+01
8.538529619e+01,4.777712840e+01,5.290734226e+01,4.316732014e+01,3.203597224e+01,7.867065528e+01,4.455598861e+01,7.480530575e+01,6.383897239e+01,5.276156481e+01,2.734841671e+01,9.714657995e+01,3.328229741e+01,8.149321285e+01,9.007238801e+01,4.726238205e+01,6.574752972e+00,1.046610762e+00,4.991515507e+01,6.342676957e+01,6.222874633e+01
1.630421265e+01,5.469367138e+01,4.323616750e+00,9.589658140e+01,9.317118667e+01,6.214260036e+01,6.313017373e+01,1.169793811e+01,3.034555444e+01,6.256997779e+01,1.950820641e+01,3.829325931e-01,8.093195734e+01,8.489920845e+01,7.175695602e+01,4.988579927e+01,1.955657836e+01,1.807043031e+01,8.849157653e+01,4.191273195e+01,3.650940521e+01
6.504448026e+01,7.900738314e+01,7.837066292e+01,5.275039618e+01,1.829881931e+01,1.164927055e+01,4.209909506e+01,5.346482142e+01,2.138506219e+01,1.193752532e+00,2.573821567e+01,7.190517800e+01,5.019309724e+01,7.408209972e+01,6.221620618e+00,8.907927721e+01,1.509283660e+00,2.552100780e+01,7.499056718e+01,8.136136262e+01,9.324689085e+01
1.868196135e+01,3.423822383e+01,1.186106199e+01,2.791365521e+01,9.246890678e+01,2.649523497e+01,6.058960688e+01,4.163392153e+01,3.277331562e+01,9.976184549e+01,6.637466722e+01,3.960235848e+01,3.833585218e+01,5.613788724e+01,6.774999354e+01,7.684564482e+00,1.911777049e+01,2.353388516e+01,1.502343023e+01,4.652941171e+01,9.665704432e+01
6.039852794e+01,2.380680709e+01,7.113316813e+01,2.253949632e+01,9.445679090e+01,3.350684301e+01,5.061752851e+01,6.508958705e+01,8.613421957e+01,5.095448708e+01,4.151848736e+01,3.667893586e+01,7.709212465e+01,1.246198345e+01,6.918748559e+01,7.465384722e+01,8.283158703e+00,8.715796187e+01,6.000934621e+01,5.447540158e+00,7.900003574e+01
1.777487629e+01,3.746669455e+01,2.969083476e+01,4.851740372e+01,4.732682874e+01,3.270982369e+01,5.716226739e+01,5.733500328e+00,7.036662242e+01,6.134219907e+01,5.432207464e+01,2.894950348e+01,2.273476895e+01,3.131340594e+01,5.542829842e+00,8.337436834e+01,1.431371433e+01,8.144153825e+01,6.793898165e+01,7.369577263e+01,3.803029938e+01
2.302362887e+01,8.428630460e+01,4.825354086e+01,4.388178640e+01,9.560931712e+01,3.542954462e+01,8.576958565e+01,4.302553265e+00,4.691714895e+01,1.464408154e+01,6.609590015e+01,9.293878565e+01,7.957371785e+01,8.402323993e+01,7.714562706e+01,1.327888342e+01,8.305732939e+01,1.000314794e+01,3.899509629e+01,2.878323158e+01,9.973464449e+01
9.083260770e+01,3.345707029e+01,1.693275943e+01,6.847695921e+01,1.403892700e+01,8.717744676e+00,2.461958446e+00,6.200049676e+01,2.268533807e+01,1.646306942e+01,4.630471616e+01,5.657340340e+01,8.841507253e+01,7.053589489e+01,3.640867676e+01,8.464509304e+01,5.027977415e+01,5.809656120e+01,7.060408297e+00,6.477866783e+01,4.406399820e+01
1.199844105e+01,9.085634445e+01,1.562698857e+01,4.342630916e+01,8.526717658e+01,1.365658632e+01,3.496999534e+01,7.980172067e+01,1.616514087e+01,1.302313494e+01,5.784497216e+00,2.951749065e+01,5.647639669e+01,3.445607576e+01,8.716925747e+01,2.716263224e+01,3.090323138e+01,3.657545304e+01,1.696331404e+00,5.712703833e+01,4.218344329e+01
2.438558048e+01,9.969514182e+01,8.206181075e+01,1.834347176e+01,7.802824564e+01,5.299465693e+00,2.466277800e+01,5.033422140e+01,2.169948094e+01,4.182125300e+01,3.278771540e+01,3.713651461e+01,6.663955849e+01,7.847545886e+01,3.522530043e+01,5.434055786e+01,3.481496270e+01,2.806373447e+01,8.658987032e+01,6.576839336e+01,9.415312189e+01
5.703264515e+01,3.448519134e+01,2.801285373e+01,8.685274728e+01,1.873281952e+01,1.208116185e+01,9.967278201e+01,8.182352603e+01,6.986986407e+01,1.735320293e+01,1.852475957e+01,1.742879116e+01,1.190161765e+01,3.359392445e+01,2.326437816e+00,3.749365958e+00,6.138878661e+01,3.299038413e+01,7.346172170e+01,7.728593984e+01,6.682952389e+01
5.137151720e+01,9.583313458e+01,9.328897285e+01,9.830029403e+00,4.207908657e+01,2.998248269e+01,2.344006084e+01,6.112861826e+01,6.037658415e+01,1.089952396e+01,7.877176429e+01,2.808872816e+01,7.843033052e+01,5.130305797e+01,3.915417439e+01,7.027231060e+01,2.846248282e+01,2.781980884e+00,7.699518358e+01,8.030646670e+00,2.236145491e+01
7.896253674e+01,8.348297675e+00,1.585443404e+01,6.032986165e+01,6.114457764e+01,6.317221151e+01,9.150557976e+01,7.426043276e+01,7.297452896e+01,1.375536270e+01,5.936448823e+01,2.000287155e+01,5.932638841e+01,1.533654912e+00,5.414892077e+01,6.666679274e+01,6.806770264e+00,7.292528990e+01,1.454982663e+01,4.377764882e+01,4.809385173e+01
2.975328752e+01,8.941418521e+01,7.763074357e+01,1.638230289e+01,3.062437312e+01,6.265314930e+01,9.114754505e+01,7.890750891e+01,7.090280597e+01,8.730820226e+00,3.297932016e+01,1.301575073e+01,8.550053187e+01,7.774346693e+01,3.630953640e+00,5.955110819e+01,1.947927204e+01,7.840510917e+01,6.026006528e+01,7.115576733e+01,6.998797824e+01
1.443554529e+01,5.645764158e+01,5.483492445e+01,7.035886249e+01,5.190832724e+01,5.649272934e+01,9.020341363e+01,4.076749019e+01,2.725662792e+01,7.013387840e+01,8.692600776e+01,9.532968354e+01,3.095636154e+01,7.313676866e+01,4.585767140e+01,8.326645021e+01,2.237370588e+01,6.471513817e+01,6.173851315e+00,9.804099392e+01,4.532449426e+00
2.928403873e+01,6.662931449e+01,4.626121692e+01,8.852572681e+01,5.442394296e+01,7.953834909e+01,9.125562606e+01,7.337922120e+01,6.077489508e+01,2.168174313e+01,8.755290230e+01,6.494169946e+01,8.521798800e+01,8.817170253e+01,9.251291098e+01,1.635053429e+01,1.537228342e+01,5.198989327e+01,3.069700468e+01,3.113526753e+01,3.696823978e+01
7.606349807e+01,6.128414064e+01,2.311167924e+01,5.767479213e+01,4.947286829e+01,6.172319926e+01,5.297891930e+01,5.268623384e+01,1.495715674e+01,3.516443191e+01,1.749423672e+01,4.847225293e+01,1.286023676e+01,1.157202868e+01,7.434384362e+01,2.826061387e+01,3.707449198e+00,2.050113533e+01,5.770647228e+01,3.019603202e+01,8.344883329e+01
6.661767858e+01,6.041790308e+01,8.541846090e+01,9.867489943e+01,2.848730984e+01,5.245974678e+01,7.871617219e+01,2.161485947e+01,5.121390248e+01,6.175656992e+01,8.707749849e+01,2.063410143e+01,4.155360570e+01,3.527689542e+01,8.265352138e+01,9.974591766e+00,2.458679744e+01,9.971675393e+01,7.765168882e+01,6.937069746e+01,4.183636018e+01
5.956826686e+01,6.387404076e+01,9.360199428e+01,3.687712034e+01,8.318804834e+01,1.049332451e+01,5.981586429e+01,5.125286604e+01,4.898740854e+01,6.806949296e+01,7.345573301e+01,9.380391027e+01,2.933728775e+01,4.313230663e+00,7.481166418e+01,9.575396965e+01,8.988968149e+01,8.836518842e+01,5.987810411e+01,5.948174269e+01,8.973398695e+01
6.009379715e+01,5.615432669e+01,3.491331612e+01,9.366382557e+00,3.099765896e+01,6.203626054e+01,5.388797451e+01,9.043633941e+01,9.476759787e+01,1.889481077e+01,9.958147891e+01,2.939548384e+01,9.854049064e+01,9.324131767e+01,7.776080470e+01,2.757673890e+01,2.279132305e+01,2.773233510e+01,2.227604036e+01,5.784793881e+01,9.988499451e+01
9.371587229e+01,8.251899769e+00,5.329089959e+01,7.462147498e+01,3.163915654e+01,9.223395683e+01,4.703822783e+01,1.084758605e+01,3.047052298e+01,3.790703730e+01,3.845606714e+01,8.120028053e+01,1.566913431e+01,3.112244740e+01,1.893099009e+00,1.216616673e+01,6.292866774e+01,7.678087042e+01,4.760319219e+01,1.840151464e+01,1.860755834e+01
