v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81
1.025479227e+01,5.020665516e+01,8.315289790e+00,3.276687065e+01,1.531204581e+01,4.740661752e+01,5.447321509e+01,3.657957978e+01,6.595443210e+01,7.352677365e+01,6.176347233e+00,8.808450854e+01,2.696153818e+01,4.824504380e+01,2.631462319e+01,7.798973826e+01,7.748512476e+01,9.585804267e+01,1.795377619e+01,7.375679276e+01,5.328462594e+01,1.986525788e+01,1.544379873e+01,5.121772611e+01,5.358829573e+01,7.537246148e+01,2.505961284e+01,2.850799383e+01,9.610684892e+01,8.040856292e+01,6.676407190e-01,2.178693166e+01,6.592599155e+01,6.874003396e+01,6.943284829e+00,2.087759779e+01,4.681392055e+01,9.806725710e+01,1.363758243e+01,7.712341062e+01,3.559728385e+01,8.321171476e+00,6.159285413e+01,2.089453420e+01,8.882321642e+01,5.688637063e+01,2.197138591e+01,9.636928949e+01,2.161361969e+01,7.979008623e+01,4.542557556e+01,3.669730508e+01,6.191079973e+01,6.886595168e+01,6.149452144e+01,4.303276540e+01,4.471869550e+01,2.461435263e+01,5.874738286e+01,3.004582607e+01,6.085458494e+01,1.888049821e+01,4.523019403e+01,3.023779292e+01,2.897267073e+01,8.521546151e+01,4.451894715e+01,4.470147050e+01,7.162515242e+01,9.125872107e+01,5.671718067e+01,4.534477817e+01,5.951987173e+01,3.712227881e+01,9.554855870e+01,3.956121409e+01,3.731885616e+01,5.728394535e+00,3.703836930e+01,2.709587817e+01,4.283127253e+01
7.356256845e+01,6.538630907e+01,3.391295533e+01,8.968400577e+01,7.424620692e-01,2.420365099e+01,7.098170947e+01,2.564466277e+01,6.264626484e+01,3.416039700e+01,6.453834583e+00,4.805781151e+00,1.182789802e+01,6.156296391e+01,2.723650729e+01,3.104974158e+01,2.335439468e+01,3.918435709e+01,1.204601043e+01,8.415656727e+01,1.142438962e+01,9.300335574e+00,2.134839413e+01,3.071835760e+01,9.304214351e+01,7.228615045e+01,5.453557029e+01,8.968232352e+01,5.769115611e+01,7.885119164e+00,1.568201742e+01,6.084392658e+01,9.129946428e+01,6.395519275e+01,4.446893618e+01,9.200296786e+01,4.500701915e+01,9.891769179e+01,7.686453760e+01,1.601899792e+00,7.445013281e+01,2.788625580e+01,3.067892446e+01,4.209205514e+01,7.194185666e+01,9.586874802e+01,1.857414971e+01,8.683135415e+01,5.190113624e+01,5.411008169e+01,5.740699904e+01,6.957228091e+01,8.234126254e+01,2.630066002e+01,4.862806880e+00,6.677808698e+01,7.401806153e+01,8.323698099e+01,1.912824456e+01,9.977967079e+01,1.619470874e+01,1.085602812e+01,4.003669951e+01,9.931146047e+01,5.359524304e+01,7.462443766e+01,2.353028892e+01,8.927965531e+01,6.662479425e+01,8.047052771e+01,1.406941122e+01,2.595951067e+01,6.131045026e+01,9.820246251e+01,7.219206082e+01,5.593691241e+01,3.943811488e+01,3.975438754e+01,3.751635326e-01,1.601419031e+01,5.213078952e+01
7.373721081e+01,7.503915682e+01,5.748667192e+01,2.894838124e+01,2.476054685e+00,5.615484560e+00,6.762806690e+01,4.540149106e+01,7.077269215e+01,8.970675449e+01,1.568215127e+01,9.207905167e+01,2.702943397e+01,8.379780051e+01,9.491218408e+01,8.437538553e+01,1.366236317e+01,1.074548946e+01,1.516411606e+01,3.029643272e+01,7.069030978e+01,3.654205146e+01,3.699169707e+01,5.502694211e+01,3.890985253e+01,3.039376635e+01,7.294518446e+01,9.280045396e+01,5.557950245e+01,2.460819392e+01,6.861524930e+01,3.781825531e+01,9.839806881e+01,1.389126781e+01,8.795995221e+01,2.202274707e+01,7.851794121e+01,3.400589663e+01,5.972958819e+01,6.474735767e+01,6.234333318e+00,5.843956436e+00,6.688572898e+01,9.804652718e+01,5.055455261e+01,5.521119100e+01,2.036678692e+00,8.292647220e+01,8.895976384e+01,4.276408433e+01,5.930156129e+01,2.300585179e+01,6.459458692e+01,9.705961372e+01,7.278358667e+01,7.797820030e+01,6.870621376e+01,7.213687258e+01,9.886945011e+01,4.517775018e+01,5.756178081e+01,3.430518385e+01,7.767989232e+01,4.758618143e+01,3.732884014e+01,8.514905600e+01,4.537975702e+01,6.046624933e+01,3.937907963e+01,6.984011015e+01,5.332885621e+00,2.815731107e+01,5.392826741e+00,6.574157334e+01,4.362274106e+01,8.917905022e+01,6.876929729e+01,1.510023924e+01,1.987659619e+01,9.885324107e+01,2.354538589e+01
4.459793599e+01,2.448270958e+01,7.937129554e+01,2.808124223e+01,5.725447430e+01,8.864436022e+01,3.807206397e+01,9.647770319e+01,7.656807144e+00,1.082132788e+01,3.546173846e+01,9.832497200e+01,7.455471131e+01,6.025170300e+01,8.024054940e+00,8.680332520e+01,2.376005016e+01,6.573258989e+01,4.412117967e+01,3.089253288e+01,5.704637240e+01,2.810179931e+01,5.881052569e+01,6.671780732e+01,2.504344330e+00,7.259394174e+01,1.858707624e+01,7.499871569e+01,9.596680589e+01,8.236806715e+01,5.744736923e+01,5.970269889e+01,3.676818068e+01,8.948840353e+00,6.102023929e+01,2.443761081e+01,7.704485782e+01,7.916223810e+01,4.843302631e+01,5.091700785e+01,8.320168946e+01,4.407650275e+01,2.090393543e+01,4.329323910e+01,8.781250576e+01,1.827075007e+01,1.290484491e+01,6.223994778e+01,3.340035412e+00,7.696705622e+01,6.910775209e+01,8.134853879e+01,3.472766360e+01,1.747611216e+01,2.356520279e+01,8.840742590e+00,3.682655355e+01,8.386575658e+01,2.494971589e+01,3.760470964e+01,9.204341489e+01,2.475299044e+01,6.334480813e+01,2.422254560e+01,2.844766351e+01,3.750838689e+00,3.272583803e+01,9.001425978e+01,9.868396637e+01,1.629208837e+01,2.572510075e+01,6.483089595e+01,3.640424394e+01,5.045367803e+01,9.820155841e+01,3.052570074e+01,1.904939312e+01,3.019995225e+01,7.469867292e+01,6.972991652e+01,7.874836448e+01
5.526239910e+01,6.135451926e+01,4.830007119e+01,8.416241855e+01,6.729653871e+01,7.525440870e+01,4.574243990e+01,1.520759830e+01,9.794083718e+01,7.223892480e+01,6.190250842e+01,3.868026722e+01,8.455405211e+01,1.494878017e+01,7.760346020e+01,8.632413974e+01,7.205490007e+01,7.773673909e+00,7.918714294e+01,5.783926052e+00,6.901412454e+01,1.449886649e+01,9.340036494e+01,6.897055082e+01,9.867339701e+01,1.704826616e+01,4.704679927e+01,3.030506639e+01,5.231116912e+00,3.300682438e+01,5.340694809e+01,8.846354471e+01,3.357237787e+01,7.941869017e+01,7.107008378e+01,4.433585664e+01,3.386680641e+01,7.035437623e+01,1.475019849e+01,6.993773981e+01,8.447448255e+01,5.534001612e+01,2.633994184e+01,9.656714480e+01,5.105363757e+01,3.086559567e+00,1.199334303e+01,3.928055019e+01,2.127225558e+01,4.581371818e+01,8.754604325e+01,2.067134748e+01,6.227979577e+01,8.038992267e+01,7.336815228e+01,7.261054462e+01,6.538510016e+01,9.431433352e+01,7.683673920e+01,6.149295321e+01,4.011508202e+01,4.325315517e+01,5.528965091e+01,3.923458137e+01,3.664825880e+01,8.174863215e+00,9.225827215e+01,8.881172452e+01,3.113239746e+01,8.952313599e+00,2.954557837e+01,2.776725527e+01,7.102456072e+01,2.016542130e+01,9.356999985e+01,1.936154979e+01,2.831883066e+01,4.308707646e+01,9.681928668e-02,7.640335251e+01,5.688825795e+01
5.615841835e+01,9.025431409e+01,9.594960235e+01,5.141905154e+01,8.787108829e+01,3.665047678e+01,2.007508202e+01,6.589172493e+01,3.445965244e+00,3.931695672e+00,6.716760214e+01,3.808699866e+01,2.712435471e+01,5.001418385e+01,8.856360294e+01,2.398808025e+01,4.481662726e+01,5.865140569e+01,7.466272071e+01,3.035356040e+01,7.332088374e+01,6.085662738e+01,6.006601775e+01,5.730195875e+01,6.228091311e+01,9.879980654e+01,8.909001172e+01,2.414783294e+01,9.721184550e+01,5.730544523e+00,1.607903384e+01,8.154235230e+01,3.453537834e+01,5.083788446e+01,7.476635410e+01,4.326194520e+01,7.238529600e+01,1.222748477e+01,3.810441768e+01,3.912605115e+01,6.716977823e+01,9.819110287e+01,8.123476594e+01,7.201505721e+01,6.789780391e+01,9.681254737e+01,2.271596361e+01,8.708575904e+00,8.690635783e+01,9.612779149e+01,5.452179073e+01,5.058464561e+01,6.796000461e+01,2.544158015e+01,2.915676306e+00,2.311832221e-01,3.584946038e+01,1.138768895e+01,8.670759246e+00,5.594921258e+01,4.488094844e+00,1.062838968e+01,2.413350966e+01,7.565052220e+01,7.376397005e+01,8.469200783e+01,4.988200830e+00,2.919165392e+01,6.376141381e+01,4.819069965e+01,2.753282420e+01,8.563202098e+01,8.079961869e+01,9.570392046e+01,6.879369573e+00,3.060600728e+01,7.282310703e+01,6.020521892e+01,2.637254575e+01,9.471730307e+01,2.825895665e+01
7.676263941e+01,3.343732425e+01,5.572422666e+01,5.804508514e+01,6.100318227e+01,7.321424086e+00,5.037936165e+01,3.278851644e+01,9.372706875e+01,4.122372350e+01,3.370401137e+01,8.083549875e+01,1.786947609e+01,3.771764110e+01,7.317174810e+01,1.538914845e+01,5.995132515e+01,9.776606609e+01,8.516134301e+01,1.337251826e+01,5.407109340e+01,7.650392906e+01,7.017072704e+01,1.773722222e+00,4.347065501e+01,6.444645283e+01,1.535054390e+01,7.033009754e+01,4.936761446e+01,2.850803053e+01,5.214074972e+01,9.782735817e+01,8.072541831e+01,7.136022729e+01,3.494645516e+01,2.147234121e+01,5.246476299e+01,5.117763935e+01,4.689378255e+01,9.760566770e+01,3.982558363e+01,9.657527345e+01,4.823555152e+00,7.900811398e+01,8.632732596e+01,4.779895985e+01,5.544426281e+00,5.775982406e+01,6.659992959e+01,4.500593038e+01,8.466852740e+01,6.862568135e+01,6.559300172e+00,5.206499770e+01,2.422878565e+01,6.209302263e+01,9.583067958e+01,2.037463731e+01,7.524991576e+01,7.956482718e+01,4.430208741e+01,3.817581102e+01,8.342176047e+01,2.985669834e+01,6.608468655e+01,1.919728420e+00,1.670894502e+00,6.746551377e+01,6.393314969e+01,8.225873402e+01,4.307662966e+01,6.021684493e+01,8.460283255e+01,5.418426041e+01,1.624938770e+01,4.615424808e+01,7.705248370e+01,8.414559925e+01,1.679928493e+01,8.540600647e+01,8.684731142e+01
5.722001848e+01,5.967500305e+01,7.192050190e+01,8.534585648e+01,7.754064158e+01,3.331952365e+01,2.303667348e+01,9.888138255e+00,3.789012998e+01,1.570861832e+01,7.392185673e+01,7.478814197e+01,8.157103648e+01,4.531334890e+01,1.657826399e+01,8.194888691e+01,1.126398823e+01,4.185281902e+01,2.666606108e+01,3.950045686e+01,8.106808451e+01,9.584773515e+01,1.355242401e+01,5.080793679e+01,4.049975403e+01,1.515614116e+01,1.473253483e+00,8.672728300e+01,6.312607614e+01,6.118328076e+01,1.003704585e+01,6.353914825e+01,3.881233174e+01,7.554893275e+01,6.914314921e+01,2.472549255e+01,8.889849592e+01,5.928347068e+01,9.552266183e+01,2.592541622e+01,5.142675013e+01,6.670918602e+01,4.594755523e+01,5.011736095e+01,3.605744025e+01,1.765013881e+01,2.165498930e+01,9.513419542e+01,6.299393656e+01,5.228360897e+01,9.775759193e+01,8.546919138e+01,4.695880330e+01,2.191887672e+01,5.491878429e+01,9.880016946e+01,8.942983875e+01,8.801172727e+01,1.252125554e+00,8.927408735e+01,1.825894073e+01,4.090891429e+01,8.603790212e+01,8.186309088e+01,8.325507670e+01,6.041448577e+01,9.893943280e+01,1.644166523e+01,8.015661668e+01,5.059984367e+01,1.810594198e+01,8.378165282e+01,3.097458588e+01,9.159031011e+01,2.905763560e+01,7.162994234e+01,3.994857178e+01,8.203105548e+01,4.725672938e+01,6.689053353e+01,2.764178965e+01
8.154201735e+01,8.830645711e+01,6.850184174e+01,4.072337421e+01,3.084588586e+01,2.598456813e+01,1.559363067e+01,8.875943479e+01,9.592863955e+01,6.561544041e+00,2.266619300e+01,5.219640030e+01,5.181621119e+01,5.178108642e+01,5.485206162e+00,1.351076990e+01,6.192056653e+01,2.538395401e+01,6.741313789e+01,6.286597809e+01,2.777437587e+00,9.417353965e+01,3.660784955e+01,1.022912241e+01,9.391833938e+01,1.117533134e+01,3.036997091e+01,5.461859491e+01,6.952968341e-01,4.180929494e+01,2.212557767e+01,9.872019750e+01,6.206812736e+01,3.903956138e+01,6.746587984e+01,4.023700812e+01,5.531671972e+00,4.233926976e+01,3.028383536e+01,8.513331949e+01,2.247614938e+01,3.467452935e+01,4.265066318e+01,4.646242738e+01,3.510458686e+01,1.343388841e+01,6.144600502e+01,3.573387748e+01,9.492771030e+01,1.488412979e+01,7.680653852e+01,1.619233486e+01,1.485055619e+01,1.612184529e+01,4.761058367e+01,7.416253170e+01,9.856421467e+01,1.909342733e+01,6.348542731e+00,9.033487842e+01,5.797012895e+00,1.676214610e+01,5.286857519e+01,4.713395908e+01,3.378854647e+01,4.438256562e+01,1.443907259e+01,6.609680968e+01,4.171685288e+01,6.260415574e+01,7.088433435e+01,3.358537086e+01,8.973803034e+01,5.573494855e+01,7.615862268e+01,4.537274980e+01,7.552921658e+01,8.803700737e+01,3.040331534e+01,6.896974852e+01,9.102628102e+00
2.923676348e+01,2.747175340e+01,3.361781206e+00,8.999285611e+01,6.998239225e+01,2.050035691e+01,8.500403244e+01,3.882182911e+01,4.709270765e+01,8.152792665e+01,2.127171103e+01,1.434768144e+01,9.832677319e+01,1.239597617e+01,9.854512850e+01,2.274032706e+01,3.302744855e+01,2.875179226e+01,5.005349669e+01,6.672038176e+01,8.549666712e+00,7.843176392e+01,1.078720225e+01,7.250461405e+01,5.155578712e+01,3.128045813e+01,2.289264175e+01,5.242865666e+01,7.382206735e+01,3.097159862e+00,3.127823406e+01,6.179476716e+00,9.713122352e+01,2.069108588e+00,7.273876665e+01,5.226155143e+01,8.715404546e+01,3.065089053e+01,5.100782680e+01,7.844618487e+01,6.909070022e+01,5.802237696e+01,6.308279915e+01,5.701980185e+01,7.561452151e+01,6.019298849e+01,6.788195733e+01,3.493524019e+01,1.529222743e+01,8.377376275e+00,3.011866062e+01,6.977374807e+01,1.810125183e+00,6.004262300e-01,7.269126013e+01,2.252939500e+01,2.966944668e+01,9.407122096e+01,1.079690137e+01,6.539154969e+01,6.454549604e+01,8.085959011e+01,9.305827049e+01,7.443346977e+00,3.509761089e+00,7.855958896e+01,6.319030016e+01,2.741706847e+00,3.959705756e+01,9.827916355e+01,2.691953949e+01,9.137704047e+01,3.010608940e+01,9.135998209e+01,5.387161858e+01,5.990153775e+01,4.017615791e+01,7.617844801e+01,8.202751709e+01,8.204062082e+01,7.577706696e+01
2.103087678e+01,7.732892223e+01,3.950737433e+01,9.589966855e+01,3.878839062e+01,7.512013953e+01,2.389365271e+01,9.268678616e+01,3.502983095e+00,5.658543280e+01,8.934281999e+01,1.109195829e+01,2.792403931e+01,2.041072728e+01,6.804107828e+01,1.064762953e+01,3.235277216e+01,7.075450160e+01,5.252291454e+01,2.311504625e+01,7.648012853e+01,1.310752623e+01,1.627285704e+01,5.038462967e+01,4.392324645e+01,1.253057202e+01,1.758573192e+01,6.805376223e+01,1.956071148e+01,9.027981537e+01,5.635544285e+01,8.351418736e+01,8.430043497e+01,7.565374317e+01,6.819567935e+01,7.897198751e+01,1.000942035e+01,6.534183433e+01,3.393838953e+01,5.898687807e+01,1.130915383e+01,1.826460214e+01,9.689862771e+01,8.244773933e+01,6.990253050e+01,4.182432434e+01,2.965570643e+01,9.173171008e+01,7.157118816e+01,4.995258841e+01,5.264288760e+01,4.479811342e+01,1.804047550e+01,9.769643713e+01,3.463711038e+01,3.195904306e+01,3.694264510e+01,6.533785435e+01,8.669630599e+01,6.197505783e+01,9.124740862e+01,9.545480817e+01,5.584257779e+01,3.874154093e+01,4.604009140e+01,7.766453818e+01,3.730323042e+01,7.929565109e+01,8.526524568e+01,1.031744455e+01,9.585702604e+01,9.159832182e+01,5.070952843e+01,3.296944840e+01,3.662549769e+01,7.457495027e+01,6.769774984e+01,2.319319401e+01,3.804881372e+01,3.886013817e+01,6.211169434e+01
3.385697844e+01,9.158763923e+00,4.842130697e+01,2.336378232e+01,7.616053777e+01,1.386490088e+01,9.421347402e+01,5.049236380e+01,8.711903754e+01,2.071332706e+01,7.017664615e+01,7.239001307e+00,8.101203916e+01,6.335032858e+01,9.378019626e+01,9.532667129e+01,8.447198547e+00,3.378366169e+01,2.172668418e+01,6.702316358e+01,8.948886926e+01,5.382051813e+00,7.276944204e+01,2.342098364e+01,7.050406532e+01,6.121536504e+01,6.545621618e+01,4.762780399e+01,5.928925805e+01,8.578144254e+01,6.631506598e+01,4.648590350e+01,2.295989857e+01,7.559846011e+00,9.522070986e+01,9.558308887e+01,1.716337734e+00,5.764900277e+01,9.001863315e+01,9.116832632e+00,1.421460360e+01,9.624437461e+01,7.745356435e+00,1.081042955e+01,4.943577613e+01,5.836908714e+01,5.995606911e+01,9.944440544e+01,7.988686773e+01,1.672721592e+01,8.160815213e+01,5.272138885e+01,7.489360139e+01,7.445779373e+01,2.394384708e+01,5.676451217e+01,1.751835024e+01,7.026620272e+01,1.245976141e+01,9.627938033e+01,6.308044476e+01,2.037422301e+01,7.513269646e+01,6.211405806e+01,1.897593292e+01,1.684660839e+01,6.351001123e+01,6.371759696e+01,6.651459927e+01,9.927790548e+01,9.669480214e+01,8.475893991e+01,8.926327104e+00,3.973010518e+01,9.318793183e+01,6.307516361e+01,3.327290394e+00,8.672058652e+01,8.687775286e+01,9.684319276e+01,9.776732597e+01
4.482097015e+01,8.289084037e+01,4.518012349e+01,3.149085804e+01,5.019582179e+01,6.569660782e+01,1.315093588e+01,9.707244658e+01,7.776613025e+01,1.231617997e+01,9.708318098e+01,4.944355080e+01,2.133330860e+01,2.699559828e+01,3.978355863e+01,5.756774081e+01,7.192277813e+01,8.014779655e+01,3.240362510e+01,3.124257116e+01,7.566714864e+01,4.391123765e+01,7.884576874e+01,2.666467423e+01,9.876132890e+00,5.672498532e+01,3.383583747e+01,3.191956077e+01,4.704464257e+01,9.035374060e+01,7.215641343e+01,5.580967025e+01,2.113714631e+01,4.678846401e+01,4.502407919e+00,7.809249592e+01,1.950200939e+01,1.671392186e+01,4.210429545e+01,3.278443001e+01,7.200730146e+01,3.265652530e+01,8.598783831e+01,6.945008594e+00,4.550009168e+01,4.841486589e+01,3.202094365e+01,5.800895927e+01,4.610701373e+01,4.360583334e+01,2.129831239e+01,7.694032240e+01,4.625308968e+01,2.184764634e+01,3.344693796e+01,6.338723678e+01,4.793461444e+01,2.677733170e+01,7.075596556e+01,9.599412240e+01,3.829789648e+01,9.425627739e+01,6.572346755e+00,8.525945390e+01,8.524636311e+01,4.496461778e+01,5.641326423e+01,9.522668273e+01,3.052219407e+01,2.101583309e+01,5.825013997e+01,6.088333197e+01,5.198317111e+01,3.755542048e+01,9.009559144e+01,2.327706687e+01,5.468092090e+01,3.597147972e+01,6.405613608e+01,1.474911517e+01,2.615308526e+01
3.433117627e+01,2.277381557e+01,3.209467725e+01,3.604135203e+01,1.927244244e+01,9.188112412e+01,8.683576977e+01,1.367397146e+00,2.727976710e+01,2.823572593e+01,6.008228678e+01,5.733383933e+01,3.196803795e+01,3.148732184e+01,6.064554154e+01,4.432423602e+01,1.257203386e+01,9.482249100e+01,8.986928438e+01,6.058401156e+01,7.700755254e+01,5.020320812e+01,9.921683167e+01,2.415342184e+01,1.772707275e+01,9.188099828e+01,9.678217199e+01,5.596961636e+01,3.410669284e+01,7.459543977e+01,4.525981568e+01,3.276183317e+01,1.022870946e-01,6.038036505e+01,1.881557662e+01,1.592382037e+01,1.242992486e+01,3.558519587e+01,5.887691542e+01,9.406407492e-01,2.200458137e+01,3.509566354e+01,6.891573061e+01,7.155203223e+01,1.706386000e+01,2.057616681e+01,9.069959442e+01,9.034588085e+01,2.003204866e+01,6.278979321e+01,7.675579882e+00,4.285358619e+01,2.303180233e+01,1.517889384e+01,2.181653819e+00,1.393798777e+01,5.082097599e+01,1.861716763e+01,3.562214263e+01,4.235688540e+01,4.706522697e+01,7.002812867e+01,7.875109631e+01,3.062276905e+01,3.184555735e+01,5.207663918e+01,6.801071118e+01,1.755136892e+01,3.815059955e+01,8.001402821e+01,1.444409432e+00,2.088178133e+01,4.053683927e+01,9.033372553e+01,4.992218279e+00,2.235478609e+01,1.342763857e+01,9.252753002e+01,8.719763257e+01,7.673167062e+01,8.007204455e+01
9.376663357e+01,4.742963644e+01,3.230246874e+01,8.551376252e+00,7.136441783e+01,4.843796551e+01,2.440193445e+01,6.950409789e+01,4.615396737e+01,8.108012971e+01,9.282187689e+01,1.175696304e+01,5.148831029e+01,2.436640933e+00,4.411108121e+01,7.245412666e+01,1.420140184e+01,7.468142626e+01,3.683100461e+01,1.551041068e+01,5.166884913e+01,6.858632095e+01,4.906634278e+01,5.165414895e+01,9.478042495e+00,2.464721604e+01,4.965665067e+01,9.206509101e+01,1.874116319e+01,5.953710411e+01,7.483168323e+00,9.113174903e+01,6.156205617e+01,8.660772961e+00,4.356342381e+01,1.880364280e+01,6.818356806e+01,7.340057005e+01,3.431205650e+01,2.444611998e+00,9.115299352e+00,3.697434221e+01,9.325451224e+01,8.709631423e+00,8.892295108e+01,8.352277232e+01,5.138936533e+01,7.528724775e+01,7.413984583e+01,2.872030914e+01,1.948654970e+01,9.967470592e+01,4.760569521e+01,5.336796749e+01,7.981036725e+01,2.175818398e+01,6.070639368e+01,5.985700817e+01,9.192286323e+01,1.125223373e+01,4.680419194e+01,6.814423130e+01,9.543173327e+01,5.099526103e+01,4.250841680e+01,1.848599360e+01,7.014190122e+01,8.599549338e+01,7.815981329e+01,5.237705033e+01,6.654741057e+01,7.790750675e+01,4.083261875e+01,8.058438614e+01,1.413829588e+01,5.888199853e+01,9.235808702e+01,3.654865732e+01,2.762177027e+01,9.030941548e+01,8.504763202e+01
4.981672676e+00,9.869174242e+01,4.850781043e+01,3.245777935e+01,7.772463609e+01,3.605461878e+00,1.301800235e+01,1.705314520e+01,6.338150801e+01,8.519277919e+01,2.257152103e+01,7.804671568e+01,9.267629618e+01,4.501764746e+01,6.698572006e+01,3.504521049e+01,1.397167666e+01,9.624764348e+01,6.545479828e+00,5.733563433e+01,5.186260396e+01,2.769631465e+01,3.169778579e+01,9.168347475e+01,5.950547539e+01,8.700568615e+01,3.267710847e+01,7.103778895e+01,7.202370171e+01,5.630851497e+01,6.419186645e+01,8.888415797e+01,5.413134980e+01,3.953869087e+01,8.604708100e+01,4.639185426e+01,2.052360282e+01,2.790649454e+01,8.405650930e+01,2.577161257e+01,7.886863119e+01,1.066665724e+01,1.179531760e+01,9.151567290e+01,5.132985516e+01,7.026984617e+01,6.100656846e+01,1.358662458e+01,6.754055791e+01,4.807842397e+01,8.115418917e+01,9.688308742e+01,2.287692260e+01,1.363939748e+00,5.329846981e+01,2.103652302e+01,6.948365610e+01,7.801802938e+01,9.582047510e+01,3.420539008e+01,3.047848270e+01,6.309677118e+01,1.452469991e+01,5.468241822e+01,7.964857914e+01,7.601990323e+00,5.531437569e+01,4.218236915e+01,3.325901446e+01,6.311549094e+01,1.052970294e+01,6.569775558e+01,7.803514278e+01,6.642987883e+01,2.465437220e+01,6.210894479e+01,1.071812179e+00,6.494306607e+01,9.273554129e+01,7.340868505e+01,3.698274947e+00
7.551652328e+01,8.453324352e+01,5.414760840e+01,6.228586402e+01,9.061354018e+01,8.348681073e+01,9.377569551e+01,3.850151238e+01,1.288185528e+01,9.432389140e+01,3.216368406e+01,4.038551573e+00,7.416069572e+01,8.326036909e+01,7.154064028e+01,3.036043574e+01,8.558341968e+01,7.679795975e+01,6.913978844e+01,1.828822636e+01,6.993879417e+01,5.549228014e+01,9.334740903e+01,7.766009386e+01,3.613626116e+01,3.386438602e+01,3.839117234e+01,3.287068099e+01,5.349787709e+01,7.971345844e+01,8.358046305e+01,1.756716712e+01,3.411714040e+01,2.469180506e+01,3.467118519e+01,1.903351972e+01,3.427205891e+01,3.862909510e+01,3.084710745e+01,4.309422545e+01,3.220961632e+01,7.917754374e+01,2.446040178e+01,2.885149299e+01,1.983683187e+01,2.305452278e+01,4.329263431e+01,5.259251196e+01,7.316847275e+01,9.212634042e+01,9.172886716e+01,7.199230402e+01,8.011953054e+01,9.450900288e+01,1.465754549e+00,1.078393641e+01,2.666356589e+01,8.507654895e+01,6.006086845e+01,7.323610946e+01,1.777271924e+01,4.187646070e+01,1.202894771e+01,5.606873470e+01,9.489704538e+01,8.665059980e+01,9.743809748e+01,3.340159115e+00,2.368426704e+01,1.882576011e+01,5.690553490e+01,6.965095864e+01,8.963571533e+01,3.255995349e+00,2.895912560e+01,1.822822281e+00,2.897452502e+00,3.852157840e+01,8.837471434e-01,4.883950001e+01,8.911398094e+01
