v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18
6.636990155e+01,3.970349412e+01,4.219752953e+01,5.947335171e+01,2.709393546e+01,4.267269278e+01,4.123167017e+01,5.317000743e+01,1.771010292e+01,2.945852383e+01,9.540660897e+01,9.599365911e+01,6.215802834e+01,4.823958674e+01,7.042457931e+01,7.328356073e+01,9.587476700e+01,2.941848577e+01
3.531280979e+01,1.341061763e+01,9.423049401e+01,3.582968439e+01,6.208558940e+01,2.808801859e+01,9.722498834e+01,6.090830729e+01,3.734590174e+01,3.998136815e+01,2.597905921e+01,6.892916752e+01,6.697504279e+00,1.335235071e+00,7.639989368e+01,8.898075829e+01,4.314064079e+01,8.661101470e+01
9.312828077e+01,6.875877729e+01,2.173577077e+01,2.465818386e+01,7.709157778e+01,8.487797165e+01,7.214465634e+01,9.075006514e+01,3.960348238e+01,4.167845926e+01,7.928105890e+01,3.918395221e+01,7.231853010e+01,5.996314984e+01,8.740657848e+01,4.606743552e+01,3.160214001e+00,3.097056178e+01
4.764445607e+01,8.203429746e+01,1.778521776e+01,8.353829275e+01,6.887578633e+01,7.892893070e+01,5.785472218e+01,4.052915255e+01,9.791651872e+01,9.241073879e+01,3.000706126e+01,4.041730815e+01,8.511187333e+01,9.172709769e+01,1.401170927e+01,3.924883764e+01,1.083496878e+01,3.042007760e+01
8.985247620e+01,6.040722921e+01,9.109133009e+01,4.470665126e+01,1.646093500e+01,4.640665468e+00,7.909760560e+01,6.510685130e+01,5.165281429e+01,2.758536456e+01,6.050673981e+01,4.623903215e+01,8.603785659e+00,1.680866560e+01,3.289376198e+01,2.153637429e+01,3.488215177e+01,6.236508232e+01
6.209790441e+01,6.499633222e+01,2.692639067e+01,4.835133271e+01,4.877802284e+01,3.201251596e+01,8.952175318e+01,2.850381015e+01,7.269660976e+01,2.069317896e+01,7.700294965e+01,5.930101241e+01,7.090568061e+01,6.486171249e+01,9.349817053e+00,4.065928262e+01,8.522461136e+01,8.029280385e+01
7.380814908e+00,3.463983687e+01,1.535483997e+00,3.226313879e+01,7.228014288e+01,7.416230891e+00,4.003051459e+01,8.299781758e+01,3.024254829e+01,9.994557997e+01,7.259919695e+01,7.071111391e+01,1.859638178e+01,3.650780877e+01,5.947481632e+01,1.357836461e+00,3.572880914e+01,5.513167963e+01
8.130965064e+01,2.030579356e+01,5.846004352e+00,3.928294305e+01,8.849223658e+01,4.168393254e+01,2.401444504e+01,3.149893212e+01,9.529517960e+01,4.523318775e+01,1.501520291e+01,1.442812709e+01,9.589452551e+00,2.122528890e+01,4.199359369e+01,1.922955758e+01,9.956982191e+01,2.173109536e+01
1.988885621e+01,8.160493103e+01,3.692707114e+01,1.691134847e+01,1.114014369e+01,9.407151351e+01,2.445914112e+01,3.969199083e+01,9.208309825e+01,7.686605756e+01,9.108505740e+01,1.196520284e+01,5.139223049e+01,1.066832250e+01,7.480685379e+01,6.700778495e+01,4.599572359e+01,2.395170214e+01
1.064740752e+01,7.606667625e+01,7.885150863e+01,5.861273311e+01,6.797624865e+01,5.340142888e+01,7.982431300e+01,5.466528626e+01,7.185293921e+01,9.199521517e+01,4.912211754e+01,4.065715979e+01,1.302814972e+01,8.658339021e+01,2.939040858e+01,9.381783755e+01,6.588116144e+01,8.735705526e+01
6.550950397e+01,2.089614159e+01,8.901758967e+01,1.190056755e+01,7.690212615e+01,8.540408667e+01,3.521487109e+00,8.312088749e+01,4.551584101e+01,9.507786379e+00,3.307670555e+01,3.345188369e+00,4.648329138e+01,6.801084431e+01,8.567393453e+01,4.069875700e+00,4.624273809e+01,6.257335907e+01
1.414930213e+01,3.099708009e+01,2.575865898e+01,9.721537742e+01,6.746835426e+01,6.506578256e+01,3.550427119e+01,5.207412917e+01,4.727236300e+01,4.396446284e+01,5.586596697e+01,9.294909537e+01,8.136694624e+01,6.726929448e+01,4.794695782e+01,5.064677548e+01,1.508108698e+01,2.733490382e+01
2.128604322e+01,2.223764355e+01,5.756642537e+00,6.965263911e+01,9.185253443e+00,3.345268378e+01,2.634712900e+01,1.185599969e+01,6.055255488e+01,2.617367177e+01,6.580545803e+01,2.515148661e+01,4.706162042e+01,8.381129288e+01,1.324421823e+01,9.350627276e+01,8.577761201e+01,9.224583013e+01
6.823433820e+01,3.833163197e+01,6.636540916e+01,9.884041651e+01,5.736997474e+00,8.930890619e+01,7.803992448e+01,3.950500739e+01,6.785676287e+01,3.563517276e+01,5.051719289e+00,6.706196764e+01,7.876974848e+01,5.608377454e+01,4.159448574e+01,7.417594539e+01,7.181514829e+01,9.407712206e+01
2.676906126e+01,5.566648578e+01,7.839574485e+01,7.386222108e+01,6.939290587e+01,8.852393224e+01,1.649987674e+01,1.363047334e+01,5.180228634e+01,1.102489489e+01,5.498650476e+01,4.840429425e+01,2.156048318e+01,8.366980397e+01,4.459240955e+01,4.368562807e+01,1.761298800e+01,5.259534478e+01
6.119242088e+01,5.459783826e+01,7.997995097e+01,4.873127488e+01,5.509054536e+01,5.298287608e+01,1.704333073e+01,3.134357453e+01,7.538683358e+01,3.284543700e+00,5.734709463e+01,6.235661768e+00,5.035273265e+01,4.682548463e+01,6.207405807e+01,7.076569122e+01,9.327860835e+01,9.769275970e+01
8.945034631e+01,6.110442673e+01,1.629721558e+01,2.026790092e+01,6.462206236e+01,5.944486579e+01,2.473246580e+00,1.356066990e+00,2.861593880e+00,1.300943255e+01,3.815148118e+01,2.560843571e+01,4.988688846e+01,8.218101627e+01,8.789578149e+01,8.697239847e+01,7.327539081e+00,8.289513781e+01
4.566847680e+01,6.467163733e+01,4.793506296e+01,1.268407371e+01,7.385150429e+00,2.967420479e+01,4.711591940e+01,8.948351942e+01,4.567182428e+01,4.295553723e+01,1.665173864e+01,4.880761801e+01,7.185908788e+01,5.940228084e+01,3.367695804e+01,4.205242884e+01,3.558544782e+01,7.065437342e+00
8.842139364e+01,8.070880630e+01,1.140312615e+01,2.313802284e+01,2.762153678e+01,8.911524324e+01,2.914302588e+01,3.100442592e+00,6.016664106e+01,4.026094686e+01,3.126298100e+01,8.782270229e+01,2.573330797e+01,1.477046092e+01,4.373734725e+01,3.777055759e+01,2.590700277e+01,9.607914867e+00
3.742906766e+01,1.914115714e+01,1.209913378e+00,5.213083812e+01,8.469805699e+01,8.263676818e+01,8.260796758e+01,9.767361690e+00,1.923786500e+01,2.707898983e+01,6.871149699e+01,3.919565154e+00,6.431701305e+01,6.663613605e+01,4.408131848e+00,6.685052071e+01,7.100928606e+01,2.587934410e+01
6.863501868e+01,1.492273606e+01,9.833017590e+01,2.541900430e+01,5.970381619e+01,5.769759014e+01,1.755701781e+01,6.135526619e+01,7.231557917e+01,5.257672759e+01,1.281521266e+01,6.083958788e+01,3.469398136e+01,1.513735032e+01,9.191793274e+01,3.399476438e+01,3.583341844e+01,4.055708423e+01
6.718395173e+01,7.733271054e+01,2.639224697e+01,4.419315127e+01,7.545707375e+01,8.720371826e+01,7.148854564e+01,3.742974852e+01,1.211535592e+01,1.199637239e+01,9.469377509e+01,5.943194420e+01,1.843024524e+01,3.553908706e+01,3.124638617e+01,5.159431481e+01,5.013590126e+01,8.323825327e+01
5.841106264e+01,4.566440693e+01,5.374881995e+01,7.237307078e+01,4.027285634e+01,7.185152902e+01,4.597161209e+01,5.032638034e+01,1.071675513e+01,1.515285238e+01,7.268196324e+01,2.771820588e+01,4.395063321e+01,8.871642339e+01,3.837109424e+01,8.459484218e+01,1.493121588e+01,8.815023606e+01
7.306944897e+01,8.255566630e+01,2.524488928e+01,9.527930635e+01,5.390186178e+01,1.120267383e+01,3.170695510e+01,1.679789271e+01,5.363153174e+01,6.170504184e+01,9.225895934e+01,8.925009853e+01,3.987585092e+01,2.203714491e+01,5.340526824e+01,5.480680927e+01,2.607075102e+01,7.029705930e+01
5.436552574e+01,4.310370081e+01,2.220550162e+01,4.772128008e+01,7.996817965e+01,5.371768499e+01,8.990943958e+01,6.695391177e+01,1.458670865e+01,7.142751177e+01,7.827849129e+01,4.991350369e+01,1.340912414e+01,2.990608774e+01,3.205498343e+01,9.865934766e+01,3.727493200e+01,9.584307547e+01
4.888909960e+01,1.866478295e+01,5.281097508e+01,2.046586688e+01,5.630359451e+01,3.661772166e+01,6.981157271e+00,4.562621899e+01,5.451984679e+01,5.376779529e+01,6.314403531e+01,1.043526044e+01,3.049639063e+01,8.101413353e+01,2.955605131e+00,1.276887512e+01,3.077514025e+01,4.225169406e+01
7.204294106e+01,5.704594258e+01,3.675840309e+01,3.174967265e+01,3.661319658e+01,2.886758581e+01,8.606643176e+01,2.554366061e+01,4.047069699e+01,5.751344967e+01,7.014956011e+01,4.482895763e+01,5.018002680e+01,7.904441178e+01,7.250226739e+01,7.338415302e+01,3.056294400e+01,8.662850320e+00
7.403245401e+01,2.295602265e+00,6.884213695e+01,1.938431552e+01,1.198695077e+00,2.240388995e+01,6.563624142e+01,8.486620739e+01,6.146604528e+01,4.707831482e+01,7.500573087e+01,1.670719606e+01,5.427215394e+01,6.310673919e+01,5.914829693e+01,2.130334766e+01,4.323670812e+01,7.926542981e+01
5.724180597e+01,9.907146027e+01,8.233410196e+01,8.682657983e+01,6.129539178e+01,9.376615590e+01,3.565096306e+01,8.377907043e+01,9.192519941e+00,1.624657005e+01,9.694734256e+01,7.153304849e+00,2.567845867e+01,1.551060583e+01,3.743928551e+00,8.461669153e+00,6.491883769e+01,5.358122678e+01
9.271925170e+01,4.983468351e+01,2.682674662e+01,3.148000588e+00,6.169636340e+01,9.756912723e+01,1.286548323e+01,5.546742952e+00,2.167165611e+01,4.729124583e-01,9.559041512e+00,8.605071653e+01,9.812945316e+01,4.891343817e+01,6.390303215e+01,2.970999987e+01,1.099311717e+01,8.211460155e+01
7.059483442e+01,6.705061795e+01,3.059903411e+01,6.043061342e+01,2.452013212e+01,3.131644479e+01,9.021048178e+01,2.440996894e+00,3.632336891e+01,4.513003267e+01,7.191240545e+01,6.786611348e+01,4.017447232e+01,8.327400606e+01,2.989315070e+01,2.568554534e+01,7.487700891e+01,9.381918315e+01
2.893251103e+01,7.561127212e+01,5.338292549e+01,2.847599013e+01,3.729460812e+01,9.473349171e+01,6.178504118e+01,6.942724704e+01,6.656516109e+01,3.162485392e+01,2.057468582e+01,6.881392653e+01,8.356523704e+01,2.029453730e+01,1.712676218e+01,1.392524928e+01,8.701600749e+01,6.876573230e+01
3.599806298e+01,8.077995087e+00,6.121744602e+01,9.710232046e+01,8.041127829e+01,5.987239926e+01,3.895324413e+01,8.355437285e+01,7.124201983e+01,6.578499897e+01,7.386825445e+01,4.653095443e+00,1.758011268e+01,9.303987083e+01,8.571248158e+01,3.305599684e+01,8.277467283e+01,8.334887569e+00
4.910366088e+01,9.968333814e-01,3.744838007e+00,9.535764279e+01,7.752273347e+01,5.396968626e+01,6.764289525e+01,2.594380263e-01,5.983635943e+01,5.362355316e+01,6.554101353e+01,1.711476686e+01,3.871255599e+01,3.426946433e+01,5.859075424e+01,3.126423836e+00,4.125491870e+01,9.033742649e+01
7.393053004e+01,3.959465627e+01,9.370968090e+01,6.629830432e+01,3.549587510e-01,4.763590434e+01,1.519333119e+01,2.467795817e+01,9.517646073e+01,4.128165622e+01,4.222315683e+01,3.030702660e+01,8.420738810e+01,3.147181739e+01,2.453768798e+01,4.489462867e+01,9.097325736e+01,5.621097266e+01
4.010454175e+00,7.617120306e+01,4.996466891e+01,1.322771990e+01,3.305220091e+01,9.495284113e+01,8.208200850e+01,9.540929269e+01,1.834150862e+01,1.891710888e+01,2.343858699e+01,1.461243859e+01,5.767327892e+01,5.105629726e+01,3.270807765e+01,9.183871914e+01,3.356258874e+01,3.013922367e+01
4.084313589e+01,3.561849989e+01,5.993163000e+01,6.424144165e+01,5.417319797e+01,9.017255106e+01,9.791127555e+01,4.733119904e+01,4.379070986e+01,9.470125709e+00,5.157987717e+01,7.291829455e+01,4.782653797e+01,8.520898732e+01,5.575470367e+00,6.515635965e+01,5.692604943e+01,8.700565633e+01
4.129707241e+01,5.404729126e+01,8.364055835e+01,7.628520787e+00,8.767441145e+01,4.834433511e+01,6.015873142e+01,7.691521007e+01,8.943364662e+01,4.170541727e+01,2.454283305e+01,1.762812871e+01,3.595260710e+01,6.192990401e+01,7.602437566e+01,7.822762509e+01,6.141411592e+01,4.379102450e+00
9.824196940e+00,5.475217946e+01,5.716388215e+01,8.816254426e+01,6.342444659e+01,4.910083199e+01,9.093725751e+01,8.595911522e+01,3.803703672e+01,8.981097727e+01,5.589127669e+00,8.900665219e+01,6.724585592e+01,1.255011751e+00,3.646062732e+01,2.614290503e+01,7.642905713e+01,5.361525019e+01
7.529486147e+01,5.770618961e+01,8.882699363e+01,8.520127842e+01,1.361111941e+00,1.935182909e+01,7.003315497e+01,9.831103295e+01,7.422534653e+01,3.952431626e+01,8.970652086e+01,5.914796175e+01,8.330041704e+01,9.417426598e+01,6.939720683e+01,9.025515960e+01,4.391088757e+01,6.528994221e+01
3.826009818e+01,2.922075438e+01,3.947560558e+01,3.660684616e+01,8.894714738e+01,4.504286993e+01,5.279395927e+01,6.844057371e+01,7.873552012e+01,2.219660810e+01,5.200584882e+01,5.649582788e+01,1.936195871e+01,6.937575719e+01,4.302990670e+01,3.097031738e+01,9.098629872e+00,8.473446074e+01
8.795183360e+01,4.347142202e+00,8.308021442e+01,2.148127923e+01,7.133717162e+01,1.979108883e+01,5.731880044e+01,4.674233318e+01,2.731545451e+01,1.823932190e+01,8.091871024e+01,7.236223772e+01,8.913156112e+01,8.980594197e+01,6.044432182e+01,7.544303913e+01,5.165381461e+01,9.306045268e+01
3.409545744e+01,7.771679516e+01,3.608659560e+01,2.603949683e+01,2.253672352e+01,5.218781894e+01,5.854849444e+01,6.523209287e+01,2.854445606e+01,2.427199694e+01,9.282987226e+00,6.123012746e+01,1.317207625e+01,1.589751687e+01,9.970579415e+01,7.406373720e+01,9.551120640e+01,4.321648011e+01
2.498451704e+01,6.429544908e+01,7.031328383e+01,3.315436231e+01,8.788276302e+01,4.774335403e+01,5.764011434e+01,8.660049529e+01,6.463111590e+01,8.104507479e+01,5.798453372e+01,2.424089297e+01,9.587924524e+01,7.033670021e+01,6.632868665e+01,1.778259962e+01,4.798077284e+01,8.002597857e+01
1.637685601e+01,9.414277770e+01,4.144635262e+01,1.681434434e+01,6.245068688e+01,7.723838504e+00,3.908298837e+01,6.744777464e+01,3.778478118e+01,1.150446626e+00,4.231480675e+01,7.449230797e+01,4.635991291e+00,8.580468557e+01,8.901661037e+01,7.087890267e+01,5.903200928e+01,8.729006284e+01
8.658378803e+01,4.214388628e+01,4.901741110e+01,9.466128643e+01,7.727379882e+01,7.338752696e+01,8.614406788e+01,6.829403403e+01,8.479452028e+00,4.749763432e+01,1.427910912e+01,4.383850099e+01,6.128010278e+01,5.560346050e+00,9.406325971e+01,4.564919285e+01,8.138941411e+01,6.703477301e+01
5.270523617e+01,2.907883919e+01,7.582065193e+01,1.475845503e+01,9.705299568e+00,6.452957972e+01,6.879286636e+01,4.827703514e+01,6.501631500e+01,8.583939895e+01,1.707225418e+01,6.558460760e+00,9.791202684e+01,5.035585502e+01,7.362341207e+00,4.748788711e+01,3.830068036e+01,4.800147797e+01
6.092722357e+01,5.557139349e+01,7.178151571e+01,9.136255751e+01,1.902895119e+01,1.295840159e+01,5.109890239e+01,6.565048834e+01,7.041530851e+01,9.117381480e+01,9.113291335e+01,6.859723705e+01,2.496987800e+01,7.433332852e+01,9.070949208e+01,2.510000772e+01,3.856315916e+01,7.837965864e+01
3.062502671e+01,4.882908363e+01,6.865858061e+01,2.536462966e+01,7.982124070e+01,4.108858013e+01,3.916287968e+01,2.035960983e+01,4.769186594e+01,9.316288921e+01,1.094228697e+01,8.590526064e+01,7.731874731e+01,9.207171525e+01,1.501450429e+01,6.945734885e+01,9.610840658e+01,2.033152223e+01
2.353179452e+01,3.227036156e+01,6.426153920e+01,1.725984858e+00,1.865657731e+01,9.760600131e+01,4.201818663e+01,7.296419769e+01,6.902962781e+01,2.417100789e+01,3.260854877e+01,5.419347899e+01,8.109231753e+01,4.865743676e+01,9.985039608e+01,4.800751748e+01,2.303813435e+01,2.257923546e+01
5.187587611e+01,2.799011116e+01,6.694880477e+00,7.195150712e+01,9.259040886e+01,2.990942331e+01,5.957395603e+01,4.570600602e+01,6.739913645e+01,8.881708825e+01,3.839470069e+00,2.907006405e+01,4.239012785e+01,6.508577131e+01,9.883863542e+01,9.918208639e+01,6.683086923e+01,8.195510462e+00
9.357806186e+01,9.430020326e+01,8.160589965e+01,2.119945085e+01,8.835722352e+01,3.105361288e+01,6.566869715e+00,9.248712768e+01,7.563591658e+01,6.854314795e+01,2.178573182e+01,3.672052650e+01,8.179098580e+01,6.473232900e+00,1.624688325e+01,6.895143303e+01,7.895564040e+01,7.572263518e+01
4.604640284e+01,6.621656282e+00,6.699557860e+01,3.420719331e+01,7.343180134e+01,3.161410388e+01,2.754649220e+01,8.634929718e+01,2.356468508e+01,9.944674933e+01,5.820996311e+01,6.537014222e+01,9.489414709e+01,2.326657315e+01,5.144054831e+01,4.653026181e+01,2.763878520e+01,2.151560392e+01
6.893935555e+01,2.754620357e+01,5.109651314e+01,5.890878490e+01,2.754562985e+01,8.393467686e+00,6.037814874e+01,4.551631549e+01,4.592650447e+01,1.980539537e+01,6.005608878e+01,7.219960450e+01,9.202179800e+01,2.809424199e+01,7.083671626e+01,6.419089934e+01,9.813431773e+01,7.642140578e+01
7.742887559e+01,5.026286397e+01,5.019202986e+00,1.288574620e+01,2.687041830e+01,3.287852806e+01,4.255825873e+01,3.195696427e+01,6.044441979e+01,7.375949828e+01,8.458687990e+00,7.308342964e+01,6.753993647e+01,6.249176208e+01,6.462107592e+01,4.555081016e+01,9.726505346e+01,9.619122164e+01
3.641138484e+01,7.251078507e+01,5.621345531e+01,1.076946899e+01,2.669090863e+01,5.612690511e+01,1.599438548e+01,1.956835822e+01,1.249504625e+01,6.724895035e+01,4.214375954e+01,9.120894688e+01,6.885145556e+01,3.822224185e+00,3.365887383e+00,9.280143303e+00,1.871558855e+01,1.221111095e+00
9.160185326e+00,9.017169414e+01,4.964278560e+01,4.292089552e+01,6.161398213e+00,3.323484760e+01,2.098852404e+01,8.838602254e+01,7.750853110e+01,9.200068101e+01,8.316259621e+00,6.943652783e+01,5.467915181e+01,3.872585712e+01,9.203164781e+01,7.654262124e+01,4.473958048e+01,5.138194019e+01
3.009260768e+01,7.149742116e+01,7.359445772e+01,3.561835418e+01,4.551549078e+01,8.025771583e-01,8.259089090e+00,6.035943134e+01,2.302281250e+01,5.827721258e+01,6.081197290e+01,7.108595682e+01,4.318918418e+01,8.797435489e+01,8.760902572e+01,3.069315941e+01,4.245778009e+01,4.847573692e+01
9.601443148e+01,3.846931612e+01,7.929330745e+00,4.727434710e+01,3.391207572e+01,7.604531659e+01,8.197855622e+01,4.127498136e+01,1.919642285e+01,2.795722205e+01,4.667992477e+01,2.599554710e+01,9.518482818e+01,4.638942856e+01,4.007199896e+01,9.309285651e+01,3.226936075e+01,9.168239682e+01
3.804212415e+01,6.944973306e+01,6.367247766e+01,3.224748544e+00,7.215830347e+01,3.388751116e+01,9.281225036e+01,8.275726803e+01,5.554580515e+01,8.797424416e+01,7.992066027e+00,2.400427687e+01,4.366485445e+00,6.178041023e+01,8.556603932e+01,9.046956523e+01,5.126167746e+01,6.051654586e+01
6.920508199e+01,7.227017055e+01,7.026960320e+01,6.137286350e+00,8.741723759e+01,5.659577211e+01,8.025177584e+01,7.030519907e+01,8.815196515e+01,3.370081952e+01,8.612398671e+01,8.096263571e+01,7.992985501e+01,9.826386296e+00,6.151031052e+01,9.920354113e+01,9.201065063e+01,6.407197558e+01
5.396477059e+01,9.773680364e+01,8.243868460e+01,1.249474423e+01,4.171198418e+01,5.224222861e+01,3.803173259e+01,9.390496724e+01,5.927679968e+01,9.689584999e+01,4.586228223e-01,9.313554638e+01,9.640684781e+01,5.196644922e+01,3.464874357e+01,5.570546331e+01,2.218887855e+00,7.373664327e+01
8.142404842e+01,5.514989558e+01,1.847734614e+01,9.107073717e+01,9.017900846e+01,7.769180056e+01,9.378347425e+01,9.504749508e+01,1.024342000e+01,1.323465600e+01,7.442868880e+01,2.783888974e+01,6.061357211e+01,9.085552844e+01,7.370703575e+01,9.777381585e+01,7.548283029e+01,4.150109556e+01
8.937145389e+01,3.850004135e+01,5.150339506e+00,6.847179286e+01,1.553769800e+01,5.859825029e+01,8.164605760e+01,6.625925754e+01,2.085498423e+01,9.751438390e+01,8.509206010e+01,6.679375622e+01,6.000251247e+01,9.189060825e+01,9.949185616e+01,2.589521822e+01,9.799160065e+01,6.986595572e+01
3.877835937e+01,4.757446843e+01,2.478581145e+01,1.873129556e+01,4.773220249e+01,2.821242660e+01,5.361230870e+01,8.516309729e+01,5.231062659e+01,1.930913450e+01,7.337697751e+01,6.175890384e+01,4.441933106e+01,4.484230094e+01,2.060610156e+01,1.365178814e+01,3.886961121e+01,6.108001173e+01
9.800938683e+01,6.597776525e+01,2.136810999e+01,8.336928132e+01,8.110789080e+01,9.813807947e+01,7.033415054e+01,4.324231611e+01,5.910519935e+01,7.350815289e+01,5.756284206e+01,4.098610756e+01,8.085074865e+01,5.286915539e+01,4.708764296e+01,8.196285869e+01,5.390290703e+01,3.324904056e+01
5.793046334e+01,3.623045878e+01,1.304625740e+01,3.212715824e+01,3.078135670e+01,6.217980717e+01,4.048117165e+01,6.316892166e+01,6.128392620e+01,1.584328486e+01,9.102253685e+00,1.454117171e+01,4.060990709e+00,5.357500520e+01,1.122755995e+01,8.334368086e+01,4.753460644e+01,6.429859020e+01
9.291890839e+01,9.890711161e+01,2.983047240e+01,3.486104886e+01,1.294757896e+01,2.377999426e+01,7.110422267e+01,1.901035087e+01,1.529548449e+01,6.237234697e+01,7.879602696e+01,5.672349340e+01,9.893153234e+01,8.937978901e+01,8.831857679e+01,6.563989443e+01,8.248683405e+01,8.062542907e+01
1.143016234e+01,4.772151567e+01,8.558750908e+01,1.737400932e+01,6.864027525e+01,7.175797557e+00,4.689254353e+01,6.118058196e+01,2.093763071e+01,2.674503552e+01,7.730973452e+01,6.869070375e+01,7.608227526e+01,5.340831807e+01,1.438632914e+01,4.089883047e+01,7.491564874e+01,8.208782341e+01
9.950619002e+01,5.989845011e+01,7.012620660e+01,8.710815137e+01,5.345662352e+01,4.759567901e+01,1.141170199e+01,4.158914394e+01,5.107656017e+01,7.458902808e+01,9.168236489e+01,2.727058763e+01,9.380736170e+01,2.825132286e+01,9.608189561e+00,6.055061099e+01,6.744349496e-01,5.164418159e+01
3.478682628e+01,2.474966709e+01,5.391853913e+01,3.746301325e+01,7.287501579e+01,4.737228403e+01,9.461537746e+01,6.248494610e+01,2.798305702e+01,6.140606964e+01,1.034265482e+01,3.191680051e+01,4.861939726e+01,1.933676307e+01,4.347509452e+01,2.250053196e+00,6.244070295e+01,3.591186892e+01
