v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47
5.539607713e+01,8.428529452e+01,6.062980553e+01,6.454559760e+01,5.964883620e+01,5.307078830e+01,7.555085387e+00,4.001906419e+01,4.856996768e+01,7.477550436e+01,3.245811882e+01,2.274138272e+01,7.730286582e+01,6.928610911e+01,7.867560907e+01,6.710829680e+01,9.941496540e+01,7.832488780e+01,9.676348514e+01,3.214386194e+01,4.759073585e+01,2.158744858e+01,6.344523125e+01,2.846564021e+00,3.838974834e+01,9.642959794e+01,6.877883853e+01,7.084759525e+01,3.918880544e+01,4.653691292e+01,3.142201359e+01,7.170535681e+01,2.788596400e+01,9.908419054e+01,1.805307404e+01,7.489066275e+01,2.526667793e+01,4.675906819e+01,7.158616847e+01,7.821010095e+01,8.861581172e+01,4.647793308e+01,7.225318406e+00,7.538880699e+01,5.917150243e+01,1.022397660e+01,1.464795352e+01
7.930872914e+01,7.796895882e+00,1.357549677e+01,3.411147459e+01,4.552507749e+01,3.808964781e+01,6.883129409e+00,6.361437895e+01,5.168212973e+01,4.460691870e+01,5.632953519e+01,5.744572210e+01,8.786542437e+01,5.224733963e+01,6.495404144e+01,9.728504151e+01,5.808825771e+00,8.746210695e+01,7.172936469e+01,3.892036517e+01,9.164748690e+01,5.086047669e+01,5.101111307e+01,3.806602131e+01,6.522658514e+01,9.789375504e+01,2.003287187e+01,8.160582978e+01,3.244232037e+01,4.188856364e+01,8.417285831e+01,2.493098439e+01,9.234426308e+01,9.194671372e+00,6.984695516e+01,9.283611313e+01,5.654876139e+01,7.349363870e+01,7.756426834e+01,9.716104005e+01,1.768688424e+01,2.909642126e+01,9.969656250e+01,9.178807553e+01,2.131996518e+01,3.033377732e+01,3.323717587e+01
7.628759080e+01,4.163252262e+01,6.928861108e+00,2.923812360e+01,9.799472810e+01,3.158222461e+01,7.405682776e+01,1.315724380e+01,7.448316673e+01,3.613743667e+01,3.842111033e+01,7.335607809e+01,9.606947464e+01,7.330084002e+01,2.968515866e+01,5.617409846e+01,5.520931065e+01,6.123011824e+01,6.555803777e+01,8.344304421e+01,9.415998519e+01,3.291363670e+01,6.985396184e+01,3.085214938e+01,1.748572287e+01,5.879895260e+01,1.883804451e+01,9.690119841e+01,7.706510438e+01,6.843051621e+01,3.414464402e+01,9.702090174e+01,6.724875521e+01,5.141286758e+01,8.323676155e+01,9.880000871e+01,1.984656595e+01,4.292652065e+01,6.811724437e+01,7.997828441e+01,8.728878378e+01,4.336646589e+00,7.218393795e+01,8.418712629e+01,6.797635069e+01,1.719460023e+01,5.456726098e+01
7.096286430e+01,9.327704693e+01,7.125014610e+01,5.803728252e+01,6.676010212e+01,1.298846404e+01,5.561600982e+01,3.471382851e+01,8.956893796e+01,5.811570397e+01,5.062250043e+01,2.394439200e+01,7.776350800e+01,7.860650512e+01,1.309928307e+01,5.438397956e+01,5.047399215e+01,5.299719496e+01,8.948152039e+01,8.127058927e+01,1.124333035e+01,3.596594499e+01,1.448326933e+01,1.947312043e+01,9.602697037e+01,4.982895882e+01,6.348001856e+01,5.687157276e+01,4.738603330e+01,3.963413213e+01,5.664046641e+01,7.422676915e+01,7.934205923e+01,1.698314682e+01,8.567620960e+01,8.201904539e+01,4.152814920e+01,5.881416348e+01,2.049034341e+01,5.126644758e+01,9.719879198e+01,6.036601432e+01,7.677301793e+01,1.711292379e+01,3.048485782e+01,9.513358081e+01,5.137285004e+01
7.762092510e+01,8.599594585e+00,6.640617126e+01,4.577597487e+01,4.306441895e+00,3.212045997e+01,3.522202671e+01,5.229511954e+01,6.760679422e+01,7.265279456e+01,2.577833274e+01,8.439053785e+01,5.676973150e+01,6.205204384e+01,9.465434218e+01,8.547726206e+00,2.448206981e+01,3.955768013e+01,6.172078492e+01,7.300784602e+01,9.745477977e+01,7.769925211e+01,4.079328545e+01,6.594690711e+01,5.510853231e+00,2.653899475e+01,8.163671637e+01,4.951526531e+01,5.113104184e+01,7.618121153e+01,6.914062660e+01,4.573129332e+01,1.548491667e+01,6.833123525e+01,2.556824304e+01,2.569043237e+01,8.412289564e+01,7.671112717e+01,5.545652527e+01,5.609231323e+01,6.182017942e+01,8.611828440e+01,8.049808309e+01,4.318005911e+01,1.800619520e+01,7.839537682e+01,7.974011266e+01
4.350734338e+01,4.126335372e+01,5.123076097e+01,8.229124604e+01,7.927986248e+01,2.772429836e+01,6.242034446e+01,1.922843435e+01,3.546536306e+01,9.918835988e+01,9.849356027e+01,9.473696061e+00,3.209490170e+01,1.571717561e+01,5.556155225e+01,4.115187975e+01,8.893201421e+01,4.933960593e+00,4.099982185e+01,7.648899418e+01,3.577220562e+01,4.937919150e+01,1.241034831e+01,8.001276714e+01,5.037629321e+01,4.840744051e+01,2.207322840e+00,9.979780231e+00,2.143588454e+01,5.577431256e+01,1.250551322e+01,3.765973217e+01,5.813639304e+01,5.619973622e-01,4.323945169e+01,6.896880332e+01,2.868533078e+01,4.531397514e+00,9.526961834e+01,8.758261708e+01,1.433525021e+01,2.229722472e+01,2.223322157e+01,6.335701326e+01,4.159034117e+01,4.081984200e+01,3.000739611e+01
4.476549129e+01,8.806580756e+00,6.117235044e+01,6.714832042e+01,2.669808771e+01,6.266459088e+01,9.057533201e+01,1.063762589e+01,9.165162026e+01,5.932334968e+01,7.261196566e+01,1.238643847e+01,5.700146226e+01,2.726966644e+01,7.049629071e+01,4.972089092e+01,2.833267009e+01,1.298547725e+01,1.178433175e+01,5.971776406e+00,3.007391001e+01,3.552490142e+01,8.439451819e+00,8.879119141e+01,2.852843172e+01,3.417265974e+01,9.146946315e+01,1.920726732e+01,3.325328494e+01,3.730645768e+01,2.427011676e+01,7.074321571e+01,2.942960973e+01,9.446845641e+01,6.530087048e+01,7.571070623e+01,9.834823671e+01,1.403708798e+01,2.917019928e+01,5.001870504e+01,2.699037867e+01,5.210242524e+01,3.613265259e+01,8.180253984e+01,4.808560697e+00,5.769271140e+01,6.758109197e+01
5.635274102e+01,6.468338570e+01,3.143379482e+00,5.320733103e+01,6.973867849e+01,4.814047276e+01,2.344260566e+00,5.152010939e+01,3.192164544e+01,9.282345756e+01,1.144968218e+01,2.838053567e+01,3.362594758e+00,3.173617619e+01,6.219898583e+01,4.544207723e+01,6.778448088e+01,8.265710721e+01,2.766547522e+01,1.117566804e+01,7.650942111e+01,9.720583604e+01,2.129885559e+01,1.415446651e+01,8.953073418e+01,5.913621223e+01,3.661581218e+01,4.235625766e+01,5.075256138e+01,4.886845846e+01,6.427104907e+01,4.230724658e+01,6.698099894e+01,2.541769025e+00,1.549942659e+01,4.651342639e+01,7.833233027e+01,6.378788823e+01,9.210551818e+01,2.150115481e+01,6.036918904e+01,1.463447587e+01,4.592229883e+01,5.456886428e+01,7.767354039e+01,1.230833667e+01,9.978884547e+01
9.105167959e+01,2.696373400e+01,6.312496734e+01,3.765688119e+01,7.832964242e+01,6.496616264e+01,3.010464711e+01,5.353812313e+01,7.059696649e+01,7.547430734e+01,3.510181967e+01,6.868631164e+01,2.408327826e+01,5.585423378e+01,3.752336597e+01,4.616308457e+01,1.737843214e+01,2.885632004e+00,9.084714792e+01,3.257031841e+01,9.856418126e+01,8.996751448e+01,2.216156322e+01,2.358705481e+00,7.446603084e+01,1.833177775e+01,5.030302088e+01,6.971707703e+01,3.479829898e+01,5.936545924e+01,9.667844794e+01,8.747333171e+01,7.764049829e+00,8.152954966e+01,9.267281781e+01,4.798256499e+01,7.255877292e+01,5.620028536e+01,7.535347849e+01,8.245685522e+01,2.623139622e+01,7.483870000e+01,8.552840416e+01,1.865925353e+01,1.208751360e+01,7.178867370e+01,3.383629002e+01
9.721497509e+01,3.279350373e-01,3.155607200e+01,6.670099642e+01,5.373490906e+01,8.524843129e+01,4.416594819e+01,3.628306650e+01,7.720682839e+01,4.315334626e+01,4.572399164e+01,1.737394364e+01,3.216605892e+01,2.013337749e+01,2.164030686e+01,1.410191951e+01,4.487354473e+01,4.860544462e+01,5.861753447e+01,7.249473000e+01,1.067628484e+01,3.940933970e+01,5.271135487e+01,8.265385729e+01,6.110613267e+01,3.324866716e+01,7.415994441e+01,5.279177061e+01,5.028965516e+01,1.634310449e+01,6.661660628e+01,7.433852628e+01,8.270082582e+01,9.187809913e+01,4.945754230e+01,6.196866610e+01,1.965737660e+00,4.694625052e+00,4.951527261e+01,4.613214749e+01,7.048515407e+00,9.892004929e+01,7.783063276e+01,7.143227173e+01,3.063634072e+01,8.622837965e+00,6.602563416e+01
2.365079217e+01,7.632958742e+01,1.650146697e+01,6.900431284e+01,6.602525814e+01,6.940381063e+00,2.606154172e+00,7.216631899e+01,3.057052587e+01,8.419322831e+01,8.260409325e+01,7.862273148e+01,7.030376541e+01,2.738039761e+01,3.704867754e+01,9.415136248e+00,1.884512310e+01,3.773562722e+01,2.246134485e+01,4.963052974e+01,4.660102829e+01,6.639937149e+01,3.994919651e+01,1.436021278e+00,4.115489926e+01,7.196470563e+01,9.193771128e+01,5.558354225e+01,1.617597777e+01,4.694148076e+01,4.669396831e+01,4.518640531e+01,4.493236903e+01,7.664847514e+01,3.228978130e+00,2.265923640e+01,3.628367798e+01,6.603994002e+01,8.906112816e+01,4.793711466e+01,8.465590237e+01,4.010988135e+01,7.403044050e+00,9.886661164e+01,8.440491249e+01,3.794987473e+01,9.004358914e+01
5.653761001e+01,6.656983755e+01,6.601634120e+01,2.913074575e+01,4.196030439e+01,5.468294556e+01,1.178803610e+01,1.711883820e+01,9.185963157e+01,8.937456072e+01,2.504689050e+01,5.408780050e+01,4.650738298e+01,5.369759806e+01,4.573115996e+01,2.569064908e+01,2.475903283e+01,8.651974918e+00,4.120311847e+01,3.475144470e+00,1.354343862e+01,1.439488124e+01,4.305469261e+01,6.775710758e+00,5.793174760e+01,6.579061234e+01,3.589788667e+01,5.446762815e+01,2.863886309e+01,6.415957844e+01,4.581975372e+01,9.632579679e+01,6.358146518e+01,3.777050139e+01,9.414605809e+01,3.320495348e+01,6.805324230e+01,9.656763802e+01,5.052227802e+01,5.081356208e+01,4.220527142e+01,3.432160600e+01,3.588339282e-01,8.897849554e+01,5.055670648e+01,2.612926382e+01,2.000694767e+00
8.898922173e+01,3.836462308e+01,4.075779448e+01,9.010471004e+01,4.394183399e+01,1.231661583e+01,5.642023422e+01,9.746874277e+01,5.432751824e+01,5.215271848e+00,3.542121552e+01,4.997715268e+01,4.512272633e+01,2.509601915e+01,1.770195343e+01,9.625362528e+01,9.021241186e+01,5.071942335e+01,9.821214215e+01,5.788589319e+01,7.231697732e+01,2.329009529e+01,4.931850526e+01,7.550685818e+01,4.867520401e+01,2.697508496e+01,3.608190107e+01,1.912401976e+01,3.768247277e+00,7.774732086e+01,4.924082639e+01,3.905183069e+01,1.154518398e+01,6.730026804e+00,5.698095599e+01,1.342630978e+01,5.495618473e+01,2.748826876e+01,4.362205713e+01,2.210699574e+01,6.132056779e+01,6.483868459e+00,4.892667112e+01,2.058792721e+01,5.010722273e+01,4.392199864e+01,8.551645111e+01
5.975380612e+01,8.908946780e+01,7.816475158e+01,9.098298004e+00,2.429862842e+01,6.096538003e+01,2.619413633e+01,4.067416791e+00,6.594543640e+01,7.854665692e+01,1.493880622e+01,2.506439624e+01,1.969217577e+01,3.665693199e+01,1.269746105e+01,8.769014744e+01,9.179230996e+01,9.389452625e+00,6.021115865e+01,1.402732639e+01,5.964336205e+01,8.805710913e+01,8.198186097e+01,4.300461246e+01,1.290914721e+01,1.941958066e+01,5.376334097e+01,6.210263762e+01,9.355071280e+01,3.865725619e+01,4.553801333e+01,7.562398346e+01,2.896397305e+00,4.170355447e+01,3.399378653e+01,4.246513892e+01,8.304332006e+01,2.085697539e+01,2.939536797e+01,5.590642753e+01,7.544959525e+01,8.649417840e+01,7.667145242e+01,2.078229209e+01,9.956639020e+01,2.808105962e+01,5.989627916e+01
2.107401463e+01,6.331754089e+01,8.173852362e+01,5.434480676e+01,7.948240022e+01,9.723319875e+01,2.853339203e-02,8.682409422e+01,9.634093803e+01,2.165636088e+01,5.974308424e+00,4.191671987e+01,5.136448562e+01,5.114192884e+01,2.399204278e+01,5.545197587e+01,1.220612039e+01,1.685459642e+01,4.868145587e+01,7.041624257e+01,6.719940967e+01,3.189882077e+01,3.570465823e+01,3.995044161e+01,7.996894775e+01,1.555748512e+01,8.201197360e+01,9.565429115e+01,2.552773779e+01,4.703101194e+01,1.151785680e+01,5.827012159e+00,3.810569671e+01,8.576242059e+01,2.020999134e+01,4.810440244e+01,5.908833723e+01,4.661818875e+01,1.362907554e+00,8.306357610e+01,9.625258781e+01,9.959041532e+01,7.117882713e-02,9.159072299e+01,2.302470193e+01,9.250938620e+01,9.385045752e+01
5.805814047e+01,1.910582851e+01,2.916189785e+01,7.378897928e+01,9.589803850e+01,6.798159877e+01,9.187743028e+01,8.006372204e+01,9.640994285e+01,2.348948558e+01,3.662763773e+01,2.869094737e+01,1.094059151e+01,6.657988983e+01,6.056431515e+01,9.956671637e+01,8.113254002e+01,2.984464521e+00,2.597618465e+01,3.741026934e+01,4.327042545e+01,9.951329982e+00,6.748321665e+01,1.906015970e+01,5.931635350e+01,8.768389102e+01,2.386772627e+00,8.958323900e+01,2.707364975e+01,5.900729522e+00,6.866611225e+01,5.510601481e+01,8.373243714e+01,7.821093005e+01,8.714828049e+01,2.342558707e+01,2.024772983e+01,9.432501031e+01,2.601629767e+01,2.744583741e+01,2.020989448e+01,4.518354505e+01,6.154732582e+01,3.107921016e+01,5.872120369e+01,7.614441344e+01,9.636313457e+01
9.731909611e+01,1.374069973e+01,8.695555577e+01,7.502946262e+01,4.746436872e+01,7.803362188e+00,6.863976965e+01,9.181987353e+01,5.158581576e-01,3.523170794e-01,4.108064502e+01,1.722072183e+01,3.574229389e+00,2.595278090e+01,1.711865205e+00,6.563656011e+01,2.962740608e+01,3.514161244e+01,8.973346459e+01,2.639012039e+01,8.288313906e+01,4.422632362e+01,6.180894130e+00,5.640472145e+01,2.245370295e+01,4.772312312e+01,3.541317942e+01,5.806855769e+01,5.164327154e+01,8.313449183e+01,9.706650306e+01,5.834970033e+01,1.396283413e+01,3.873953931e+01,8.949861025e+01,9.516172701e+01,5.858766248e+01,8.126672776e+01,5.519456685e+01,9.437563385e+00,7.256452011e+01,4.962738847e+01,4.977184816e+00,5.363220975e+01,5.902066909e+01,9.014548260e+00,8.231013630e+01
2.953785003e+01,3.160725918e+01,6.952072518e+01,5.383652599e+01,2.332857771e+01,9.781461856e+01,5.484287362e+01,5.334952753e+01,8.189113807e+01,5.073661662e+01,2.056614743e+01,2.056543995e+01,4.211667520e+01,9.613096235e+01,9.407624070e+01,1.123449966e+01,6.419282121e+01,7.979149013e+01,6.614276561e+01,8.904266820e+01,5.835591867e+01,5.507629498e+01,1.642425262e+01,2.075665970e+01,7.392264641e+01,1.530896460e+01,7.107275113e+01,2.825034001e+01,6.260287667e+01,8.585860697e+01,9.354848853e+01,9.821560475e+01,9.620562163e+01,3.758617044e+01,7.743019601e+01,6.937475812e+01,4.936647169e+01,4.008819822e+00,2.318091095e+01,9.085743769e+01,8.676317957e+01,7.077409578e+00,4.843565204e+01,4.029110177e+01,4.178899699e+01,8.234311782e+01,7.184795803e+01
3.756641580e+01,4.001583017e+01,5.143016424e+00,3.245300593e+01,6.159993065e+00,4.571553805e+01,6.596879508e+01,6.943749816e+01,3.602309160e+00,7.919380784e+01,6.264963035e+01,1.569632919e+01,4.429618676e+01,8.460045367e+01,8.387343110e+01,4.990821941e+01,3.180991452e+01,8.459789651e+01,7.886106872e+01,3.347035447e+01,8.273454259e+01,7.062310535e+01,8.465637260e+01,3.274802814e+01,7.501686871e+01,5.485712762e+01,3.730186404e+01,9.426159424e+01,5.500643298e+01,6.792638038e+01,1.389057012e+01,8.848487104e+01,8.834349485e+01,3.523340067e+01,1.299244989e+01,3.676320918e+01,3.557857074e+01,1.974336878e+01,1.798336593e+01,6.805380650e+01,3.857877980e+01,3.643034105e+01,3.793868609e+01,7.149275443e+00,8.471186448e+01,1.536286941e+01,6.476666338e+00
4.817985325e+01,4.378077115e+00,4.391774412e+01,5.282030584e+01,3.429645467e+01,9.998757186e+01,4.849472098e+01,4.528690821e+01,2.108192797e+01,6.105450928e+01,9.841128708e-01,9.936542445e+01,1.343014894e+01,4.608614281e+01,6.553471529e+01,7.644668574e+01,9.771667280e+01,5.716733542e+00,9.799994387e+01,8.798221416e+00,2.963421721e+01,3.221975524e+01,6.393421022e+01,9.910945517e+01,9.758475010e+01,6.403761977e+01,2.659428115e+01,1.187297440e+01,7.307951346e+01,5.688472463e+01,6.450701619e+01,6.849676864e+01,2.329586446e+01,5.350412480e+01,3.139453855e+01,5.060948517e+01,5.057252644e+00,7.471292286e+01,7.677138076e+01,5.556415670e+01,2.339418363e+01,8.678232173e+01,5.809378140e+00,3.796360133e+01,8.607434992e+01,4.019840320e+01,6.275502281e+00
9.832807207e+01,6.290464348e+01,9.130123269e+01,5.958895607e+00,5.702086492e+01,1.923434874e+01,6.375592489e+01,4.634029844e+01,8.861264842e+01,4.429444809e+01,2.495578427e+01,8.668135831e+01,1.159423966e+01,4.894234067e+01,4.254240169e+01,8.210606363e+01,7.415703945e+00,5.778730809e+01,3.311702308e+01,4.368792125e+01,7.944379217e+01,2.289927598e+01,1.803190668e+01,4.408538516e+00,8.877336388e+01,1.535087885e+00,8.051372706e+01,5.232088327e+01,9.561418601e+01,8.786272564e+01,6.351320015e+01,8.135291530e+01,2.003030154e+01,7.864943472e+01,1.193880916e+00,1.062323750e+01,4.325507330e+01,3.575046392e+01,5.841316747e+01,6.785143889e+01,2.233003479e+01,1.213785216e+01,4.013792066e+01,9.653809460e+01,4.203497263e+01,5.031160934e+01,9.467893130e+01
3.894893729e+01,2.442880230e+01,1.681095745e+01,4.366458783e+00,6.446850205e+01,5.949747868e+00,9.535693138e+01,9.251476378e+00,9.245517427e+00,5.097492847e+01,9.748771231e+01,3.545864016e+01,2.471186386e+01,1.738297524e+01,8.659417848e+00,3.620284263e+01,3.923398840e+01,2.285132737e+01,7.998165650e+01,5.991566209e+01,6.942828414e+01,9.709654928e+01,5.422906429e+01,6.495899906e+01,2.024427713e+01,9.525633522e+01,3.269218645e+01,4.283678547e+01,7.983846932e+01,4.395196909e+01,3.134673638e+01,3.397319610e+01,5.422531230e+01,6.517978963e+01,5.195375512e+01,2.020133021e+01,4.726305196e+01,3.388393539e+01,1.276357776e+01,9.259239962e+01,1.184363121e+01,9.361547208e+01,9.493640146e+01,5.238396157e+00,8.207935763e+00,7.085456427e+00,4.648773717e+01
1.185608111e+00,5.271402907e+01,9.487194795e+00,6.785713834e+00,9.327425475e+01,6.859588343e+01,4.507727982e-01,7.772266214e+01,8.722675096e+01,2.238058191e+01,6.139091302e+01,4.403876093e+01,7.361478929e+00,5.405031514e+01,5.440723147e+01,8.219479565e+00,9.732446906e-01,1.138884909e+01,8.488325038e+01,3.050123110e+01,9.157391077e+01,5.695223566e+01,5.810018856e+01,9.154780704e+01,2.795941024e+01,4.913080633e+01,9.176401723e+01,6.557162778e+01,1.844465043e+00,1.699948202e+01,5.313799278e+01,6.854917907e+01,4.907886905e+00,4.581916281e+01,8.420418448e+00,4.548680648e+01,3.073541444e+01,6.908906921e+01,4.896667873e+01,9.146354214e+01,2.583417574e+01,3.727126965e+01,8.983960456e+01,5.057523372e+01,9.948678679e+01,3.060118486e+01,1.747338380e+01
9.378176848e+00,2.022264355e+01,7.999551022e+00,3.874316814e+01,7.402211014e+01,1.837944271e+01,7.424326447e+01,1.246762060e+00,1.697360231e+01,7.708669817e+00,1.705597930e+00,1.629792757e+01,5.560828040e+01,4.086341068e+01,2.719632900e+01,6.995141701e+01,4.858412104e+01,2.802056138e+01,2.810558331e+01,1.564044367e+01,1.438716733e+01,4.484265582e+01,8.291553852e+01,8.906582990e+01,5.088732402e+01,5.180024790e+01,4.086250714e+01,8.811445124e+01,9.425685962e+01,5.769432469e+01,9.670786822e+01,7.797679651e+01,1.280225992e+00,2.942930557e+01,4.849528488e+00,6.110999518e+01,9.405478059e+01,7.817175554e+01,1.852755675e+01,4.892038883e+01,8.373648782e+01,4.863575122e+01,4.378702576e+01,3.279856672e+01,6.825439221e+01,5.353481755e+01,9.000302783e+00
9.046857102e+01,3.408979669e+01,2.511328620e+01,5.944816817e+01,1.264305822e+00,1.852879801e+01,1.734169996e+01,7.454073973e+01,7.459074213e+01,1.975409447e+01,6.499177711e+01,9.575854762e+01,3.499762248e+01,7.535362693e+01,4.116426375e+01,2.135018720e+01,9.701775881e+01,4.457185521e+00,2.537668229e+01,5.192620665e+01,7.028164208e+01,5.605767567e+01,5.886135791e+00,5.639291907e+01,9.531674844e+00,7.550696236e+01,6.715906419e+01,9.379579506e+01,3.363937701e+01,8.724928308e+01,2.030026419e+01,5.901205723e+01,7.236201102e+01,8.295654746e+01,2.613903814e+01,7.131047091e+01,1.085102616e+01,3.837926493e+01,6.180094694e+01,9.521008638e+01,3.073461107e+01,1.672100530e+01,6.268525020e+01,6.469272627e+01,1.651522763e+01,5.171805160e+01,2.527658928e+01
2.743561485e+01,1.965733382e+00,3.890098298e+00,7.766867520e+01,3.857781622e+01,7.064466822e+00,4.687930089e+01,9.698189126e+01,2.950993543e+01,6.320990929e+01,1.860444686e+01,2.401775865e+01,2.793574172e+01,8.363398034e+01,4.201892535e+01,7.936227769e+01,8.603089589e+01,6.052331684e+00,6.080005507e+01,7.474823039e+01,3.352516360e+01,4.352312594e+01,8.631191913e+01,8.466063045e+01,3.167754450e+01,1.671569888e+01,6.075392230e-01,7.489252969e+01,4.070961050e+01,2.347946094e+01,2.864969705e+01,9.608400451e+01,6.886034319e+01,9.648058223e+01,3.078254140e+01,8.754407213e+01,7.628975245e+01,8.353088817e+01,5.671642331e+01,8.911076616e+01,9.027842453e+01,9.594691517e+01,1.335686240e+01,1.839726063e+01,8.800039435e+00,8.265701933e+01,2.670123374e+00
6.213965360e+01,2.264186349e+01,3.260218863e+01,9.565145807e+01,2.299432221e+01,5.619129090e+01,6.049234473e+01,8.930176119e+01,2.963516090e+01,8.302093395e+01,6.732474674e+01,7.552984036e+01,8.317678052e+01,7.308285210e+01,2.756554168e+01,3.465351757e+01,5.702314190e-01,5.087279633e+01,5.412129112e+01,9.626971183e+01,9.042173188e+01,3.342735874e+01,4.098972548e+01,1.506701930e+00,1.166223145e+01,4.289539342e+01,4.343652709e+00,7.339085817e+01,8.333804271e+01,1.851294801e+01,1.654068896e-01,7.060090918e+01,3.052042570e+01,4.673897444e+01,1.365244589e+00,3.722861446e+01,6.603949693e+01,7.987012902e+01,6.192354786e+01,3.557757652e+01,9.482753287e+01,7.601477137e+01,6.184099195e+01,3.225579347e+01,2.153114220e+01,7.924798155e+01,1.023645351e+01
7.343410849e+01,5.022792339e+01,3.625432356e+01,6.876164071e+01,3.086626226e+01,4.765889500e+01,8.675498110e+01,5.284991393e+01,1.733700131e+01,3.128263101e+01,9.471985368e+01,8.234698953e+01,7.646866241e+01,3.896129961e+01,2.907256496e+01,9.810193075e-01,7.610005161e+01,5.067754741e+01,5.133193719e+01,2.620464792e+00,6.439570054e+01,4.587322370e+01,8.152019959e+01,5.013519902e+00,4.794033263e+00,9.306980188e+01,1.367075876e+01,3.275841974e+00,9.373202860e+01,2.769069564e+01,8.345402926e+01,4.333025118e+01,2.497582445e+01,6.592109866e+01,3.723613000e+01,5.520011438e+01,8.858291125e+01,2.436836707e+01,7.663444405e+01,8.082128867e+01,1.856891093e+01,1.867638040e+01,4.808211795e+00,7.996754289e+01,8.313147131e+01,1.274454292e+01,1.910149827e+01
