v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92
4.344594727e+01,3.534996980e+00,9.213724558e+01,5.374608642e+01,6.722264704e+01,7.056297438e+00,4.157829525e+01,6.102810958e+01,5.576523227e+01,1.357696513e+01,8.199509958e+01,2.982026824e+00,1.436512274e+01,4.411801032e+01,4.438914687e+00,5.301402409e+01,4.798078496e+01,4.841192983e+00,7.724555527e+01,8.602371625e+01,5.633078596e+01,2.715667836e+01,2.868926544e+01,2.135969943e+01,8.078535299e+01,6.522988723e+01,8.132662231e+01,1.501639051e+01,2.505189249e+01,8.825922348e+01,7.388727333e+01,7.188873549e+01,2.603687625e+01,4.579507163e+01,5.354067349e+01,7.691163302e+01,9.457303267e+01,1.840147436e+01,6.598570561e+01,4.003862214e+01,1.230973554e+01,7.767904763e+01,5.353037011e+01,2.213444409e+01,9.692849328e+01,3.591828246e+00,4.049714348e+01,5.401418196e+01,4.629941549e+01,8.899521849e+01,7.258120418e+01,8.096824480e+01,4.753681659e+00,1.020837250e+01,9.566599554e+01,3.000413913e+01,3.167998129e+01,9.101916518e+01,2.543435176e+01,2.162783337e+01,7.520400724e+01,9.814105429e+00,3.610269447e+01,1.964162552e+01,3.267307710e+01,7.156359515e+01,6.976230903e+01,6.582735704e+01,6.070467675e+01,3.833658952e+01,7.143705152e-01,1.751518055e+01,1.698281415e+01,1.252301636e+01,5.343811091e+01,3.105127739e+01,2.890526777e+01,6.252339898e+00,4.226132024e+01,1.339500451e+01,1.052017494e+01,2.054216371e+00,1.907572974e+01,7.735403770e+01,4.459260310e+00,5.655901190e+01,4.472508363e+00,5.969751517e+01,9.509423990e+01,1.143621829e+01,4.266362754e+01,3.372200444e+00
5.096014863e+01,5.897406125e+01,2.634220288e+01,4.099343967e+01,1.078318074e+01,2.403885846e+01,4.662365879e+01,4.176127839e+01,2.484842011e+01,8.593563284e+01,1.201383346e+01,9.427486099e+01,6.824114986e+01,2.405605557e+01,1.116727024e+01,5.534420248e+01,7.582886085e+01,1.558772933e+01,5.249977823e+01,1.735256578e+01,3.922865320e+01,5.649592261e+01,4.789275912e+01,9.593999104e+00,7.875963080e+00,1.737134971e+01,6.559354679e+01,8.989664896e+01,5.132932787e+01,6.449549647e+01,9.208599415e+01,2.332487147e+01,8.138477886e+01,8.845426374e+01,7.811472928e+01,9.774896167e+01,9.147653052e+01,3.857601532e+01,3.939409905e+01,3.645422779e+01,1.221054381e+01,4.889471587e+01,3.907292956e+01,8.504768604e+00,7.513058393e-02,9.044090316e+01,4.848814821e+01,1.145250281e+01,2.095979639e+01,1.091278475e+01,6.119470171e+01,8.019558206e+01,9.613265033e+01,4.490278687e+01,5.479009596e+01,8.724801055e+01,5.741053773e+01,4.918593598e+01,6.462639013e+01,2.345629449e+01,7.805250723e+01,2.567043658e+01,5.401923005e+01,1.472377365e+01,7.041705458e+01,4.853421533e+01,9.890274940e+01,6.831244503e+01,8.487913611e+01,1.059010811e+01,1.309847359e+01,3.966077836e+01,8.504635564e+01,6.770554082e+01,8.322619730e+01,1.661906857e-03,2.030099885e+01,7.539998332e+00,4.140135370e+00,8.523483917e+01,7.055103365e+01,2.608224209e+01,3.288434076e+00,9.931924591e+01,6.224712109e+01,6.152932464e+01,2.054126116e+01,6.497595325e+01,9.461094237e+01,9.197463617e+01,9.790709755e+01,4.373158961e+01
4.605054936e+01,3.296600994e+01,3.649911555e+01,6.473333961e+01,1.399258178e-01,6.837403986e+01,6.476035190e+01,6.019478389e+00,4.180974762e+01,5.050668338e+01,5.881019274e+01,5.922545037e+01,7.887100496e+01,3.891490981e+01,8.831386302e+01,7.264360312e-01,4.375671952e+01,9.312291537e+01,4.955640799e+01,4.008406587e+01,4.801322715e+01,4.432805845e+01,8.225905840e+01,6.513991027e+00,5.622169106e+01,3.117621577e+01,9.870549798e+01,4.665266187e+01,3.734945060e+01,2.981932544e+01,1.654097012e+01,6.597524905e+01,1.312902086e+01,8.716339780e+01,6.231542996e+01,9.105575578e+01,9.821686072e+01,2.943310219e+01,1.424588004e+01,5.672559822e+01,4.439653488e+01,1.545049731e+01,4.762314027e+01,3.366400776e+01,8.437944894e+01,6.529703344e+01,2.733042755e+01,3.376720827e+01,7.320168188e+01,9.696852241e+01,3.973399849e+00,7.436532800e+01,6.359135176e+01,6.676155020e+01,8.777455888e+01,8.927116225e+01,9.360494351e+01,2.272507707e+01,4.015897933e+01,4.328713795e+01,4.763751624e+01,3.511206245e+01,2.633196367e+01,8.148283566e+01,7.641300129e+01,2.492403935e+01,3.620480409e+01,7.974335431e+01,6.981298031e+01,7.059742274e+01,8.856316611e+01,9.428440893e+01,1.687622260e+01,4.270198689e+01,8.630764648e+01,6.754449281e+01,2.758037393e+01,6.452001250e+01,3.017949444e-01,4.086656296e+01,5.078325244e+01,8.440060749e+01,8.182106579e+01,8.228644800e+01,4.916082958e+01,4.898743357e+00,1.717894241e+01,8.681877623e+01,4.886894769e+01,5.834305102e+01,2.519297991e+00,6.009816580e+01
4.192318322e+01,5.053885068e+01,6.576763831e+01,1.281289143e+00,7.295017814e+01,4.892205686e+01,4.898046554e+01,9.648832814e+01,3.714881020e+01,9.192941771e+01,6.265320102e+00,9.542740493e+01,2.718528973e+01,7.707122177e+01,5.792577373e+01,1.208052903e+01,8.648566729e+01,3.561905267e+01,1.626412648e+01,8.659184778e+01,4.967063014e+01,9.751879609e+01,4.723221884e+01,1.765637686e+01,5.769866058e+00,2.409714253e+01,8.698464345e+01,4.998152396e+01,4.250683413e+00,2.604309461e+01,9.126510890e+01,4.457681419e+01,7.443418476e+01,1.420009104e+01,7.267752400e+01,8.255693111e+00,1.820876888e+00,2.304210953e+01,2.013456327e+01,8.323497068e+01,8.640357111e+01,1.677077382e+01,2.326587697e+01,2.392596676e+01,7.443155981e-01,1.504440384e+01,2.977295127e+01,7.588189072e+01,5.251093289e+01,4.440500330e+01,7.895440281e+01,5.474601029e+01,9.912219642e+01,2.326487777e+00,1.969158396e+01,4.349281766e+01,6.246463967e+01,2.077988350e+01,8.210166935e+01,7.939972680e+01,4.574559076e+01,4.042424241e+01,6.649010698e+01,1.694137086e+01,9.066053963e+01,6.343058350e+01,9.884224162e+01,2.156510154e+00,5.581822782e+01,9.662114667e+01,7.797801465e+01,5.637746713e+01,7.073932603e+01,6.802774880e+01,6.602420921e+01,9.043041083e+01,3.941712405e+01,8.424291483e+01,2.815891584e+01,8.892833949e+01,7.767797598e+01,3.700672931e+01,7.992371419e+01,6.046567385e+00,4.671301791e+01,7.691220721e+01,5.502689592e+01,9.831705553e+00,4.922866628e+00,9.698919448e+01,7.557226939e+01,1.228741001e+00
4.408771998e+01,2.850592148e+01,2.509771725e+01,1.576873357e+00,8.222921362e+01,3.254133448e+01,2.974368819e+01,2.565234130e+01,7.339293342e+01,1.565430475e+01,1.046121685e+01,2.286017886e+01,3.918105894e+01,6.515578887e+01,5.418175809e+01,3.770187879e+01,9.964325662e+01,4.038734938e+00,4.807036584e+01,7.788175947e+01,1.434804834e+01,8.802171323e+01,4.682667719e+01,6.572045022e+01,6.453620579e+01,9.001367934e+01,7.858087587e+01,5.967323662e+01,6.087742431e+01,5.439708216e+01,9.031160024e+01,3.249668224e+01,1.610100013e+01,7.118313703e+01,2.619499850e+01,6.914931754e+01,7.100410954e+01,6.823849993e+01,5.803011825e+01,4.322882842e+00,2.012388034e+01,3.981484685e+01,2.617935113e+01,1.136791785e+01,3.455156376e+01,1.139652639e+01,3.351401237e+01,7.436561058e+01,7.270478675e+01,3.942153332e+01,7.483771072e+01,5.187045257e+01,6.505704202e+01,4.046300275e+01,5.702375275e+01,4.141586643e+01,3.818065265e+01,3.087459688e+01,3.033428716e+01,9.016560281e+01,2.493904223e+01,8.115879585e+01,6.947201434e+01,5.962930437e+01,2.277610503e+00,5.887384222e+01,2.105890698e+01,6.944360552e+01,4.590847497e+01,9.167154459e+00,2.409511360e+01,9.339012414e+01,8.410947952e+00,7.441837350e+01,5.026845521e+01,8.705318173e+01,7.088927566e+01,4.052532900e+01,6.830583547e+01,6.451898616e+00,6.372034417e+01,4.325142082e+00,7.208938739e+01,4.205541178e+01,2.481809638e+01,9.220150560e+01,2.173836791e+01,8.881321398e+00,1.455603154e+01,8.655060932e+01,4.482537765e+01,2.843098917e+01
6.031438357e+01,6.444744872e+01,3.514503327e+01,2.909537260e+01,4.767389379e+01,4.341812185e+01,3.829293195e+01,2.531460992e+01,3.259520805e+01,9.738039946e+01,9.525056768e+01,5.421855343e+01,2.722792067e+01,8.515957071e+01,9.055224279e+01,2.756025508e+00,7.477710238e+01,9.777201366e+01,9.616592818e+01,7.386573016e+01,7.214848258e+01,6.321691331e+01,4.708502882e+01,6.841547339e+01,8.178037301e+01,8.541823982e+01,2.803412349e+00,1.271387815e+01,8.245937057e+01,9.651766867e+01,2.798919822e+01,9.981955323e+01,3.551824852e+01,1.201048326e-02,2.866507841e+01,5.387301363e+01,8.720894830e+01,5.616034183e+01,1.343569275e+01,3.728559594e+01,9.907771190e+01,7.523777409e+01,7.290671065e+01,2.346609879e+01,8.589476265e+01,5.513802109e+01,5.656454664e+01,6.997570359e+01,8.090657491e+01,5.971787556e+01,2.122247347e+01,5.411817013e+01,2.671182327e+01,3.876894675e+00,4.280703608e+01,8.077375582e+01,2.544109369e+01,9.917667970e+01,6.101069039e+00,6.562854461e+01,6.186128962e+01,6.145547347e+01,6.016690459e+01,4.017709904e+01,3.319409763e+01,7.649824551e+01,9.814925642e+01,9.550836725e+01,2.322683656e+01,4.904641432e+01,1.122608241e+01,4.715215648e+01,6.742417812e+01,4.868857288e+01,6.822179593e+01,3.363372622e+01,7.881287519e+01,1.561492933e+01,5.399984300e+01,1.529762647e+01,9.091158872e+01,6.942326593e+01,2.518158375e+01,9.361854482e+01,4.294671520e+01,2.345145306e+01,7.549605310e+01,9.154122659e+00,9.124655122e-01,8.418530903e+01,2.342767976e+01,7.022435202e+01
1.549777663e+01,6.318523268e+01,1.785251893e+01,6.468669720e+01,6.107414622e+01,9.596117923e+01,9.677121805e+01,4.476780286e+01,4.806354035e+01,3.606054311e+01,3.055422883e+01,3.244166794e+01,6.742318552e+00,2.535049183e+01,3.073907116e+01,1.010024789e+00,4.551370836e+01,9.222916167e+00,2.792237234e+01,9.875198679e+01,7.523667565e+01,3.652123036e+01,7.176651890e+01,2.454320516e+01,1.888559770e+00,3.508986903e+01,2.998331692e+01,3.577224718e+01,4.914535350e+01,7.751761934e+01,8.941149064e+01,9.725919377e+01,7.322330077e+01,8.609521274e+01,8.453272336e+01,2.571210493e+01,8.747994146e+01,1.150512839e+01,6.951163756e+01,2.155700330e+01,1.137991978e+01,7.772481307e+00,7.790663965e+01,7.497726518e+01,8.599687118e+01,7.618330921e+01,5.294628162e+01,6.355693623e+01,9.186970475e+01,9.659116405e+01,3.807522086e+01,5.706961036e+01,9.921115601e+01,7.134646577e+01,8.282928063e+01,8.869650730e+01,2.747422351e+01,8.446957438e+01,4.797672188e+00,1.759110288e+01,4.064322261e+01,2.796854521e+01,9.758725236e+01,6.896138137e+01,9.860390459e+01,2.325940700e+01,6.438725853e+01,1.019855369e+01,5.282635405e+01,5.659311647e+01,6.528001057e+01,9.378554279e+01,8.413408480e+01,2.846374366e+01,6.566400172e+01,8.780812400e+01,5.458872902e+00,9.630541977e+01,2.376234147e+01,2.815748134e+01,1.047352281e+01,1.639581144e+01,4.295220972e+01,9.245869272e+01,9.812383352e+01,3.225314934e+01,9.370926352e+01,6.295686871e+01,4.337728767e+01,2.064097647e+01,6.668792896e+01,9.302969368e+01
2.491429046e+01,6.271465065e+01,1.051848417e+01,9.666042360e+01,9.324836978e+01,8.787454258e+01,7.150320223e+01,4.396136871e+01,6.801886995e+01,9.149258821e+01,8.762650935e+01,4.540860034e+01,5.913387209e+01,2.453516221e+01,5.695759858e+01,2.302993167e+01,4.402707111e+01,5.471014013e+01,6.484528940e+01,1.987507679e+01,4.390476820e+01,7.554889076e+01,3.262340838e+01,4.113935723e+01,4.924534324e+01,7.814327251e+01,2.583161828e+01,2.398569204e+01,5.874796438e+01,5.359199178e+01,8.510840877e+01,4.949329102e+01,2.988762603e+00,6.987519108e+00,6.366063299e+01,9.674606123e+01,4.024697357e+01,1.975755263e+01,5.797711932e+01,8.067388566e+01,6.703566851e+01,4.369243960e+01,3.586368623e+01,9.463015518e+01,4.684539638e+01,9.347896385e+01,8.414475210e+00,5.873100290e+01,4.830690478e+01,8.954829667e+01,3.426636828e+01,3.621678034e+00,1.467088932e+01,7.051977441e+00,3.539747342e+01,2.223836756e+01,1.051823229e+00,6.982637230e+01,6.734899720e+01,2.628943392e+01,1.245555998e+01,8.393433127e+01,6.802210431e+01,6.925002617e+01,1.911442645e+01,8.246515765e+01,2.777996826e+00,7.021043433e+01,5.345327312e+01,8.896939806e+01,8.843541169e+01,8.595149655e+01,1.606468710e+01,1.131485405e+01,2.637139914e+00,4.691371230e+01,3.990200303e+00,9.872122305e+01,3.876837670e+01,7.221345626e+01,4.485603436e+01,1.248260789e+01,8.950302732e+01,9.133284408e+00,5.246179549e+01,4.361851944e+01,6.270272987e-01,7.604802166e+01,2.191131677e+01,3.265033556e+01,1.373365254e+01,6.741889112e+00
6.791546191e+01,6.243995762e+01,9.969623873e+01,4.423906514e+01,2.564316494e+01,3.357096093e+01,9.102841997e+01,1.632074933e+01,1.239958827e+01,8.261127578e+01,4.733537367e+01,4.606165577e+01,8.718737359e+01,3.220251939e+00,3.477568205e+01,7.057911083e+00,2.801464752e+01,4.662808969e+01,7.081008572e+01,4.643619474e+00,7.103412722e+01,7.080108588e+01,1.946397252e+01,9.474693643e+01,3.853985702e+01,8.191921561e+01,1.654579726e+01,7.273837873e+01,9.966383421e+01,8.203112031e+01,5.607396849e+01,2.678360114e+00,9.521738310e+01,5.431415880e+01,3.749893735e+01,1.673070979e+01,8.472908117e+01,1.834450565e+01,2.062079874e+01,3.451413169e+01,2.194648085e+01,9.739093978e+01,5.138827685e+01,1.091476590e+01,1.819770944e+01,7.298373661e+01,1.349830201e+01,8.434646153e+01,3.067504642e+01,4.879349168e+01,7.076828876e+01,6.395392587e+01,1.147860345e+01,1.775720718e+01,8.491056486e+01,4.275145954e+01,8.867560769e+00,5.340588505e+01,1.761054912e+01,4.770562712e+01,6.581710857e+00,1.342814378e+01,1.393020615e+01,6.634060237e+00,8.806988396e+01,9.753770541e+00,9.520916618e+01,4.340063504e+01,2.352605153e+01,3.417750785e+01,3.731987581e+01,9.117036113e+01,9.636405327e+01,3.263399625e+01,1.234202540e+01,6.567933679e+01,1.400759687e+01,2.999530833e+01,8.962696876e+01,2.951448043e+01,2.971531995e+01,6.926256666e+01,8.762198010e+01,6.030852159e+01,4.633149083e+01,8.427792347e+01,6.615712321e+00,9.099515747e+01,5.316077448e+01,9.402153421e+01,7.289961321e+01,7.097033735e+01
7.315841580e+01,8.300124044e+00,5.444782044e+01,3.105908336e+01,6.541967133e+01,3.931371710e+01,8.932742216e+01,9.830001974e+01,4.485261321e+01,7.895144809e+01,4.341860543e+01,6.851600560e+01,9.426966843e+01,2.100551973e+01,6.984917781e+01,9.323034613e+00,8.430902991e+01,6.961363645e+01,1.424860934e+01,6.746007649e+01,6.947980756e+01,7.360098387e+01,5.342192275e+01,3.239278176e+01,2.018035509e+00,8.130332055e+01,9.580887933e+01,2.278869529e+00,8.616229903e+01,3.856787118e+01,8.254128791e+01,2.964978409e+01,1.849966238e+01,5.388492256e+00,5.796140469e+01,6.191700715e+01,3.129562534e+01,9.963579348e+01,6.373134570e+01,3.331181592e+01,4.304472894e+01,3.693529631e+01,7.735262422e+00,5.171400702e+01,9.913351119e+00,4.663792735e+00,9.548030595e+01,8.667776891e+01,5.373944879e+01,8.234573293e+01,4.981029838e+01,1.340706268e+01,7.037977405e+01,8.100743791e+01,7.193823651e+01,4.084096543e+01,3.537702058e+01,8.044929635e+01,5.365613611e+01,7.489767182e+01,4.186987711e+01,9.440560707e-01,2.495032345e+01,3.189935049e+01,2.119070959e+01,6.597246192e+01,6.214961827e+01,1.085102124e+01,7.421801637e+01,8.182232869e+01,6.968816916e+01,1.184004304e+01,2.682975416e+00,7.938716968e+01,6.775767231e+01,9.261251552e+01,3.362408313e+01,7.733828477e+00,2.131715138e+01,4.308669603e+01,8.701751837e+01,4.142378605e+01,7.502933324e+01,4.656021529e+01,9.127600024e+01,3.188242915e+01,6.695766790e+01,3.930654109e+01,9.692615037e+01,4.936193814e+01,3.421461542e+00,9.473426070e+01
8.874456696e+01,3.630565694e+01,4.811337845e+01,6.767020489e+01,7.754019503e+01,7.871464852e+01,6.800681110e+01,9.476312042e+01,9.698340684e+01,1.904929348e+01,8.428520144e+01,6.466540035e+01,3.752157280e+01,3.438930722e+01,8.827523445e+01,3.375394854e+01,2.305662085e+01,2.620063499e+01,2.689571654e+01,3.357398328e+01,2.376257728e+01,6.237736706e+01,1.291349080e+01,2.468878676e+01,3.902440153e+01,6.773042361e+01,6.762391245e+01,2.989033356e+00,9.477863495e+01,7.780165930e+01,7.366898114e+01,9.485042394e+01,7.628877443e+01,7.447757479e+01,9.127213288e+01,5.725194059e+01,9.940620944e+01,4.169141822e+01,8.525686927e+01,5.312340735e+01,9.910889334e+01,3.405890898e+01,1.039340313e+01,4.166284429e+01,9.927124874e+01,9.463318656e+01,4.322276084e+01,6.809372899e+01,4.627316588e+00,4.626569910e+01,4.887796010e+01,8.531660045e+01,5.291570817e+01,4.771439586e+01,3.287663357e+01,9.232356484e+01,1.974553397e+01,9.355068931e+01,8.230207647e+01,6.180218718e+01,9.598326441e+01,2.946413673e+01,6.000597097e+01,5.262271922e+01,9.644839603e+00,4.555565837e+01,3.271126475e+01,3.071130136e+01,5.381842856e+01,9.359199600e+00,9.806173187e+00,5.021978398e+01,6.724102171e+01,2.376627668e+01,1.168704919e+01,9.340011645e+01,8.823974042e+01,1.870065423e+01,6.599434826e+01,3.246438154e+01,7.600406642e+01,2.542639082e+01,7.690458974e+01,6.934130851e+01,2.721969930e+00,3.061080169e+01,1.752633583e+01,2.407000335e+01,9.904641441e+01,5.427811381e+01,8.271458207e+01,4.659660630e+01
7.556659189e+01,3.176522882e+01,1.947199352e+01,8.251516326e+01,3.315746859e+01,7.083034904e+01,4.549629012e+01,9.580340556e+01,3.923745161e+01,6.699250125e+01,2.989998867e+01,9.304362728e+01,6.886881672e+01,2.864535473e+01,5.701701390e+01,2.136682137e+01,5.183820778e+01,8.963980221e+01,8.483190600e+01,5.170640346e+00,8.817507806e+01,4.160723111e+01,6.885322638e+01,8.797521956e+01,7.253737399e+01,2.886913912e+01,2.390829531e+01,3.630397691e+01,2.981536639e+01,1.473596198e+01,4.314444697e+01,5.707072777e+01,6.924900130e+01,8.325554229e+01,2.763991956e+01,8.023073863e+01,8.686585716e+01,9.876873974e+01,4.793952607e+01,4.909968992e+01,6.403046003e+01,4.975695823e+01,9.706463975e+01,8.284031890e+01,9.090649894e+01,5.681013709e+01,7.227390082e+01,3.034479942e+01,1.112247991e+01,6.059322365e+01,8.607326912e+01,5.915508017e+01,2.691899222e+01,1.319508970e+00,6.724064551e+01,3.133136099e+01,8.315628886e+01,8.273473808e+01,2.777682334e+01,2.466195241e+00,3.893118241e+01,7.850393985e+01,3.046634289e+01,6.553844101e+01,6.809055601e+01,8.176370229e+01,7.054351406e+01,9.633236307e+01,7.843921308e+01,7.487515974e+01,9.362007247e+01,1.122719647e+01,9.128778138e+01,3.276458128e+01,4.886814730e+01,8.794032484e+01,1.508853315e+01,2.689975946e+01,2.882095530e+01,6.791044782e+01,6.158561982e+01,4.124889638e+01,3.257728431e+01,2.716117409e+01,3.513035623e+01,2.049205908e+01,6.576123286e+01,5.698031896e+01,1.908843037e+01,4.746610872e+01,7.066799921e+01,4.500402250e+00
2.433597090e+01,7.076352335e+01,2.872640918e+01,4.740731105e+01,4.962759694e+01,2.893011030e+00,6.301439438e+01,4.533905907e+01,3.201529668e+01,8.438840017e+01,7.842651331e+01,1.163715188e+01,9.647931571e+01,9.595204393e+01,2.029295250e+00,3.032621076e+01,1.790925103e+01,1.986284894e+01,6.389061097e+01,9.913689090e+01,4.773834494e+01,3.459918207e+01,5.526725668e+01,1.781760388e+01,1.331754043e+01,9.367801598e+00,7.545011812e+01,9.759991981e+01,5.510064804e+01,7.279829879e+01,7.858618565e+01,2.267511568e+01,4.742929186e+01,9.344430604e+01,6.038041831e+01,3.837479124e+01,2.108368289e+01,8.937874737e+01,2.864754728e+00,4.358465516e+01,5.965979123e+01,2.570399633e+01,4.076567283e+01,5.653522228e+01,9.361345831e+01,9.084709381e+01,3.838630712e+01,8.490741638e+01,7.858679167e+01,7.111573104e+01,1.507812209e+01,1.121184794e+01,2.639068110e+01,5.926391744e+01,4.780196674e+01,4.055001030e+01,1.674366674e+01,1.109010442e+01,3.637606290e+01,5.943452774e+01,4.602699181e+01,1.237188259e+01,5.034466729e+01,3.198251567e+01,7.415323817e+01,5.081233675e+01,4.459472082e+01,9.531655526e+01,7.577524642e+00,2.086945508e+01,9.929232528e+01,5.640010278e+01,6.313662987e+01,4.472802659e+01,6.325339337e+01,3.116538338e+01,2.605400582e+01,5.251861701e+01,3.665438496e+01,9.774142166e+01,3.218384563e+01,1.692326506e+01,5.161791955e+01,3.017035696e+01,6.520065404e+00,9.188885807e+01,1.223326863e+01,1.387106711e+01,3.033987487e+01,8.500557464e+01,4.528274274e+01,1.136091760e+01
6.149294957e+01,5.071564511e+00,5.081463090e+01,2.604107176e+01,1.476000921e+01,2.674392461e+01,8.606650133e+01,8.633027159e+01,5.213867345e+01,4.956581269e+01,9.465191486e+01,8.623846754e+00,6.140026660e+01,4.846032552e+01,7.331959390e+01,2.850400281e+01,3.611745603e+01,2.376046304e+01,5.267342236e+01,1.624332434e+01,2.758129443e+00,6.588733942e+01,6.805490304e+01,1.812477182e+01,3.115268768e+01,2.868569170e+01,8.384554540e+01,7.995886366e+01,9.712131001e+01,6.203590541e+01,8.116233719e+01,2.605814046e+01,9.208567424e+01,7.419479920e+01,4.424376060e+01,2.607969669e+01,7.028111549e+01,6.267537298e+01,7.794345321e+01,5.158476042e+01,2.824811280e+01,1.266962873e+00,2.786983294e+01,1.637416805e+01,4.161446234e+01,9.396854752e+01,5.094932413e+00,7.053394220e+01,9.947688936e+01,4.267591829e+01,3.265354904e+01,8.281096458e+01,6.738260738e+01,2.234168181e+01,1.587384952e+01,7.116819330e+01,8.305689423e+01,1.927515447e+01,8.996916807e+01,1.351791517e+01,3.955895365e+01,1.369132599e+01,8.999617918e+01,2.605879657e+01,5.541765654e+01,6.855462815e+01,4.955225477e+01,9.912371765e+01,6.376435028e+01,8.875771993e+01,9.519469528e+01,5.531944369e+01,8.063508931e+01,1.239763238e+01,3.362576293e+01,8.428838942e+00,3.319758313e+01,9.104683128e+01,1.684282928e+01,3.627361283e+00,4.072742252e+01,5.002578442e+01,5.522528575e+01,1.678941129e+01,1.707491122e+01,4.016024902e+01,3.690097407e+01,2.122831684e+01,9.251061547e+01,7.717576041e+01,9.238884119e+01,9.646411856e+01
9.553866374e+01,4.659531105e+01,7.639628898e+01,4.467365780e+01,2.957372353e+01,3.053557858e+01,7.604778678e+00,7.274204475e+00,6.044004088e+01,3.031366105e+01,1.326091426e+01,9.555085081e+01,2.639350955e+01,2.649258799e+01,9.850878310e+01,3.754636850e+01,7.064770710e+01,1.746341022e+01,1.117548897e+01,4.943366533e+01,9.153217620e+01,9.262592118e+01,5.771325048e+01,9.957537007e+01,1.581216864e+01,6.725985863e+01,5.845175827e+01,3.936034103e+01,6.242771859e+01,6.829509611e+01,7.243694917e+01,6.400093655e+01,5.212136979e+01,7.166342811e+01,4.397321013e+01,6.046732009e+01,7.079245759e+01,7.825751945e+01,6.907754197e+01,3.520629348e+01,8.669561919e+01,8.533379400e+00,7.019045275e+01,3.125436408e+01,6.730224526e+01,4.134885383e+01,1.052982014e+01,9.616302719e+01,3.758895695e+01,5.059852623e+01,7.369279143e+01,6.742242180e+01,8.101202368e+01,7.663911468e+01,7.948919677e+01,9.048489142e+01,1.705690989e+01,2.631465485e+01,5.358691952e+01,4.913079690e+01,5.728034725e+01,8.503351808e+01,3.468354135e+01,5.062827927e+01,5.423234709e+01,1.037108853e+01,3.948652599e+01,8.749775416e+01,3.431610462e+01,7.406474588e+01,2.921559314e+01,6.252901589e+01,3.799373611e+01,7.217706304e+00,5.730891385e+01,7.932731322e+01,9.007623454e+01,4.821987320e+01,5.822443802e+01,3.522431156e+00,9.745187015e+01,8.458468798e+01,8.442365996e+01,2.565786528e+01,7.442623173e+01,8.054873977e+01,2.380617422e+01,3.562616056e+01,7.877708599e+01,4.177312330e+01,8.595360237e+01,3.517508417e+01
