v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43
1.250324941e+01,8.500733288e+01,9.409349552e+01,1.754750912e+00,9.951911068e+01,2.263748289e+01,3.136478096e+01,3.465985432e+01,4.369929764e+01,2.881403385e+01,7.207384576e+01,6.531570684e+01,4.341516686e+01,4.455132735e+01,9.160757724e+01,1.630067131e+01,5.019878385e+01,6.572333319e+01,6.997883245e+01,2.435143276e+01,9.525830341e+01,2.562840481e+01,5.479159549e+00,1.974347138e+01,9.101015710e+01,8.786998593e+01,7.775254519e+00,8.243537685e+01,8.231004136e+01,8.310347199e+01,1.322382426e+01,4.179648408e+01,5.933125323e+00,2.432257850e+01,2.664714262e+01,9.511831611e+01,8.800568717e-01,9.618953025e+00,3.519717435e+01,2.894618415e+01,7.011097657e+01,5.790465132e+01,8.310474330e+01
2.952644372e+01,9.900550714e+01,8.021570199e+01,9.085504479e+00,1.204837599e+01,8.326677413e+01,6.091821720e+01,4.313262513e+01,8.314435932e+01,8.007916285e+01,9.790186932e+01,2.074675524e+01,6.768238925e+01,3.919923119e+01,2.257041329e+01,8.378614541e+01,4.633469760e+01,3.099455563e+01,6.303157756e+01,5.595344011e+01,3.493129161e+01,4.581316224e+01,4.402234241e+01,4.515900409e+01,4.275138749e+00,3.389586894e+01,5.590343786e+01,2.551139832e+00,7.294069629e+01,9.764681598e-01,9.383042270e+01,9.064439389e+01,3.405345120e+01,6.056163801e+01,7.041414099e+01,9.775510408e+00,7.767735950e+00,2.595457397e+01,9.645901165e+01,2.529433497e+01,1.815427249e+01,4.674485769e+01,2.162730532e+01
9.849584918e+01,9.495325205e+00,5.325933905e+01,3.895765362e+01,9.736627841e+01,1.255180383e+01,3.446272103e+01,3.251515056e+01,5.210558757e+01,8.781203858e+01,6.029203254e+01,9.438466469e-02,8.507868971e+01,9.889384276e+01,7.515718726e+01,6.332746405e+01,5.350455683e+01,6.924575981e+01,5.447884200e+01,6.475049414e+01,9.914504215e+01,8.837042418e+01,5.411938428e+01,7.036792653e+00,2.732988174e+01,1.526350338e+01,6.210605385e+01,4.653969724e+01,6.837700326e+00,9.006956919e+01,5.165042846e+01,1.530476418e+01,2.751925744e+01,1.625269312e+01,8.713069495e+01,3.629785310e+01,2.468677488e+01,2.337146865e+01,8.404694002e+01,2.640550151e+01,2.047521701e+01,1.369659064e+01,2.314009559e+01
2.205176490e+01,6.952802527e+00,2.142817388e+01,1.408180011e+01,9.933716242e+01,1.438048154e+01,2.355312144e+01,3.330024140e+01,5.173269990e+00,1.201546315e+01,1.341198547e+01,7.260807903e+01,1.747993714e+01,5.279017511e-01,6.924924575e+01,8.285940161e+01,4.284384453e+01,2.406506545e+01,1.154537583e+01,9.453704393e+01,1.307387506e+01,1.516461639e+01,2.397018236e+00,9.569837853e+01,8.513302032e+01,3.880138636e+01,5.124004024e+00,1.101109920e+01,6.468069669e+01,8.294475335e+01,2.071590122e+01,7.707243207e+01,4.868696297e+01,5.044390220e+00,4.079148081e+01,4.666705661e+01,5.148759162e+00,9.430670611e+01,5.663453010e+01,9.919405162e+01,9.792571736e+01,6.588792120e+01,6.527998298e+00
8.618990316e+01,2.248673778e+01,5.192461641e+01,7.636679478e+01,9.899882005e+01,1.069687264e+01,3.078977562e+01,5.443648619e+01,2.654295071e+01,2.839080423e+01,9.674982966e+01,5.330529827e+01,8.249836299e+01,4.772861548e+01,8.052490474e+01,2.683612095e+00,5.428089272e+01,7.727339825e+01,2.878332836e+01,3.725989452e+01,2.080506930e+01,7.636873862e+01,3.098639629e+01,1.630739491e+01,3.534832497e+01,6.728125558e+01,1.356235604e+01,9.321710646e+01,4.004487792e+01,9.759764248e+00,8.469439922e+01,1.118237100e+01,8.231930880e+01,9.977234408e+01,2.769405182e+01,7.031802400e+01,4.399891227e+01,1.604441012e+01,3.043447066e+01,9.023996409e+01,5.303022309e+01,3.903063434e+01,5.795638990e+01
5.042540474e+01,7.539244314e+01,9.811671539e+01,4.071891672e+01,2.387560003e+01,1.802643563e+01,8.711936476e+01,1.457727490e+01,6.742149043e+01,3.116242116e+01,8.283131974e+01,3.039745997e+01,5.851857248e+01,3.301875878e+01,9.652192104e+01,7.477581174e+01,2.885229460e+01,4.128457913e+01,4.686348503e+01,6.566627501e+01,3.896277645e+01,5.673045996e+01,3.779998751e+00,2.093503900e+00,4.293401996e+01,3.624487272e+01,4.771493969e+01,2.195141004e+01,4.118282173e+01,4.778227602e+01,9.986871625e+01,7.681181960e+00,8.365832865e+01,1.952780198e+01,9.293354330e+01,6.426581037e+01,8.196460427e+01,1.798779746e+01,6.731664379e+01,5.074877578e+01,1.000491713e+01,8.038712856e+00,3.352511275e+01
9.028351124e+01,3.851058855e+01,1.254849666e+00,2.262809654e+01,3.215167371e+01,4.490160958e+01,2.483259876e+00,5.309352781e+01,6.928697362e+01,7.637269912e+01,3.926489210e+01,6.527719850e+01,3.622556292e+01,1.410169364e+01,7.703792585e+01,1.818127831e+00,1.991223686e+01,6.106545316e+01,7.871673666e+01,6.551028980e+01,5.266606519e+00,5.706735067e+01,4.738760358e+01,6.357703726e+01,6.597501209e+01,4.959449086e+01,7.001867338e+00,5.041924486e+01,2.826215429e-01,1.715810926e+01,1.394313222e+01,8.161248570e+00,5.482182465e+01,5.782655128e+01,7.909085346e+01,2.725272045e+01,8.533436848e+00,7.372299764e+01,6.320224598e+00,3.336860476e+01,2.850054316e+01,7.083852349e+00,7.541460879e+01
3.622950536e+01,3.741874602e+01,8.510868803e+01,7.440563435e+01,7.885672552e+01,5.606811887e+01,3.789580831e+01,5.946759743e+01,2.251446636e+01,3.138257740e+01,3.886659354e+01,1.021368430e+01,9.067187951e+01,1.615107842e+01,1.380529237e+01,6.292926735e+00,8.888333613e+01,4.000318782e+01,9.378723467e+01,5.408780177e+01,4.962810975e+01,1.248492200e+01,9.472265919e+01,7.082314319e+01,5.929363584e+01,9.447707831e+01,9.453982680e+01,9.979053241e+01,8.214666217e+01,6.096395824e+01,3.974032884e+01,8.499905442e+01,1.033934826e+01,4.963509703e+00,5.870573229e+01,2.960293806e+01,2.783863872e+01,4.854893671e+01,8.469333324e+01,1.609834226e+01,4.761554569e+01,7.047269228e+01,1.164658943e+01
8.678504544e+01,6.299642854e+01,8.406810259e+01,2.197474469e+01,1.568445112e+01,9.844043322e+01,3.807170446e+01,7.198639705e+01,6.767018778e-01,3.758929509e+01,1.396627206e+01,2.031501801e+01,3.500461485e+00,1.140574663e+01,4.807073691e+01,7.516941749e+01,2.572057283e+00,1.064331895e+01,3.566778824e+01,4.771127703e+01,8.963796920e+01,1.826603615e+01,3.955738143e+01,6.865171388e+01,6.143962562e+01,6.042109175e+01,3.653736140e+01,2.899581412e+00,5.753226785e+01,6.878864577e+01,5.888860490e+01,6.134402401e+01,4.871704769e+01,5.302128476e+01,4.396846730e+00,8.629554436e+01,4.912864271e+01,2.016643346e+01,5.516981095e+01,2.981472551e+01,6.934935863e+01,3.155213816e+01,6.089356987e+01
6.072922562e+01,4.607992792e+00,5.501979008e+01,7.354159646e+01,1.826299323e+01,1.274560850e+01,1.871024920e+01,1.809289154e+01,1.386075966e+01,7.150567272e+01,9.867413594e+00,4.179352983e+01,7.881765971e+01,4.512035699e+01,6.957400290e+01,8.078360806e+01,1.439350771e+01,4.512322756e+01,2.854241527e+01,1.474370665e+01,3.432628341e+01,7.238709077e+01,1.709496236e+01,3.496225874e+01,5.961975143e+00,2.918849349e+01,8.609056042e+00,9.946280285e+01,5.551221018e+01,6.924999406e+01,9.720212594e+01,9.572130710e+01,8.098012774e+01,3.678912709e+01,9.091117103e+01,7.112756528e+01,5.027565714e+01,7.494763224e+01,1.672336813e+01,2.934619747e+00,8.931972062e+01,9.062845279e+01,4.252818243e+00
1.694217524e+00,1.891515757e+01,6.133780150e+01,2.444836339e+01,3.270565591e+01,9.237579796e+01,8.679257153e+01,2.752378536e+01,9.635353979e+01,7.677214547e+01,1.621415089e+01,5.782941383e+01,9.579996579e+01,4.602925041e-01,7.195870262e+01,4.016765937e+00,4.838324093e+00,2.168231810e+01,8.149974573e+01,1.827877881e+01,6.438660859e+01,4.739713059e+01,8.196070261e+01,1.933336138e+01,4.238950769e+01,1.115310394e+01,4.060920640e+01,3.602654543e+01,2.066803228e+01,5.676587536e+00,6.827480667e+01,7.762665762e+00,3.860815595e+00,6.948536979e+01,1.821665444e+01,5.427451353e+01,8.481922272e+01,2.895363266e+01,6.636587064e+01,1.108730962e+01,8.160676084e+01,5.239087748e+01,2.453250345e+01
6.648506095e+01,6.720889358e+01,3.642388881e+01,3.388605307e+01,4.093338974e+01,3.156300954e+01,9.712896393e+01,6.283583422e+01,8.152494628e+01,7.426496504e+01,3.019052698e+01,4.207939489e+00,3.270103795e+01,4.413280882e+01,7.744601739e+01,4.504923372e+01,2.526969203e+01,1.644600994e+01,4.437197226e+01,7.034975013e+01,6.418988581e+01,1.796416032e+01,2.589340233e+01,6.758382391e+01,3.103729137e+01,2.537362168e+01,7.988006266e+01,5.422176879e+01,8.991802911e+01,6.742025991e+01,9.061437029e+01,6.219751669e+01,4.898526477e+01,6.766460933e+01,8.191247434e+01,3.394692812e+01,5.588921937e+01,1.175595064e+00,6.575679313e+01,8.012648788e+01,1.702433469e+01,4.186837831e+01,8.785002260e+01
9.456593447e+01,9.966599769e+01,2.900717006e+01,9.590489477e+01,7.220062683e+01,7.503002432e+01,2.712851550e+00,8.906677540e+01,5.130393956e+01,8.745697216e+01,1.803689400e+01,6.597147307e+01,2.397315500e+01,3.146631240e+01,9.396984675e+01,2.465722643e+01,7.022431141e+01,1.306786044e+01,9.027232501e+01,7.103932806e+01,8.187202551e+01,1.196324380e+01,4.361282937e+01,6.803358095e+01,4.753240337e+01,4.546662184e+01,6.720023851e+01,1.093968285e+01,4.864458712e+01,8.060539185e+01,4.237086863e+01,9.171146209e+00,6.957535347e+01,6.192170844e+01,8.476287982e+01,6.563544488e+01,5.115319995e+01,6.873121672e+01,7.980642602e+01,1.818361860e+01,4.633777036e+01,5.691141146e+00,7.524866249e+01
8.747732095e+01,2.679917821e+01,3.901077854e+01,2.512653529e+01,2.032440816e+01,9.874442639e+01,2.452444452e+01,2.160882887e+01,9.353251135e+01,5.572105517e+01,5.863730788e+01,1.525043446e+01,6.314934749e+01,5.661269945e+01,3.716401716e+01,7.610453449e+01,7.887309246e+01,8.372877316e+01,7.040043094e+01,8.772860019e+01,2.158607812e+01,2.711759740e+01,5.779144894e+01,9.842318335e+01,1.502861219e+01,4.686939392e+01,2.858117325e+00,7.314297364e+01,9.535741369e+01,4.194182795e+01,7.212695138e+01,9.278882747e+01,2.585125003e+01,3.189467494e+01,1.605512655e+01,6.814861637e+01,5.185612897e+01,1.538336264e+01,7.486178814e+01,6.978636688e+01,5.695094192e+01,4.301830527e+00,8.634741744e+01
8.624627481e+01,3.215786771e+01,1.022378770e+01,5.404671558e+01,2.339509428e+01,7.630059773e+01,6.435659549e+01,2.013588799e+01,9.423797431e+01,8.405704231e+01,3.807045061e+00,5.392941695e+01,8.646833817e+00,8.228379851e+01,7.100353880e+01,1.629603870e+01,6.099972084e+00,5.680155908e+01,5.951399033e+01,4.108278794e+01,5.706226669e+01,3.279614856e+01,6.587395632e+01,8.046287085e+01,4.268590282e+01,1.553510812e+01,3.339547687e+01,7.863215584e+01,8.314122760e+01,9.192716669e+01,5.416561608e+01,3.388862228e+00,4.526109137e+01,6.381336400e+01,7.916389292e+01,4.988377247e+01,5.297502066e+01,2.579187906e+01,5.161774585e+01,1.538733232e+01,6.090051407e+01,5.731139332e+01,7.501206956e+01
4.782861369e+01,6.179436562e+01,9.944102462e+01,9.010370698e+01,9.602539752e+01,5.782857031e+01,2.179387951e+01,3.509132678e+01,1.403139819e+01,3.670036766e+01,3.583251710e+01,1.784483288e+00,5.109583142e+01,9.996738412e+01,4.497311690e+01,1.248544662e+01,1.278936992e+01,6.182838948e+01,1.898437269e+01,5.215402599e+01,1.538409761e+01,6.846658178e+01,5.232169904e+01,8.737120545e+01,4.276650631e+01,6.602490187e+01,6.466744734e+01,2.863523690e+01,2.609233897e+01,3.444278726e+00,5.226082891e+00,8.003163219e+01,5.920163810e+01,4.597323033e+01,9.397295342e+01,9.487586494e+01,2.743805919e+01,6.820259174e+01,6.761038783e+01,2.451011395e+01,7.585750793e+01,1.976586315e+01,4.213265068e+01
2.411540374e+01,1.868693442e+01,1.807594533e+00,3.466459165e+01,3.545269613e+01,1.816593145e+01,9.119657188e+01,7.330054644e+01,7.587989263e+01,5.296113383e+00,6.543561806e+01,4.260328720e+01,6.667774795e+01,1.594384573e+01,8.395417326e+01,6.185791410e+00,6.866701693e+01,7.070831045e+01,1.922302969e+01,7.886894881e+01,9.621267680e+01,7.423208464e+01,9.622058314e+01,8.092541672e+01,9.567146370e+00,7.340211352e+01,9.030090989e+01,4.758752518e+01,7.711658906e+01,9.887237781e+01,3.081378684e+01,6.175894309e+01,8.166549946e+01,6.670428809e+01,9.551357618e+01,4.045820368e+01,5.481170458e+01,3.021547100e+01,9.689130836e+01,4.013186954e+01,1.557168316e+01,9.031910427e+01,8.598635392e+01
2.628464917e+01,8.560754076e+01,6.893419186e+01,7.573150493e-01,7.727250580e+01,9.825844309e+01,8.413425929e+01,7.698604602e+01,3.486514927e+01,1.511834707e+01,4.081731348e+01,1.675636616e+01,5.475924763e+01,8.269024843e+01,2.706636551e+01,7.855139231e+01,5.982327366e+01,6.350497412e+01,4.584878746e+01,4.620581910e+01,7.211471135e+01,8.510814953e+01,3.740130012e+01,9.239405524e+01,1.350058392e+01,1.081452011e+01,5.553366549e+01,5.765851002e+01,7.196608369e+01,2.854377839e+01,4.377890065e+01,7.770788876e+01,3.601605267e+01,3.284738356e+01,2.808688087e+01,6.803728371e+00,3.422069097e+01,7.824943624e+01,3.298227632e+01,6.863152769e+01,1.218105041e+01,5.299336158e+01,9.414336237e+01
7.692036820e+00,2.446760059e+01,6.184028676e+01,3.222978724e+01,5.493455971e+01,7.514238762e+01,8.133963697e+01,8.694237446e+01,8.818115683e+01,6.025356478e+01,8.694742469e+01,4.721478723e+01,9.962325349e+01,1.289451768e+01,3.302038988e+01,7.061010121e+01,9.190134449e+01,3.308242983e+00,7.499207303e+01,8.964274170e+01,4.959458091e+01,9.421110775e+01,4.323860908e+01,4.159972093e+01,6.062322038e+01,7.574292575e+01,4.869120323e+01,8.456214606e+00,8.706745200e+01,6.566606242e+01,2.401274655e+01,4.882273968e+01,5.352575196e+01,8.870029533e+01,2.228856429e+00,3.128919573e+01,6.342071221e+01,7.747844800e+01,5.297707004e+01,7.080067520e+01,6.038577800e+01,7.130909061e+01,4.335104609e+01
6.812117653e+00,3.490393255e+01,2.713125089e+00,2.858745304e+01,9.072913788e+01,1.162511038e+01,3.237754137e+01,3.050960034e+01,3.456754244e+01,7.562082946e+00,6.086473957e+01,5.136177732e+01,5.057322659e+01,3.901315849e+01,3.707423149e+01,3.845377490e+01,6.415726247e+01,3.578417880e+01,7.287607951e+01,6.295319176e-02,2.251092657e+00,5.095088467e+01,4.781768423e+01,1.641479365e+01,4.737861323e+01,7.407990992e+01,7.437339511e+01,1.047936612e+01,4.817170502e+01,7.769060195e+01,3.561114550e+01,9.098166843e+00,9.973295424e+01,2.956520188e+01,4.643098074e+00,7.002352978e+01,4.774519580e+01,6.408514231e+01,2.236312632e+00,3.269638399e+01,4.789298711e+01,2.305443813e+01,7.928740500e+01
3.985897122e+01,6.575479164e+01,2.011130667e+01,8.650498473e+01,9.454380794e+00,5.398944557e+01,6.949459809e+01,5.255251121e+01,5.052099726e+01,6.957630620e+01,5.372518122e+01,6.968402617e+01,9.102168288e+01,2.934628466e+00,2.271465023e+01,4.985053546e+01,3.601458099e+01,1.519396623e+00,6.911392501e+01,5.737205595e+01,9.394873562e+01,1.864657897e+00,7.222607748e+01,6.424693321e+01,4.420247052e+01,7.623634282e+01,9.389873834e+01,9.572729725e+01,2.570989095e+01,4.524530373e+01,3.004177094e+01,9.715296372e+01,5.396123499e+01,4.170424751e+01,4.879216964e+01,5.078886118e+01,7.565436576e+01,3.928681079e+01,8.545872269e+01,7.972869322e+01,3.774525586e+00,9.020259636e+01,4.977593265e+01
7.631486404e+01,8.954904735e+01,9.291454435e+01,4.732639974e+01,5.278530518e+01,5.837548396e+01,6.548898752e+00,2.295709215e+01,7.048794448e+01,8.050283823e+01,4.343799037e+01,9.483408861e+01,9.920323738e+01,9.272987209e+01,1.288594344e+01,7.845732500e+01,2.086229659e+01,1.088566263e+01,8.112061114e+00,2.421614486e+00,2.879554162e+01,9.243648394e+01,7.803092142e+01,5.007492003e+01,6.188145934e+01,6.022831013e+01,6.168575140e+01,6.602877257e+01,8.296454910e+01,9.656874745e+01,8.412241627e+01,6.992540461e+01,9.659394724e+01,9.172167392e+01,6.730848258e+00,3.674253605e+01,6.186889388e+01,7.508689271e+01,6.461008553e+01,8.914742200e+01,1.735761186e+01,7.823502174e+01,4.692251777e+01
5.911595845e+01,6.620067217e+01,9.069001692e+01,9.827873826e+01,5.900274159e+00,5.095555142e+01,4.093300141e+01,7.075047853e+00,4.623757872e+01,9.939106120e+01,2.275448217e+01,4.139957175e+01,7.828594664e+01,2.152379073e+00,8.777904016e+01,8.549982919e+01,5.414532016e+01,3.401173486e+01,1.616972763e+01,6.690575318e+01,7.888229214e+01,9.500477184e+01,8.791001207e+01,3.177680090e+01,7.108198816e+01,6.733273045e+01,2.045512657e+01,3.991345673e+01,3.514305346e+01,5.979934642e+01,6.963123165e+01,8.962977371e+01,2.454701080e+01,7.223829532e+01,5.436825010e+01,3.257231536e+01,6.451263699e+01,1.966798260e+01,4.827994912e+01,3.524633747e+01,2.480942018e+01,8.344976420e+01,7.944234063e+01
2.453037237e+01,1.581794884e+01,9.866305542e+01,1.730150080e+01,8.839060836e+01,6.293599969e+01,4.826169348e+01,6.407520352e+01,4.379361563e+01,8.461421927e+01,1.515498810e+01,2.394849090e+01,1.679413295e+01,5.791401201e+01,9.922888126e+01,3.391149205e+01,6.455936064e+01,4.193093726e+01,9.977982390e+01,1.963791732e+01,3.128475272e+01,7.947244012e+01,7.844021655e+01,3.211452629e+01,7.394930812e+01,1.583724285e+01,1.128833243e+00,8.661547774e+01,2.119200112e+01,1.478195448e+00,8.879197173e+01,3.338419580e+01,3.860987200e+01,9.786946907e+01,6.166156707e+01,7.237527236e+01,4.004409580e+01,2.835709781e+01,1.280508436e+00,5.778326954e+01,5.794338094e+01,9.167137702e+01,2.933374613e+01
7.577665896e+01,7.133026923e+00,7.487860977e+01,5.708407573e+01,5.825943995e+01,2.638296904e+01,6.985971931e+01,6.312794252e+01,7.767780355e+00,9.270607182e+01,7.182928590e+01,5.952113059e+01,8.220858283e+01,2.546376582e+01,1.677216694e+01,7.942518304e+01,6.586645274e+01,9.249342508e+01,9.094163447e+01,7.519550391e+01,9.478948777e+01,8.896304105e+01,2.350011974e+01,8.016475124e+01,7.129692955e+01,8.302265769e+01,6.953293078e+01,5.535390400e+01,9.167378332e+00,3.811784976e+01,4.421303609e+01,6.275336935e+01,6.313436974e+01,2.486579517e+00,8.181506975e+00,8.113735898e+00,9.432829765e+01,5.325285601e+00,8.411380138e+01,9.494578537e+01,6.832148665e+01,5.686568987e+01,2.786007581e+01
2.984297865e+01,6.815615513e+01,1.637427685e+01,1.558845919e+01,1.165928080e+01,8.512633851e+01,4.318043131e+01,7.027651427e+01,2.953637887e+01,4.714612966e+01,1.321038921e+01,5.293180697e+01,1.731453697e+00,8.012764014e+00,7.730936638e+01,5.695038217e+01,2.971540800e+01,1.735016226e+01,1.233590943e+01,5.898496674e+01,3.411211279e+01,7.254586089e+01,8.854191865e+01,5.393601312e+01,1.008287818e+01,9.205004174e+01,7.326704722e+00,2.293127277e+01,3.716067068e+01,5.144313473e+01,7.704710803e+01,5.327832495e+01,6.457821868e+00,2.722333681e+01,4.899886166e+01,8.662076120e+01,8.607400224e+01,7.681293779e+01,3.939388196e+01,5.746927795e+01,3.766924683e+01,1.020737597e+01,1.425212213e+01
1.943845968e+01,6.821269403e+01,8.252857297e+01,2.858522088e+00,7.276812284e+01,1.665069502e+01,6.569740195e+01,1.480443966e+01,2.048938502e+01,3.971735295e+00,5.133181075e+01,3.853665187e+01,2.721442348e+01,7.961861373e+01,8.470926947e+01,8.801474471e+01,1.096785513e+01,8.329193985e+01,5.567388793e+01,9.009382362e+01,4.316545724e+01,6.478646362e+01,6.411920743e+00,4.289299032e+00,8.572503517e+01,2.981378317e+01,4.849294091e+01,8.215989037e+01,2.953957468e+01,5.737506815e+01,4.119116492e+01,7.642536928e+01,3.276964782e+01,1.199940515e+01,7.876512908e+01,7.390988045e+01,9.880997331e+01,3.401370975e+00,1.609450950e+01,1.572080606e+01,2.916451785e+01,3.940350278e+01,1.980912480e+01
9.409150400e+01,6.917930941e+01,8.220430549e+00,1.159578187e+01,1.537349648e+01,5.368668976e+01,4.186049167e+00,5.717035282e+01,4.428192089e+01,7.746631681e+01,1.482261220e+01,9.690618689e+01,6.146271880e+01,2.501771994e+00,3.167906858e+01,5.688877700e+01,2.767866853e+01,6.978752288e+01,9.380998574e+00,1.161320386e+01,6.099279939e+01,7.648676179e+01,9.344860463e+01,8.475898359e+01,4.200729193e+01,4.292550077e+01,8.622813552e+01,7.015424242e+01,7.879168326e+01,5.619037901e+01,6.613920569e+01,4.857281569e+01,1.076293799e+01,4.231592757e+01,1.590457515e+01,4.529837815e+01,7.964924231e+01,9.302660851e+00,2.085861374e+00,5.910712657e+01,4.488922893e+00,5.113505768e+01,5.499450103e+01
6.393876110e+01,5.319023589e+01,1.521299206e+01,9.235507986e+01,5.365194677e+01,2.844489267e+01,9.454223191e+01,8.745383923e+01,4.166519579e+01,9.729820447e+01,1.084044444e+01,9.091249913e+01,1.570068919e+01,5.990582307e+01,5.139616566e+00,9.398396162e+01,7.293893434e+00,8.134097435e+01,6.532254598e+01,6.135223649e+01,4.190477936e+01,7.915220099e+01,9.059275149e+01,2.390622718e+01,5.327684616e+01,1.474213820e+01,3.302617883e+01,8.493062839e+01,4.548137445e+01,3.671530778e+00,9.187654712e+01,8.046798156e+01,9.843958797e+01,3.969141428e+01,4.779975746e+01,9.547814510e+01,4.080644737e+00,2.128543762e+01,5.237397330e+01,4.905448397e+01,6.540686563e+01,3.109049810e+01,6.821431993e+01
2.837336886e+01,4.194688157e+01,2.234650639e+01,9.712427766e+00,1.112067154e+01,1.134698768e+00,5.716665110e+01,6.679602463e+01,4.785458286e+01,7.762950456e+01,2.760202387e+01,2.485221750e+01,4.692065541e+01,2.321895553e+01,7.095218950e+01,5.810895151e+01,1.171325198e+01,5.366733267e+01,4.193808489e+01,7.965996865e+01,7.634834478e+01,4.922072016e+00,2.746798728e+01,1.960098821e+01,9.313364076e+01,8.842110341e+01,8.867408252e+01,4.433945868e+01,8.135856629e+01,4.984226023e+01,3.291637083e+01,6.192134537e+01,5.994315975e+01,9.897781495e+01,9.520076732e+01,2.395119493e+01,1.906749485e+01,3.099316841e+01,2.253943353e+01,3.548205282e+01,9.045431914e+01,6.444290164e+01,9.586130189e+01
5.366430027e+00,7.822023882e+01,9.731186424e+01,9.397368823e+01,5.011035643e+01,8.429376510e+01,6.825259344e+01,9.450404671e+00,7.016618900e+01,9.978928198e+01,9.477226186e+01,7.906808294e+01,1.016911938e+01,5.929833745e+01,7.652500331e+01,1.502937980e+00,2.445647837e+00,1.409619702e+01,1.401507259e+00,9.226998351e+01,7.356031217e+01,4.318840886e+01,9.254317118e-02,6.965270700e+01,5.484755037e+01,9.120274706e+01,5.869166334e+01,6.758636549e+01,3.877819025e+01,7.855755783e+01,5.325790082e+01,8.892111199e+01,9.255816023e+01,1.684449232e+01,1.359117540e+01,6.781108948e+01,2.394150946e+01,1.298250723e+01,1.853687804e+01,9.966869608e+01,5.768812067e+01,4.808993218e+01,7.114505791e+01
