v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34
2.910540181e+01,3.337889905e+01,1.738896666e+01,3.466320954e+01,4.802964261e+01,8.228280731e+01,7.259260683e+01,3.963261154e+00,5.625362853e+01,2.630852616e-01,9.766071973e+00,4.732073979e+01,4.173951339e+01,4.867739542e+01,9.767078995e+01,1.577969791e+00,7.179614416e+01,5.842072687e+00,3.492776183e+01,7.719931186e+01,8.647252719e+01,6.446443316e+01,4.411472874e+01,4.124978996e+01,5.647901638e+01,3.829689045e+01,3.017928126e+01,1.547617310e+01,9.182961116e+01,4.411825543e+01,8.434912291e+01,5.283685389e+01,5.892846536e+00,1.679201958e+01
8.753718592e+01,9.574671290e+01,2.969253251e+01,1.437947247e+01,7.003858785e+01,3.003438928e+01,8.489375197e+01,9.099193782e+01,4.256686954e+01,3.054384656e+01,2.414159074e+01,8.691358181e+01,2.356703565e+01,9.138587937e+01,4.527251259e+01,3.083681592e+01,8.120612327e+01,3.135997622e+00,9.786514517e+01,3.029062561e+01,4.923958310e+01,1.847012859e+01,9.057187452e+01,9.820857560e+01,5.709112689e+01,8.675647304e+00,5.780797650e+01,1.414100648e+00,4.893148209e+01,2.903112277e+01,5.750266842e+01,9.540134154e+00,8.682412283e+01,9.248057608e+01
4.811104547e+01,3.008113979e+01,9.017370206e+01,6.438700897e+01,3.274888660e+01,9.637251874e+01,2.170346158e+01,8.181897289e+01,3.889458618e+01,1.314446721e+01,7.240045257e+01,2.202653313e+01,6.375649232e+01,3.036930783e+01,5.505013598e+01,4.761446306e+01,8.865789900e+00,4.070566132e+01,2.610549793e+01,3.756655089e+01,8.010215640e+01,1.568838539e+01,4.243203511e+01,7.770773498e+00,8.166350595e+01,6.659891065e+01,6.043444415e+01,7.302400571e+01,1.454136094e+01,6.061916779e+01,5.767917165e+01,6.275200496e+01,7.190140834e+01,7.369313629e+01
7.382288215e+01,7.780782561e+01,5.221742215e+01,8.769383240e+01,2.081477755e+01,5.994364803e+01,9.222280983e+01,8.345955321e+00,4.299596510e+01,9.305440520e+01,3.587926644e+01,7.299021191e+01,2.255826910e+01,6.089193546e+01,3.796075434e+01,7.014386918e+01,1.695976699e+01,1.617658587e+01,9.802235734e+01,3.822043513e+00,5.785103704e+01,6.091780904e+01,1.095298210e+01,6.575914933e+01,4.370045668e+01,3.617278351e+01,4.612395846e+01,6.822115619e+01,8.920441994e+01,2.284063254e+00,1.491616493e+01,8.796989642e+01,9.236744638e+01,9.046384672e+01
1.881675641e+01,4.405854919e+00,2.899549152e+01,5.350828909e+01,5.228474462e+01,9.536416242e+01,7.502499929e+01,3.788628349e+01,5.018510824e+01,1.967281709e+01,2.534981081e+01,9.413469137e+01,7.057041950e+01,3.413345208e+01,2.024645843e+01,9.537490687e+01,7.550432070e+01,7.698844941e+01,8.903936455e+00,3.134392942e+01,5.396548536e+01,1.953897073e+01,3.074166993e+01,7.921943265e+00,2.423752532e+01,8.157544774e+00,4.955992183e+00,4.053939699e+00,7.016711104e+01,3.257201917e+01,9.658513585e+01,8.619774089e+01,8.762994342e+00,4.031941185e+01
9.380847850e+01,6.693346866e+01,4.641687704e+01,1.165102706e+01,5.819473384e+01,5.604237832e+01,7.216958739e+01,2.073928400e+01,3.550557860e+01,9.931594396e+01,7.429074525e+01,9.135517948e+01,1.960892051e+01,3.505776264e+01,2.188724447e+01,2.411883718e+01,5.389004811e+01,1.913325264e+01,9.171025070e+01,1.434568753e+01,9.021490140e+01,3.306381405e+01,3.545307007e+01,6.633589441e+01,1.342186866e+01,3.458664300e+01,7.076185259e+01,6.813824764e+01,2.510803662e+01,4.492900253e+01,6.817546110e+01,1.423095020e+01,7.293715655e+01,5.903820995e+01
4.838827602e+01,1.012108204e+01,8.976872079e+01,2.793879091e+01,4.136481747e+01,9.110987036e+01,4.500026639e+01,9.708240235e+01,3.645348964e+01,5.403325335e+01,2.286997415e+01,6.924929900e+01,4.121121772e+01,2.201560885e+01,8.446813948e+01,4.341667067e+01,4.272311113e+01,7.302527433e+01,3.220926606e+00,7.443598634e+01,4.066439504e+01,8.959947585e+01,4.660849285e+01,1.867513079e+01,1.603077772e+01,2.976894869e+01,8.668881835e+01,3.687942106e+01,7.583960542e+01,2.851323644e+01,1.930320951e+01,9.768928430e+01,7.026373018e+01,1.633276629e+00
9.299970828e+01,8.273938938e+01,2.779112415e+01,9.510549744e+00,9.867558880e+01,7.110056459e+01,9.795884478e+01,5.759833295e+01,7.090490359e+01,7.159790899e+01,7.376466792e+01,3.997561987e+01,9.643295019e+01,4.950867215e+01,2.809716519e+01,7.770164081e+01,6.796481799e+01,7.256397677e+01,9.280847934e+01,1.660485759e+01,8.002624644e+01,2.557010344e+01,7.071073518e+01,9.126359682e+00,9.348421905e+00,3.419899245e+01,1.406142476e+01,9.175143433e+01,9.932562896e+01,3.665460677e+01,1.764971807e+01,8.500319080e+01,7.786076565e+01,8.558733462e+01
6.825023443e+01,7.077270097e+01,5.897672120e+01,1.122691787e+01,3.984808670e+01,5.501532975e+01,4.577605576e+01,6.829968234e+01,3.781680178e+01,7.171866824e+01,4.855144428e+01,7.781301296e+00,1.335749370e+01,9.569244796e+01,7.029296965e+01,7.350149935e-02,3.506851611e+01,5.465763134e+01,3.443296134e+01,9.323586655e+01,9.047701126e+00,6.979313528e+01,2.697035566e+01,7.536888612e+01,9.152099883e+01,3.275890674e+00,3.320011596e+00,7.003530818e+01,3.296316529e+01,2.399206472e+01,6.080486550e+01,4.508549607e+01,2.951889146e+01,8.301573959e+01
2.741315802e+01,2.226794424e+01,7.099169841e+01,1.109360467e+01,9.454084207e+00,1.762287734e+01,5.508724365e+01,5.467871169e+01,7.244883576e+01,8.637169156e+01,1.347631077e+01,8.678333645e+01,2.631785253e+01,5.926150833e+01,4.033159525e+01,5.853340511e+01,7.516045687e+01,5.296843831e+01,6.522553508e+01,3.369108546e+01,7.440809909e+01,1.217290672e+01,7.512073605e+01,6.761055763e+01,4.557758377e+01,8.983472217e+00,8.419041138e+01,2.157482186e+01,9.260229613e+01,4.467105193e+01,6.489882692e+01,5.695609691e+01,9.109791755e+01,2.942731777e+01
1.402642353e+01,8.797191277e+01,1.503150651e+01,7.262546037e+01,3.720440208e+01,5.624276507e+01,6.131154946e+00,7.403042643e+00,7.295732329e+01,9.957144700e+01,6.829416063e+01,4.709603183e+01,7.241919743e+01,7.357770188e+01,2.847836615e+01,8.543999895e+01,1.801568177e+01,2.741380820e+00,3.403934786e+01,4.513839062e+01,6.775262480e+01,9.012508855e+01,3.605653252e+01,9.862730127e+01,7.460066734e+01,9.764726211e+01,2.369009862e-01,9.744966806e+01,5.224197421e+01,7.829441604e+01,2.895676631e+01,1.907056258e+01,1.436860302e+01,9.548619841e+01
2.010303553e+01,5.369728371e+01,6.350779678e+01,1.712587053e+01,4.065715596e+01,7.220581234e+01,8.362041621e+00,1.551651202e+01,8.064210865e+01,9.153392264e+01,1.377649963e+01,7.802980896e+00,5.480638436e+01,2.581207625e+01,5.026293492e+01,8.606627740e+01,1.652408068e+01,5.892882136e+01,9.222741703e+01,7.674452773e+01,6.907791143e+01,6.740786695e+01,5.645215901e+01,1.527027625e+01,9.651933031e+01,8.381151523e+00,1.867975164e+01,1.659409729e+01,8.981984973e+01,9.483375855e+01,1.335593894e+01,9.264735378e+01,5.768900294e+01,9.051792570e+00
7.012905425e+01,7.416961822e+01,4.875746374e+01,1.479944610e+01,8.017754709e+01,9.399031823e+01,1.223137209e+01,1.329751988e+01,2.795081187e+01,8.606289872e+01,3.224332081e+01,5.362842139e+01,8.252130935e+01,8.560933392e+01,7.075978421e+01,9.026085990e+01,5.123635532e+01,3.837086918e+00,7.695075815e+01,1.614395846e+01,4.107378556e+01,7.081413663e+01,4.683776136e+01,4.751628163e+01,9.825922365e+01,4.157836910e+01,8.884133747e+01,4.781898180e+01,5.615501610e+01,9.667407046e+01,6.186061994e+01,6.052717804e+01,6.628266631e+01,5.967678152e+01
5.470093332e+01,7.064177141e+00,5.256176757e+01,6.529298371e+01,9.232350228e+00,1.169861555e+01,3.193767081e+01,3.227610990e+01,3.027468949e+01,6.062736195e+00,9.853109733e+01,6.651949146e+01,6.795799386e+01,3.197938453e+00,6.709937066e+01,8.837581341e+01,5.161582637e+01,3.497657021e+01,3.267284884e+01,9.096415355e+01,2.420683159e+01,5.185440985e+01,4.088514670e+01,6.169764159e+01,2.585175348e+01,8.002721375e+01,6.783632574e+01,3.641601341e+01,5.863240409e+01,6.565916375e+01,3.224751704e+01,8.600102808e+01,3.326658077e+01,4.326291527e+01
2.845945269e+01,2.339897827e+01,6.339559143e+01,6.471564275e+01,9.609891548e+01,9.074081630e+01,9.987535948e+01,7.413529006e+01,6.174497924e+01,2.190286106e+01,9.980478789e+01,4.151522341e+01,3.388856896e+01,9.612131080e+01,8.345528592e+01,8.404967683e+01,2.056692417e+01,7.694040283e+00,4.773753990e+01,6.416207382e+00,1.112315361e+01,6.204103592e+01,9.012036577e+01,5.271129147e+01,8.580070274e+01,3.685706105e+01,1.717749350e+01,4.577272311e+01,5.536353806e+01,8.208120929e+01,4.824571299e+01,2.454686621e+01,3.784018365e+01,3.494081911e+01
7.697456242e+01,1.792468400e+01,6.852965563e+01,5.742483399e+01,2.181666928e+01,3.109907796e+01,3.041377794e+01,2.637925725e+01,9.015388282e+00,9.415428221e+01,9.704017623e+01,1.994684745e+01,5.651913564e+01,2.593486217e+01,6.023495793e+01,3.701126081e+01,3.700758283e+01,4.373819770e+01,4.583018569e+01,7.784052052e+01,3.923315660e+01,2.059786048e+01,6.001867249e+01,1.410090646e+01,1.641855519e+00,3.547868392e+01,1.334541869e+01,2.926075562e+00,3.853316404e-01,5.327299817e+01,6.231803163e+00,8.086494366e+01,6.619440947e+01,2.527723730e+01
7.450768630e+01,1.461804517e+01,6.340954815e+01,8.609997911e+00,1.298556038e+01,7.630338213e+01,9.758672111e+01,7.832767415e+01,9.203575386e+01,7.339058303e+01,1.517489176e+01,9.110430541e+01,5.962125663e+00,2.317004855e+01,9.776132362e+01,5.372236973e+01,5.415947234e+01,6.904522047e+01,9.685633399e+01,2.931866471e+01,9.580517091e+01,8.281793566e+01,2.135142760e+01,5.484604143e+01,5.605580052e+01,4.394082556e+01,2.377288659e+01,8.176407384e+00,4.400930875e+01,4.990039769e+01,3.422858227e+01,6.490223807e+01,4.106598396e+01,1.079787418e+01
9.521212910e+01,2.781300045e+01,9.380068326e+01,6.607714076e+01,4.687098027e+01,2.603641086e+01,9.993468362e+00,8.914898403e+01,3.318803923e+01,4.040882975e+01,3.454192152e+01,2.945858566e+01,3.193117166e+01,8.839889274e+01,3.652396300e+01,2.741393152e+01,6.884030699e+00,5.109964775e+01,4.304217091e+01,5.609776407e+01,7.027805122e+01,9.415045045e+01,2.372091072e+01,6.025283447e+01,7.761544851e+01,3.673712717e+01,1.374425887e+01,2.386167041e+01,6.004370145e+01,9.390906966e+01,9.116088180e+01,4.032847199e+01,2.158453220e+01,4.158076480e+01
9.090734963e+01,4.072902705e+01,7.333977577e+01,3.187140087e+01,6.854243887e+01,9.422123334e+01,1.733395436e+01,4.358338033e+00,2.344278919e+01,7.983430389e+01,5.295434026e+01,7.349739266e+01,4.180459880e+01,7.699420279e+01,1.805187943e+01,6.965882628e+01,8.957439772e+01,5.382467842e+01,2.078887410e+01,2.737585444e+01,1.758688868e+01,1.079784646e+01,4.654503959e+01,6.194696045e+01,4.086326727e+01,6.963767816e-01,1.616427948e+00,3.198327330e+00,8.722657034e+01,2.297660277e+01,8.515201200e+00,4.562940195e+01,1.287426572e+01,9.783787699e+01
6.941257854e+01,2.657389035e+01,2.222643201e+01,9.491618810e+01,9.110662334e+01,3.598686996e+01,3.111870550e+01,6.210145208e+01,5.703439967e+01,9.099629649e+01,1.020808363e+01,6.736293621e+01,9.705230695e+01,8.825347223e+01,8.899022197e+01,6.264474546e+00,9.128966208e+01,9.641694305e+01,1.967629427e+00,7.142318849e+01,8.444634298e+01,9.442119327e+00,6.356207318e+01,4.936570213e+01,6.342173304e+01,3.561426527e+01,9.269772461e+01,8.481976731e+01,2.600685235e+01,3.050820454e+01,4.185719286e+01,9.871754698e+01,1.538527229e+01,9.865914385e+01
7.841597510e+01,8.845351871e+01,7.746096235e+01,2.842728181e+00,8.722657495e+01,8.198198310e+01,2.294507304e+01,7.735646949e+01,1.739650831e+01,9.902823400e+01,6.286257126e+01,4.728965350e+01,2.664499257e+01,6.254607557e+01,5.974803924e+01,4.265445890e+00,4.014504658e+01,2.459248603e+01,4.288349282e+00,8.330810616e+01,7.619538054e+00,9.611976595e+01,8.725993799e+01,4.706422855e+01,6.826807285e+01,2.168172673e+01,1.124444796e+01,1.835071746e+00,7.747998488e+01,3.903149161e+01,8.963209858e+01,2.584551036e+00,6.421012721e+01,2.914647062e+01
7.366035472e+01,9.389280882e+01,6.127983923e+01,2.027466858e+01,5.000030903e+01,9.259690511e+01,8.082989879e+00,4.569138576e+01,6.415262268e+00,8.109227090e+01,5.252380208e+00,4.580897732e+01,2.399720024e+01,7.370954970e+01,6.497331959e+01,9.445640768e+01,5.941974381e+01,2.210895032e-01,4.200130935e+01,3.443898959e+01,1.957780649e+01,3.086494305e+01,6.049808311e+01,2.298828945e+01,2.549418450e+01,3.945923755e+01,1.442389912e-01,9.053189084e+01,5.763655340e+01,4.430128258e+01,9.151763657e+00,3.111186875e+01,5.093457438e+01,7.299297036e+01
3.810223740e+01,8.884125515e+01,2.796444520e+01,1.841339294e+00,3.742867641e+01,4.313535626e+01,1.546548864e+01,8.807521703e+01,4.088257738e+01,2.232841288e+01,1.974984227e+01,1.629964310e+01,5.855467872e+00,3.921913649e+01,4.159329909e+01,4.995121058e+00,8.934168769e-01,6.866201981e+01,5.372786783e+01,3.070498588e+01,5.095796194e+01,2.594774727e+01,7.521981342e+01,9.434609918e+01,5.695071442e+01,2.641113863e+01,5.429451464e+01,6.900733009e+01,7.792893561e+01,2.519864323e+01,7.948682891e+01,4.386769986e+01,5.802938420e-01,4.545897836e+01
9.218741005e+01,1.100919754e+01,8.368126090e+01,7.570118269e+01,8.325344990e+01,5.577364126e+01,1.198815544e+01,5.816178645e+01,1.706347637e+01,3.846757817e+01,5.125365569e+01,3.392440731e+01,7.958575540e+01,4.047678742e+01,6.081751849e+01,7.374097662e+01,4.287994532e+01,9.296034053e+01,8.098537545e+01,7.698708167e+01,8.592604952e+01,9.911132138e+01,7.204151077e+01,7.208023948e+01,3.142830593e+01,5.360113998e+01,4.641301836e+01,5.447827452e+01,4.964086391e+01,8.424626114e+01,8.544999745e+01,6.014257309e+00,2.103882370e+01,1.739204306e+01
4.224302116e+01,7.865769460e+01,5.947336615e+01,4.865893698e+01,6.696719957e+01,1.779573715e+01,8.636644223e+01,8.959067948e+01,6.715962809e+00,5.350755732e+01,7.771417575e+01,3.373049030e+01,5.533599302e+01,1.731056586e+01,6.016026122e+01,5.992886295e+01,5.676245023e+00,9.713157593e+01,4.732084702e+01,1.647449972e+00,8.878336842e+01,6.191659541e+01,1.270344960e+01,6.751167926e+01,8.338073479e+01,4.871034963e+01,8.347308681e+01,8.906298473e+01,6.893824954e+01,2.269479277e+01,5.528975053e+01,4.940587298e+01,7.570462250e+01,6.085534793e-01
3.566120019e+01,7.134518756e+01,1.025013810e+01,1.391655031e+01,5.556060324e+01,8.086270157e+01,4.761001843e+01,3.632049525e+01,5.582807767e+01,1.134825858e+01,1.225296430e+01,2.373472527e+01,5.210743595e+01,6.534169036e+01,6.662990199e+01,3.363573342e+01,8.409709480e+01,5.847412063e+01,8.564922906e+01,8.228574371e+01,8.050612068e+01,1.014411935e+01,4.460019273e+01,4.889803358e+01,1.401124906e+01,5.582563337e+00,8.106823823e+01,2.954347483e+01,3.706301261e+01,7.464904685e+01,1.784560047e+01,4.969770064e+00,3.052706943e+01,3.769042430e+01
7.436939467e+01,8.844966916e+00,2.507244741e+01,4.651103925e+00,1.647297443e+01,6.843876627e+01,8.242808104e+01,1.821668624e+01,8.246390762e+01,5.762662644e+01,2.548330279e+01,7.665469347e+01,5.430297781e+01,4.379378915e+01,7.219208338e+01,1.515921484e+01,6.807455253e+01,9.092318338e+01,6.809513963e+01,7.523295423e+00,1.990866257e+01,6.536756744e+01,5.750708739e+01,1.176636123e+01,4.702207191e+00,7.057222410e+01,9.315599494e+01,1.671986174e+01,4.614941999e+00,2.970150258e+01,6.892618552e+01,4.151316354e+01,3.425454958e+01,6.234093801e+01
1.252291927e+01,8.072369326e+01,7.463587492e+01,7.498916583e+01,4.672497223e+01,3.118752339e+01,3.784964272e+01,4.839597465e+01,8.801519286e+01,9.777990526e+01,7.132916389e+01,2.875674520e+01,8.847065942e+01,2.276985950e+01,6.195953050e+01,7.989491151e+01,9.671101458e+01,4.688940698e+01,3.562313111e+01,6.274296876e+01,8.762187978e+01,5.352802922e+01,4.903987939e+01,7.625862385e+01,5.447208316e+01,1.841597824e+01,1.556140231e+01,8.018591709e+01,8.818858309e+01,3.019540296e+01,1.373234295e+01,1.163166510e+01,4.010802277e+01,1.693389065e+01
2.978488654e+01,9.213234850e+01,3.554558807e+01,7.683906645e+01,6.602565857e+01,3.401455698e+01,1.330515180e+01,1.639933907e+01,2.535569588e+01,7.572686903e+01,2.830744652e+01,9.350352469e+01,4.068756506e+00,5.843462861e+01,4.554282559e+01,5.764872046e+01,2.329994285e+00,4.855708518e+01,8.589449479e+01,2.748936653e+01,6.139728425e+01,5.060669818e+00,7.933568146e+01,2.158203550e+01,5.125267894e+01,4.911807907e+01,9.732502399e+00,6.487031272e+01,7.096125081e+01,1.794051961e+01,6.984906198e+01,5.640504858e+01,9.646348926e+01,3.354821700e+01
2.076839036e+01,7.302479321e+01,1.910949468e+01,6.957786571e+01,8.625929025e+01,2.796864529e+01,3.524060029e+01,8.829591957e+01,8.359718536e+01,2.155162598e+01,8.041585730e+01,3.660291902e+01,3.293425747e+01,1.921314748e+01,6.518058535e+01,3.101488744e-01,8.992680717e+01,2.100501395e+01,8.544769265e+01,1.690979552e+01,1.176745255e+01,1.115035391e+01,1.901340354e+01,4.333437151e+00,6.951843339e+01,7.043691676e+01,2.176901928e+01,5.434685315e+01,5.745446523e+00,2.658278907e+01,3.599673841e+01,5.735128788e+01,8.615475147e+01,9.741282565e+01
4.690007928e+00,6.417229734e+00,8.569791804e+01,5.126062019e+00,1.106662273e+01,2.323644918e+01,8.675555941e+01,7.435170788e+01,8.517398427e+01,9.127932841e+01,4.432051372e+01,2.469101059e+01,7.678675591e+01,2.950508916e+01,6.652319677e+00,1.639965490e+01,7.339098930e+01,2.496308326e+01,1.223778112e+01,1.319517853e+01,4.369005058e+01,6.836940999e+01,7.666185951e+01,1.085154310e+01,7.922468529e+01,5.642044247e+01,2.425961695e+01,9.901590674e+01,6.857221956e+01,7.680021863e+01,5.576003627e+01,9.983906082e+01,7.676217618e+01,3.164796165e+01
1.749771540e+01,7.451580173e+01,9.501913707e+01,7.174100569e+01,9.858215612e+01,8.593349396e+01,6.848366588e+01,7.594720588e+01,5.974461705e+01,5.699094316e+01,6.449155510e+01,6.206092925e+01,1.755149842e+01,7.539965882e+01,7.146171685e+01,8.501734113e+00,3.891954682e+01,8.818775890e+01,9.754934185e+01,8.018924518e+01,6.849775340e+01,6.143723234e+01,4.529836780e+01,1.776814983e+00,3.923153523e+01,4.403149924e+01,8.980275989e+01,7.610792285e+01,3.665735672e+00,7.061003351e+01,4.332050597e+01,9.448943781e+01,4.818153354e+01,9.282709289e+01
8.219742906e+01,6.389221680e+01,6.660319432e+01,3.740991521e+01,9.640135169e+00,6.923999786e+00,6.663390257e-01,7.987875870e+01,6.130343497e+01,4.981006385e+01,2.641266535e+01,6.468709650e+01,1.522077524e+01,1.596318376e+01,5.341510944e+01,2.322714505e+01,8.837823962e+01,6.827285198e+01,9.321979957e+01,9.113491546e+01,4.526076997e+00,9.799809708e+01,5.622001774e+01,1.253571354e+01,9.702327815e+01,7.592458467e+01,8.548690476e+01,5.420066603e+01,3.427758286e+01,6.034351764e+01,5.819091031e+01,5.430737589e+01,3.060045709e+01,6.593805538e+01
4.201158018e+01,6.216421470e+01,4.889603972e+01,6.942171317e+01,6.320181253e+01,4.916965512e+01,7.977283520e+01,6.361526057e+00,4.755301122e+01,8.178859450e+01,8.504847952e+01,1.685579655e+01,5.440931761e+01,8.196201176e+01,6.205027132e+01,8.684476833e+01,8.189061489e+01,3.369126710e+01,9.233038162e+01,1.023267356e-01,9.347517754e+01,4.166092756e+01,8.543898464e+01,5.015246203e+01,5.403392385e+01,7.008581414e+01,6.298452414e-01,3.162576872e+01,2.126027806e+01,3.479438406e+01,2.269806737e+01,8.257938722e+01,8.106452687e+01,2.016468690e+01
5.142554433e+01,7.937462587e+01,5.137736178e+01,7.231038055e+00,5.149083695e+01,5.897673918e+01,4.660441048e+01,4.069157120e+01,2.402367959e+01,6.173047847e+01,2.820315478e+01,3.140963749e+01,5.957482094e+01,6.054204906e+01,1.892732306e+01,3.974306929e+01,2.437568009e+00,5.662325822e+00,7.724307802e+01,5.410073671e+01,5.443286163e+01,7.416479969e+01,6.536541578e+01,5.532642511e+01,6.303510329e+00,9.530335862e+01,7.408252971e+01,8.964804853e+01,2.137233027e+01,2.243910404e+01,8.302186317e+00,6.582183723e+01,2.277829739e+01,4.573206837e+01
3.311740255e+01,9.417960561e+01,6.749136713e+01,9.265996738e+01,1.758356833e+01,2.206857206e+01,2.691271461e+01,5.927778648e+01,5.990663423e+01,7.909689544e+01,4.841459388e+01,5.355118777e+01,6.423410589e+01,1.613866145e+00,7.268907449e+01,4.038183278e+01,3.719637429e+01,1.198829785e+01,1.220393255e+00,9.724987664e+01,2.867952635e+01,6.018396241e+01,9.880635160e+01,6.729192794e+01,5.823414791e+01,5.861899136e+01,4.600814614e+01,1.971191963e+01,3.640347469e+01,8.398682277e+01,5.651756110e+01,6.934441168e+01,2.502435525e+01,5.979778801e+01
2.130829843e+01,7.446289751e+01,8.494400237e+01,9.565669815e+01,9.206592968e+01,9.106540053e+01,6.101756387e+01,5.180508504e+01,8.102416584e+00,3.489391379e+01,3.299731061e-01,3.189646232e+01,3.339757602e+01,1.122198070e+00,4.209506424e+01,5.265881534e+01,6.242683823e+01,7.338596750e+01,2.628124827e+01,2.135928189e+01,1.791684618e+01,3.654779935e+01,3.516360643e+01,3.984736693e+00,2.704931382e+01,5.259986533e+01,2.933189304e+01,8.517271455e+01,2.933131710e+01,8.887419446e+01,6.139841968e+01,1.282824647e+01,2.797175918e+00,1.002252426e+01
3.082612832e-01,5.392984480e+00,5.010898410e+01,6.920918026e+01,9.018289917e+01,7.573269325e+01,8.693402142e+01,1.758753427e+01,1.963520350e+01,7.773940433e+00,8.892315444e+01,5.595135877e+01,5.824351854e+01,3.711170114e+01,4.762889967e+01,3.418758497e+01,9.004562909e+01,1.690342177e+00,9.576172221e+01,7.775752876e+01,3.145189612e+01,3.474634643e+01,1.764630470e+01,1.776528700e+01,6.123521127e+00,9.227536349e+01,7.215493741e-01,4.647888212e+01,1.897004280e+01,6.887728208e+01,5.885132867e+01,7.090724439e+01,3.251629002e-01,1.826456607e+01
