v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61
5.229410073e+01,1.389215800e+01,7.523945276e+01,6.230348519e+01,2.075168220e+01,4.728275988e+01,8.820798057e+01,7.385760504e+01,2.491132664e+01,8.719462482e+01,1.070007337e+01,5.217382530e+00,4.949702602e+00,7.868522734e+01,1.479026242e+01,7.232994498e+01,4.438328237e+01,3.971542431e+01,7.505995931e+01,1.174703851e+01,3.316450256e+01,1.779432509e+00,8.284623362e+01,3.259428647e+01,2.901365016e+01,4.832189745e+01,4.569293157e+01,5.898567006e+01,6.591657459e+00,7.441426325e+01,5.030725033e+01,2.840098522e+01,3.862796479e+01,5.302176135e+01,7.752097498e+01,7.087493635e+01,3.554366818e+01,8.816818494e+01,3.881694434e+01,8.100786261e+01,7.115672069e+01,6.906730369e+01,4.355792413e+01,7.462339252e+01,9.644477390e+01,6.756269109e+00,8.716629757e+01,4.874762712e+00,3.451086294e+01,3.190131981e+01,9.209112227e+01,4.502145456e+01,8.687979180e+01,4.909586810e+01,4.297784515e+01,4.725351642e+01,1.502209073e+01,7.540174588e+01,1.218229462e+01,9.566447897e+01,4.363949834e+01
8.867819761e+01,8.221196847e+01,1.878384478e+01,3.929120835e+01,4.823562369e+01,7.709534507e+01,6.051754991e+01,9.905465579e+01,5.750892731e+01,1.516028026e+01,4.856754489e+01,3.292847500e+00,5.317964621e+01,7.551877647e+01,6.779585652e+01,3.456979826e+01,1.134503184e+01,9.384819142e+01,7.779434593e+00,9.557507594e+01,1.471158996e+01,6.583087406e+01,5.318858899e+01,3.649840583e+01,3.026322013e+01,1.485813157e+01,6.596277225e+01,1.665377376e+01,2.863484156e+01,7.605008358e+01,5.502893467e+01,4.337591261e+01,7.269456945e+01,6.921826500e+01,9.484588317e+01,9.557550539e+01,8.455600540e+01,2.438072785e+00,4.614444958e+01,8.415037773e+00,3.769763544e+01,2.180385713e+01,1.644998925e+01,4.639062143e+01,8.811813364e+01,6.050648634e+01,7.079569301e+01,6.757744951e+01,5.960000308e+01,6.439706811e+01,2.765801970e+01,5.432529147e-01,9.750502648e+01,1.196899532e+01,3.683970007e+01,9.899302127e+00,7.266029728e+01,2.340269598e+01,7.219785830e+01,7.589923247e+00,4.476468337e+01
2.066714133e+01,8.722467840e+00,2.960242298e+01,2.420180754e+01,5.037773621e+01,7.640226461e+00,4.050875498e+01,6.945636101e+01,8.540411222e+01,6.553350264e+01,4.194530205e+01,9.881284662e+01,2.328685940e+01,1.920029159e+01,3.207558002e+01,4.630852190e+01,6.227505210e+01,1.230633037e+01,6.084955007e+00,1.863205404e+01,7.456412419e+00,4.932638034e+01,3.532151739e+01,5.591850573e+01,1.719499159e+01,5.585011160e+00,1.153070698e+01,9.981629003e+01,9.602032091e+01,2.324819112e+01,9.253789728e+01,3.486580704e+01,7.345119034e+01,6.842579112e+01,6.722875116e+01,4.606177436e+01,8.117830190e+01,4.885403091e+01,6.328029994e+01,8.632289129e+01,7.803120555e+00,4.762718971e+01,3.805169480e+01,9.184504591e+01,7.423543588e+01,5.804577275e+01,8.991495343e+01,6.925288240e+01,3.922218200e+01,5.360630109e+01,5.024819475e+01,5.645585442e+01,6.811613211e+01,6.920862586e+01,3.086973482e+01,7.751758208e+01,6.982536237e+01,9.861229168e+01,2.042130236e+01,3.169753345e+01,9.875615767e+01
1.210180351e+01,7.334186626e+01,1.143665388e+01,2.282587589e+01,1.582481134e+00,4.687717512e+01,2.334860427e+01,9.721290622e+01,1.619711454e+00,4.536548599e+01,5.699500703e+01,5.462929286e+01,7.612594359e+01,4.742962225e+01,2.453933611e+01,1.777984389e+01,8.981218816e+01,1.816143308e+00,4.932193747e-01,8.007549940e+01,7.568576582e+01,6.723368331e+01,4.070133048e+01,3.844753782e+01,3.646922511e+01,7.498254173e+01,1.853332358e+01,9.425063079e+01,8.020326653e+01,5.327727309e+01,3.896047982e+01,1.999436742e+01,6.268121188e+01,7.151954093e+01,8.299647650e+01,2.636138139e+01,4.117523336e+01,3.380771864e+01,7.825963719e+01,4.028509966e+00,9.724906361e+01,7.691084518e+01,7.986242839e+01,6.035160008e+01,9.369454980e+01,8.101833884e+01,1.691085082e+01,1.689541195e+01,1.606675960e+01,7.618687574e+01,4.708375209e+01,7.572426504e+01,3.787872523e+01,5.994913804e+01,1.716840947e+00,5.993444174e+01,9.569392732e+01,1.376465717e+01,4.229311686e+01,8.561149689e+01,3.096438623e+01
5.849633495e+01,5.123962373e+01,8.238003713e+01,8.152522631e+01,4.541512809e+01,1.419405071e+01,2.026529855e+00,5.238456667e+01,3.632483619e+01,6.510851852e+01,9.124677069e-01,8.834052194e+01,1.380424078e+01,9.087571256e+01,9.728714454e+01,2.964465269e+01,2.035123511e+01,4.166828327e+01,4.922305248e+01,3.009144182e+01,9.678584207e+01,2.026728242e+01,7.118927159e+00,7.674582549e+01,1.944721250e+01,2.545272059e+00,4.758033311e+01,1.246298873e+01,2.085332472e+01,2.266371858e+01,9.173650608e+01,6.892306381e+01,1.152829321e+01,6.480418837e+01,5.381701718e+01,3.170484906e+01,8.595371610e+01,1.269592942e-01,5.172171579e+01,7.563027778e+01,3.632104379e+01,8.905416785e+01,5.294054245e+01,2.505211693e+01,5.323973055e+01,6.215729103e+01,7.162127725e+01,4.575393545e+01,8.812164196e+01,5.879536821e+01,4.232301900e+01,1.009634858e+01,6.280609028e+01,6.569800408e+01,6.433303535e+01,9.677575449e+00,3.941569716e+01,9.672054191e+01,3.802685487e+01,5.144812377e+01,1.725552626e+01
7.348407666e+01,2.354990090e+01,4.943985718e+01,5.316977114e+01,1.331836188e+01,2.126358776e+01,9.806376256e+01,8.609421772e+01,2.440252465e+01,5.433986511e+01,6.436801016e+01,2.430882806e+01,2.178200513e+01,6.749524003e+01,6.436405396e+01,5.756239095e+01,9.237826246e+01,3.645579116e+01,5.875752636e+01,7.514351493e+00,8.990998840e+01,3.131575745e+01,2.010938392e+01,7.082804928e+01,8.767814687e+01,1.265482777e+01,3.272331449e+01,2.998794002e+01,4.954095688e+01,2.915288656e+01,1.291426874e+01,1.010495107e+00,5.480041969e+01,6.719218728e+01,9.840543806e+01,2.463615982e+01,9.313542074e+01,9.817149201e+01,4.766831114e+01,7.079543872e+01,6.494946906e+01,6.723842712e+01,3.243588875e+00,3.342470426e+01,3.583688940e+01,8.497810010e+01,9.192709665e+01,8.286919302e+00,2.206384193e+01,4.228538813e+01,3.944308844e+01,5.020940211e+01,6.217642609e+01,9.047489256e+01,5.530366887e+01,4.083776543e+01,3.403108208e+00,6.879921295e+01,5.777346175e+01,6.392443587e+01,6.105335984e+00
2.425406378e+01,5.794778262e+01,4.295152389e+01,7.808912726e+01,7.995265876e+01,3.771192304e+01,7.663879131e+01,8.440591142e+00,1.733386262e+01,7.246301293e+01,3.833511984e-01,7.391880859e+00,9.944214866e+01,6.194654979e+01,1.223470727e+01,8.973981402e+01,6.548833467e+01,7.679468255e+01,4.209022317e+01,3.867426416e+01,6.790015065e+01,5.886476737e+01,8.424282715e+01,5.816297564e+01,3.435734232e+01,2.415617933e+01,4.122828885e+01,4.667978800e+00,7.246790892e+01,7.729196106e+01,8.858697363e+01,6.770707311e+01,3.310851821e+01,3.954886044e+01,3.699013505e+01,6.045098176e+01,4.976882116e+01,5.825127208e+01,8.916671352e+00,5.396027048e+01,8.478944959e+01,4.151484225e+01,3.283099703e+01,8.063475517e+01,6.689540990e+01,4.935138800e+00,8.443781669e+01,9.376554968e+01,8.060715490e+01,1.636717088e+01,1.382579115e+01,4.773211586e+01,4.024696894e+01,5.183260852e+01,1.650733892e+01,1.359536955e+01,5.956186751e+01,3.059992782e+01,1.751714876e+01,9.243102352e+01,7.837343128e+01
6.756185300e+01,7.124988426e+01,2.084501221e+01,2.411667661e+00,3.086480122e+01,9.853591082e+01,3.061171056e+01,8.812332234e+01,5.075714293e+01,5.937570218e+00,2.426945305e+01,6.235375042e+01,6.313279935e+01,7.186212476e+01,3.985820959e+01,4.934716660e+01,8.107920796e+01,8.123743634e+01,2.094506873e+01,7.720527870e+01,7.683993396e+01,7.501813716e+01,2.227966002e+00,7.647308848e+01,1.106425003e+00,7.184419902e+01,3.303052686e+00,2.562137312e+01,8.885919852e+01,4.666878513e+01,4.277729543e+01,2.367026085e+00,3.886545073e+01,5.689868458e+01,5.716034845e+01,6.313509088e+01,8.683332086e+01,2.286085981e+01,3.476431379e+01,8.917226572e+01,1.381669103e+01,7.204216686e+01,6.802790562e+01,6.937826962e+01,3.013140367e+01,9.277940955e+01,6.836372519e+00,6.600726249e+01,7.189299219e+01,5.784425202e+01,1.473605991e+01,7.520438052e+01,4.728819502e+01,4.484608641e+01,6.661666606e+01,1.199717826e+01,6.935526574e+01,9.981912144e+01,3.792326743e+01,4.368447576e+01,2.073953566e+01
1.165133327e+01,4.625425321e+01,4.181509945e+01,2.622035991e+01,3.902463643e+01,2.116161091e+01,4.635076510e+01,8.889999642e+01,8.851105998e+00,1.072668329e+01,9.781410714e+01,2.778436464e+01,7.372381374e+01,7.181568045e+00,5.398424894e+01,4.749537430e+01,2.519769774e+01,3.227828779e+01,4.231664000e+01,6.136046740e+01,4.977983376e+01,3.723966748e+01,5.168021942e+01,5.559021251e+01,6.199056250e+01,2.552130588e+01,9.475621828e+01,2.812053085e+01,8.664126383e+01,8.966983541e+01,9.803928900e+01,8.038258759e+01,6.426135391e+01,6.150459083e+01,1.505771251e+01,7.567917956e+01,6.968157550e+01,8.796340083e+01,2.391296031e+01,2.451162721e+00,9.155000142e+01,7.297481297e+01,1.580035802e+01,1.060173959e+01,1.860223749e+01,3.813391461e+01,4.157931175e+01,6.591663021e+01,1.746221571e+00,3.918803078e+01,1.218908162e+01,7.422107339e+01,7.706444921e+00,4.704687686e+01,9.841484905e+01,7.008794064e+01,6.866012571e+01,1.056503995e+01,8.885700680e+01,1.225559599e+01,6.273592106e+01
2.153177104e+01,3.371329588e+01,6.294946371e+01,5.463152232e+01,7.815245733e+01,8.876251640e+01,8.620080762e+01,7.953300600e+01,7.113473766e+01,4.480943337e+01,1.554592915e+01,6.966172736e+01,9.102460554e+01,8.445274570e+01,7.618953138e+01,6.455248300e+00,9.306755304e+01,6.576405729e+01,5.244224402e+01,9.027700300e+01,9.803070466e+01,7.058907974e+01,9.870570008e+01,9.645234033e+01,6.542543321e+01,6.985151676e+01,2.935333174e+01,8.112653534e-01,1.766629643e+00,3.997463325e+01,4.721935575e+01,8.524703382e+01,3.899699822e+01,2.790099175e+00,8.307923498e+01,7.925571723e+01,6.270484966e-01,2.166422857e+01,3.205681717e+01,4.427285862e+01,8.927712077e+01,2.127206270e+01,4.041070379e+01,3.370646064e+01,3.788312864e+01,2.673186323e+01,5.242500425e+01,3.289330348e+00,1.766379026e+01,3.997672852e+01,3.731263569e+01,4.030599212e+01,1.922422830e+01,9.826662170e+01,9.873521938e+01,8.447094821e+01,1.874099621e+01,4.889980525e+01,1.559568916e+01,4.251870398e+00,8.552718579e+01
5.680175080e+01,4.490237482e+01,8.556481219e+01,3.716595858e+01,2.759821035e+01,8.261308254e+01,7.444525251e+01,7.171600866e+01,7.616682834e+01,5.315236601e+01,6.980761088e+01,9.409651061e+01,8.064309860e+01,2.842019996e+01,9.105959724e+01,7.255222076e+01,1.420683414e+01,1.400764703e+01,1.212274474e+01,4.201027778e+01,7.609302161e+01,6.969718010e+01,3.556169595e+01,3.299754762e+01,7.480352585e+01,1.111473977e+01,6.439779820e+01,5.634742505e+01,8.504508299e+01,8.859169115e+01,9.902554445e+01,9.148153401e+01,7.406609812e+01,1.551861783e+00,9.635019555e+01,5.269830340e+01,8.535834687e+01,1.800064864e+00,1.642005236e+01,9.513287515e+01,1.736317672e+01,4.971969624e-01,4.281441756e+01,1.110343728e+01,6.593013538e+00,3.547164983e+01,9.935627230e+01,9.467643902e+00,5.409200280e+01,8.599900745e+01,7.448095181e+01,1.707712752e+01,4.241710105e+01,4.739408582e+01,6.478830097e+01,6.430417177e+01,5.436902633e+01,4.921215101e+01,6.237820868e+01,4.917834079e+01,2.802976175e+01
7.936135749e+01,2.411532969e+01,5.731283859e+01,5.955459962e+00,9.841067992e-01,7.603390797e+01,7.124670274e+01,9.551480692e-03,3.563632344e+01,8.694690934e+01,8.849395429e+01,6.010533306e+01,7.909326775e+01,8.358917056e+01,8.547402433e+01,6.728026374e+01,2.919773995e+01,7.843602326e+01,6.215719959e+01,2.944009199e+00,7.102786365e+01,6.779250901e+01,8.543405014e+01,6.338362193e+01,7.241197137e+01,5.615591989e+01,7.873653693e+01,2.288196208e+01,6.332650550e+01,5.995888862e+01,8.499434813e+01,8.393774558e+01,3.625856993e+01,4.613567876e+01,7.353903232e+01,4.469244910e+01,8.719335727e+01,3.950208409e+01,7.739568877e+00,8.708884017e+01,4.132572851e+01,4.570624822e+01,9.776102184e+01,8.363664349e+01,8.778312078e+01,8.902265712e+00,6.861188002e+01,9.651856564e+01,8.914197139e+01,1.118077999e+01,7.389285480e+00,4.364016174e+01,4.342864061e+01,4.363837665e+01,2.379376324e+01,7.352873734e+01,4.909609640e+01,8.989467426e+01,4.488944380e+01,5.291561237e+01,1.844430174e+01
9.137044590e+01,4.903473900e+01,9.180454174e+01,6.634250595e+01,4.064274392e+01,6.265813576e+01,6.255185952e+01,9.915968193e-01,5.936986963e+01,1.370639956e+01,1.875848819e+01,6.616159255e+01,4.276458815e+00,9.636416901e+01,7.692639633e+01,8.259965479e+01,2.380521180e+01,9.435695352e+01,7.994873364e+01,7.558148811e+01,9.446496111e+01,1.708037927e+01,7.240833620e+01,2.468479912e+01,5.784991177e+01,9.539745467e+01,4.229767390e+01,3.793203975e+01,7.275214316e+01,8.166779725e+01,5.774857180e+01,1.175373777e+01,2.560433984e+00,4.233489203e+01,2.729185412e+01,6.759941074e+00,1.296016739e+01,6.127016995e+01,8.896767523e+01,9.097356234e+01,2.605248342e+01,1.677604828e+01,1.460292784e+01,4.309619013e+01,4.213940134e+00,2.573556706e+01,8.206317517e+01,3.458489420e+01,2.737926637e+01,4.097952642e+01,5.387673352e+01,2.857323727e+01,2.432205069e+01,8.199627199e+01,9.322628470e+01,9.771894817e+01,2.518985779e+01,9.850486302e+01,1.485784213e+01,5.513291653e+01,1.142404937e+01
5.888781643e+01,5.612968433e+01,4.528755187e+01,1.238526129e+01,6.512931718e+01,3.962671749e+01,4.578253598e+01,9.299561714e+01,1.505610263e+01,3.412456516e+00,4.937705162e+01,7.086234929e+00,9.806450153e+01,5.343637693e+01,6.314410523e+00,8.662351901e+01,3.540828039e+01,8.816295222e+01,2.978247772e+01,5.757186600e+01,2.339141328e+01,1.903053841e+01,1.014532404e+01,2.132074159e+01,9.065050666e+01,5.235456626e+01,3.639869844e+01,3.100964243e+00,8.771919454e+01,5.229399456e+01,7.584052609e+01,9.162983470e+01,9.360878688e+01,3.032696647e+01,3.129618868e+01,3.844719385e+01,9.138481544e+01,7.734767508e+01,7.734752729e+01,9.881354419e+01,8.361610329e+01,5.173524079e+01,2.653124874e+01,7.058532813e+00,5.741859179e+01,1.346938630e+01,8.520407368e+01,9.068532939e+01,3.669799134e+01,5.619053201e+01,9.269613811e+01,8.769117070e+01,3.552541361e+01,3.663369502e+01,8.016637272e+01,6.167346779e+01,2.120549729e+01,2.451681840e+01,3.466547538e+01,7.435795449e+01,4.264738335e+01
1.318869651e+01,7.274943484e+01,7.842332205e+01,9.498090386e+01,1.713525282e+01,8.494961299e+01,4.200189545e+01,3.337026040e+01,4.233392093e+01,3.905943852e+01,4.638771323e+01,9.329436287e+01,9.431310065e+01,7.872468195e+01,8.046004553e+01,5.886735771e+01,1.966697388e+01,6.178949351e+01,2.654587397e+01,8.277494389e+01,9.839644198e+01,9.395755886e+01,4.546531466e+00,2.843861135e+01,7.206289199e+01,1.404992431e+01,6.942481697e+01,4.654723168e+01,9.084288098e+01,6.973383358e+01,8.645018929e+01,9.515093536e+01,3.355183445e+01,9.113535524e+01,2.445565780e+01,4.401975520e+01,5.667770469e+00,7.138376832e+01,7.106049475e+01,7.984493883e+01,7.975369511e+01,3.664458562e+01,5.522709807e+00,2.011295210e+01,7.041400427e+01,5.817146402e+01,4.518752528e+01,2.671156892e+01,7.714461325e+01,6.899726573e+01,3.226746291e+01,4.390529912e+01,4.422023871e+01,3.308948144e+01,9.345657002e+01,9.267529115e+01,7.619250002e+01,3.234144341e+01,7.791655201e+01,2.880370837e+01,4.617694941e+01
2.107132632e+01,5.019600356e+01,5.275303514e+01,5.843396711e+01,5.332259005e+01,9.432923716e+01,2.472519765e+01,6.530692155e+01,1.207428298e+01,9.047020074e+01,2.347585136e+01,3.606369897e+01,2.697631850e+01,3.930233693e+01,2.006763985e+01,6.050053058e+01,2.005439915e+00,8.874085819e+01,9.988433133e+01,5.305276035e+01,3.784754197e+01,9.418253319e+00,9.403197597e+01,5.528397918e+01,5.518586542e+01,8.718919372e+01,4.033740162e+01,7.506054016e+01,5.144772436e+01,8.076454215e+01,9.992661616e+01,2.508841558e+01,9.524081924e+01,9.182959721e+01,8.948679318e+00,7.892237171e+01,3.032167137e+01,3.340420453e+01,4.250807606e+01,2.454106625e+01,7.242351159e+01,2.611897036e+00,2.405640420e+01,7.974328185e+01,4.597818034e+01,1.745638039e+01,7.774416770e+01,8.144018015e+01,8.446124280e+01,7.491290581e+01,6.237501845e+01,8.246719892e+01,5.650165080e+01,3.777457482e+01,4.194394030e+01,3.384484758e+01,8.352497494e+01,4.326766324e+01,9.231872632e+01,3.393731205e+01,4.143240772e+01
2.702604684e+01,9.750742297e+01,2.930821530e+01,2.751853539e+01,4.755428728e+01,4.634115039e+01,5.360722941e+01,8.229236206e+01,7.819356785e+01,2.706198135e+01,6.857191409e+01,3.740178882e+00,7.513121242e+01,5.785606271e+01,2.491570611e+01,9.317824430e+01,3.388074359e+00,4.634821009e+00,3.643762916e+01,7.347146148e+01,8.080864054e+01,8.320603077e+01,7.388525606e+01,3.267940477e+01,7.851847196e+01,6.135758631e+01,6.496299617e+00,1.761366645e+01,8.019701761e+01,1.434881457e+01,7.766041609e+01,2.177833072e+01,9.250211672e+01,6.260095128e+00,9.996862865e+01,5.133627688e+01,6.072407272e+01,9.187741446e+01,5.913762548e+01,9.232537399e+01,2.975913734e+01,7.781792951e+01,9.837926970e+01,4.009197787e+01,2.203561083e+00,6.829388478e+01,6.322720207e+01,2.873034923e+01,6.965399029e+01,9.017136163e+01,5.627942581e+01,7.005972942e+01,3.603366808e+01,1.536025849e+01,5.719342746e+01,6.252665830e+01,1.772620889e+01,2.870184010e+01,9.469403004e+01,1.511250483e+01,8.408163023e+01
9.597306522e+00,8.729712101e+01,7.947265483e+01,6.206908388e+01,7.894028842e+01,3.935367317e+01,2.640058379e+01,7.058720495e+01,1.475893558e+01,2.512632963e+01,3.185218066e+01,9.158679825e+01,5.252292778e+01,5.420899139e+01,1.585817633e+01,3.051103322e+01,7.613492579e+01,2.187103076e+01,1.952309137e+01,8.672448880e+01,9.714197098e+01,7.831676441e+01,5.131106032e+01,9.493529243e+01,2.410860126e+01,2.451372016e+01,8.184391831e+01,2.010093652e+00,2.840513796e+01,5.169732221e+01,1.676813755e+01,3.371279520e-01,8.940228042e+01,2.885359361e+01,7.863817956e+01,3.879191605e+01,9.717118208e+01,8.774522898e+00,6.289229563e+01,3.734724718e+01,9.140047850e+01,6.242322619e+01,3.494798597e+01,3.763979178e+01,8.792732061e+01,8.410531928e+01,3.798994761e+01,7.584483584e+01,6.660626530e+01,5.587661083e+01,9.576746774e+01,3.389129162e+01,8.932102170e+01,7.412989628e+01,6.413849606e+00,2.403935931e+01,2.363027470e+01,6.464610172e+01,4.740776133e+01,4.933652595e+01,4.114787172e+01
7.063394779e+00,7.385284896e+01,1.537106332e+01,2.263442790e+01,9.005653663e+01,6.932938582e+01,7.562535968e+01,7.836316257e+01,1.684283022e+01,6.239766874e+01,7.307811646e+01,6.001829874e+01,8.136367869e+01,7.893396837e+01,6.557596372e+01,7.028935459e+01,3.889683282e+01,1.643612256e+01,1.503008409e+01,9.669663922e+01,3.974261808e+01,2.129788105e+01,9.161435100e+01,8.918668127e+01,5.012599686e+01,8.594384529e+01,7.989524562e+01,5.856000235e+01,7.534649181e+01,1.424367736e+01,1.217808455e+01,5.340580208e+00,7.205935548e+01,4.429681203e+01,2.373811073e+01,2.505775242e+01,4.941086203e+01,5.629862396e+01,9.003386608e+01,7.116066988e+01,2.021041803e+01,1.010830367e+01,7.311999724e+01,3.144322574e+01,3.236392563e+01,1.944055030e+01,6.641739929e+01,4.909724538e+01,7.977984488e+00,9.914749906e+01,5.785480031e+01,6.993259503e+01,7.702756063e+01,3.279991525e+01,7.390695444e+00,6.866606545e+01,7.743663549e+01,3.870238861e+01,4.491890940e+01,5.898323017e+01,9.787983337e+01
3.361645393e+01,7.807228550e+01,8.465670949e+01,5.102177558e+01,6.099526709e+01,9.840074049e+01,7.533144232e+01,3.117562992e+01,7.200224795e+01,3.677388567e+00,7.467871453e+01,8.625845096e+01,8.668860657e+01,6.858672228e+01,2.877946414e+00,1.292640825e+01,1.883231700e+01,4.838946089e+01,8.427280416e+01,9.066358187e+01,3.453546622e+01,5.090380302e+01,2.117757747e+01,6.927420378e+01,9.074750792e+01,8.615138266e+01,4.879811367e+01,1.214226188e+01,6.269440232e-01,4.496469073e+01,5.352435583e+01,4.776756328e+01,5.172861323e+01,3.212033826e+01,7.770272889e+00,3.257274240e+01,3.234794307e+01,7.729399206e+01,2.694468504e+01,7.887642660e+00,3.557004945e+01,1.153204694e+01,5.119586451e+01,9.737916838e+01,3.739292637e+00,6.737087194e+01,9.302597810e+01,6.375372529e+01,7.657637081e+01,2.780939604e+00,7.223006080e+00,6.120713631e+01,1.413177199e+01,1.019940203e+01,9.260412905e+01,2.612508677e+01,2.424012076e+00,2.641125400e+01,9.992304494e+01,8.456754331e+01,2.294127022e+01
4.932988539e+01,1.444953950e+01,3.089833642e+01,3.502332862e+01,5.230990088e+01,6.630379306e+00,6.433669264e+01,6.639725452e+01,9.717814774e+01,5.722978420e+01,5.984162361e+01,3.192447840e+01,3.362170470e+01,3.218012237e+01,5.681689464e+01,3.484424692e+00,5.462672048e+01,2.647575403e-02,8.983868636e+01,8.201308987e+01,6.789224635e+01,2.868531749e+01,4.324684488e+01,7.060560099e+00,9.789305317e+00,1.750610179e+00,3.450449273e+01,9.510013334e+01,6.208361068e+01,5.904244533e+01,2.280883200e+00,3.857538912e+01,4.736310325e+01,7.753488914e+00,2.704338837e+01,9.598484322e+01,3.267019937e+01,4.160162202e+01,1.961136691e+01,9.046210044e+01,7.213519146e+00,6.948878793e+01,1.329024636e+01,5.940369222e+01,3.445416082e+01,4.259080253e+01,7.024509003e+01,7.550031624e+01,7.124846266e+01,6.877888051e+01,9.062174859e+01,1.965650205e+01,4.839466582e+01,3.429141590e+01,5.949525811e+01,5.298332747e+01,6.451937771e+01,7.845660696e+01,6.492639178e+01,2.540404144e+01,8.153378579e+00
3.984444379e+01,5.180632096e+01,9.571107947e+01,1.732363204e+01,6.583861427e+01,6.505712390e+01,1.059678014e+01,5.643698311e+01,7.315225563e+01,5.293300793e+01,4.440266228e+01,8.109200850e+01,8.832775461e+00,5.738192050e+01,1.131629503e+00,9.912500411e+01,4.449746702e+01,5.140166843e+01,1.905138799e+01,2.537457925e+01,8.203447625e+01,8.218794449e+01,1.909371724e+01,7.796898858e-01,9.426789700e+01,2.253680389e+00,5.167896674e+01,6.106162986e+01,8.444787094e+01,4.543530030e+01,2.939378537e+00,7.360047427e+01,4.862759642e+01,5.860218162e+01,2.854242949e+01,1.344274926e+01,3.861663151e+01,4.934553629e+01,8.331810946e+01,1.188700022e+01,1.813781886e+01,3.503720739e+01,7.845333139e+01,7.064121752e+01,7.845868833e+01,9.569727050e+01,3.643845829e+01,8.187135580e+01,2.702544920e+01,1.238742985e+01,8.967030169e+01,3.672721081e+01,8.546398942e+01,3.333384343e+01,8.989757680e+01,2.300180859e+01,5.468616062e+00,1.655183971e+01,6.505235545e+01,1.979265921e+01,2.181888047e+01
