v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71
3.819656611e+01,3.259931435e+01,8.376580326e+01,7.159113415e+01,9.560627579e+00,7.874374613e+01,8.446903338e+01,7.662940399e+01,1.333580597e+01,2.222463152e+01,8.696121777e+00,7.295375570e+01,7.648447261e+01,4.692720470e+01,3.686070337e+01,8.645917657e+01,6.603264411e+01,4.989800857e+01,2.714982807e+01,3.570643310e+01,4.044932311e+01,9.506338794e+01,1.056008994e+01,1.133072965e+01,7.017693200e+01,9.255150294e+01,2.727349960e+01,9.185322863e+01,4.737857894e+01,7.081789593e+01,1.861031049e+01,3.699377836e+01,8.481942407e+01,7.314527092e+01,1.881618477e+01,1.392566785e+01,6.034769247e+01,4.142054566e+01,7.978530651e+01,8.325815924e+01,5.788862499e+01,1.326576528e+01,1.273195465e+01,3.752564372e+01,3.603386378e+01,8.584053689e+01,6.132868895e+01,9.980752620e+01,9.276009910e+01,6.871568312e+01,1.213570825e+01,1.943405116e+00,7.372939686e+01,5.332362117e+01,4.254978470e+01,9.938839760e+01,9.106468990e+01,9.130536088e+01,8.822299622e+00,8.899778333e+01,6.831030580e+01,5.436744777e+01,5.826622437e+01,6.059780495e+01,4.375144376e+01,1.618359668e+01,5.767845927e+00,8.788257990e+01,1.226830713e+01,8.524554678e+01,5.626609780e+01
6.638303323e+01,1.666873061e+01,6.317301767e+01,6.366764676e+01,5.371220835e+01,1.358638355e+01,1.370128440e+00,8.272449740e+01,4.873062369e+01,2.639618834e+01,8.448878664e+01,8.911527713e+01,9.692917605e+00,6.688927121e+01,3.296794530e+01,4.879204968e+01,5.458664044e+01,6.497934239e+01,3.268674242e+01,6.547015252e+01,1.768486265e+01,1.419654899e+01,6.287782608e+01,8.772802097e+01,7.098392810e+01,3.944168041e+01,9.544615944e+01,5.830627246e-01,2.178857889e+01,5.504440267e+01,4.666897821e+01,5.787017253e+01,2.320420365e+01,7.332321437e+01,7.835133767e+01,9.031143416e+01,3.959855103e+01,6.223041290e+01,6.040611528e+01,8.281499408e+01,4.908773862e+01,8.910057891e+01,9.511679127e+01,4.513300362e+01,9.431186844e+01,4.469069480e+01,8.461524443e+01,6.592521590e+01,1.606374318e+01,5.153231674e+01,4.855015111e+01,5.589623531e+01,5.573350210e+01,9.232791177e+01,4.752289400e+01,3.378758671e+01,8.758892718e+01,6.405470172e+01,1.796647813e+01,5.965755105e+01,9.606385201e+01,6.592860891e+01,5.180274534e+01,3.021385351e+01,9.776526482e+01,2.320630483e+01,1.318810519e+01,3.162175817e+01,6.989142195e+01,5.385262241e+01,6.576591302e+01
4.729573073e+00,2.385512089e+01,9.084343824e+01,8.051819475e+00,1.914959545e+01,6.245600916e+01,2.498147407e+00,7.612808230e+01,3.393591154e+01,7.624443646e+01,6.526234207e+01,2.437322538e+01,3.846320557e+01,3.163600825e+01,7.559340253e+00,6.884678879e+01,9.185401827e+01,9.969794076e+01,6.740138323e+01,1.032429135e+01,8.727931366e+01,1.189815770e+01,3.791282696e+00,9.877887509e+01,6.190741421e+01,8.109041574e+01,1.693580012e+01,5.178515216e+01,5.664674223e+01,5.876387775e+01,7.890938888e+01,2.042088921e+00,6.793656680e+01,8.670091176e+01,4.741305063e+00,7.436470484e+01,9.067559334e+01,6.384983141e+01,7.780597730e+01,4.635803777e+01,7.293385778e+01,2.568267149e+01,3.142362845e+01,2.078854874e+01,3.906076430e+01,8.935937913e+01,9.360435964e+01,8.336808601e+01,4.549659555e+01,2.253756973e+01,4.408661486e+01,9.886706208e+01,5.207363255e+01,3.914505714e+01,4.208623669e+01,4.765778716e+01,8.278926775e+01,7.218564534e+01,5.465063396e+01,7.097117477e+00,9.199847055e+01,6.576896670e+01,7.691681708e+01,8.401473785e+01,9.124863635e+01,9.486464669e+01,7.785854550e+01,6.604823334e+01,3.536482108e+01,2.722363221e+01,4.398621065e+01
8.912389660e+01,8.632846794e+01,3.085080369e+01,7.801397098e+01,3.722243160e+01,9.185714146e+01,9.037595736e+01,1.795639595e+01,9.013959848e+00,7.109022125e+01,6.486355784e+01,8.642350270e+01,7.803936051e+01,4.407423727e+01,6.273507567e+01,3.982226624e+00,2.461638026e+01,7.436559671e+01,9.465935245e+01,6.936632279e+00,9.188635189e+01,3.028770810e+01,3.240123981e+01,4.216012774e+01,6.082015594e+01,5.341591281e+01,3.314766045e+01,1.968154531e+01,5.488753848e+01,2.635171951e+01,8.872170168e+01,1.496349226e+01,6.132769440e+01,5.152811797e+01,3.385543547e+01,7.676663637e+01,9.815580313e+01,8.311739464e+01,9.794023789e+01,7.776032320e+01,8.835399443e+01,1.095380245e+01,9.787072012e+01,6.271804985e+01,3.315105939e+01,8.762708847e+01,9.467551191e-01,5.628467042e+01,3.403218351e+01,7.008500784e+01,6.161726498e+01,6.378009933e+01,3.061514973e+01,8.850910122e+01,8.256074824e+01,3.356193361e+01,2.402533687e+01,1.397857320e+01,7.470952525e+01,7.945550348e+01,9.617359959e+01,1.299944770e+01,4.309059417e+01,1.524126048e+01,2.870450911e+01,8.462244456e+01,6.121354267e+01,7.070745773e+01,7.497516983e+01,6.798989107e+00,8.556187021e+01
9.873040453e+01,7.514038112e+00,9.995223371e+01,1.008509638e+01,7.640224831e+00,5.302174748e+01,5.733064794e+01,4.471692739e+01,1.148833173e+01,4.359041285e+01,3.854346545e+01,2.073393634e+01,7.520885092e+01,3.756198923e+01,9.460293398e+01,2.063074622e+01,4.694732712e+01,5.625217226e+01,1.969741232e+01,8.418169269e+00,6.703011902e+00,2.888397400e+01,4.464765274e+01,5.420942403e+01,7.958066656e+01,8.213149908e+01,6.855413277e+00,1.957838598e+01,2.436368435e+01,8.788782544e+01,6.634797308e+01,5.116501068e+01,2.251241564e+01,2.193206207e+01,6.611454793e+01,3.272433617e+01,7.959431710e+01,5.517104997e+01,6.496722335e+01,1.170003108e+01,8.570048669e+01,7.853510286e+01,5.093084004e+01,1.751628037e+00,8.100957095e+01,4.666373255e+01,3.478476538e+01,2.257712189e+00,6.266581112e+01,2.685686104e+01,4.252245697e+01,8.622791094e+01,4.677464875e+01,2.197443875e+01,4.541487609e+01,7.856209331e+01,6.891098927e+01,4.474054432e+01,1.384088272e+01,4.564041547e+00,8.510311646e+01,6.742640649e+01,2.180715575e+01,6.516316932e+00,6.696562995e+01,5.645414013e+01,9.893550255e+01,7.010555259e+01,3.437752138e+01,6.891570035e+01,8.546909517e+01
1.196435593e+01,2.379487760e+01,4.390761637e+01,5.921100114e+01,8.320271290e+01,2.747467893e+01,2.268058871e+01,7.275127188e+01,5.834793498e+01,7.077006155e+01,2.493323890e+00,4.528786516e+01,5.018070132e+00,6.844340126e+01,9.016108567e+01,5.862148757e+01,3.513709598e+01,3.778712084e+01,8.498319861e+01,2.817982798e+01,8.340504438e+01,6.942562989e+00,8.849974210e+01,9.908639295e+01,5.408434183e+01,8.537879884e+01,9.889714168e+01,4.989467501e+01,3.518098390e+01,8.127705545e+01,8.232712554e+01,8.192017723e+01,7.336332836e+01,6.231127217e+01,1.509392106e+01,3.742623971e+01,7.312357378e+01,6.509126945e+01,3.738771805e+01,7.910891478e+01,7.600454525e+01,1.491585807e+01,3.249156031e+01,1.980507351e+01,6.189345852e+01,1.251204857e+01,3.440488729e+01,8.848214679e+01,7.911766800e+01,2.957861287e+01,4.457500302e+01,9.402635569e+01,4.210842163e+00,5.060377697e+01,6.983282603e+00,2.638040868e+01,5.124591095e+01,9.776152052e+01,8.720517582e+01,8.199932428e+01,1.255594811e+01,8.449075358e+01,3.788976810e+01,1.784876713e+00,4.545991485e+01,7.282224403e+01,4.759652864e+01,3.900017371e+01,7.104803021e+01,1.420961685e+01,1.515711682e+01
1.592471123e-01,4.840724423e+01,5.859670442e+01,6.124866807e+01,5.866918546e+01,4.417181459e+01,2.873013092e-01,3.658218528e+01,5.390548168e+01,1.148965125e+01,8.758065757e+01,8.180295759e+01,4.093320801e+00,5.061773012e+01,7.766441242e-01,6.813172225e+01,3.733263827e+01,5.449398720e+01,7.862934721e+00,2.050198931e+01,6.534743651e+01,5.896695515e+01,1.910845969e+01,5.798198894e+01,3.321875591e+01,9.622843109e+00,7.245226441e+01,7.348203422e+01,3.588667718e+01,7.460622119e+01,4.002127415e+01,3.165014641e+01,8.941700148e+01,5.557522483e+01,8.735261637e+01,4.291110628e+01,2.922183810e+00,6.593168260e+01,5.087361988e+01,5.431529002e+00,6.443428095e+01,4.869479271e+01,2.832981695e+01,6.512994728e+01,9.704813709e+01,4.603277315e+01,3.081191838e+01,2.729172651e+01,6.363177520e+01,8.360378836e+01,2.541371908e+01,5.025431213e+01,2.222934543e+01,5.119655498e+01,2.928484128e+01,5.021814787e+01,4.798515836e+01,1.684364967e+01,5.571642886e+01,2.282035113e+01,4.727346275e+01,1.395896142e+01,5.291084479e+01,4.978327995e+01,4.355019319e+01,8.017594600e+01,8.558026176e+01,7.471811802e+01,5.449133924e+00,4.970262446e+01,4.193835269e+01
6.129752912e+01,3.307360654e+01,7.696764839e+01,8.744670683e+01,8.213022461e+00,5.975148932e+01,1.342273850e+01,9.057740264e+00,8.054668130e+01,2.266196990e+00,2.706419002e+01,6.646765234e+01,2.859757913e+01,7.223237224e+01,9.281190653e+01,5.326450677e+01,8.207422369e+00,7.634809399e+01,3.152099673e+01,4.714840442e+01,5.853698940e+01,5.644953276e+01,7.974422776e+01,6.969304191e+01,9.000608021e+01,5.304099123e+01,6.299392865e+01,5.571165500e+01,4.042227533e+01,1.641260179e+01,4.418417491e+01,7.996917761e+01,5.728786633e+01,2.368709184e+01,2.158219862e+00,4.923448493e+01,9.400863155e+01,2.747807728e+01,1.817815702e+01,6.050438788e+01,6.118440342e+01,7.618630750e+01,7.625460670e+00,4.706735463e+01,6.121066851e+01,1.550126921e+01,2.813785022e+01,2.346945062e+01,5.870179668e+01,5.685716115e+01,7.643962449e+01,9.799653754e+01,2.143956528e+01,1.891628288e+01,2.120211569e+01,1.652966643e+01,3.317089102e+01,4.401149831e+01,4.343117841e+01,6.283244531e+01,5.226540336e+01,5.324729098e+01,6.613611587e+01,5.956640266e+01,5.623327575e+01,6.912720892e+01,3.479523728e+01,3.952666916e+01,4.566465865e+01,8.100387825e+01,1.500217001e+01
7.760028337e+01,3.997380546e+01,4.619696731e+01,9.809332627e+01,5.602316984e+01,6.314697624e+01,4.732584722e+01,9.517844088e+01,1.719944373e+01,6.102614830e+01,3.569666728e+01,3.402761422e+01,2.546512198e+01,9.258804464e+01,7.705250427e+01,6.318665536e+01,6.421328845e+01,3.746676953e+01,3.323648935e+01,3.352743264e+01,2.309292539e+01,8.164648264e+01,7.585380604e+01,4.438679388e+01,6.426394966e+01,2.769554180e+01,9.475226968e+01,8.888061966e+01,5.056245167e+01,2.574052131e+01,5.267493744e+01,7.341258780e+01,7.879538192e+01,8.193921658e+01,4.479246640e+01,9.245769262e+01,9.097562584e+01,4.069390597e+01,8.366153124e+01,2.857600597e+01,2.875307150e+01,2.014489810e+01,8.638575778e+01,4.669095057e+01,2.038994634e+01,8.391270238e+01,8.810005240e+01,4.226498348e+01,3.105325684e+01,8.926275703e+01,9.310858354e+01,1.883537126e+00,5.736310935e+01,4.399445943e+01,9.684706230e+01,6.256372877e+01,2.450676501e+01,9.360344720e+01,8.178495323e+01,8.000165180e+01,5.942548421e+01,1.530055931e+01,3.316400303e+01,2.871734827e+00,1.886421397e+01,1.504119532e+01,3.165795759e+01,8.304187413e+01,4.651631131e+01,4.774661501e+01,9.982875768e+01
6.693481155e+01,1.080729097e+00,3.069224701e+01,3.658243694e+00,7.521767719e+01,9.725533062e+01,5.374649348e+01,4.494310414e+01,5.894228282e+00,4.592893747e+01,1.401962000e+01,6.745641212e+01,5.695494184e+01,3.307101695e+01,7.331840563e+01,3.469947130e+01,7.489658643e+00,2.463748075e+01,9.014749081e+01,2.266892364e+00,6.997401216e+01,4.246874611e+01,4.261147055e+01,4.723174593e+01,4.709750309e+01,5.122860287e+01,9.615536812e+01,3.168753237e+01,6.756723376e+01,7.780062580e+01,6.297399342e+01,8.429269175e+01,7.918393684e+01,9.327356974e+01,7.249448342e+01,9.422268884e+01,5.543611862e+01,9.269178393e+01,2.998627614e+01,9.345838413e+01,7.178118039e+01,2.487738794e+01,2.009365295e+01,9.477317375e+01,9.472469758e+01,4.196858778e+01,6.625585116e+01,3.811047359e+01,8.672289341e+01,1.103839282e+01,3.757766205e+01,2.053231251e+01,7.451910269e+01,4.787529460e+01,5.000194725e+01,4.896955352e+01,7.417310482e+01,1.308194485e+01,6.210976674e+01,3.822062384e+01,5.967967858e+01,6.097023470e+01,5.876223626e+01,2.073143196e+01,1.464720717e+01,1.192048349e+01,2.752809269e+01,2.831720389e+01,7.292145317e+01,3.484980960e+01,6.193027389e+01
9.598766857e+01,4.181208492e+01,2.797901371e+01,2.705751019e+01,1.619746052e+01,2.090361894e+00,7.303353541e+01,5.737879873e+01,1.824325957e+01,1.396137944e+01,1.580852428e+01,1.002321963e+01,4.139301624e+01,7.778386937e+01,3.655637299e+00,4.443566427e+01,7.936267888e+01,3.733886505e+01,9.640826160e+00,7.291291776e+01,3.979436285e+01,8.197442999e+01,7.282515969e+01,3.400434871e+01,8.131593411e+01,7.462548896e+01,6.702731595e+01,5.641458387e+01,5.746008769e+00,5.116410767e+01,7.629095378e+00,5.227843368e+01,6.974101553e+01,4.582283271e+00,4.559958895e+00,8.834827210e+01,6.914228764e+01,9.938748071e+01,8.684316975e+01,5.934244287e+01,9.074537445e+01,5.689814114e+01,3.676910467e+01,8.553441548e+01,9.974287431e+01,7.779165097e+01,2.694457674e+01,8.228075069e+01,1.897389504e+01,3.289823543e+00,2.019242229e+01,6.628684877e+01,7.688331713e+01,6.815590956e+01,5.398663335e+01,8.700052384e+00,8.935639783e+01,1.710418199e+01,6.130972691e+01,4.020408105e+01,4.428067258e+01,4.939988646e+01,8.415891340e+01,7.234781011e+01,1.517742438e+01,6.780438041e+01,2.877393747e+01,1.676586222e+01,7.086625036e+01,8.043291820e+01,1.440481658e+01
9.082686159e+01,7.795713147e+01,8.034372208e+00,9.781131930e+01,2.957134431e+01,7.679219017e+01,6.359066440e+01,1.646543912e+01,4.880162039e+01,9.969703993e+01,9.461447587e+01,1.842403282e+01,5.668795599e+01,6.112503035e+01,1.253059061e+01,4.840649666e+01,1.924560567e+01,9.310013377e+01,8.923579576e+00,2.270888120e+01,2.882286768e+01,7.815008049e+01,2.668609700e+01,9.591147713e+01,4.825175109e+01,3.720501020e+01,1.935877464e+01,7.299917297e+01,6.605198605e+01,8.721302254e+01,8.043262500e+01,5.150266937e+01,4.733065167e+01,6.100767402e+01,6.752536110e+01,3.315437272e+01,2.406392288e+01,2.202559570e+01,5.490858284e+01,5.013461133e+01,7.041450719e+01,9.774965774e+01,4.971214732e+01,2.119088760e+01,6.453202217e+01,2.658586709e+01,8.948927849e+01,9.515812937e+01,9.664321469e+01,1.799961733e+01,5.905874468e+01,2.868909451e+00,1.252064505e+01,2.454186353e+01,4.011063873e+01,7.182037922e+00,3.527912447e+01,2.244446075e+01,8.093005012e+01,7.779945002e+01,2.671236938e+01,1.027913876e+01,1.347243030e+01,5.608303983e+01,5.096137141e-01,3.433394121e+01,6.265071870e+01,9.585593619e+01,4.022805447e+01,9.712667264e+00,1.071190909e+01
8.965754619e+01,3.534331658e+00,9.857820077e+01,4.145457796e+01,5.813307960e+01,2.695513610e+01,8.132110731e+01,9.989215550e+01,4.072909236e+01,9.848315987e+01,3.674085531e+01,9.795916417e+01,7.651739040e+00,8.817532147e+01,1.345721975e+01,4.677852040e+01,4.717133937e+01,2.201608811e+01,3.492207613e+01,9.972459095e+01,5.774049309e+01,9.919442187e+01,1.675664393e+01,4.451853737e+01,1.517166818e+01,2.719354801e+01,4.776790630e+01,7.584128252e+01,3.361284618e+01,2.033712008e+01,2.218395552e+01,1.645000273e+01,1.354029750e+01,9.072438303e+01,3.709385781e+01,2.987109634e+01,7.488942461e+01,6.344821253e+01,8.078758970e+01,3.738339475e+01,4.634098097e+01,3.134424168e+01,4.645219612e+01,4.779854325e+01,1.606066053e+01,5.643856220e+01,4.933805318e+00,7.493784358e+01,6.385963919e+01,4.773361887e+01,3.070176665e+01,5.220048204e+01,5.711044273e+01,8.194142087e+01,3.885371498e+01,8.076367038e+01,7.816487443e+01,3.308769841e+01,4.571384496e+01,8.413615021e+01,6.027207617e+00,2.974588822e+01,8.933373719e+01,1.713054073e+01,7.559380141e+01,7.595776347e-01,5.681711388e+01,5.741459805e+01,9.213410336e+01,5.839760513e+01,4.846791992e+01
7.791783965e+01,8.368522605e+01,2.203562928e+01,7.221555938e+01,7.165093168e+01,6.569007271e+01,3.489781403e+01,8.329482524e+01,8.340659897e+00,8.381693812e+01,8.814960058e+01,3.512396368e+01,2.938262791e+01,9.342599272e+01,3.531655252e+01,8.336848913e+01,1.356984980e+01,7.341883105e+00,9.723357163e+01,2.923929677e+01,3.517015487e+01,8.484874336e+01,8.320926296e+01,2.159038863e+01,6.211800237e+01,1.234416877e+01,6.744962876e+01,1.989332280e+01,1.469001960e+01,1.014009598e+01,7.503859771e+01,1.533942998e+00,7.170010042e+01,1.362293921e+01,7.534584447e+01,4.054044573e+01,9.988608120e+01,6.867556368e+01,3.137195209e+01,4.640048323e+01,9.566727181e+01,9.737253694e+01,5.015197628e+00,5.191808343e+01,3.152411122e+01,9.611572408e+01,7.165759410e+01,8.417131530e+01,9.903454243e+01,8.057269124e+01,9.798052708e+01,6.788689620e+01,6.053694081e+01,3.926343688e+01,1.426209991e+01,2.148735128e+01,9.990437689e+01,5.211366874e+01,3.093748796e+01,9.993420915e+00,6.399916854e+01,1.202192880e+00,3.345616838e+01,1.284270769e+01,9.390836525e+00,5.079340789e+01,1.713450922e+01,1.219740134e+01,6.822081275e+01,6.475047123e+01,7.888624905e+01
4.395279568e+01,9.651291243e+01,6.171375843e+01,4.364446861e+01,7.461538927e+01,1.808102474e+01,6.214893245e+01,9.144085883e+01,5.191761704e+01,7.911133910e+01,6.308061091e+00,5.412227627e+01,8.319954989e+01,4.940974651e+01,4.105794182e+01,9.275918464e+01,1.329380893e+01,4.350869815e+01,3.697716673e+01,9.087903088e+00,5.935237124e+01,5.110329925e+01,1.238757684e+01,1.613556987e+01,9.869197105e+01,6.245459263e+00,9.707540838e+01,1.565096583e+00,8.291768448e+01,2.738014312e+01,2.982434928e+01,9.062898293e+01,2.587149844e+01,8.125094497e+01,1.289584421e+01,8.672420674e+01,4.546798168e+01,6.305855432e+01,1.663201710e+01,9.840736132e+01,5.611624814e+01,5.467429987e+00,2.608588338e+01,1.887169658e+01,1.494660725e+00,1.433538409e+01,1.115087248e+01,3.248134496e+01,7.661890589e+01,9.992184874e+01,8.053768040e+01,5.330576374e+01,4.763851756e+01,4.994204355e+01,2.472545627e+01,2.150674231e+01,8.715644464e+01,7.661735075e+01,9.850294270e+01,9.608349587e+01,2.545469317e+01,2.406375077e+01,4.910612775e+01,1.194633357e+01,7.629257374e+01,8.040762467e+01,4.985919994e+01,5.709505562e+01,1.182108587e+00,2.978895888e+01,9.749866733e+01
9.920085935e+01,9.615190356e+01,8.979777084e-01,5.598528093e+01,1.408377490e+01,3.592051755e+01,7.555801629e+01,1.161274160e+01,5.699280066e+01,1.426467937e+01,4.036070966e+01,8.633974323e+01,9.646076304e+01,9.638209071e+01,2.547316671e+01,4.523088268e+01,8.220572633e+01,3.660392678e+01,1.646969789e+01,3.853914961e+01,7.509739253e+01,9.614358405e+01,7.151307339e+01,8.369401165e+01,1.067564877e+01,6.557014884e+01,2.687533504e+01,6.369725522e+01,4.235606060e+01,2.860200486e+01,4.982902397e+01,7.398084159e+01,4.228288404e+01,7.618130788e+01,8.016795103e+01,6.281897363e+01,6.683211027e+01,4.529956627e+01,1.751653862e+01,3.173797923e+01,9.449720061e+01,2.927440010e+01,8.125384471e+00,8.724157236e+01,5.759074606e+00,4.526890393e+01,3.852755528e+01,3.571942040e+01,3.803217113e+01,5.328684477e+01,8.097742605e+00,9.552189445e+01,2.463946784e+01,5.600207973e+01,1.670226526e+01,4.291831914e+01,3.075136293e+01,3.281362038e+01,8.998479396e+01,3.358214286e+01,3.338470845e+01,4.378335843e+01,8.137791665e+01,1.092315918e+01,2.830824801e+00,6.995564933e+01,3.344419202e+01,8.875645138e+01,8.084719993e+01,6.568807488e+01,1.040688081e+01
4.304000588e+01,5.322449253e+01,5.898734724e+01,4.631448791e+01,9.773379817e+01,5.547263246e+01,8.785328211e+00,2.530044066e+01,3.181972802e+01,2.721206889e+01,4.198795936e+01,1.234931389e+01,6.665540561e+01,4.672974474e+01,2.823354496e+01,2.701069948e+01,3.319901928e+01,3.642997664e+01,8.152367965e+01,2.100929652e+01,5.137250521e+01,7.743770771e+01,2.582709140e+01,2.984701199e+00,7.879102711e+01,2.760248204e+00,7.885953780e+01,7.050754700e+01,7.232507054e+01,3.790458429e+01,3.151702089e+01,9.622491408e+01,6.943729575e+01,6.011759777e+01,2.615322968e+01,4.140080235e+01,7.771096906e+01,8.761655052e+00,4.781183127e+01,8.756418904e+00,8.996385993e+01,6.095519907e+01,1.941667135e+01,6.281381490e+00,8.338204413e+01,2.668825738e+01,7.537792093e+01,2.525995138e+01,3.048009564e+00,4.957801490e+01,3.731319299e+01,7.194847327e+01,4.275314881e+01,6.178488429e+01,2.312411697e+01,2.402209404e+01,9.354569177e+01,4.606300563e+01,7.372646142e+01,9.704440877e+01,8.750812583e+01,8.261084513e+01,1.268416212e+01,2.819928359e+01,4.816528657e+01,8.315239794e+01,4.371227409e-01,4.597850250e+01,3.301979380e+01,8.496254652e+01,7.158963237e+01
7.445697622e+00,5.669500563e+01,2.945530641e+01,5.963566623e+01,3.067302446e+01,9.680250074e+01,5.069182318e+01,2.002999401e+01,1.160351466e+01,6.924165805e+01,3.702711060e+01,6.016787684e+01,3.272621588e+01,1.708135473e+01,1.701554282e+01,2.675148449e+01,5.394911098e+01,3.459109765e+01,2.778749453e+01,1.015085748e+01,2.031445857e+01,7.700109224e+01,6.272881976e+01,1.192678000e+01,8.007828965e+01,7.206249854e+01,4.415339697e+01,2.594261042e+01,8.583543297e+01,1.819845047e+01,2.927575496e+01,8.839269500e+01,6.547790977e+00,1.795353414e+01,6.676209440e+01,8.841576479e+01,6.961656997e+01,6.403572697e+01,6.233441239e+01,1.068594005e+01,5.384810526e+01,5.483625698e+01,8.421051978e+01,5.716351667e+01,7.916173346e+01,1.498407077e+01,6.303341148e+01,4.540625149e+01,9.096827110e+01,7.146142974e+01,7.570346803e+01,7.900450906e+01,4.134242643e+01,9.413071258e+01,6.911353789e+01,6.263858882e+01,8.964323227e+01,2.376378083e+01,7.913120398e+01,1.643929561e+01,7.013540761e+01,7.306448281e+01,4.790619080e+01,6.685074699e+01,9.328862561e+01,7.656719890e+01,4.438997783e+01,1.727397595e+01,3.768057703e+01,4.293817824e+01,5.965349558e+01
4.926274777e+01,8.107052078e+01,5.158275145e+01,4.131741420e+01,2.896251840e+01,9.126911164e+01,3.377409369e+01,3.572352779e+01,6.654240912e+01,7.794179920e+01,5.224467710e+01,8.683594749e+01,6.413838728e+01,9.085359046e+01,1.679839992e+01,1.005210584e+00,1.580451207e+00,5.118328073e+01,9.129414132e+01,4.428221715e+01,6.373606007e+01,3.058311866e+01,8.392315280e+01,1.128003004e+01,1.105474799e+01,8.266069298e+01,9.550328352e+00,6.309279446e+01,9.546738688e+01,1.955347496e+01,5.170951902e+01,7.730546105e+01,9.319346631e+01,3.033108891e+01,7.109684409e+01,4.944577343e+01,6.599875640e+01,2.078801433e+01,2.403039525e+01,6.813249789e+01,2.569669391e+01,9.980534389e+01,9.126773560e+01,7.341420350e+01,8.757006960e+01,8.712110674e+00,1.549136410e+01,3.648353728e+01,4.250328693e+01,7.640694439e+01,7.014911818e+01,7.383052786e+01,3.263682021e+01,6.756738498e+01,5.186686630e+01,1.455445923e+01,8.363194162e+01,4.735300950e+01,5.267691075e+01,9.798195009e+00,2.046093510e+01,5.393069055e+00,3.530231993e+01,2.348729657e+01,5.433614322e+01,7.183026946e+01,1.902908617e+01,5.187815651e+01,1.816323047e+01,5.769100288e+01,3.435268008e+00
