v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51
1.891077197e+00,7.022404718e+01,5.149888953e+01,8.242385930e+01,8.139089202e+01,6.419978980e+00,5.439778111e+01,2.151817055e+01,3.675077043e+01,4.797061563e+00,9.103551030e+01,8.960051456e+01,6.954935875e+01,5.884905497e+01,9.189922385e+01,3.111803864e+01,4.036952586e+00,2.514503847e+00,4.669709002e+01,1.006509036e+01,3.882793962e+01,5.828914949e+01,4.818898527e+01,4.309838818e+01,7.138797136e+01,1.052483046e+01,5.289988971e+00,9.130544409e+01,7.773551228e+01,6.125437017e+01,5.890458293e+01,3.433555314e+01,5.880569349e+01,6.420871023e+01,1.780171596e+01,1.260650525e+01,2.947387660e+01,4.843563924e+00,9.456454046e+01,9.266095875e+01,7.828114227e+01,4.083841016e+00,3.270234176e+01,8.944115475e+01,1.789038206e+00,7.732728812e+01,1.645533422e+01,5.145840361e+01,2.396545621e+01,1.761661849e+01,5.419606208e+01
9.355000066e+01,6.611773821e+01,9.890756336e+01,3.416968781e+01,8.957823216e+00,4.461743768e+01,7.341456675e+01,2.489544263e+01,2.958623721e+01,7.914483818e+01,7.984033454e+01,9.791268853e+01,2.977185011e+01,2.083325490e+01,6.051640638e+01,8.336051822e+01,8.679262069e+01,6.335074397e+01,4.642282967e+01,9.037117508e+01,1.846740457e+01,5.187461622e+01,6.221063615e+01,4.038578270e+01,5.231425022e+01,7.785411112e+01,3.813245993e+01,1.874060554e+01,4.775267378e+01,7.686726043e+01,9.327251091e+01,1.546208245e+01,7.181447469e+01,8.008962013e+01,9.381538163e+01,6.776457241e+01,2.697046560e+01,1.444084389e+01,6.761180982e+01,8.608550508e+00,5.224281474e+01,1.763549077e+01,5.625104613e+01,2.250436626e+01,8.134421149e+01,9.498933001e+01,1.465606664e+00,3.923816650e+01,6.206438795e+01,8.663735806e+01,4.311012621e+00
4.492966550e+01,5.263103861e+01,2.856461744e+01,8.971171819e+01,4.252796124e+01,1.024485500e+01,1.553806704e+01,8.068771032e+01,9.922368641e+01,8.859393858e+01,3.808397217e+01,5.698710564e+01,5.620323062e+00,5.005192018e+01,6.248621646e+01,1.497914833e+01,1.688943392e+01,7.962265707e+01,6.742830002e+00,1.100917982e+01,8.823343982e+01,6.424892347e+01,8.546433578e+01,9.000966051e+01,7.358508007e+01,9.548128681e+01,1.099911826e+01,6.931554692e+01,4.718421527e+01,3.996302721e+01,4.252184324e+01,4.638930743e+01,4.542488740e+01,5.529342723e+01,9.488437134e+01,2.678894942e+01,4.403385358e-01,7.247058980e+01,2.006250234e+01,7.102170712e+01,2.758505830e+01,5.971182906e+01,7.504916938e+01,7.930079794e+01,5.020631667e+01,8.244546689e+01,7.314053524e+01,8.093305588e+01,7.432736602e+01,6.935367222e+01,2.590189822e+01
7.932825797e+01,8.679680561e+01,3.284290666e+01,7.542288444e+01,6.544183418e+01,9.168364588e+01,6.603188019e+01,1.386310028e+00,8.768426778e+01,4.074394573e+01,7.890022713e+01,9.343358925e+01,9.516947350e+00,8.408530397e+01,4.738115893e+01,5.599723692e+00,6.966286189e+00,5.834077304e-01,2.951484294e+01,2.033768207e+01,3.938131729e+01,4.867179708e+01,4.433214931e+01,9.414623714e+00,4.664112912e+01,9.515596566e+01,2.506199411e+01,7.875339090e+01,2.833279671e+01,7.849364141e+01,3.039934703e+01,2.409384763e+01,1.067156085e+01,1.677743539e+01,3.924018808e+01,5.976057156e+01,8.005452552e+01,9.037889667e+01,7.226829704e+00,2.248525410e+01,1.278815251e+01,9.482840229e+01,6.569344091e+01,1.334360948e+01,6.052073832e+01,5.775132609e+01,5.247626198e+01,4.991335718e+01,4.853182273e+01,9.049505372e+01,2.130025189e+01
7.062755401e+01,7.087951329e+01,8.070803732e+01,3.008367733e+01,2.345469986e+01,3.937252643e+01,4.900132920e+01,5.029619286e+00,6.748513206e+01,6.623978690e+01,5.844564985e+01,6.808083061e+01,6.941270138e+01,7.750080450e+01,3.462745031e+01,6.098911471e+01,3.702553615e+01,1.164562092e+01,5.105838582e+00,9.232994561e+01,8.616245508e+01,5.022509354e+01,1.043739823e+01,8.680772098e+01,8.770213887e+01,3.238250153e+01,9.938476716e+00,4.038214531e+01,1.023327632e+01,8.006088822e+01,3.310687090e+00,4.041387403e+01,8.372254401e+01,5.618136820e+01,8.338311452e+01,3.359708949e+01,6.187633253e+01,6.883651342e+01,4.459974356e+01,1.088405201e+01,5.099959262e+01,7.084335747e+01,4.417644725e+01,3.819739421e+01,2.245508609e+01,9.161313004e+01,1.331541286e+00,4.727112988e+01,6.867162390e+01,8.142182440e+01,2.664355789e+01
2.451698209e+01,1.493156252e+01,6.344059717e+01,6.499278308e+01,4.621899637e+01,6.308141219e+01,2.663849238e+00,7.048767922e+01,8.734840223e+01,5.022501651e+01,3.281771940e+01,8.177854943e+01,2.996772886e+01,7.035011237e+01,2.740158631e+01,8.514733853e+01,7.414277007e+01,2.891661386e+01,1.306996664e+01,2.752974632e+01,4.804857110e+01,4.410057272e+01,3.376105139e+01,6.667473898e+01,9.352875340e+01,8.106533033e+01,6.043383354e+01,9.549185488e+01,6.567118864e+01,7.735795854e+01,1.383800373e+01,6.605148751e+01,9.553305397e+01,3.385429435e+01,7.583094940e+01,1.222582807e+01,7.646182578e+00,5.950552945e+01,6.646555620e+01,7.344941258e+01,3.342243433e+00,1.948183840e+01,5.692999002e+01,2.677756705e+01,3.737026201e+01,7.246838651e+00,6.373482496e+01,5.943437195e+01,9.685285273e+01,2.065956090e+01,4.309409869e+01
9.301879727e-01,6.318087721e+01,8.219124380e+01,9.568458655e+01,3.910739859e+01,3.715541147e+01,4.651290408e+01,8.296988743e+01,1.116399567e+01,7.207174948e+01,8.793389557e+01,2.313164620e+01,5.012627552e+01,2.979175839e+00,2.995105802e+01,5.440692438e+01,2.987700896e+01,4.517121982e+01,5.390018820e+01,2.912350727e+01,5.604969021e+01,3.412322117e+01,5.659534608e+01,9.722890180e+01,1.148548103e+01,4.853312342e+01,8.563978785e+01,3.282565852e+01,3.667277060e+01,1.920491149e+01,9.209012790e+01,3.534828552e+01,7.513820158e+01,3.518599108e+01,4.960185205e+01,5.654326451e+00,6.544040997e+01,5.662479144e+01,8.726820528e+01,4.600393922e+01,5.152268216e+01,6.454537496e+01,3.560724008e+01,9.676737032e+01,8.182071878e+01,9.017611060e+00,5.266661815e+01,6.152982584e+01,3.294596429e+01,7.322138620e+01,1.685458062e+01
6.999990408e+01,1.375599224e+01,4.548326998e+01,3.252348417e+00,8.189744338e+01,3.335109570e+01,6.599569244e+01,8.777713867e+00,5.799108687e+01,8.010540687e+00,3.235873288e+01,5.241021276e+01,3.068178512e+01,7.603826262e-01,8.088308246e+01,2.423245228e+01,9.582248943e+01,8.101336926e+01,5.222944661e+01,4.948165921e+01,9.849899506e+01,4.375776563e+01,6.964407648e+01,8.078286629e+01,3.514103523e+00,9.827402063e+01,7.378141827e+01,5.946798363e+01,4.913809877e+01,8.179524543e+01,9.687880594e+01,6.513733150e+01,5.523181809e+01,6.116972068e+01,6.643675718e+00,7.990363420e+01,8.715783212e+00,3.390240913e+01,4.775086607e+01,7.335913508e+01,3.378168807e+01,6.560303197e+01,3.465695719e+01,3.359553406e+00,7.456385875e+01,5.996974054e+01,8.487723544e+01,5.305072164e+01,9.843144095e+01,8.133707641e+01,1.920229345e+01
1.895018981e+01,1.843120026e+01,7.663713913e+01,5.816648921e+01,9.925998687e+01,5.793906832e+01,7.496716488e+00,3.370010253e+01,5.381976185e+00,7.409940890e+01,7.107279908e+01,4.234785477e+01,1.606906257e+01,7.248517356e+00,8.892769230e+01,1.528815230e+01,4.705735212e+01,5.289128873e+01,2.403586327e+01,6.628039355e+01,9.853443650e+01,2.603233845e+01,9.709023085e+01,4.882608956e+01,6.694257688e+01,7.381754213e+01,9.284082403e+00,4.345894360e+01,2.825094259e+01,9.286300182e+01,9.537879099e+01,6.739612602e+01,7.539327777e+00,9.256556007e+01,4.627538552e+01,1.031454199e+01,1.941259991e+01,8.141293347e+01,6.530440499e+01,1.602463714e+01,9.986987633e+01,4.385209364e+01,3.828292853e+01,5.030691662e+01,6.101077911e+01,3.663485172e+00,5.586943410e+00,1.549981270e+01,6.893749569e+00,3.854516331e+01,6.739101775e+01
3.220011029e+01,3.462641675e+01,2.003736068e+01,7.915588281e+01,6.431119899e+01,6.795583462e+01,7.973337646e+01,7.827204388e+01,8.778673556e+01,2.594419811e+01,2.915514173e+01,7.865135026e-01,4.325494665e+01,5.172955701e+01,7.820500814e+01,6.232499080e+01,2.675000084e+01,9.356288665e+01,8.815094780e+01,7.527576287e+01,5.732274712e+01,1.635609410e+01,2.156703889e+01,3.986341262e+01,5.376807393e+01,1.323983721e+01,7.253867085e+01,8.070158306e+01,3.294148893e+01,1.802444143e+00,3.703484269e+01,1.422435211e+01,8.901734063e+01,3.867074579e+01,8.065021037e+01,9.406591737e+01,1.250194490e+01,1.465743627e+01,7.632566831e+01,6.166904901e+01,8.089266802e+01,8.537520862e+01,3.165036598e+01,1.134072180e+00,5.954621594e+01,7.348629435e+01,6.796851844e+01,4.610440032e+01,6.781147563e+01,9.195619996e+01,3.615904420e+01
6.282133169e+01,3.739941442e+01,9.645491552e+01,4.388929866e+01,8.534935693e+01,2.833781965e+01,3.395499802e+01,5.834129797e+01,3.283833024e+00,2.869047189e+01,6.761944907e+01,6.815127848e+01,4.154009487e+01,3.351007112e+01,2.119464624e+01,5.817711781e+01,4.726908782e+00,3.554366134e+01,9.574400549e+01,5.539066060e+00,6.878682552e+01,6.084844573e+01,6.072637810e+01,3.558176479e+01,3.250768284e+01,4.288301085e+00,3.246784785e+01,8.925960586e+01,3.969857226e+01,9.421463443e+00,2.572321952e+01,7.877827747e+01,3.503683214e+01,6.773784021e+01,9.796427278e+01,3.691733525e+01,6.414774716e+00,5.084042419e+01,9.106113727e+01,4.813384426e+01,3.261817393e+01,9.699783472e+01,2.104654173e+00,8.437480337e+00,4.393389705e+01,7.028745764e+01,8.030320392e+01,6.072929158e+01,4.423304385e+00,8.078557196e+01,1.781419703e+01
2.750844096e+01,8.669976025e+01,8.450810943e+01,6.917909080e+01,7.951852826e+01,2.104042481e+01,7.727014778e+01,9.918773599e+01,7.955702098e+01,1.977213740e+01,1.974591406e+01,9.659713163e+01,2.064689010e+01,6.374651642e+00,9.733470348e+01,6.918841456e+01,5.842200799e+01,5.051085847e+01,3.191961331e+01,1.305355759e+01,2.068718039e+01,3.819549259e+01,5.973052491e+01,3.312965359e+01,2.339886674e+01,2.997404348e+01,6.434968143e+01,4.238486979e+00,8.928306561e+01,1.503420907e+01,8.147312647e+01,3.837720297e+01,2.334131796e+01,7.003675143e+01,5.940121476e+01,6.721180651e+01,4.601214315e+01,4.357220750e+01,8.280286383e+01,9.825853485e+01,2.286308448e+01,1.465370335e+01,1.882152970e+01,2.972399890e+01,8.665873184e+01,8.938208326e+01,3.971997650e+00,1.998114774e+01,4.844432595e+01,7.198340885e+00,1.972937238e+01
4.799815316e+01,7.487966364e+01,5.073563771e+01,4.399987232e+01,1.778392437e+01,1.634948355e+01,2.030703615e+00,5.485573174e-02,4.399549821e+01,7.125657761e+01,7.686621195e+01,1.886963784e+01,9.593707162e+01,3.295330806e+00,4.220524371e+01,8.527378535e+01,1.871109436e+01,7.668002648e+01,9.659762294e+01,3.141656133e+01,4.934810465e+01,6.994230939e+01,2.023217048e+01,3.735035482e+01,3.877266260e+00,6.160558675e+01,3.257763423e+01,1.667791355e+01,1.979042772e+01,1.186030885e+01,1.986857414e+01,3.297019368e+01,3.775241173e+01,3.185256052e+01,6.614237327e+01,8.229158890e+01,8.087546174e+01,5.243220294e+01,1.570738626e+01,8.313688101e+00,5.601087506e+00,3.911458760e+01,8.126740307e+01,7.011244378e+01,8.186827886e+00,7.542127191e+01,5.840609298e+01,9.130867105e+01,6.592065073e+01,8.401953159e+00,1.656107164e+01
9.127818967e+01,7.380119230e+01,1.189851089e+01,4.045396048e+01,4.240124988e+01,3.512111919e+01,9.000066608e+01,6.361327348e+01,3.923925446e+01,9.135673584e+01,4.119016428e+01,1.814732290e+01,5.675926892e+01,1.133434794e+00,6.744548300e+01,7.567414381e+00,5.985369291e+01,6.840618721e+01,1.247305005e+01,9.005821231e+01,6.322668578e+01,5.915463108e+01,8.687739737e+00,7.946510279e+01,3.896438714e+01,2.323756116e+01,2.973710053e+01,7.506323100e+01,7.428312601e+01,7.543947269e+01,1.601932947e+01,8.977665987e+00,2.015231859e+01,4.352328793e+01,8.180842068e+01,3.367996364e+00,9.905959291e+01,4.339617067e+01,4.151993643e+00,5.826371571e+01,8.120905109e+01,6.964423039e+00,5.710513509e+01,3.999453448e+01,6.159601494e+01,1.722852902e+01,2.297245287e+01,9.782517332e+00,5.802585705e+01,9.833266667e+01,6.099039151e+01
6.741847743e+01,5.970740505e+01,8.630521767e+01,1.793759734e+01,1.946930262e+01,7.725185276e+01,5.991493318e+01,3.810678353e+01,6.355514007e+01,3.315786979e+01,9.254090460e+01,2.191476981e+01,4.616326790e+01,6.373456277e+01,3.983478809e+00,8.291899979e+01,9.762337014e+01,2.592311780e+01,1.818959821e+01,3.179544474e+01,4.087120303e+01,5.420763591e+01,3.842038284e+00,6.537883600e+01,4.839214301e+01,1.583055471e+01,3.582257850e+01,1.571600656e+01,4.145844980e+01,9.221745017e+01,3.870101477e+01,2.116995825e+01,6.292558178e+01,9.525035976e+00,1.047162771e+01,2.333088166e+01,9.064841755e+01,8.454262480e+01,4.914748082e+01,8.595657952e+01,9.781267043e+01,2.936370136e+01,6.998392376e+01,3.121856174e+01,2.275384214e+01,9.489578028e+01,2.759055908e+01,9.325298315e+01,2.402879331e+01,7.354212421e+00,8.748824977e+01
6.403542922e+01,4.491686380e+01,6.767920643e+01,5.117219477e+01,8.361628687e+01,1.264371356e+01,6.351422334e+00,1.662488294e+01,2.779060013e+01,7.237818860e+01,7.278665359e+01,4.028550242e+01,4.128141939e+01,9.037069867e+01,2.024529453e+01,7.333646220e+01,9.477918515e+00,8.439978828e+01,9.717196055e+01,4.272326633e+01,2.402337270e+01,1.361384572e+01,3.515555302e+01,3.040272696e+01,6.946304290e+01,5.842985180e+01,6.814408925e+01,5.252664118e+01,2.968547200e+01,1.901597242e+01,5.585125658e+01,5.249056157e+01,7.569281461e+01,5.100254503e+00,1.056009300e+01,5.175745422e+01,9.109514633e+01,8.302253451e-01,2.289444206e+01,8.991702086e+01,6.247872631e+01,7.288707383e+01,7.323399661e+01,4.503299100e+01,7.198956634e+01,7.330639469e+01,7.589778046e+01,6.242493599e+01,8.788106856e+01,3.731726314e+01,9.091586638e+00
6.555037105e+01,8.804352454e+01,1.856231849e+01,1.957020309e+01,8.633999133e+00,9.159506685e+00,1.168077384e+00,1.585911940e+00,5.766874830e+01,3.599245014e+01,1.817242978e+01,8.797011262e+01,6.218179635e+01,9.459510363e+01,5.276098328e+00,2.512650048e+01,3.930148606e+01,4.278874529e+01,3.520166213e+01,4.887407313e+01,7.809806741e+01,2.148014949e+01,3.124352057e+01,6.884565499e+01,1.215640361e+01,1.088996026e+01,7.826676766e+01,3.227874324e+01,9.997083369e+01,3.937341375e+01,9.131790441e+01,7.674615062e+01,5.481030773e+01,9.303315051e+01,6.447142748e+01,4.976440192e+01,9.819249989e+01,7.332662409e+01,6.594359625e+01,7.185229661e+01,9.991010892e+00,9.928041620e+01,6.167828948e+01,3.931560836e+01,9.549892971e+01,2.107939351e+01,3.565216214e+00,4.242655603e+01,2.132609125e+01,5.299307538e+01,4.459336034e+01
9.986954448e+01,2.575334834e+01,3.543188509e+01,3.732314638e+01,2.979407061e+01,2.920179945e+01,7.538557296e+01,7.070396030e+01,6.872986187e+01,3.124504142e+01,2.724243450e+01,9.590962907e+01,5.995379577e+01,8.190687817e+01,8.882479131e+01,4.709563627e+01,7.676964004e+01,7.208625534e+01,3.693391773e+01,8.654470013e+01,3.628072776e+01,7.952861183e+01,6.971592220e+01,1.579657860e+01,1.797925293e+00,9.442023619e+01,3.653898713e+00,8.169018003e+01,2.348194765e+01,8.782269070e+01,5.018512971e+01,4.815947801e+01,3.883118800e+01,2.453021230e+01,4.553079322e+01,5.114405572e+01,1.788160202e+01,2.923140994e+01,9.291746262e+01,9.682091769e+01,9.103798454e+01,3.641238032e+00,5.064757907e+01,8.848273703e+01,5.817505755e+01,4.060615589e+01,8.311813814e+01,1.886396068e+01,1.059081959e+01,7.097824964e+01,8.325812115e+01
8.434986194e+01,7.775793733e+01,6.695730518e+01,1.441075462e+01,8.676649899e+01,6.871888839e+01,3.627820274e+01,7.199302095e+01,8.167071313e+01,3.792907335e+01,6.812168779e+01,5.519180459e+01,7.247083387e+01,8.750237677e-01,1.719341458e+01,8.965682501e+01,2.484684843e+01,5.627423246e+01,1.978583555e+01,1.507059942e+01,2.742210264e+00,9.885756965e+01,8.129529314e+01,8.360008648e+01,6.039337683e+01,6.728267970e-01,8.592360275e+01,4.631245272e+01,9.428607149e+01,6.166906501e+01,4.692879653e+01,1.458807250e+01,1.190745433e+01,1.464271665e+00,6.711054238e+01,4.826716084e+00,9.094887154e+01,7.803849230e+01,8.296361037e+01,9.663246731e+01,2.672992177e+01,7.003203180e+01,1.864208222e+01,8.444401276e+01,2.409342648e+01,3.516635355e+01,9.100406861e+01,3.481461137e+01,1.303389746e+01,2.117674095e+01,6.638859461e+01
4.766943176e+01,4.850694440e+01,3.854848367e+00,7.170933120e+01,9.322835045e+01,7.697599487e+01,8.926736047e+01,3.571041328e+01,2.530946106e+01,1.336198080e+01,7.886955279e+01,6.764409604e+01,1.336822874e+01,8.707155159e+01,5.641710206e+01,3.058106906e+01,3.346273315e+01,4.887899512e+01,4.790169547e+01,6.350277505e+01,2.879931004e+01,7.632904313e+01,9.827826540e+01,5.011221367e+01,8.556964684e+01,6.787378794e+01,6.331117532e+01,4.613810216e+00,1.521804060e+01,4.590537065e+01,4.802264761e+01,1.328342946e+01,8.866431854e+01,5.836443573e+01,9.147102625e+01,1.209403781e+01,3.722272476e+01,5.578568003e+01,7.497481926e+01,2.080448477e+01,9.887377175e+01,2.100562395e+01,8.415899359e+01,2.140148762e+00,5.721676633e+01,2.179240488e+01,2.857638224e+00,2.002299386e+01,8.985298021e+01,5.091372445e+01,4.285111086e+01
2.491227173e+01,5.138603385e+01,7.751648515e+01,1.159929607e+01,8.250811164e+01,1.733980352e+01,6.923622736e+01,4.481946168e+00,3.133022990e+01,9.025166772e+01,7.479986268e+01,3.020171008e+01,6.987981833e+00,2.604103610e+01,1.301244897e+01,3.804284618e+01,3.325003675e+01,6.329375591e+01,6.455629047e+01,2.570138129e+01,3.828280384e+01,9.939163469e+01,8.956173399e+00,1.997659068e-01,5.449140884e+01,2.791018970e+01,9.083094224e+01,6.348782152e+01,9.248604841e+01,4.160337163e+01,9.074935380e+00,3.360046220e+01,1.349629146e+01,6.043999248e+01,3.413516696e+01,2.624577229e+01,1.828336582e+01,9.572996214e+01,2.328521512e+01,3.691248166e+01,6.593264541e+01,8.941262468e+01,4.720172899e+01,2.708177682e+01,4.309250080e+01,8.580957656e+01,3.690595919e+01,7.976879138e+01,2.082704349e+01,5.165271125e+01,3.067324714e+01
3.340826807e+01,9.193412812e+01,1.782249974e+00,4.106805703e+01,1.821555183e+01,5.693299269e+01,6.950675780e+01,7.406570835e+01,6.885081201e+01,5.987923623e+01,3.224922012e+01,7.643105102e+01,1.830245479e+01,5.512915261e+01,5.703308585e+01,9.616341794e+01,2.801641914e+00,5.876164546e+01,1.910450114e+01,9.021184828e+01,7.200505357e+01,2.068074076e+01,7.087283530e+01,8.216237875e+00,3.413253019e+01,1.260447953e+01,1.853404375e+01,2.013152413e+01,1.986139195e+01,3.233800641e+01,8.473139949e+01,7.783726016e+01,9.523226727e+01,4.973671730e+01,6.682035652e+01,5.825300672e+01,7.887449963e+01,5.466788318e+01,4.293158536e+00,9.888746868e+01,2.553981602e+01,8.515377064e+01,4.383873918e+01,5.279261061e+01,9.171751732e+00,4.253766844e+01,4.081150568e+00,3.886482403e+00,4.068392240e+01,6.812591326e+01,6.038877750e+01
7.763770538e+01,1.981895706e+01,4.473787073e+01,4.429449034e+01,7.155426067e+01,2.226970380e+01,3.837151711e+00,7.229602107e+01,6.047968191e+01,7.975346673e+01,7.332262128e+01,9.533044485e+01,7.380433765e+01,3.317100402e+01,2.677785062e+01,3.385030846e+01,6.538645919e+01,3.377045444e+01,8.730118270e+00,9.292923338e+01,3.488276808e+01,6.586574857e+01,9.712837257e+00,8.958951112e+01,9.310878528e+01,4.634064512e+01,1.547763637e+01,2.380838960e+00,4.220128163e+00,3.510288578e+01,9.169176320e+01,2.343723408e+01,8.115016598e+01,8.770075109e+01,1.254499784e+01,5.956118044e+01,2.839046138e+01,6.216016342e+01,6.549157669e+01,4.657297917e+01,2.148627600e+01,8.442080507e+01,3.362425156e+01,9.920259777e+01,6.024424858e+01,4.326039917e+01,3.613969085e+01,3.438040383e+01,2.281249969e+01,8.460749192e+01,2.304261633e+01
3.271317017e+01,3.872000616e+00,1.297560752e+01,6.427473651e+01,6.154647584e+01,1.914738936e+01,3.470433189e+01,1.229463794e+01,4.161460019e+01,3.418401820e+01,8.185310948e+01,9.825301517e+01,8.193058782e+01,3.779525762e+01,9.683090423e+01,4.822299683e+01,1.472093530e+01,7.393399498e+01,6.800773191e+01,4.612779658e+00,8.226035337e+01,3.532670448e+01,4.847825919e+01,2.867889502e+01,5.227468810e+00,4.843356467e+01,3.137983499e+01,8.437884314e+01,6.374773630e+01,9.684855159e+01,6.972417103e+01,3.473585818e+01,1.207731750e+01,7.702144639e+01,7.754143235e+01,2.436165332e-01,4.024621195e+01,2.723093302e+01,9.683832849e+01,2.547116691e+01,1.684601083e+01,7.661802191e+01,7.969387932e+01,4.211196168e+01,9.271578021e+00,4.471403997e+01,3.504386829e+01,7.652200549e+01,7.527830332e+01,1.124908201e+01,4.799451978e+00
6.212590599e+01,3.100577340e+01,5.868399733e+01,2.627269836e+01,9.151221200e+01,7.219420427e+01,9.662713496e+01,3.798132672e+01,6.372546402e+01,9.731819499e+01,6.094203063e+01,5.228734660e+01,6.189165159e+01,2.234578206e+01,8.682725356e+00,9.211216868e+01,4.443127133e+00,1.827136110e+01,8.346074665e+01,1.192364414e+01,5.764707729e+01,6.285153632e+01,7.376559950e+01,7.568130739e+01,9.244626613e+01,1.478500928e+01,9.557142523e+01,4.059305738e+00,4.321711964e+01,3.173207940e+01,1.347802742e+01,7.351430189e+00,4.713025747e+01,2.646159296e+01,2.540823599e+01,6.208896761e+01,1.330013745e+01,2.775106152e+01,7.560668149e+01,6.760840547e+01,7.885090621e+01,7.354690357e+00,8.108088894e+01,1.621293191e+01,4.976023721e+01,7.633360598e+01,3.858343966e+01,1.053135906e+01,7.583831993e+01,9.373800952e+01,3.300423197e+01
7.295551647e+01,8.567739646e+01,6.559030044e+00,1.420766483e+01,1.460238862e+01,5.746562793e+00,4.308356625e+01,9.409316077e+01,7.962998145e+01,5.928023018e+01,1.785523691e+01,6.279462183e+00,8.749272833e+01,6.161791965e+01,1.290108935e+01,3.440411588e+01,5.996609043e+01,7.860244121e+01,8.844540355e+01,2.940130052e+01,2.897828438e+01,2.004427507e+01,9.071429108e+01,7.389143638e+00,2.755566762e+01,5.745529337e+01,7.272402856e+01,2.105251719e+01,9.272161024e+01,3.195384846e+01,6.688799410e+01,7.962001028e+01,8.797960563e+01,1.647252921e+01,4.684280839e+01,9.301928905e+01,6.342313826e+01,1.298741961e+01,6.754643687e+01,5.633751916e+01,8.205115890e+01,2.268506354e+00,5.851271708e+01,9.564853070e+01,9.225046594e+01,9.928553526e+01,6.108657039e+01,8.906756716e+01,7.884950227e+01,8.594093094e+00,2.853170499e+01
