v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33
6.897882251e+01,4.374093425e+01,1.382106704e+01,5.461532035e+01,6.147717710e+01,4.832200091e+01,6.505871072e+01,4.405582269e+01,8.200661986e+01,8.741633288e+01,1.431474345e+01,1.571768989e+01,3.932646279e+01,3.370777638e+01,2.145867772e+01,9.835025574e+01,4.968277499e+01,1.987347669e+01,3.297904490e+01,9.131488966e+01,5.736710330e+01,9.744191248e+01,1.137608668e+01,8.638210408e+01,6.305566418e+01,3.920515004e+01,9.109298749e+01,3.428936962e+01,7.449779755e+01,4.529766974e+01,9.516617977e+01,2.616184612e+01,5.329072956e+01
6.725693181e+01,9.778605136e+01,2.460673175e+01,5.026041919e+01,8.831025991e+01,9.115103848e+01,1.328396558e+01,5.004700789e+01,4.158762933e+01,6.907526812e+01,8.756731919e+01,2.262117999e+01,2.325776551e-01,8.666992356e+01,2.243187573e+01,7.475144282e+01,1.659818573e+01,8.661584400e+01,8.422550335e+01,2.268837708e+01,7.594797754e+01,4.680528429e+01,2.080414408e+01,8.768138658e+01,7.530631234e+01,4.185088217e+01,3.143450907e+01,2.070687273e+01,1.096353392e+01,1.845404809e+01,1.795630494e+01,1.688725979e+01,6.843956731e+00
3.830784361e+01,6.598697410e+01,8.440186431e+01,6.795598779e+01,4.446689302e+01,7.505670307e+01,9.423563186e+01,5.309762353e+01,3.150773573e+01,8.398252147e+01,1.531327311e+01,1.339607171e+01,3.897045050e+01,2.979715250e+01,1.066183791e+01,2.747453641e+01,5.039045849e+01,1.316731891e+01,7.010894147e+01,3.322865486e+01,6.352142987e+01,3.348132803e+01,5.634766122e+01,6.674446512e+01,7.648161000e+01,1.949816367e+01,3.357698940e+01,7.633218568e+01,2.171362981e+01,3.334444779e+01,7.634488854e+01,5.966019038e+01,8.839507407e+00
2.833742404e+01,1.951683958e+01,1.375880659e+01,5.990463832e+01,1.234884345e+01,8.343102704e+00,1.834914551e+01,3.341516555e+01,6.241313267e+01,7.002717787e+01,3.924376885e+01,5.936199358e+01,8.039699427e+01,3.295178332e+01,9.297742752e+01,8.679772065e+01,6.582969346e+01,7.392197199e+01,3.147769706e+01,1.380469206e+01,5.527867900e+01,2.681933371e+01,5.010892032e+01,6.359854648e+01,1.561763998e+01,5.111555063e+01,5.247041847e+01,3.738270415e+01,7.732419918e+01,9.094626839e+01,7.558588213e+01,4.749261863e+01,6.126901906e+01
9.399671725e+01,7.680081886e+01,7.633243031e+01,4.362460280e+01,6.480053348e+01,2.487295836e+01,2.459753600e+00,4.503488002e+01,2.313638074e+01,4.242737590e-01,4.790526785e+01,2.248489371e+01,5.699568014e+01,9.580535905e+01,1.703291278e+01,4.805613643e+01,4.727291228e+01,5.364921971e+00,9.232991812e+01,8.519940075e+01,8.679401247e+01,5.091504495e+01,8.803765430e+01,6.216048713e+01,3.343852369e+01,6.544563920e+01,2.150414211e+01,1.789710815e+01,2.418725568e+01,4.974310656e+01,2.599233609e+01,7.140825117e+01,8.309765896e+01
2.715795299e+01,8.959949331e+01,9.419419229e+00,4.672367551e+00,2.524341585e+01,8.025221016e+01,9.665227183e+01,4.676290523e+01,6.334880932e+01,6.048305616e+01,4.126591869e+01,3.517985631e+01,7.109102583e+01,1.406055100e+01,3.338365405e+01,2.026355118e+01,1.839493061e+01,5.431766350e+01,6.869119532e+01,3.999765362e+01,9.753754408e+01,8.160735925e+01,1.346177817e+01,2.694452785e+01,7.176687227e+01,6.391769557e+01,7.337555991e+01,7.321838067e+01,4.495098166e+01,7.739639905e+01,9.530824273e+01,1.825840406e+01,1.573728939e+00
3.758577796e+01,7.773790768e+01,4.338391991e+01,2.440879718e+00,4.162608867e+01,2.901934180e+01,8.979829151e+01,4.451590051e+01,6.396677881e+00,1.217825681e+01,3.728629119e+01,2.108483361e+01,7.661562698e+01,3.432473519e+01,3.433674258e+01,9.052954773e+01,2.835227218e+01,9.430085974e+01,9.895651112e+01,7.676927279e+01,1.652107998e+00,1.496163557e+01,2.074825265e+01,8.694634108e+01,4.495512121e+01,9.880455203e+01,3.953404838e+01,4.228783395e+01,3.084934935e+01,8.628083774e+01,4.532460107e+01,5.717751808e+01,9.024639601e+01
4.612011322e+01,6.731303706e+01,1.827310841e+01,3.430604615e+00,8.199777336e+01,7.422573246e+01,4.294327994e+01,5.985426471e+00,2.316997455e+00,5.169650532e+01,8.796532967e+01,6.265099539e+00,5.171951833e+01,6.516066074e+01,3.089607318e+01,6.212262633e-01,8.352097785e+01,7.158916902e+01,5.878723408e+00,6.149360890e+01,7.012681420e+01,8.121080499e+01,8.867684378e+01,6.971077436e+01,7.929318576e+01,1.474448051e+01,6.633170600e+01,6.505321337e+01,6.978469629e+01,9.532998589e+01,9.946591640e+01,9.937349557e+01,4.307970501e+01
5.673282005e+01,9.829844144e+01,4.791380939e+00,8.865510765e+01,7.351880050e+01,1.234345503e+01,6.491432486e+01,6.384475360e+01,8.083966017e+01,1.509792081e+01,3.087171680e+01,5.357655372e+01,3.918007736e+01,8.006071767e+01,7.873644503e+01,7.836429831e+01,8.822770406e+00,4.011657563e+01,4.084239356e+01,5.374647590e+01,2.523684562e+01,3.236623546e+01,2.476961610e+01,8.726226567e+01,6.386824256e+01,6.656912111e+01,1.418079315e+01,2.355946779e+01,4.521156868e+01,3.243352073e+01,2.020130871e+00,2.415775918e+00,1.487901136e+01
9.427358663e+01,2.622166313e+01,6.164560859e+01,9.892981938e+01,6.328415551e+01,3.399828843e+01,9.023897428e+01,2.480324274e+01,5.733265115e+01,8.429817366e+01,4.465971114e+01,8.209771555e+01,5.889336344e+01,3.127714109e+01,5.738284904e+01,7.416789363e+01,7.832396907e+01,8.617016043e+01,4.577229962e+01,8.979430716e+01,5.911036646e+01,9.023382098e+01,6.132089348e+01,4.538872586e+01,5.141209200e+01,2.343746544e+01,8.441823823e+01,2.998576873e+01,3.612075162e+01,8.386546865e+01,5.354261296e+01,2.093010805e+01,5.474575277e+01
4.676107860e+01,2.289187941e+01,9.270004033e+01,6.876287998e+00,8.428767832e+01,9.630314077e+01,1.886779999e+01,7.756615964e+01,6.454722821e+01,4.295951478e+01,9.219874347e+01,7.109017231e+01,2.094983715e+01,8.029758770e+01,4.955361845e+01,1.115222062e+01,2.379096176e+00,3.402651196e+01,2.756531467e+01,3.571086542e+01,9.082258864e+01,4.317403984e+01,1.415196961e+01,7.326581421e+01,5.565965886e+01,5.328978595e+01,8.740927212e+01,3.748941793e+01,4.227701900e+01,5.306201509e+01,2.517755088e+01,7.776916657e+01,1.361964460e+01
9.766739614e+01,7.552940436e+01,2.917275400e+01,5.427276613e+00,6.855672707e+01,5.012462928e+01,7.285919558e+01,2.434310924e+01,9.184106409e+01,1.195318665e+01,2.423787561e+01,6.864122901e+01,9.326136019e+00,5.576506682e+01,7.032701044e+01,9.596522504e+01,5.741270266e+01,6.873282353e+01,4.665713640e+01,2.642958115e+01,1.915216080e+01,1.158994018e+01,5.215208670e+01,7.904162613e+01,9.972150047e+01,6.724809344e+01,1.612438582e+01,2.669705452e+01,3.351129398e+01,3.628627678e+01,9.195784653e+01,6.187936908e+01,9.577617710e+01
3.074828154e+01,3.763962781e+01,8.195155825e+01,9.571487400e+01,5.278979708e+01,1.098862246e+01,9.079209392e+01,9.371324570e+01,3.362075777e+01,6.872939849e+00,9.524618152e+01,5.520759584e+01,7.425379967e+01,5.667122539e+01,3.729332851e+01,1.792975175e+01,7.583051441e+01,8.156463353e+01,8.998558640e+01,5.142226207e+00,8.755810271e+01,6.143685488e+01,3.337261973e+01,7.864199504e+01,6.375736302e+01,9.274188282e+01,8.816177774e+01,2.657847685e+01,2.033358747e+00,4.055728385e+01,4.316898991e+01,9.573492344e+01,3.056211882e+01
5.065225390e+01,8.537112254e+01,2.378880078e+01,8.325148754e+01,2.410262261e+01,9.070219954e+01,1.271759141e+01,3.574512827e+01,5.549716677e+01,8.977492970e+01,2.703021902e+01,5.069719170e+01,5.403891662e+01,5.778994635e+01,8.511952219e+01,2.287851602e+01,8.993945743e+01,7.959117517e+01,8.966311052e+01,3.060642927e+01,2.694893861e+01,3.987316611e+01,7.232303035e+00,8.215311582e+01,7.972735445e+01,4.999776356e+01,5.473208528e+01,5.935922506e+01,8.445072129e+01,7.443451488e+01,2.294453253e+01,9.957764212e+01,3.483465396e+01
3.700666204e+01,4.641441226e+00,5.305460595e+01,3.717660730e+01,9.629932318e+01,3.327241241e+01,3.207388622e+01,3.547581203e+01,5.013297372e+01,5.438191800e+01,9.492942734e+01,4.677325732e+01,1.849769975e+01,8.915244232e+01,7.546090162e+01,5.888959727e+01,5.197230222e+01,8.927987232e+01,5.072304827e+01,4.678698327e+00,4.522174074e+01,9.676214165e+01,6.349331630e+01,1.691625792e+01,4.322232451e+01,2.285812041e+00,1.924325070e+01,5.692339411e+01,9.122467041e+01,6.421531990e+01,5.101977112e+01,3.122780774e+01,1.394641151e+01
1.731535860e+01,2.836069037e+01,3.905676077e+01,9.813596967e+01,9.188802678e+01,5.549777101e+01,7.852630605e+01,2.755793143e+01,4.589239386e+00,5.098786969e+01,6.875735986e+01,2.239527976e+01,5.443670257e+01,8.725199257e+01,4.661791027e+01,7.498050423e+01,6.320485821e+01,1.371122637e+01,8.715337722e+01,8.641914804e+01,1.665825708e+01,6.718672335e+01,4.612881355e+01,5.482664322e+01,6.843954374e+01,3.117339632e+01,3.473071588e+01,8.372548342e+01,5.468394798e+01,4.316440190e-01,3.224600812e+01,8.831688369e+01,8.284842383e+01
4.329715098e+01,4.112183680e+01,6.786124729e+01,3.043315081e+01,9.671745965e+01,1.565647442e+01,6.111766419e+01,7.058959760e+01,4.447549260e+01,8.457206481e+01,8.660108003e+01,3.808048840e+01,2.840260749e+01,1.498321519e+01,4.862520973e+01,6.629502272e+00,4.811602036e+01,6.239972347e+01,7.345855410e+01,6.973538874e+01,2.072354175e+01,5.360748910e+01,5.625092772e+01,5.799046871e+00,6.399683672e+01,6.684578059e+01,4.785360344e+01,7.165633377e+01,1.920340698e+01,7.742087317e+01,2.730137246e+00,6.609015215e+01,3.348762276e+01
4.178210654e+01,2.594639331e+00,4.245782025e+01,6.281217011e+01,1.924818749e+01,6.933469751e+01,4.827611121e+01,6.004967016e+01,4.943461644e+01,7.458591101e+01,5.949741800e+01,3.215823200e+01,7.149059212e+01,5.567089850e+01,8.479028116e+01,7.870581615e+01,1.436038391e+01,6.094311133e+01,2.336849364e+01,1.084072280e+01,4.054919484e+01,5.860843760e+00,3.293659267e+01,7.619184022e+00,1.560483028e-01,3.370772694e+01,7.004543200e+01,8.476460406e+00,6.629615011e+01,2.948318998e+01,8.219288803e+01,9.283084594e+01,4.598274085e+01
7.741091355e+01,3.205963354e+00,8.790907914e+01,6.772850852e+01,7.115045377e+01,5.587808986e+01,2.634336352e+01,7.491818870e+01,4.350370872e+01,8.750386662e+01,8.607270707e+01,6.500099903e+01,8.088803274e+01,1.053743325e+01,4.657438700e+00,6.452743626e+00,9.389362817e+01,2.827945797e+01,6.021439300e+01,4.823282296e+01,3.729805985e+01,4.256426187e+01,6.754669189e+01,9.159159948e+01,9.557198605e+01,9.445299481e+01,9.471840454e+00,5.342476075e+01,5.898381153e+01,6.887149462e+01,9.483709469e+01,7.707910173e+01,7.572192173e+00
6.049328434e+00,4.621637272e+01,7.477693286e+00,3.364281679e+01,7.429672168e+01,3.201129249e+01,8.625076575e+01,9.915808448e+01,7.521627552e+01,9.864380527e+01,6.727098390e+01,1.385479097e+01,5.464587404e+01,3.255856057e+01,4.511839116e+01,9.460208151e+01,4.413490399e+01,2.885351380e+01,2.554950354e+01,2.308676312e+01,7.753155017e+01,7.953162482e+00,3.484811718e+01,8.576713074e-02,8.235084273e+01,4.029686481e+01,4.655692063e+01,5.840075690e+01,5.458603033e+01,1.498413714e+01,8.393442601e+01,1.471450954e+01,8.664326813e+01
8.494394733e+01,8.716150834e+01,7.875563118e+00,7.358495823e+01,1.033821972e+01,5.329877570e+01,2.531771901e+01,4.926234782e+01,1.632020537e+01,1.602057294e+01,1.525593545e+00,4.830702958e+01,2.316857151e+01,3.662298297e+01,4.133498977e+01,5.963302738e+01,3.396591286e+01,3.385318656e+01,8.104486120e+01,3.056334690e+01,4.088970621e+01,6.965726781e+00,6.622286255e+01,7.597967555e+01,4.721045190e+01,4.877050197e+01,2.987844266e+01,9.108953861e+01,2.489372936e+01,2.333714253e+01,1.608131792e+01,1.944391422e+01,2.171949800e+01
8.640044519e+01,4.330646195e+01,1.859384138e+01,5.516990002e+01,9.923609249e+01,9.713139005e+01,7.664319161e+00,8.263858893e+01,4.896889258e+01,5.545884984e+01,9.710049724e+01,9.246424633e+01,9.315211856e+01,9.774565526e+01,1.689111591e+01,4.415988737e+01,9.289845527e+01,3.826132067e+00,5.779671306e+00,3.584614458e+01,5.654432464e+01,2.738005871e+01,8.269635788e+01,4.459340697e+01,7.273626366e+01,3.102427497e+01,6.902014090e+01,5.260656186e+01,4.046374733e+01,9.915566233e+01,6.042427153e+01,2.218035974e+01,8.125526225e+01
3.454983159e+01,2.853134452e+01,5.266399948e+01,7.605586666e+01,8.406105703e+01,1.059112072e+01,9.755984721e+01,8.136697509e+01,7.600056790e+01,6.608689335e+00,6.695360570e+01,5.301307968e+01,1.310181801e+01,9.868408147e+01,5.259576857e+01,5.276745763e+01,5.274110683e+01,1.420705659e+01,5.774058266e+01,3.854258492e+01,6.089435918e+01,2.021471069e+01,9.313962022e+01,2.983832283e+01,3.928890560e+01,1.694958213e+01,2.404479666e+01,2.260443787e+00,4.621025712e+01,5.172405612e+01,1.647744290e+01,6.808630353e+00,6.292504956e+01
6.492101134e+01,8.788670253e+01,3.199004537e+01,2.406366998e+01,6.974088941e+01,5.070812836e+01,9.041270011e+01,8.562994055e+01,4.575936975e+01,9.985429794e+01,5.014809979e+01,6.995258457e+01,3.813382301e+01,4.161205129e+01,7.293697476e+01,6.166329152e+01,2.785320300e+01,4.894657598e-01,2.577152942e+01,6.536371368e+00,2.758386429e+01,3.835400918e+01,9.609482513e+00,6.586521088e+01,3.670611547e+01,2.496987318e+01,7.276291647e+01,6.232110270e+00,8.118467261e+01,3.599972339e+01,8.794316053e+01,8.188891413e+00,3.325196802e+01
8.859169658e+01,8.244291007e+01,1.688417188e+01,1.147424780e+01,1.846778309e+01,5.468386716e+01,7.403768612e+01,7.002124839e+01,8.001862241e+01,4.714586546e+01,7.117590002e+01,1.814301244e+01,8.208824429e+01,2.499509507e+01,2.492015075e+01,6.835914442e+01,7.293028077e+01,4.908455409e+01,6.788062721e+01,2.113348464e+01,4.327527598e+01,8.369748441e+01,7.187593945e+01,3.797639864e+01,5.662867337e+01,3.816389076e+01,9.258848234e+01,2.880398413e+01,9.486801092e+01,2.903530175e+01,2.272704282e+01,2.142330451e+00,8.850746606e+01
7.993591085e+00,9.383285438e+01,8.688089151e+01,5.598421678e+01,4.782856412e+01,4.654757613e+01,5.408712155e+01,9.000438230e+01,2.607478534e+01,6.969541630e+01,8.479371499e+01,6.605105686e+01,9.566212055e+01,8.908043959e+01,9.605359422e+01,9.325098093e+01,4.565495327e+00,3.121080803e+01,9.622268600e+01,8.020660801e+01,7.821830174e+01,2.269141983e+01,4.444093732e+01,7.742058411e+01,5.205181574e+01,4.623790456e+00,5.107033186e+01,7.418442723e+01,9.166079385e+01,9.722472715e+01,3.430334513e+01,7.065321217e+01,5.163751724e+00
9.567587222e+01,8.830548471e+01,7.846704784e+01,3.574780847e+01,7.574403746e+01,6.405828103e+01,8.542825407e+00,2.865588954e+00,5.093043541e+01,5.243675380e+01,4.968499160e+01,3.733706747e+01,3.433406893e+01,8.079513475e+01,1.463363576e+01,8.473824509e+01,5.875297248e+01,2.527976813e+00,3.545917897e+01,2.402645178e+01,4.289047407e+01,7.504631652e+00,6.580882393e+01,2.224404525e+01,9.328146879e+01,2.837076641e+01,1.010697573e+01,3.906156632e+01,6.191913670e+01,9.252380491e+01,4.903792751e+01,6.570337515e+01,4.763629455e+01
3.865972950e+01,5.959775092e+01,9.037398978e+01,9.470663053e+01,1.587413310e+01,4.316456063e+01,4.075258608e+01,9.232712833e+00,3.807793215e+01,3.548399374e+01,6.582308612e+01,3.312185803e+01,7.045717290e+01,4.913004853e+01,4.768122750e+01,4.554585984e+01,8.710518536e+01,3.013696175e+01,4.954915262e+01,3.663627979e+01,8.239228773e+01,4.013019427e+01,1.528906442e+01,9.539600889e+01,6.048201067e+01,9.046815775e+01,5.081053383e+01,3.082427932e+01,5.800107973e+01,4.426312668e+01,8.255795016e+01,7.315399145e+01,1.041225329e+01
1.102052816e+01,2.670105108e+01,3.972428835e+01,2.958153105e+01,6.981625325e+01,3.071066752e+01,8.484451510e+01,1.193202562e+01,2.076286750e+01,6.169002988e+01,2.991443025e+01,7.805811848e+01,5.148922674e+01,4.616576415e+01,2.270960139e+01,6.053521402e+01,5.458607745e+01,6.117378653e+01,7.271938105e+01,7.173575785e+01,6.968188396e+01,6.500226687e+01,8.237635450e+01,3.206242418e+01,1.370612948e+00,1.634734445e+01,3.189881320e+01,2.216789971e+01,2.324316956e+01,9.208015911e+01,3.758917730e+01,6.898710901e+01,3.260288034e+01
5.638961249e+01,8.479451698e+01,5.152494369e+01,9.497776138e+01,4.615234875e+01,3.828365176e+00,1.912532665e+01,9.035531927e+01,7.893150849e+01,7.774249829e+01,6.338011716e+01,1.153860596e+01,7.623508377e+01,5.159729541e+01,9.712521055e+01,5.382508248e+00,8.512602466e+01,7.301104079e+01,4.191512370e+01,8.182353971e+01,9.852070769e+01,4.659161231e+01,8.215864405e+01,7.408360503e+00,8.391447586e+01,2.321325255e+01,1.569823809e+01,2.111111444e+01,1.796656196e+01,4.021975398e+01,9.700719719e+00,7.133484010e+01,9.823045475e+01
2.783887915e+01,7.608083019e+01,4.032975499e+01,2.779672166e+01,6.539634162e+01,7.383837057e+00,1.646488287e+00,3.652613355e+01,2.454863859e+01,9.300454635e+01,1.986881692e+01,9.629678825e+00,9.424925565e+01,6.679615621e+01,2.444110125e+00,9.072929082e+01,2.656342823e+01,3.955818184e+01,8.985423153e+01,4.599958845e+01,5.985258643e+01,2.218623941e+01,4.891043989e+01,6.929841499e+01,9.906388644e+01,8.505663555e+01,5.551050611e+01,5.318957694e+01,6.610168771e+01,8.572732995e+00,5.920803069e+00,8.783099706e+01,8.418832676e+01
3.615078525e+01,9.240680981e+01,3.704394541e+01,3.687769515e+01,9.918183647e+01,8.951219688e+01,4.823321870e+00,3.406444340e+01,6.253828963e+01,3.665026061e+01,8.723926556e+01,2.188696533e+01,9.853338788e+01,5.704290324e+01,5.852163189e+01,5.326755595e+01,8.777078681e+01,7.512876218e+01,5.248943149e+01,8.969201975e+01,4.452950195e+01,7.570521146e+01,9.300515969e+01,4.196095333e+01,8.671442046e+01,9.292051567e+01,9.649749860e+01,8.240679522e+01,5.411209906e+01,9.177989776e+01,5.229119104e+00,3.111089665e+01,2.545074411e+01
5.136454137e+01,1.417068267e+01,5.941411975e+01,2.095823594e+01,7.877958021e+01,6.876697483e+01,6.822779048e+01,2.726452688e+01,1.953928694e+01,2.898846275e+01,7.935701271e+01,9.403160646e+01,4.616832788e+01,6.642709717e+01,8.748687891e+01,2.162054697e+01,8.743929587e+00,3.420434666e+01,1.874052344e+01,6.544781839e+01,3.164337360e+01,9.339584233e+01,8.163681880e+00,5.211906405e+01,2.744476917e+01,4.462272167e+01,5.149110791e+00,6.952533429e+00,5.293839751e+01,5.905802935e+01,6.497821931e+01,7.995388426e+01,4.345811487e+01
8.617879650e+01,5.186517264e+01,2.787168531e+01,4.308051094e+01,1.519696301e-01,5.802930567e+01,3.374526740e+01,3.885885442e+01,3.898493634e+01,3.781516512e+01,7.080879107e+01,4.773948626e+01,7.373511376e+01,9.714482363e+01,3.109411318e+01,7.020285355e+01,8.132557302e+01,2.969373326e+01,1.083344084e+01,2.077370541e+01,6.160415005e+01,3.709093839e+01,6.853457406e+01,9.926634241e+01,2.454748935e+01,4.411114197e+01,9.633721943e+01,5.909595534e+01,8.093326155e+01,5.315589658e+00,6.630145281e+01,8.527591872e-01,5.217782301e+01
2.222244971e+01,1.374726317e+01,2.582539998e+01,8.399704588e+01,8.457677180e+01,8.711238503e+01,5.566536676e+01,9.353411862e+01,4.129316702e+01,5.765306204e+01,1.710364611e+01,6.640897769e+01,8.734426515e+01,1.835982238e+01,8.376865656e+01,8.002092070e+01,2.773009310e+01,2.433190690e+01,7.418335266e+01,4.983695138e+01,8.293397630e+01,1.543345215e+01,3.657981084e+00,3.330771044e+01,7.548196157e+01,3.592356376e+01,8.178117826e+01,7.868427753e+01,1.001982577e+01,4.273949375e+01,9.797060180e+01,4.638736849e+01,6.432670587e+01
6.421331757e+01,8.615499774e+01,7.146113519e+01,8.878986450e+01,1.460210612e+01,7.760005960e+01,5.031757789e+01,5.221409714e+01,4.054528512e+01,6.433904532e+01,2.118894566e+01,3.607823817e+01,8.856633671e+01,9.342183605e+01,2.312580940e+01,1.323058018e+01,8.351840424e+00,8.140853893e+01,7.235185347e+01,9.300801365e+01,7.432405998e+01,8.057411666e+01,8.131139754e+01,2.102582822e+01,2.965835780e+01,6.647665242e+00,9.011552279e+01,1.536723663e+01,9.623848660e+01,8.611957351e+01,8.979889601e+01,7.461379648e+01,6.970716062e+01
8.818633422e+01,6.330018020e+01,6.425769254e+01,8.263920684e+01,8.785937274e+01,6.793477373e+01,2.960268406e+01,5.491645532e+01,5.647055574e+01,7.992031234e+01,1.465839546e+01,9.374164979e+01,3.264385780e+01,3.840617587e+01,7.495727845e+00,8.538720060e+01,1.810535961e+01,7.897997699e+00,8.179541255e+01,5.200266287e+01,5.699330384e+01,6.447599394e+01,8.189357850e+01,6.639307457e+01,9.392109513e+01,1.576112919e+01,4.916664595e+01,2.199321595e+01,4.112672641e+01,1.356523733e+01,3.578245032e+01,3.322543252e+00,4.177348049e+01
7.635486165e+01,8.858154297e+01,9.289240952e+01,5.445367010e+01,7.955199184e+01,8.670392436e-01,5.703390466e+01,4.445798558e+01,2.929179670e+01,9.143935561e+01,1.259341871e+01,2.325916559e+01,9.669205707e+01,6.398082125e+01,1.282484230e+01,5.093766539e+01,2.406948224e+01,9.091076064e+01,1.650544451e+01,9.101143770e+01,8.402894481e+01,6.300783845e+01,1.512581687e+01,4.545439507e+00,1.165996073e+01,5.643937168e+00,2.414449127e+01,9.621225526e+01,4.654576450e+01,7.349567988e+01,4.254848789e+01,9.433227467e+01,3.052519443e+00
6.619510386e+01,2.982833852e+01,7.992914074e+01,4.761762833e+01,2.190794674e+01,4.026205112e+01,5.786013085e+01,3.387814657e+01,2.919221403e+01,7.611715553e+01,1.172709894e+01,5.561516567e+01,4.759086870e+01,3.036859542e+01,2.364085084e+01,1.293774678e+01,2.703007957e+00,5.239710466e+00,9.742305810e+01,2.384872865e+01,1.880400962e+01,1.405512151e+01,5.089886124e+01,3.381020841e+01,4.662402315e+01,9.323496030e+01,4.968546723e+01,6.971428896e+01,6.333546560e+01,5.633667099e+01,4.202055541e+01,7.095439251e+01,2.758625165e+01
9.697182165e+01,1.866777582e+01,1.993460474e+01,7.471634448e+01,4.819182993e+01,5.031540239e+01,2.458020855e+01,7.658942758e+01,1.716496698e+01,6.534536200e+01,9.012550337e+01,8.062873061e+01,4.551924597e+01,2.466262888e+01,5.042631761e+01,6.294000432e+01,9.652714708e+00,8.284222382e+01,6.306358288e+01,3.827232103e+00,7.144009328e+01,4.151920143e+01,5.104376504e+01,7.445915765e+01,9.650444176e+01,2.417777285e+01,6.358382531e+01,4.017345437e+01,5.778252184e+01,8.674552164e+01,9.280966005e+01,5.204359685e+01,4.226509721e+01
