v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50
1.472961070e+01,7.761235684e+01,8.203661151e+01,6.586156225e+01,6.579605290e+01,7.006290626e+01,1.121072981e+01,6.257641217e+01,1.867504985e+01,1.242179623e+01,9.520635373e+01,3.857723105e+01,6.265244546e+01,6.576166792e+01,9.003463046e+01,2.124614524e+01,5.678061088e+01,5.111005956e+01,2.514804068e+01,3.768860772e+01,9.988180480e+01,9.231822922e+01,2.668120666e+01,5.037080039e+01,9.790628213e+01,5.487294682e+01,2.153230560e+01,5.453939066e+01,8.585988210e+01,9.831669290e+01,3.657491745e+01,5.341759639e+01,8.698480879e+01,1.262638975e+01,5.204008065e+01,8.820522034e+01,4.062670057e+01,6.142525849e+01,8.377221726e+01,2.803129913e+01,6.968884380e+01,3.968601225e+01,9.255939402e+01,4.976819296e+01,2.909032160e+01,8.769335254e+01,7.426325816e+01,3.264496557e+01,5.386168904e+01,7.391236072e+01
8.267578018e+01,7.450513661e+01,8.801521819e+01,5.248541908e+01,8.908524286e+01,8.686256072e+01,8.775620256e+00,4.300191456e+01,5.570823519e+01,6.743023198e+01,6.416871628e+01,8.406785458e+01,1.346450489e+01,4.004006174e+01,4.904283459e+01,1.171619717e+01,4.136703814e+01,2.183354598e+01,8.253920366e+01,1.327094319e+00,3.149655046e+01,7.311319669e+01,6.258906896e+01,4.457934515e+01,9.799470363e+00,9.681157135e+01,6.252274824e+00,9.826236796e+01,7.999975409e+01,8.792581048e+00,8.057678145e+01,6.932538358e+01,3.518362527e+00,8.665531625e+01,6.728533212e+01,6.944419768e+01,2.220508836e+01,6.801726628e+01,4.432805626e+01,9.011569718e+01,7.741494455e+01,7.400298814e+00,4.048344682e+01,5.837269332e+01,3.700150463e+01,9.180000561e+01,8.576768588e+00,2.533375223e+01,6.905022117e+01,7.296195496e+01
4.604236532e+00,3.858141573e+01,2.233898027e+01,3.386505902e+01,3.171396902e+01,2.951238081e+01,1.627091409e+01,4.483901114e+01,9.236589072e+01,8.986563764e+01,2.367893908e+01,3.171502509e+01,2.376140297e+01,5.694677489e+01,9.689390288e+01,2.633777660e+00,7.759090343e+01,3.769508300e+01,9.499476157e+01,3.917504578e+01,5.084521152e+01,1.553692949e+01,2.259182844e+01,7.083919017e+01,7.013099474e+00,9.217360654e+01,1.432104500e+01,3.915603310e+00,1.131916737e+01,1.069111899e+01,5.474103199e+01,3.379751406e+01,1.944315681e+01,7.832942604e+01,3.535052754e+01,1.346336262e+01,8.054326259e+01,1.493464134e+00,4.352047759e+01,1.448060998e+01,6.827533713e+01,2.601550615e+01,3.570951575e+01,7.106163020e+01,8.213851208e+01,5.503425027e+01,9.737447340e+01,1.562714384e+01,1.185286136e+01,1.288546215e+01
4.873357964e+00,6.387588396e+01,5.859935249e+01,8.382920628e+01,4.132336916e+01,1.068224707e+01,5.291416961e+01,4.799410880e+01,9.580873404e+01,4.955635029e+01,2.406379634e+01,2.391864662e+00,5.472740187e+01,7.729629354e+01,3.789198898e+00,2.551163833e+00,6.727574829e+00,5.917406594e+01,6.016951355e+01,4.451738471e+01,5.225374406e+01,9.606968670e+01,4.070461182e+01,9.385076774e+00,7.207416886e+01,8.114810078e+01,5.307493541e+01,9.059757082e+01,4.066276287e+01,3.588718216e+01,1.649054795e+01,2.211291342e+01,7.176472275e+01,6.694235321e-01,1.193603987e+01,2.755574473e+00,8.110405188e+01,2.339467952e+01,6.666577171e+01,3.158862913e+01,3.386669295e+01,9.497210331e+01,8.411650099e+01,3.096001158e+01,4.420159272e+01,6.217038347e+01,9.153787152e+01,6.978636112e+01,5.954613374e+01,3.646202918e+01
4.739104793e+01,6.867446434e+01,5.839849321e+01,6.146760124e+01,1.373564582e+01,6.839244974e+01,3.433437052e+01,4.912010198e+01,1.675121666e+01,9.956013556e+01,3.300054850e+01,4.151778316e+00,5.175335698e+01,6.169974372e+01,5.727646057e+01,3.473720993e+01,3.925949794e+01,9.306575537e+01,3.104693100e+01,8.934661957e+01,7.904358231e+01,4.105149655e+01,5.776955541e+01,1.745973944e+01,1.082168556e+00,6.874011862e+01,4.820686153e+01,9.361415616e+01,8.947786351e+01,3.283753588e+01,5.449538589e+01,5.227995942e+01,1.250809428e+01,1.105570099e+01,2.484981510e+01,1.688020143e+01,2.446829618e+01,3.691126534e+01,1.436357891e+01,7.042683126e+01,5.411656207e+01,7.494636011e+01,3.877988340e+01,4.862225400e+01,7.744865887e+01,1.546901898e+01,7.827358777e+01,8.511868642e+01,5.836696281e-01,5.338613361e+01
5.454666128e+01,8.044639410e+01,1.496546745e+01,8.954612234e+01,5.866951240e+01,2.345858086e+01,2.493420605e+01,7.299583934e+01,7.286418956e+01,6.126581570e+01,9.873825800e+01,1.446100093e+01,2.308408679e+01,8.136646302e+01,6.082006246e+01,8.946144663e+01,8.919991119e+00,1.455529962e+01,2.370199925e+01,9.574778057e+01,1.545511081e+00,1.687401054e+01,2.988404608e+00,1.441862925e+01,7.032467370e+01,7.790519554e+01,7.553008753e+01,3.686979427e+01,6.864847432e+01,8.179391506e+01,6.169363185e+01,6.139185129e+01,3.473693051e+00,1.757824347e+01,6.398240820e+01,8.860782924e+01,2.638495484e+00,6.071669968e+01,2.670507283e+01,4.895325968e+01,4.860548657e+01,8.196917328e+01,9.922513762e+01,7.507738457e+01,6.131179097e+01,6.692991355e+01,1.879482426e+01,3.365872103e+01,6.011497522e+01,6.544213742e+01
2.425640611e+00,7.152042597e+01,2.072267495e+01,4.452422938e+01,5.772984150e+01,3.993976206e+01,6.498448028e+01,1.125765123e+01,6.777096094e+01,7.424115873e+01,1.611040231e+01,1.212305609e+01,1.329889190e+01,2.758586393e+01,8.881612148e+01,3.119733829e+01,7.715397886e+01,1.646933795e+01,4.868245906e+01,4.334853027e+01,6.181020199e+01,3.706666929e+01,6.321104724e+01,8.827545752e+01,5.008666028e+01,5.884222745e+01,9.864106247e+01,4.000838340e+00,1.758883835e+01,8.853251346e+01,2.864745985e+01,6.716809509e+01,6.730771163e+01,5.312323087e+01,8.839351910e+01,7.600011411e+01,2.542752395e+01,7.783163454e+01,4.418797176e+01,9.174086670e+01,1.593979266e+00,9.443850510e+00,5.338650959e+00,4.348133453e+01,4.679440358e+01,3.535598986e+01,4.634457581e+01,9.188170004e+00,4.655929809e+01,4.731161010e+01
2.173392774e+01,4.388984981e+01,2.544616000e+01,2.163252549e+01,8.089351996e+01,1.923575266e+01,3.558990877e+01,5.033738959e+01,8.053363952e+01,8.703444097e+00,4.845775780e+01,6.660719959e+01,1.512868294e+01,1.937196459e+01,5.365260908e+01,9.838085486e+01,1.861853374e+00,4.174045919e+01,6.902862500e+01,4.086388199e+01,7.235017363e+01,1.988382561e-01,1.587090748e+01,2.853397045e+01,7.355028923e+01,3.356171298e+01,6.125088580e+01,2.582485737e+01,8.152025916e+01,7.562421106e+01,9.606364404e+01,5.278301304e+01,9.767416924e+01,5.297538792e+01,3.774222383e+01,6.911637186e+00,5.280884199e+01,1.831311466e+01,2.747615618e+01,6.000137193e+01,4.325039241e+01,5.634316935e+01,4.081440868e+01,9.634552011e+01,6.296990638e+01,1.290499645e+01,4.415102094e+01,6.162430610e+01,8.234711912e+01,7.907764202e+00
7.050554960e+01,7.796257125e+01,4.186534575e+01,1.653836521e+01,2.844795398e+01,6.979494404e+01,7.006205080e+00,5.349199880e+01,4.841875895e+00,3.571742467e+01,8.580759186e+01,8.573620802e+01,9.114345745e+01,9.710862831e+01,1.388393825e+01,5.973087680e+00,3.915642253e+01,9.455370892e+00,5.253246084e+01,5.276526058e+01,4.285937353e+01,7.257916134e+01,4.931604905e+00,3.552227479e+01,2.248445950e+01,2.313450713e+01,6.523873376e+01,5.367105142e+01,1.175217284e+00,7.920401560e+01,3.078711872e+01,5.869967491e+01,9.774149333e+01,1.410023319e+01,6.842446177e+01,9.138661468e+01,4.294771138e+01,5.515436047e+01,2.821806580e+01,3.148213945e+01,8.730502801e+00,7.859838988e+00,5.178192792e+01,9.362736587e+01,8.577134079e+01,5.178600003e-01,8.177438326e+01,1.142846383e+01,4.750550067e+01,1.164539848e+01
5.263478656e+01,2.339425705e+01,3.526952351e+01,2.632520997e+01,4.249122206e+01,4.117456315e+01,5.316351184e+01,6.065566072e+01,4.104024774e+01,8.084248540e+00,9.795380112e+01,4.307608354e+01,4.775494268e-01,2.329234579e+01,9.855635874e+01,6.574683335e+01,8.841500516e+01,2.222457855e+01,4.520687777e+01,2.619675977e+01,1.686926180e+00,9.884074402e+00,5.127792094e+01,2.185273978e+01,3.631411302e+01,5.146096088e+01,9.517767758e+01,1.416984543e+01,8.116588284e+01,6.252236021e+01,6.678769483e+01,7.450676355e+01,2.783222179e+01,8.982023651e+01,8.537670099e+01,4.419602278e+01,6.390624751e+01,9.169883058e+01,8.421926259e+01,8.262835005e+01,9.263751602e+01,5.830854540e+01,5.151802638e+01,2.609519536e+01,1.721500826e+01,7.723502445e+01,9.189336008e+01,1.731796515e+01,2.682093972e+01,6.079370535e+01
5.739764307e+01,1.721202106e+01,1.866033551e+01,4.853146892e+01,8.151817639e+01,1.044744213e+01,1.466911749e+01,9.540868885e+01,8.629112013e+01,1.868358837e+01,1.996427903e+01,6.281305568e+01,8.628549857e+01,2.237055008e+01,9.767525210e+01,7.764462604e+01,3.461453923e+01,4.607622469e+01,7.369283317e+00,3.285289503e+01,9.656600489e+01,6.049319013e+01,7.873359035e+01,1.908543998e+01,7.770184984e+01,9.414625856e+00,9.386115588e+01,9.349494219e+01,8.047470472e+01,6.865936461e+01,9.150001878e+01,4.576582612e+01,2.450152924e+01,7.875752859e+01,8.056632304e+01,2.997452103e+01,8.194913742e+01,5.055029103e+01,2.261182615e+01,7.250465576e+01,3.208680203e+01,4.197785403e+00,1.565462192e+01,9.721194366e+01,3.312690280e+01,4.843742488e+01,3.294889866e+01,1.069701932e+01,8.663087855e+01,2.889705394e+01
5.341281826e+01,3.943614022e+01,3.331428014e+01,2.080509929e+00,3.691644067e+01,8.444050506e+01,9.418299973e+01,3.816945349e+01,7.221031775e+01,6.799521664e+01,5.421860087e+01,9.908811993e+01,5.489356592e+00,9.900484519e+01,7.480513182e+01,7.988356006e+01,9.226222677e+01,4.090689937e+01,5.078955609e+00,1.575529575e+01,5.927467682e+01,9.699618821e+01,6.316425790e+01,7.473997158e+01,4.671365519e+01,9.076962815e+01,5.990888329e+01,2.342424392e+01,8.772712395e+01,2.579706246e+01,6.581364982e+01,1.269664150e+01,2.953115797e+01,8.486332483e+00,2.699393293e+01,7.998915279e+01,3.736625127e+01,7.939534400e+01,6.330013199e+01,6.114070294e+01,5.686787098e+01,9.956277855e+01,2.977045227e+01,1.878683696e+01,9.316715637e+01,2.439535701e+01,7.771087149e+01,9.934685994e+01,4.267681937e+01,8.927894142e+01
4.396725362e+01,1.976449548e+00,8.524615065e+01,1.222976774e+01,4.825174986e+01,8.046977537e+01,2.986080690e+00,3.212692654e+01,3.578868766e+01,2.282642443e+01,4.941684560e+01,5.045509905e+01,4.679886708e+01,7.818387965e+00,7.778479777e+01,3.598477181e+00,8.525989089e+01,4.737963472e+01,3.484067872e+01,3.437446845e+01,5.530116698e+01,3.849616209e+01,8.030395813e+01,7.609048741e+01,4.147771359e+01,3.979152542e+00,7.457842654e+01,8.451181195e+01,8.211854042e+01,9.607734275e+01,8.836650225e+01,3.136946473e+01,3.745710184e+01,3.665997899e+01,7.129443700e+00,6.236831332e+01,5.577175115e+01,5.224876662e-01,3.977261884e+01,4.292418217e+01,2.093312576e+01,4.330011626e+01,7.720625965e+01,1.260305476e+01,6.195173001e+01,9.150934430e+01,4.976231869e+01,3.684956835e+00,5.372146923e+01,7.935817912e+01
1.230250293e+01,5.876229014e-01,9.404652908e+00,6.613203422e+01,2.629179918e-01,3.155184467e+01,6.633670667e+01,6.079406215e+00,1.470305130e+01,4.243983282e+01,1.349601198e+01,5.028011195e+01,1.092047879e+01,2.248017113e+01,5.913104645e+01,2.429875554e+01,2.628069628e+01,5.408217257e+01,6.367442764e+01,4.449447431e+01,1.273111329e+01,3.278081917e+01,3.739044979e+01,3.507806739e+01,5.555438830e+01,7.922108932e+01,6.076576317e+01,2.484664381e+01,5.084315360e+01,9.235116550e+01,7.231279320e+01,1.695220453e+01,8.592509159e+01,7.588623726e+01,2.018905965e+01,6.828521414e+01,7.671470276e+01,2.791374806e+01,2.307124356e+01,8.909260512e+01,4.596316547e+01,3.014307553e+01,5.149128416e+01,7.850534866e+01,5.465898760e+01,2.118477518e+01,8.653492331e+01,7.303466696e+01,7.583051306e+01,2.514518409e+01
5.741921899e+01,1.902259806e+01,5.047427486e+01,6.835612206e+01,9.805598807e+01,5.502780485e+01,9.996406222e+01,7.886826946e+01,8.362473624e+01,8.259138093e+00,8.865906673e+01,4.253412911e+01,8.397350763e+01,9.754449784e+01,8.331208612e+01,1.662039418e+01,8.177368735e+01,3.555221671e+01,9.964265480e+01,7.758237769e+01,8.225571595e+01,6.392175710e+01,1.720601991e+01,6.728792638e+01,9.242408254e+00,6.973762378e+01,3.549834968e+01,3.593565717e+01,6.840194041e+01,8.275084247e+01,7.582670904e+01,3.522788550e+01,1.416984440e+01,3.851643589e+01,2.269671713e+01,1.004657346e+01,2.043122679e+01,2.989080647e+01,1.701585991e+01,5.628791506e+01,2.381459640e+01,3.885663093e+01,8.184772442e+01,7.384614384e+01,9.870914902e+01,7.001690900e+00,1.635145939e+01,2.775457620e+00,3.162271743e+01,9.645397454e+01
2.542965934e+01,2.181803289e+01,4.171448517e+01,4.271103057e+01,2.536978041e+00,7.184976091e+01,5.501173901e+01,1.066612812e+01,1.995203721e+01,9.008797710e+00,5.196354172e+01,9.253618636e+01,1.862872794e+01,6.066033007e+01,9.275076248e+01,8.024939918e+01,5.202645826e+00,5.810500816e+01,6.295672493e+01,7.422278918e+01,8.148065684e+01,3.931587152e+01,9.066901862e+01,7.563085239e+01,2.665122658e+00,9.548805407e+01,9.270747005e+01,6.266469111e+01,5.610203139e+01,2.316765180e+01,5.739289443e+01,8.654979588e+01,8.876675893e+01,9.157634663e+01,8.196656355e+01,8.847936585e+01,2.103772480e+01,4.416106621e+01,8.682316233e+01,6.741205399e+01,6.386242387e+01,5.287665969e+01,7.774989488e+01,5.245967292e+01,2.671972800e+00,6.757579747e+01,2.317772663e+01,4.066255072e+01,9.154132103e+01,1.510953414e-01
5.991122647e+01,7.354508972e+01,2.736460963e+01,8.715990972e+01,8.266748777e+01,9.913128651e+00,6.311101031e+01,2.189876918e+01,9.691441714e+01,9.531455483e+01,5.288820618e+01,8.362063338e+01,2.897470890e+01,2.421679603e+01,1.209101871e+01,1.676486472e+01,5.012218209e+01,2.438733322e+00,6.575272336e+01,3.705966779e+01,6.935781630e+01,5.630258602e+01,9.480482303e+01,9.450305915e+01,3.973573345e+01,4.686445040e+01,4.911298182e+01,4.973073138e+01,8.318218440e+01,3.751577670e+01,7.574516468e+01,1.911903756e+01,3.013295819e+00,9.109288949e+01,9.099211603e+01,1.138767942e+01,5.154220657e+01,5.166308533e+01,7.044543079e+01,8.415435900e+01,2.775947903e+01,7.796118957e+01,2.459047736e+01,7.978445791e+01,2.857568625e+01,5.767963576e+01,7.134518011e+00,1.684834537e+01,8.634244293e+01,8.016412070e+01
9.730308152e+01,4.672997110e+00,2.520578990e+01,7.812772796e+01,6.642163837e+01,2.134200994e+01,9.480865446e+01,9.204384990e+01,8.850805957e+01,3.133909845e+01,2.597966877e+01,2.201639762e+01,7.442146498e+01,6.952297186e+01,4.673327577e-01,4.452442027e+01,3.753283570e+01,9.096909881e+01,5.314358767e+01,3.807009742e+01,7.632420671e+00,7.638683403e+01,5.406751896e+00,5.945405537e+01,1.775738548e+01,3.362348981e+00,5.592703836e+01,2.425595675e+01,2.662106006e+01,2.748118191e+01,7.608075841e+01,6.105233873e+01,5.246714746e+01,8.870381186e+01,9.913222945e+01,6.717220500e+01,6.995738279e+01,4.655877936e+01,6.796680366e+00,7.390769146e+01,8.952287965e+00,9.761982293e+01,3.587525210e+01,3.356366200e+01,4.233312763e+00,4.931260668e+01,7.583676365e+01,5.749929034e+01,5.043645005e+01,3.947249979e+01
3.958547771e+01,6.877570771e+01,5.744648696e+01,5.660108797e+01,9.695737505e+01,3.032869017e+01,2.421266292e+00,4.032367341e+01,7.582736657e+01,3.218543848e+01,4.491911043e+01,7.783389825e+01,6.955340780e+00,4.932265637e+01,2.120402788e+01,2.577354688e+01,4.397287369e+01,2.084102602e+01,9.060610804e+01,6.471319548e+01,3.615649319e+01,2.464691312e+01,4.394946345e+01,2.153446990e+01,4.848663782e+01,2.179292419e+01,1.337623000e+01,1.625506700e+01,6.067527241e+01,4.577424949e+01,9.203606622e+01,7.798738326e+01,6.348885236e+01,1.665804865e+01,2.970903569e+01,4.606612673e+01,8.630920515e+01,1.697103979e+01,9.248140287e+01,3.283553345e+01,5.578609469e+00,8.384455533e+01,1.535559154e+01,1.798536176e+01,9.194612606e+01,2.319280115e+01,5.718026608e+01,1.581247081e+01,2.487089392e+01,7.794930665e+01
7.114189630e+01,5.911978627e+01,1.260123775e+01,6.765580640e+01,9.309514426e+01,7.511239357e+01,8.962529466e-01,4.482915255e+00,9.987203580e+01,9.871202562e+01,1.821247249e+01,8.883626994e+00,6.856401137e+00,1.552406717e+01,1.375870102e+01,8.625072179e+01,2.307138374e+01,2.419785004e+01,9.422908819e+01,1.041395611e+01,3.222723152e+01,3.445707596e+01,9.277514413e+01,3.217008559e+01,1.780990765e+00,6.384657566e+01,2.728660822e+01,5.413098701e+01,5.439759381e+00,6.192305797e+01,2.244462661e+01,7.384909115e+01,3.400230850e+01,2.470070974e+01,4.055847883e+01,8.109484209e+01,1.977826040e+00,5.914344269e+01,8.886385230e+01,5.480355650e+01,2.105173767e+01,2.826753996e+01,2.177524252e+01,3.907097052e+01,7.150731982e+01,1.892993636e+01,5.505660162e+01,9.348482407e+01,1.062078377e+01,8.069895728e+01
2.319774634e+01,2.391325949e+01,8.554310235e+00,9.713057249e+01,4.654721682e+01,7.682040128e+00,2.376816337e+01,9.871065862e+01,9.700502478e+01,4.667164733e+01,9.345377432e+01,1.254620613e+01,6.955562113e+01,2.771879288e-01,2.973498860e+01,3.037838877e+01,5.558241508e+01,1.848625608e+00,1.264116071e+01,5.793774676e+01,8.747550282e+01,5.197124529e+01,8.561451276e+01,5.703006270e+01,5.505827106e+01,9.731098715e+01,9.567638011e+01,7.240425415e+01,8.806829025e+01,4.606157564e+01,9.818393929e+01,7.808962136e+01,4.942522267e+01,3.107644495e+01,3.895206470e+01,6.842436700e+01,3.954060944e+01,8.047502504e+01,4.824697603e+01,1.905627335e+01,5.449345742e+01,8.908384574e+01,8.212066675e+00,1.882709112e+01,2.703167131e+01,8.258921742e+01,2.970793860e+01,6.593633187e+01,4.641230679e+01,2.723167446e+01
3.948340036e+01,7.856786097e+01,3.535345658e+01,4.790527437e+01,9.553466476e+01,5.641613250e+01,3.949004619e+01,8.783183901e+01,8.008584499e+01,2.800086490e+00,3.664837831e+01,1.987840326e+00,5.988715744e+01,5.263681001e+01,9.779262926e+01,3.803617447e+01,2.340529525e+01,4.287468653e+01,6.283087701e+01,7.183477555e+01,6.951620756e+01,8.619199151e+01,9.002545426e+01,1.528356407e+00,4.254039234e+01,6.903083855e+01,9.612345872e+01,4.100190794e+01,4.526849125e+01,6.386070156e+01,4.469531094e+01,4.852430284e+01,1.009213260e+00,6.435045883e+01,2.745414890e+01,5.073639469e+01,6.567764702e+01,8.580563116e+00,6.752937971e+01,2.959354666e+00,7.333580264e+01,1.515905470e+01,5.304689493e+01,6.136150053e+01,8.093036193e+01,9.578422571e+01,7.690556486e+01,6.035064264e+01,1.017034420e+01,1.965902880e+01
1.836804089e+00,2.377010468e+01,4.282244033e+01,8.369432516e+01,9.547172196e+01,8.716493395e+01,3.462697934e+01,4.343040748e+01,2.493052681e+01,2.596582436e+01,4.823152952e+01,4.556262154e+00,4.138656811e+00,5.961532013e+01,8.953151561e+01,2.773032290e+00,5.904768429e+01,7.782381607e+01,5.527624229e+01,2.876484918e+01,6.362500949e+01,5.887213529e+01,2.753645797e+01,8.951243713e+01,6.451723832e+01,9.894301382e+00,3.721193964e+01,4.522231042e+01,2.656357045e+01,9.696803339e+01,3.365671941e+01,9.733451482e+01,1.262476856e+01,4.765359668e+01,8.644588985e+01,1.427869408e+01,4.467972469e+01,6.154134685e+01,5.272157146e+01,2.754846140e+01,7.772903890e+01,2.616156405e+01,6.750934198e+01,4.234621368e+01,4.626734007e+01,8.246732957e+01,9.727937869e+01,2.217596869e+01,7.791043359e+01,9.282188087e+01
3.786231106e+00,7.216620796e+01,2.482831710e+01,4.079651632e+01,4.420149161e+01,8.873454534e+01,7.869705759e+00,5.053916998e+01,2.099891559e+01,2.155520424e+01,5.001046966e+01,2.623845465e+01,5.204090373e+00,5.729136156e+01,3.599723520e+01,6.868253447e+01,9.558100216e+01,8.734118102e+01,6.087730209e+00,5.462682842e+01,5.005254620e+01,1.695561739e+01,5.921022770e+01,6.166614200e+01,7.098628761e+01,5.550621117e+01,2.652397782e+01,6.720735318e+01,4.185202512e+01,9.726886542e+01,7.148014988e+01,7.329008763e+01,2.265884866e+01,4.029755423e+01,9.471437827e+00,7.044447386e+01,6.223167863e+01,9.056616781e+01,9.107659788e+01,6.168157348e+01,2.846674756e+01,1.902854138e+01,8.707273443e+01,5.676153798e+01,5.391687945e+01,4.215297715e+01,2.014466275e+01,7.593192430e+01,6.615408040e+01,7.075210107e+01
6.936782628e+01,4.467957180e+01,5.349998131e+01,4.919138337e+01,3.429680989e+01,9.034889245e+01,1.616614819e+01,5.235148122e+01,2.575079769e+01,8.044764794e+01,6.061224112e+01,1.613002785e+01,8.141165572e+01,2.171149958e+01,8.036538233e+01,7.419650697e+01,6.023284281e+01,2.314889018e+00,1.390625309e+01,6.841571136e+01,2.423420786e+00,9.852102311e+01,5.682102550e+01,1.345587932e+01,7.197450351e+01,8.727698186e+01,9.718079336e+01,7.502876657e+01,4.045856110e+01,4.949968729e+01,3.901335244e+01,9.623069176e+01,6.543956583e+01,3.489543378e+01,8.989722002e+01,2.365799106e+01,6.200105880e+01,5.706293890e+01,8.441569454e+01,6.219716726e+01,8.323201840e+01,1.639877904e+00,4.379777680e+01,6.930753750e+01,2.404914741e+01,8.811721361e+01,9.490795515e+01,2.028886146e+01,1.943509757e+01,4.824459830e+01
6.430951414e+01,7.636933282e+01,1.067384262e+01,8.784878187e+01,4.997842129e+01,8.785240297e+01,5.147566630e+01,5.993733875e+01,1.898994684e+01,7.690975867e+01,7.173218099e+01,9.041922330e+01,1.478080469e+01,2.879866588e+01,9.840311844e+01,2.996201721e+01,3.639101926e+01,2.736571336e+01,7.194824616e+01,9.698203376e+01,1.534387719e+01,6.428068902e+01,5.571376233e+01,9.159828673e+01,4.828724992e+01,9.098680772e+01,4.266799711e+01,8.500177539e+01,2.956759880e+01,4.629079334e+01,8.714668809e+01,5.309463750e+01,1.810754042e+01,9.970343781e+01,5.747573669e+01,3.915955584e+01,6.844354640e+00,1.882355150e+01,6.616474227e+00,6.788789288e+01,1.833500490e+01,2.215788089e+01,6.283395055e+01,8.282605996e+01,1.705460814e+01,4.525192768e+01,4.449885071e+00,3.098255292e+01,6.929926822e+01,6.605196593e+01
9.748522863e+01,4.214337469e+01,4.704329079e+01,6.840786598e+01,8.977275520e+01,4.897919871e+01,3.926335962e+01,3.744537478e+01,1.191384798e+01,3.943949845e+01,8.745000578e+01,1.818749310e+00,2.443228697e+01,8.077428977e+01,2.875588571e+01,1.274167445e+01,6.480394079e+01,6.847636579e-01,1.092436176e+01,1.234390264e+01,2.269910885e+01,3.583767121e+01,8.349576469e+01,9.345364486e+01,7.392972705e+01,2.567814728e+01,8.195290730e+01,5.957846769e+01,8.972587502e+01,9.256219958e+01,3.007359059e+01,6.023807855e+01,2.501626492e+01,2.490013220e+01,7.743348111e+01,7.741414471e+01,5.346262797e+00,9.822777415e+01,7.145233742e+00,7.511705600e+01,7.667695813e+01,6.923360080e+00,8.144964654e+00,9.106366782e+01,7.227955232e+01,9.221993630e+01,6.259386713e+01,9.160391845e+01,9.451062901e+01,3.768454666e+01
