v1,v2,v3,v4,v5,v6,v7,v8,v9,v10
3.100436270e+01,7.650120350e+01,1.039059102e+01,4.915802357e+00,3.253315480e+01,8.850708010e+01,4.658628137e+01,2.455703114e+01,7.538917150e+01,8.442372567e+01
2.718673683e+01,5.908697381e+01,5.138377315e+01,1.354742015e+01,1.943997807e+01,3.480963872e+01,4.903758682e+01,3.352148722e+01,8.143955080e+01,1.225962346e+01
2.153227670e+01,6.919236685e+01,9.264706335e+01,1.702826641e+00,8.443847118e+01,3.524434141e+01,4.465353414e+01,8.739255036e+01,6.952329559e+01,7.573795105e+01
5.652635992e+01,5.318310977e+01,8.346762304e+01,9.443082667e+01,5.445611986e+01,7.651325019e+01,1.021740232e+01,9.682018700e+01,8.854751732e+01,4.079280645e+01
3.389633914e+01,3.985904052e+01,3.624020359e+01,9.166654607e+01,1.982340488e+01,5.383636994e+01,2.935038401e+00,4.591297694e+01,3.930038736e-01,9.173116563e+01
2.136330787e+01,6.582489260e+01,8.434391163e+01,8.976017098e+01,3.586022469e+01,8.890778971e+01,2.114503434e+01,6.460929097e+01,7.658879715e+01,6.133908024e+01
2.940144066e+01,2.593438423e+01,5.687419749e+01,2.217695637e+01,1.524876684e+01,8.548879533e+01,1.054312574e+01,4.446666803e+01,4.264368410e+01,2.662518257e+01
6.572166503e+01,4.840730864e+01,3.074478737e+01,7.705210311e-01,1.679651942e+00,7.784605387e+01,1.617064882e+01,3.572161100e+01,6.062406902e+01,4.241709772e+01
6.613770050e+01,8.479232750e+01,8.499431868e+01,1.753484116e+01,4.558765742e+01,6.274669158e+01,9.437194658e+01,1.592836101e+01,8.571372720e+01,8.465431081e+01
3.986752019e+01,1.861543226e+01,9.440011561e+01,2.503221124e+01,4.581807491e+01,4.184720787e+01,2.604255866e+01,5.083925319e+01,8.316863625e+01,7.583642969e+01
1.210283278e+01,9.668085210e+01,5.812534082e+01,9.278505270e+01,6.577292732e+01,9.619541652e+01,1.372002320e+01,3.655517916e+01,1.914356987e+01,1.481922938e+01
4.669340602e+00,3.461752802e+01,1.551198586e+01,2.859457721e+01,8.075717344e+01,7.467036931e+01,1.572485609e+01,1.072232286e+01,9.547389848e+01,5.104806008e+01
7.997656121e+01,1.155326368e+01,4.185369650e+01,5.855346271e+01,8.182109074e+01,2.999245214e+00,6.095035225e+01,3.872479718e+01,8.536501042e+01,8.338188782e+01
6.285550677e+01,3.247779854e+01,3.612403774e+01,5.019684240e+01,2.531776039e+01,1.352831079e+01,8.896948955e+01,7.590054589e+01,7.157421856e+01,5.436633030e+01
8.845914731e+00,5.396695749e+01,5.789936445e+01,5.619899056e+01,7.259354786e+01,4.580929758e+01,6.296714048e+01,2.550762498e+01,2.916277028e-01,2.788317489e+01
1.430505500e+01,6.851115513e+01,4.400875305e+01,3.518803150e+01,9.768860819e+01,1.025901756e+01,6.568796585e+00,1.882182710e+01,2.023559109e+01,9.244375980e+01
7.064294186e+01,7.720188628e+00,5.915377500e+01,1.661752832e+01,4.968148256e+01,7.257398808e+00,4.660287607e+01,4.266432744e+01,5.206518275e+01,3.705601082e+01
6.061369414e+01,4.864655519e+01,8.227532430e+00,1.077451018e+01,4.004072631e+01,6.406545897e+01,5.230039040e+01,4.291561194e+01,5.345892040e+01,8.656901379e-01
3.776291776e+00,9.875756225e+01,8.761609690e+01,6.874056236e+01,9.935101807e+01,6.299233591e+01,1.032835003e+01,7.610227458e+01,2.943801158e+00,2.973514537e+01
9.845989997e+00,5.839057427e+01,6.808831423e+00,6.842063416e+01,8.621098839e+01,9.667947617e+01,9.281008871e+01,5.928467595e+01,7.337653061e+01,6.970193016e+01
8.653870334e+01,9.629559061e+01,7.240720443e+01,3.364283966e+01,1.572308789e+01,4.316854363e+01,1.400749596e+01,1.297314641e+00,8.609121123e+00,1.817278890e+01
3.528305162e+01,3.913419921e+01,8.276389367e+01,5.652787609e+01,2.641832727e+00,1.660463382e+01,5.528596844e+01,1.350422033e+01,8.719590498e+01,4.997914676e+01
9.432994505e+00,6.769113579e+01,9.673860622e+01,1.642090354e+01,1.601365029e+01,6.218394595e+01,2.617784762e+01,3.586963608e+01,1.665868735e+01,8.322082209e+01
1.966590084e+01,5.504217693e+01,7.112122276e+01,6.750278235e+00,6.440918006e+01,9.557438457e+01,4.513965812e+01,5.534145093e+01,9.628186946e+01,7.527983277e+01
8.755173595e+00,3.420173807e+01,1.214086355e+01,5.641510044e+01,2.294094386e+01,2.256234070e+01,2.858147495e+01,2.763418430e+00,2.279557705e+01,7.770152003e+00
4.242554575e+00,5.858104124e+01,7.995384069e+01,7.452838959e+01,9.498603711e+01,3.283164160e+00,8.919707089e+01,1.131053087e+01,5.322123701e+01,5.225016664e+00
3.346273627e+01,8.684325364e+01,7.157426387e+00,8.466969723e+01,9.942688477e+01,6.581535126e+01,7.302282701e+01,8.836700761e+01,4.609832873e-01,5.276296307e+01
2.709560183e+01,5.946532639e+01,3.897846702e+01,7.687998312e+01,8.305517844e+00,4.968880806e+01,1.156565739e+01,2.089934550e+01,2.739420905e+01,6.366415964e+01
5.778264206e+01,8.977431848e+01,4.863781577e+01,3.440400848e+01,4.765333569e+01,1.972183935e+01,3.563564958e+01,9.784858241e+01,4.744440655e+01,5.692967851e+01
9.275065350e+01,3.872380708e+01,8.242797476e+01,7.085449135e+01,3.034836799e+01,5.458423151e+01,8.958945937e+01,6.125745229e+01,7.862044620e+01,4.263335626e+01
1.965897178e+00,9.867283286e+01,3.984483225e+01,5.929071353e+01,4.199008781e+01,6.826227164e+01,2.953455204e+01,1.217640702e+01,1.449197179e+01,4.339976555e+01
5.995062870e+01,7.493330965e+01,8.224277982e+01,5.562157160e+01,2.177109554e+01,4.329729743e+00,4.730068283e+01,9.707283079e+01,5.069833788e+01,4.960106578e+01
2.492038767e+00,1.339125774e+01,2.190691635e+01,6.484525021e+00,2.149394319e+01,3.586336691e+01,8.185898729e+01,4.369529807e+01,3.424077165e+01,6.541659590e+01
7.270441034e+01,7.873097708e+01,5.589071230e+01,2.098678051e+01,2.139085838e+01,2.335422805e+01,1.651241242e+01,3.710265998e+01,2.067781080e+01,6.656526188e+01
9.399083135e+01,7.796002831e+01,1.757333560e+01,5.193804470e+01,4.925322494e+00,9.841665076e+00,7.006596443e+01,1.772178516e+01,2.166835986e+01,4.515977791e+01
4.602732342e+01,4.179936398e+01,3.323388031e+00,9.928169173e+01,5.108575756e+01,8.068171628e+01,9.542060944e+01,3.312114780e+01,6.920797952e+01,5.257541245e+01
2.614314561e+00,6.860640874e+01,7.567647571e+01,7.737396479e+01,8.578150500e+01,5.142329848e+01,7.857763800e+01,1.159559916e+01,4.695557481e+01,4.881993715e+01
5.336882994e+01,9.745663147e+01,1.185018636e+01,2.284279295e+01,1.473209738e+01,5.272645759e+01,9.120892981e+01,6.935150494e+00,8.091751348e+01,9.412666841e+01
4.891813568e+01,3.795769155e+01,8.489840968e+01,2.662934936e+01,9.138982837e+01,9.484607528e+01,4.876525919e+01,7.901769759e+01,8.499460828e+01,1.048206688e+01
6.316179178e+01,7.232450982e+01,4.254916803e+01,2.884729563e+01,5.830169006e+01,3.613826044e+01,4.832050016e+01,1.087074629e+01,6.391478876e+01,8.203769158e+01
2.206382465e+01,6.291918086e+01,3.469097889e+00,5.665483447e+01,4.662460741e+01,1.783063631e+00,4.445552039e+01,5.831350690e+01,8.793449811e+00,5.062874941e+01
7.509666764e+01,3.576172161e+01,5.433735525e+01,7.715937316e+01,8.322696855e+01,5.637516176e+01,7.509030057e+01,6.188843730e+01,1.714181693e+01,5.293254211e+01
1.499328135e+01,3.737687742e+01,4.893171668e+01,7.832410651e+00,9.939032445e+00,2.977576844e+01,2.910252509e+01,4.676973437e+01,2.846234017e+01,5.792571708e+01
6.066012717e+00,2.835873837e+00,2.368220540e+01,5.256528000e+01,7.376546608e+01,6.109623039e+01,1.971880998e+00,9.025994699e+01,1.531506102e+01,4.607650106e+01
9.436184850e+01,2.236193172e+01,8.055349740e+01,4.084734029e+01,4.422204413e+01,9.729878564e+00,1.981658632e+01,9.296093870e+01,8.291727538e+01,6.756281322e+01
4.345980514e+01,2.508444536e+01,2.677842088e+01,3.407026997e+01,4.418552241e+01,1.512391831e+01,6.328282510e+01,8.644506777e+01,4.674611217e+01,5.629543614e+01
9.532003800e+01,3.884220721e+01,9.351503388e+00,2.360239685e+01,4.859273321e+01,3.151255078e+01,3.398531232e+01,4.497268716e+01,9.709428729e+01,4.428725433e+01
6.519997697e+00,1.562192853e+01,7.365394874e+01,7.405718477e+01,1.371089081e+01,4.690263291e+01,3.668561068e+01,6.933867401e+01,5.546097427e+01,9.036664543e+01
3.002603347e+01,7.160126697e+01,2.261480315e+01,6.094596843e+01,9.252826603e+01,5.967121515e+01,9.429291189e+01,5.211922340e+01,8.031642413e+01,3.771020745e+00
1.343284545e+01,1.940198557e+00,4.285009899e+01,3.754705273e+01,2.276324618e+01,7.048993886e+01,4.292811526e+00,8.044248813e+01,8.208995774e+00,2.301925301e+01
6.297511018e+01,1.357161440e+01,1.991011085e+01,6.357373339e+01,9.983371160e+01,9.474510079e+01,7.033878851e+01,6.602712565e+01,1.022791356e+01,9.960875651e+01
1.686708155e+01,9.507790237e+01,5.656546486e+01,3.561233861e+01,9.751749838e+01,2.430461118e+01,5.023341263e+00,4.251398777e+01,9.571194573e+01,4.955733888e+00
1.356631354e+01,9.097066733e+01,8.651858011e+00,1.456644401e+01,6.904384444e+01,9.908676675e+01,1.467979525e+01,9.798295814e+01,9.515483938e+00,6.010820943e+01
5.870844274e+01,2.142568466e+01,8.406511102e+01,3.676501712e+01,2.986829063e-01,2.133877313e+01,3.693109235e+01,4.798203412e+01,7.941029097e+01,1.796449986e+01
5.347074836e+01,5.826712414e+01,1.989330389e+01,4.016763784e+01,1.699147716e+01,4.861050296e+01,5.655385383e+01,4.236222010e+01,2.474340464e+01,3.297603754e+01
1.889240390e+01,6.030764290e+01,4.599264981e+01,1.703859570e+01,7.774357008e+01,5.884390125e+01,2.922770282e+01,9.647249807e+00,3.964080815e+01,1.941476160e+01
3.192157947e+01,9.186771657e+00,8.938093282e+01,8.347872924e+00,4.075995329e+01,8.191324569e+01,7.067459976e+01,2.968111773e+01,5.656786564e+00,9.776129034e+01
4.015575479e+01,1.848729470e+01,8.516080032e+01,4.984726113e+01,5.953290222e+01,6.257483436e+01,4.847421645e+01,1.789131408e+01,7.827224522e+01,6.355809107e+01
7.716477463e+01,6.814422730e+01,5.838965825e+01,3.734602486e+01,5.226809184e+01,6.779831934e+00,8.931164956e+01,5.115952409e+01,4.621186561e+01,7.036278673e+01
8.351623947e+01,2.279824672e+01,6.461255875e+01,2.142155063e+01,1.443080258e+01,9.069798603e+01,8.303488510e+01,7.346194171e+01,4.095974918e+01,8.790971822e+01
5.433311038e+01,1.618528477e+01,8.042807527e+01,3.236056158e+01,4.569424390e+01,6.881815877e+01,1.356286381e+01,3.292393453e+01,8.678113716e+01,5.916406269e+01
2.634341139e+01,7.307929557e+01,9.319626883e+01,1.955433524e+01,3.829957329e+01,4.008088625e+01,7.964275585e+01,6.771098594e+01,2.449797922e+01,8.884826429e+01
1.319940322e+01,3.067307843e+01,1.805422837e+01,5.821590270e+01,5.580378514e+01,9.533278448e+01,6.912130595e+01,7.896419335e+01,1.037657816e+01,2.467300086e+00
4.712832923e+01,6.251748611e+01,3.391380123e+01,3.082111642e+01,8.103027215e+01,7.796895187e+01,1.839304372e+01,5.330790930e+01,9.807328214e+01,9.261038824e+01
5.418701485e+01,9.699889578e+01,6.920716163e+01,6.991028095e+01,4.573989285e+01,6.900628121e+01,2.490729436e+01,4.936143189e+00,2.965052260e+01,7.297703690e+01
1.450142835e+01,2.313876274e+01,7.618321499e+01,3.349570791e+01,8.528620108e+01,8.176590672e+01,5.858788618e+01,4.614711119e+01,9.397477486e+01,3.411689358e+01
3.942259174e+01,3.235672512e+01,7.593428585e+01,1.425511638e+01,2.336706208e+01,5.568526974e+01,8.459754163e+01,2.249005440e+01,7.578290911e+01,8.992361385e+01
8.709652070e+01,4.730902633e+01,1.819005578e+01,2.643814305e+01,5.598910699e+01,3.748719715e+01,2.519406247e+01,8.104763217e+00,8.375733379e+01,6.218353071e+01
9.550668260e+01,2.915564522e+01,2.050601635e+00,7.619279186e+01,4.225604450e+01,4.563777151e+01,8.597898804e+01,6.697492085e+01,2.325488527e+01,3.816559056e+01
2.696861260e+01,7.961329462e+01,9.583858613e+01,9.117284053e+01,1.394596089e+01,9.257211146e+01,4.325330933e+01,7.573167033e+01,2.015007372e+01,7.702538551e-01
8.198329731e+01,3.975900902e+01,4.392204117e+01,3.316008442e+01,1.329189512e-01,1.752443256e+01,4.417564333e+01,6.878866282e+01,8.890131258e+01,1.724399584e+01
5.015851121e+01,1.366307516e+01,2.388915140e+01,1.462028876e+01,3.629320653e+01,5.235804603e+01,9.933765802e+01,4.351385573e+01,5.873546732e+01,4.846575010e+01
5.887437596e+01,2.393670867e+01,5.294490592e+01,4.634352493e+01,4.845759032e+01,3.110293605e+00,6.658362842e+01,1.550107957e+01,6.463510469e+01,1.055146251e+01
8.457391573e+01,4.141101972e+01,8.166935688e+01,2.702267776e+01,8.333009944e+01,2.583359392e+01,5.109011811e+00,8.578358246e+01,1.640081140e+01,6.275170269e+01
9.608962816e+01,4.449222208e+01,5.943628646e+01,9.172060117e+01,2.289358691e+01,4.593081892e+01,4.590347870e+01,6.179025797e+01,7.426077334e+01,1.471307372e+01
6.713254684e+01,1.076785048e+01,8.786529338e+01,4.023343628e+01,1.235385007e+01,2.280485286e+01,3.550112910e+01,3.712923405e+00,2.359433752e+01,4.690714542e+00
6.872435668e+01,8.168784569e+01,4.422710340e+01,1.051372965e+01,6.818193742e+01,3.261940963e+01,6.600214250e+01,8.476229872e+01,3.871007022e+01,8.082259590e+01
5.694834681e+01,8.100922101e+01,9.692646889e+01,6.954027427e+01,4.387571212e+01,5.576289907e+01,3.796702990e+01,8.399388136e+01,9.937062713e+00,8.002987276e+00
8.384658385e+01,8.443189636e+01,1.278285123e+01,4.126399013e+00,6.389854409e+01,5.813921034e+01,5.899408166e+01,5.432874263e+01,7.513947257e+01,4.277180504e+01
9.667855515e+01,3.489626131e+01,2.606496614e+01,7.090703910e+01,4.211689283e+01,1.815979360e+01,6.375973250e+01,4.032068353e+00,4.689620742e+01,9.908166896e+01
1.457428527e+00,2.495950998e+01,1.932276036e+01,4.067018168e+01,7.153044733e+01,3.844651390e+01,4.723508425e+01,7.992798003e+01,8.784265402e+01,3.533046950e+01
5.933643005e+01,5.227337939e+01,5.331963766e+01,2.395038613e+01,5.960824954e+01,7.866139142e+01,9.004054261e+00,4.311426955e+01,1.307185561e+01,1.842418930e+01
9.831451889e+01,1.488120223e+00,5.930834704e+01,4.812230985e+01,6.835149374e+01,6.476758944e+01,4.893325506e+01,9.678479698e+01,1.587247745e+01,2.601364782e+01
6.767319348e+00,6.356848465e+01,7.199241065e+01,8.863385257e+01,1.038247079e+01,2.892398710e+01,4.113725241e+01,2.991974108e+01,2.553925370e+00,9.727420509e+01
4.944509330e+01,2.514473676e+01,9.592753253e+01,5.031313715e+01,8.416113301e+01,6.208215453e+01,8.852103679e+01,6.950886947e+01,9.883862520e+00,3.114221007e+01
9.868962232e+01,9.378768940e+01,7.399922957e+01,4.875505062e+01,3.632167778e+01,5.171218816e+01,8.809217538e+01,4.427938679e+01,6.753585292e-01,4.271834627e+00
1.416838103e+01,1.933140772e+01,4.975053931e+01,3.061442686e+01,9.079469199e+01,9.991558016e+01,3.974454543e-01,6.670498998e+01,9.797530944e+01,2.885034136e+01
2.181166941e+01,2.433835235e+01,8.900986089e+01,2.230661665e+01,4.076740960e+00,3.675436629e+01,4.781017364e+01,3.896241571e+01,5.475173626e+01,1.251491385e+01
7.934419796e+01,2.029281080e+01,3.036086073e+01,2.575789766e+01,3.307466230e+01,8.666216359e+00,2.380414583e+01,3.810862221e+01,1.979980752e+01,9.226755783e+01
6.846583380e+01,4.440276187e+00,6.379146717e+01,3.580124833e+01,3.764173444e+01,9.579489346e+01,3.243469271e+01,8.170550659e+01,6.869172070e+01,8.699111101e+01
7.826809277e+01,2.521643577e+01,7.035917988e+01,8.959861058e+01,6.635135903e+01,7.772382601e+01,7.750680417e+01,3.149681269e+01,4.377508145e+01,4.403456782e+01
7.688319019e+00,9.825127148e+01,7.466746547e+01,5.443528807e+01,4.818069265e+01,9.512695484e+00,8.038906220e+01,9.351507588e+01,6.274858552e+01,2.201535862e+01
7.424102691e+01,7.134541304e+01,3.369650804e+01,9.378772447e+01,3.238330877e+00,2.102546155e+01,5.728842540e+01,8.096682115e+01,6.117572517e+01,9.453630799e+01
3.597757765e+01,8.946217454e+01,9.727774435e+00,4.009853056e+01,5.538923170e+01,1.168264184e+01,7.661279772e+00,2.920709037e+01,9.337280586e+01,4.625619163e+01
5.039522103e+01,6.967503317e+01,4.125421721e+01,5.400421656e+01,6.506416392e+01,6.659025935e+01,9.820038400e+00,3.844487560e+01,3.824201210e+01,3.667294064e+01
2.920080850e+01,7.990286976e+01,8.534869430e+01,4.698007048e+01,2.356643447e+01,8.055088285e+01,9.243620313e+01,6.987441165e+01,4.806758591e+01,7.019060571e+01
1.260752229e+01,5.364313912e-01,6.699152545e+01,3.760706180e+01,3.265076119e+01,7.385406739e+01,6.151736373e+01,3.473549919e+01,2.655412669e+01,2.565247033e+01
2.057234086e+01,7.226237460e+01,9.650765701e+01,5.467288648e+01,7.585421651e+01,4.834253825e+00,2.528292273e+01,9.758045237e+01,6.840171123e+01,3.601813515e+01
4.540636838e+01,3.404702740e+01,4.436960489e+00,7.194568722e+01,5.014858613e+01,9.052131532e+01,4.206516938e+01,1.374735369e+00,3.727603522e+01,2.515538527e+00
3.246879727e+01,4.281564185e+01,7.847317558e+01,3.901791163e+01,4.822343107e+01,9.753307075e+01,3.432063386e+01,7.310803425e+01,1.691281857e+01,8.711343920e+01
5.109525214e+01,7.097763980e+01,2.147971995e+01,1.796289078e+01,6.646051190e+00,7.335354902e-01,9.574641237e+01,8.917657432e+01,8.590289636e+01,6.244480940e+01
4.499502194e+01,5.582978643e+01,2.111268673e+00,3.247680058e+01,8.360094532e+01,3.884470974e+01,7.361113729e+00,6.449382197e+01,6.197060460e+01,6.861190230e+01
6.489032737e+01,1.984323736e+01,1.868502452e+01,4.603267412e+01,8.041276158e+01,7.682962681e+00,3.907444491e+01,7.384743478e+01,4.204063908e+01,1.935269510e+01
9.444806431e+01,9.722490613e+01,9.577618548e+01,4.360115260e+01,6.775463481e+01,4.259868946e+01,5.765776558e-01,5.889781769e+01,1.343697525e+01,5.194402159e+01
1.283291499e+01,8.372843621e+01,9.891545203e+01,8.204219129e+01,9.531611551e+01,1.906270549e+01,8.176319128e+01,4.305322565e+01,7.285509567e+01,6.293823430e+01
7.029597595e+01,5.449514267e+01,8.201173158e+01,4.059844319e+01,4.809198584e+00,1.925648411e+01,7.188489764e+01,1.998489652e+01,4.586658916e+01,9.407989635e+01
6.632975234e+01,8.218458235e+01,1.236509502e+01,5.342123874e+01,5.971863185e+01,8.235617382e+01,7.738238537e+01,6.145547811e+01,9.973149762e+01,2.537087034e+01
8.011758908e+01,3.099594916e+00,8.772024612e+01,6.666206786e+00,4.519578013e+01,5.909634355e+01,1.084643262e+01,3.224731067e+01,9.837891356e+01,9.021705548e+01
9.305496078e+01,3.399502135e+01,2.909983139e+01,2.657984352e+01,1.979569954e+01,2.831734227e+01,9.791140011e+00,9.928873563e+01,3.300079664e+00,7.548802949e+00
8.961090533e+01,4.129446334e+01,6.024586998e+01,4.186511317e+01,8.234841405e+01,1.771771004e+01,3.861960202e+01,7.837996798e+01,8.383114738e+01,4.778187359e+01
9.760856073e+00,8.192490911e+01,2.497938083e+01,5.283269986e+01,6.693623211e+01,5.029770921e+01,2.696362979e+01,8.562225376e+01,3.342427668e+01,3.278063202e+01
2.210864761e+01,5.203488647e+01,6.207697670e+01,8.734215987e+01,4.367322077e+00,1.416230760e+01,1.119809249e+01,9.390577279e+01,8.469440928e+01,9.581341647e+01
4.424059632e+01,4.479842129e+01,5.419224086e+01,1.739178608e+01,3.128634015e+01,6.220123930e+01,7.089362962e+01,1.344214810e+01,2.215227387e+01,6.432350707e+01
4.038938348e+00,3.182973432e+01,2.169981525e+01,6.268608647e+01,9.505722422e+01,2.623322015e+01,2.107777452e+01,2.231788037e+01,3.785772353e+01,7.444584103e+01
8.225537890e+01,9.520845573e+00,1.460358938e+01,1.199228491e+01,7.431999363e+01,1.386439590e+01,1.291714314e+01,2.615745726e+01,9.587381322e+01,9.463304989e+00
6.670966777e+01,5.306803154e+01,8.124707717e+01,9.779670023e+01,9.796783964e+01,7.974498212e+01,2.080934615e+00,1.817645186e+01,8.658896456e+01,3.128205186e+01
7.408310931e+01,5.555889432e+01,1.635625816e+01,5.123999297e+01,8.459895583e+01,5.361420098e+01,9.042621230e+01,1.709957420e+01,4.301393723e+01,6.317525680e+01
3.250036212e+01,4.418181930e+01,5.388616963e+01,8.375045394e+01,2.840448989e+01,7.126999671e+01,6.990609580e+01,8.491332363e+01,5.772425163e+01,6.926905292e+01
7.104377651e+01,5.608429236e+00,7.764913836e+01,6.399830448e+01,5.672337162e+01,2.756394805e+01,4.865091169e+01,3.506320682e+01,9.208192049e+01,5.813776621e+01
8.996165663e+01,8.324387677e+01,3.953672845e+00,3.956324680e+01,7.341372270e+01,5.314481734e+01,3.120156567e+01,7.757323159e+01,9.607571476e+01,3.165868086e+01
2.077751165e+01,1.912465102e+01,8.038120492e+01,5.637277439e+01,6.014933361e+01,8.240145585e+01,5.941931673e+01,1.519346471e+01,5.901392322e+01,1.166292634e+01
7.170634247e+01,8.922119666e+01,1.940447752e+01,6.346891050e+01,2.911604715e+01,2.772329268e+01,5.007566190e+01,3.220251668e+00,4.123814084e+01,1.271319961e+01
2.165128082e+01,4.010748725e+01,2.594262311e+01,3.424142701e+01,2.809050963e+01,2.685891719e+01,9.647141309e+01,9.715288834e+01,8.823513193e+01,6.851661822e+01
7.206060862e+01,5.873207381e+00,2.467451146e+01,6.929782741e+01,9.827942868e+00,5.093069739e+01,3.674083929e+01,7.517149638e+01,5.312116011e+01,1.408114443e+01
4.643621993e+01,9.438482811e+01,2.454084987e+01,3.008807715e+01,9.662366161e+01,4.839478332e+01,5.124186633e+01,7.948885984e-01,2.568717228e+01,7.612843345e+01
9.775676301e+01,7.599076236e+01,6.069554896e+01,6.634795239e+01,9.994525463e+01,5.086927989e+01,1.506901987e+01,9.804825946e+01,8.165280299e+01,2.395834043e+01
3.074198804e+01,6.687954175e+01,9.437696094e+01,5.976780249e+01,8.561390936e+01,2.540480821e+01,5.740190778e+01,3.219747724e+01,9.859100360e+01,9.073538766e+01
1.547463112e+01,9.156635636e+01,1.387212104e+01,2.057643252e+01,1.887491188e+01,1.232552408e+01,2.669602304e+01,9.074665240e+01,7.383120150e+01,5.536761065e+01
5.080042607e+01,3.303539397e+01,6.835416656e+01,8.828245321e+01,2.222751626e+01,3.570330215e+01,8.755934882e+01,8.455701286e+01,9.883959554e+01,7.371998649e+01
1.592695168e+01,8.229471113e+00,3.349679408e+01,5.504949415e+01,4.537439876e+01,6.669865306e+01,3.099924077e+01,1.736105187e+01,7.701913710e+01,8.365289159e+01
9.934782466e+01,2.193976338e+01,9.323767077e+01,7.501377601e+01,7.871366840e+01,2.370556588e+00,7.816736377e+01,3.464508673e+01,6.224824756e+01,9.946559650e+01
8.101530816e+01,5.480210737e+01,4.600814811e+01,9.456578633e+01,7.510599526e+01,5.344732580e+01,5.020214132e+01,2.425073894e+01,9.239835650e+01,1.171809046e+01
6.569333849e+01,4.760878332e+01,6.521163258e+01,2.623717147e+01,6.537694952e+01,7.800616263e+01,2.786612309e+01,4.280167122e+01,2.007339325e+01,3.589408575e+01
1.361022769e+01,4.373934716e+01,7.646835384e+01,5.984603957e+01,7.207377818e-01,7.723947782e+01,2.269291994e+01,2.070209358e+01,7.683686346e+01,2.952846210e+01
2.263599820e+01,5.451006979e+01,7.343180570e+01,9.616168164e+01,3.996992602e+01,1.395148527e+01,1.130374376e+00,3.496742571e+01,2.870123738e+01,3.432665808e+01
9.169410795e+01,6.373323596e+01,8.755668707e+01,2.844186523e+01,1.291674243e+01,8.157843988e+01,5.102382998e+01,6.900778468e+01,1.120285019e+01,2.790531987e+01
4.226914047e+01,4.099016031e+01,1.777411678e+00,4.437448512e+01,8.668596212e+01,2.129479812e+01,2.078495051e+01,9.362553195e+01,3.980493889e+01,7.364017080e+01
4.557585458e+01,6.898486190e+01,7.974673982e+01,6.787963468e+01,1.134979447e+01,1.786773873e+01,6.306345584e+01,5.065549468e+01,9.435536352e+00,4.684731229e+01
9.450552753e+01,3.093670965e+01,9.611584610e+01,2.808506693e+01,3.565392761e+01,2.342175556e+01,8.517326956e+01,4.160908571e+01,5.018521230e+01,6.663836557e+01
7.222148235e+01,7.105237728e+00,4.644857009e+01,4.346673962e+01,7.503214770e+01,9.444092042e+01,3.028845455e+01,2.814350825e+01,5.190861090e+01,5.406696485e+01
1.691121547e+01,4.189809290e+01,6.249683075e+01,5.182820179e+01,9.382490278e+01,7.977128162e+00,2.134893913e+01,2.358858945e+00,4.277695337e+01,9.520904815e+01
5.467254866e+01,3.589905027e+01,4.489156965e+01,6.649393720e+01,2.195749817e+01,1.873068053e+01,8.943151706e+01,3.539284445e+01,4.167371915e+01,8.466828028e+00
9.750480260e+01,9.311447133e+01,7.957421820e+01,3.668272883e+01,1.498108393e+01,4.508647091e+01,5.326271362e+01,6.362224173e+01,9.298169701e+01,1.955777679e+01
5.559604570e+01,2.494440925e+00,8.756151725e+00,7.064938532e+01,7.188505503e+01,8.334759851e+01,2.749080700e+01,9.033884525e+01,7.169779025e+00,4.102685639e+01
8.484746683e+00,9.118054271e+01,4.233634894e+01,7.844337687e+01,9.909392698e+01,3.997884615e+01,6.930510182e+01,7.580884754e+01,1.745725835e+01,8.581361998e+01
2.470166363e+01,8.996213316e+01,8.291804598e+01,5.432332116e+01,4.242152236e+01,5.191211476e+01,8.123054709e+01,3.031870616e+01,3.448050544e+01,7.817181660e+01
7.236824827e+01,5.919562762e+01,7.266720230e+01,4.105816093e+01,6.260992842e+01,6.122818289e+01,6.768455784e+01,6.459256918e+01,5.488886480e+01,4.717146575e+01
3.518856135e+01,2.841399608e+01,3.354635885e+01,7.529603101e+01,6.298357326e+01,7.246358016e+01,7.780392471e+01,9.235018677e+01,9.891900101e+01,5.119158632e+01
2.747717054e+01,1.591260936e+01,3.454632822e+01,7.510004444e+01,4.934759395e+01,4.821851506e+01,4.625049739e+01,5.246585639e+01,3.243399840e+01,6.692628233e+01
7.193403337e+01,3.909715640e+01,4.775163771e+01,8.910910313e+01,8.478085218e+01,3.386329250e+01,2.714426438e+01,5.798533431e+01,1.187774041e+01,3.741975243e+01
3.846385291e+01,1.508177880e+01,5.861148011e+01,5.384662782e+01,4.090546093e+01,8.071752543e+01,3.426077759e+01,2.334077652e+01,5.271307633e+01,6.685106827e+01
3.308777741e+01,5.126984023e+01,5.501085941e+01,1.096416112e+01,2.396497466e+01,1.464949522e+01,2.946077530e+01,6.239778258e+00,4.320691498e+01,3.289835074e+01
4.854319500e+01,5.933570904e+01,5.142992632e+01,5.589133302e+01,1.167722860e+01,2.151136302e+01,6.279104820e+01,3.616008874e+01,7.702667029e+00,8.035834790e+01
2.390009783e+01,6.123309592e+01,3.951291832e+01,6.593151587e+01,5.667096012e+01,2.277749512e+01,2.374556867e+01,6.912116571e+01,3.667160061e+01,2.334321208e+01
3.471221770e+01,5.425688720e+01,3.242071662e+01,2.812462213e+01,7.316960886e+01,9.964907687e+01,7.310486744e+01,8.342607508e+01,4.524608552e+01,1.012797296e+00
